DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
200.0,96.969,6.3,0.21,0.469,112422,0,6000
200.25,99.216,6.063,0.218,0.504,112422,0,6000
200.5,100.744,5.656,0.226,0.499,112422,0,6000
200.75,101.943,4.909,0.229,0.493,112422,0,6000
201.0,103.142,4.185,0.227,0.504,112422,0,6000
201.25,105.558,3.824,0.229,0.534,112422,0,6000
201.5,108.054,3.766,0.227,0.534,112422,0,6000
201.75,107.816,3.794,0.235,0.516,112422,0,6000
202.0,104.706,3.844,0.24,0.504,112422,0,6000
202.25,103.032,3.873,0.241,0.498,112422,0,6000
202.5,104.111,3.873,0.237,0.502,112422,0,6000
202.75,106.817,3.874,0.236,0.521,112422,0,6000
203.0,109.562,3.874,0.25,0.515,112422,0,6000
203.25,108.128,3.875,0.249,0.497,112422,0,6000
203.5,104.717,3.876,0.246,0.49,112422,0,6000
203.75,99.212,3.947,0.24,0.487,112422,0,6000
204.0,87.601,4.214,0.234,0.477,112422,0,6000
204.25,56.897,5.154,0.237,0.447,112422,0,6000
204.5,31.459,6.316,0.259,0.411,112422,0,6000
204.75,26.194,11.766,0.264,0.332,112422,0,6000
205.0,28.111,17.457,0.261,0.334,112422,0,6000
205.25,32.663,20.24,0.257,0.376,112422,0,6000
205.5,34.28,21.408,0.261,0.411,112422,0,6000
205.75,25.234,21.991,0.288,0.383,112422,0,6000
206.0,19.5,22.507,0.308,0.367,112422,0,6000
206.25,22.614,23.35,0.311,0.37,112422,0,6000
206.5,23.394,24.489,0.31,0.359,112422,0,6000
206.75,22.079,26.151,0.308,0.349,112422,0,6000
207.0,20.525,28.276,0.309,0.346,112422,0,6000
207.25,22.452,30.463,0.317,0.343,112422,0,6000
207.5,23.701,31.663,0.318,0.332,112422,0,6000
207.75,22.267,32.373,0.312,0.332,112422,0,6000
208.0,19.575,33.099,0.303,0.341,112422,0,6000
208.25,17.901,33.597,0.298,0.341,112422,0,6000
208.5,17.962,33.972,0.299,0.33,112422,0,6000
208.75,19.221,34.793,0.308,0.33,112422,0,6000
209.0,20.72,35.066,0.312,0.338,112422,0,6000
209.25,21.679,35.071,0.314,0.344,112422,0,6000
209.5,22.998,35.076,0.314,0.347,112422,0,6000
209.75,24.317,35.08,0.313,0.348,112422,0,6000
210.0,25.336,35.02,0.31,0.349,112422,0,6000
210.25,25.667,34.769,0.31,0.354,112422,0,6000
210.5,24.921,34.774,0.313,0.367,112422,0,6000
210.75,22.768,34.778,0.313,0.363,112422,0,6000
211.0,22.231,34.976,0.313,0.341,112422,0,6000
211.25,22.473,35.368,0.303,0.321,112422,0,6000
211.5,21.935,35.897,0.282,0.315,112422,0,6000
211.75,18.247,36.436,0.262,0.334,112422,0,6000
212.0,17.75,36.442,0.277,0.358,112422,0,6000
212.25,19.906,35.913,0.298,0.362,112422,0,6000
212.5,22.063,34.609,0.311,0.37,112422,0,6000
212.75,23.382,32.991,0.316,0.374,112422,0,6000
213.0,23.683,31.583,0.317,0.374,112422,0,6000
213.25,23.446,30.9,0.316,0.369,112422,0,6000
213.5,23.448,30.905,0.315,0.361,112422,0,6000
213.75,25.126,32.297,0.318,0.362,112422,0,6000
214.0,24.828,34.121,0.317,0.355,112422,0,6000
214.25,23.393,35.812,0.31,0.337,112422,0,6000
214.5,21.48,36.829,0.301,0.318,112422,0,6000
214.75,19.467,36.779,0.297,0.314,112422,0,6000
215.0,18.97,36.503,0.296,0.307,112422,0,6000
215.25,18.493,35.445,0.291,0.311,112422,0,6000
215.5,18.016,34.999,0.286,0.316,112422,0,6000
215.75,17.659,34.618,0.283,0.32,112422,0,6000
216.0,17.66,33.989,0.286,0.322,112422,0,6000
216.25,18.431,32.598,0.291,0.319,112422,0,6000
216.5,18.682,30.673,0.29,0.315,112422,0,6000
216.75,20.839,27.017,0.295,0.306,112422,0,6000
217.0,25.868,23.401,0.297,0.307,112422,0,6000
217.25,34.251,19.783,0.291,0.325,112422,0,6000
217.5,45.745,16.346,0.277,0.359,112422,0,6000
217.75,60.691,12.784,0.256,0.405,112422,0,6000
218.0,67.178,10.753,0.242,0.417,112422,0,6000
218.25,72.447,8.507,0.231,0.426,112422,0,6000
218.5,73.945,7.383,0.229,0.433,112422,0,6000
218.75,72.87,6.851,0.233,0.436,112422,0,6000
219.0,69.879,6.716,0.242,0.434,112422,0,6000
219.25,64.045,7.021,0.258,0.428,112422,0,6000
219.5,58.809,7.586,0.265,0.417,112422,0,6000
219.75,57.135,8.399,0.264,0.41,112422,0,6000
220.0,58.334,8.823,0.253,0.398,112422,0,6000
220.25,60.132,8.724,0.241,0.392,112422,0,6000
220.5,60.493,8.383,0.238,0.392,112422,0,6000
220.75,56.924,8.374,0.258,0.39,112422,0,6000
221.0,53.434,8.636,0.275,0.39,112422,0,6000
221.25,53.435,9.358,0.278,0.4,112422,0,6000
221.5,54.694,9.878,0.271,0.418,112422,0,6000
