Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
553.0,141879,553,4,0.0,1.0,0.582,0.155,  0.7100,0,12000
553.25,141879,553,2,0.0,1.0,0.486,0.19,  0.7100,0,12000
553.5,141879,553,2,0.0,1.0,0.363,0.236,  0.7100,0,12000
553.75,141879,553,1,0.0,1.0,0.281,0.266,  0.7100,0,12000
554.0,141879,554,1,0.0,1.0,0.253,0.276,  0.7100,0,12000
554.25,141879,554,1,0.0,1.0,0.299,0.259,  0.7100,0,12000
554.5,141879,554,2,0.0,1.0,0.309,0.256,  0.7100,0,12000
554.75,141879,554,1,0.0,1.0,0.258,0.274,  0.7100,0,12000
555.0,141879,555,1,0.0,1.0,0.236,0.283,  0.7100,0,12000
555.25,141879,555,1,0.0,1.0,0.235,0.283,  0.7100,0,12000
555.5,141879,555,1,0.0,1.0,0.243,0.28,  0.7100,0,12000
555.75,141879,555,1,0.0,1.0,0.265,0.266,  0.7100,0,12000
556.0,141879,556,1,0.0,1.0,0.3,0.249,  0.7100,0,12000
556.25,141879,556,2,0.0,1.0,0.306,0.252,  0.7100,0,12000
556.5,141879,556,1,0.0,1.0,0.298,0.26,  0.7100,0,12000
556.75,141879,556,1,0.0,1.0,0.291,0.262,  0.7100,0,12000
557.0,141879,557,2,0.0,1.0,0.308,0.256,  0.7100,0,12000
557.25,141879,557,2,0.0,1.0,0.306,0.256,  0.7100,0,12000
557.5,141879,557,1,0.0,1.0,0.279,0.26,  0.7100,0,12000
557.75,141879,557,1,0.0,0.997,0.178,0.266,  0.7100,0,12000
558.0,141879,558,3,0.0,1.0,0.033,0.246,  0.7090,0,12000
558.25,141879,558,3,0.0,1.0,0.0,0.194,  0.7090,0,12000
558.5,141879,558,3,0.0,1.0,0.0,0.192,  0.7090,0,12000
558.75,141879,558,3,0.0,1.0,0.127,0.232,  0.7090,0,12000
559.0,141879,559,2,0.0,1.0,0.44,0.166,  0.7090,0,12000
559.25,141879,559,4,0.0,1.0,0.602,0.124,  0.7090,0,12000
559.5,141879,559,4,0.0,1.0,0.542,0.156,  0.7090,0,12000
559.75,141879,559,2,0.0,1.0,0.457,0.186,  0.7090,0,12000
560.0,141879,560,2,0.0,1.0,0.419,0.194,  0.7090,0,12000
560.25,141879,560,2,0.0,1.0,0.447,0.174,  0.7090,0,12000
560.5,141879,560,2,0.0,1.0,0.47,0.171,  0.7090,0,12000
560.75,141879,560,2,0.0,1.0,0.49,0.166,  0.7090,0,12000
561.0,141879,561,2,0.0,1.0,0.499,0.156,  0.7090,0,12000
561.25,141879,561,2,0.0,1.0,0.494,0.161,  0.7090,0,12000
561.5,141879,561,2,0.0,1.0,0.484,0.171,  0.7090,0,12000
561.75,141879,561,2,0.0,1.0,0.493,0.178,  0.7090,0,12000
562.0,141879,562,4,0.0,1.0,0.515,0.178,  0.7090,0,12000
562.25,141879,562,4,0.0,1.0,0.538,0.171,  0.7090,0,12000
562.5,141879,562,4,0.0,1.0,0.528,0.161,  0.7090,0,12000
562.75,141879,562,2,0.0,1.0,0.43,0.203,  0.7090,0,12000
563.0,141879,563,2,0.0,1.0,0.48,0.192,  0.7090,0,12000
563.25,141879,563,4,0.0,1.0,0.658,0.097,  0.7090,0,12000
563.5,141879,563,5,0.0,1.0,0.779,0.053,  0.7080,0,12000
563.75,141879,563,5,0.0,1.0,0.9,0.018,  0.7080,0,12000
564.0,141879,564,5,0.0,1.0,0.725,0.082,  0.7080,0,12000
564.25,141879,564,4,0.0,1.0,0.537,0.169,  0.7080,0,12000
564.5,141879,564,2,0.0,1.0,0.464,0.198,  0.7080,0,12000
564.75,141879,564,4,0.0,1.0,0.535,0.156,  0.7080,0,12000
565.0,141879,565,4,0.0,1.0,0.595,0.135,  0.7080,0,12000
565.25,141879,565,4,0.0,1.0,0.642,0.11,  0.7080,0,12000
565.5,141879,565,4,0.0,1.0,0.666,0.098,  0.7080,0,12000
565.75,141879,565,4,0.0,1.0,0.567,0.121,  0.7080,0,12000
566.0,141879,566,2,0.0,1.0,0.485,0.166,  0.7080,0,12000
566.25,141879,566,2,0.0,1.0,0.472,0.175,  0.7080,0,12000
566.5,141879,566,2,0.0,1.0,0.482,0.183,  0.7080,0,12000
566.75,141879,566,2,0.0,1.0,0.477,0.182,  0.7080,0,12000
567.0,141879,567,2,0.0,1.0,0.441,0.181,  0.7080,0,12000
567.25,141879,567,2,0.0,1.0,0.317,0.225,  0.7080,0,12000
567.5,141879,567,2,0.0,1.0,0.324,0.222,  0.7080,0,12000
567.75,141879,567,2,0.0,1.0,0.4,0.216,  0.7080,0,12000
568.0,141879,568,2,0.0,1.0,0.467,0.197,  0.7080,0,12000
568.25,141879,568,2,0.0,1.0,0.477,0.194,  0.7080,0,12000
568.5,141879,568,2,0.0,1.0,0.467,0.197,  0.7080,0,12000
568.75,141879,568,2,0.0,1.0,0.453,0.202,  0.7080,0,12000
569.0,141879,569,2,0.0,1.0,0.439,0.208,  0.7070,0,12000
569.25,141879,569,2,0.0,1.0,0.471,0.196,  0.7070,0,12000
569.5,141879,569,2,0.0,1.0,0.331,0.247,  0.7070,0,12000
569.75,141879,569,1,0.0,1.0,0.237,0.282,  0.7070,0,12000
570.0,141879,570,1,0.0,1.0,0.205,0.294,  0.7070,0,12000
570.25,141879,570,1,0.0,1.0,0.293,0.261,  0.7070,0,12000
570.5,141879,570,2,0.0,1.0,0.371,0.233,  0.7070,0,12000
570.75,141879,570,2,0.0,1.0,0.424,0.213,  0.7070,0,12000
571.0,141879,571,2,0.0,1.0,0.367,0.224,  0.7070,0,12000
571.25,141879,571,2,0.0,1.0,0.35,0.205,  0.7070,0,12000
571.5,141879,571,2,0.0,1.0,0.452,0.166,  0.7070,0,12000
571.75,141879,571,4,0.0,1.0,0.524,0.163,  0.7070,0,12000
572.0,141879,572,4,0.0,1.0,0.549,0.165,  0.7070,0,12000
572.25,141879,572,4,0.0,1.0,0.532,0.173,  0.7070,0,12000
572.5,141879,572,2,0.0,1.0,0.425,0.213,  0.7070,0,12000
572.75,141879,572,2,0.0,1.0,0.374,0.231,  0.7070,0,12000
573.0,141879,573,2,0.0,1.0,0.397,0.212,  0.7070,0,12000
573.25,141879,573,2,0.0,1.0,0.339,0.211,  0.7070,0,12000
573.5,141879,573,2,0.0,1.0,0.363,0.185,  0.7070,0,12000
573.75,141879,573,2,0.0,1.0,0.375,0.205,  0.7070,0,12000
574.0,141879,574,1,0.0,1.0,0.275,0.206,  0.7070,0,12000
574.25,141879,574,3,0.0,1.0,0.317,0.166,  0.7070,0,12000
574.5,141879,574,3,0.0,1.0,0.463,0.128,  0.7060,0,12000
574.75,141879,574,4,0.0,1.0,0.582,0.118,  0.7060,0,12000
575.0,141879,575,4,0.0,1.0,0.638,0.112,  0.7060,0,12000
575.25,141879,575,4,0.0,1.0,0.675,0.106,  0.7060,0,12000
575.5,141879,575,4,0.0,1.0,0.667,0.118,  0.7060,0,12000
575.75,141879,575,5,0.0,1.0,0.711,0.105,  0.7060,0,12000
576.0,141879,576,5,0.0,1.0,0.761,0.088,  0.7060,0,12000
576.25,141879,576,5,0.0,1.0,0.815,0.068,  0.7060,0,12000
576.5,141879,576,5,0.0,1.0,0.835,0.061,  0.7060,0,12000
576.75,141879,576,5,0.0,1.0,0.854,0.053,  0.7060,0,12000
577.0,141879,577,5,0.0,1.0,0.865,0.042,  0.7060,0,12000
577.25,141879,577,5,0.0,1.0,0.858,0.052,  0.7060,0,12000
577.5,141879,577,5,0.0,1.0,0.859,0.044,  0.7060,0,12000
577.75,141879,577,5,0.0,1.0,0.882,0.019,  0.7060,0,12000
578.0,141879,578,5,0.0,1.0,0.92,0.002,  0.7060,0,12000
578.25,141879,578,5,0.0,1.0,0.944,0.004,  0.7060,0,12000
