Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
595.0,107430,595,5,0.0,1.0,0.717,0.095,  0.4400,0,12000
595.25,107430,595,5,0.0,1.0,0.725,0.093,  0.4400,0,12000
595.5,107430,595,4,0.0,1.0,0.581,0.096,  0.4390,0,12000
595.75,107430,595,4,0.0,1.0,0.506,0.106,  0.4390,0,12000
596.0,107430,596,4,0.0,1.0,0.597,0.093,  0.4390,0,12000
596.25,107430,596,4,0.0,1.0,0.685,0.108,  0.4390,0,12000
596.5,107430,596,4,0.0,1.0,0.615,0.123,  0.4390,0,12000
596.75,107430,596,4,0.0,1.0,0.566,0.124,  0.4390,0,12000
597.0,107430,597,4,0.0,1.0,0.52,0.119,  0.4390,0,12000
597.25,107430,597,4,0.0,1.0,0.514,0.112,  0.4390,0,12000
597.5,107430,597,4,0.0,1.0,0.637,0.109,  0.4390,0,12000
597.75,107430,597,5,0.0,1.0,0.723,0.105,  0.4390,0,12000
598.0,107430,598,5,0.0,1.0,0.782,0.083,  0.4380,0,12000
598.25,107430,598,5,0.0,1.0,0.765,0.089,  0.4380,0,12000
598.5,107430,598,4,0.0,1.0,0.684,0.12,  0.4380,0,12000
598.75,107430,598,4,0.0,1.0,0.598,0.137,  0.4380,0,12000
599.0,107430,599,4,0.0,1.0,0.627,0.119,  0.4380,0,12000
599.25,107430,599,5,0.0,1.0,0.739,0.099,  0.4380,0,12000
599.5,107430,599,4,0.0,1.0,0.684,0.115,  0.4380,0,12000
599.75,107430,599,4,0.0,1.0,0.654,0.112,  0.4380,0,12000
600.0,107430,600,5,0.0,1.0,0.701,0.102,  0.4380,0,12000
600.25,107430,600,5,0.0,1.0,0.718,0.105,  0.4380,0,12000
600.5,107430,600,5,0.0,1.0,0.718,0.089,  0.4370,0,12000
600.75,107430,600,4,0.0,1.0,0.68,0.066,  0.4370,0,12000
601.0,107430,601,4,0.0,1.0,0.66,0.037,  0.4370,0,12000
601.25,107430,601,5,0.0,1.0,0.744,0.029,  0.4370,0,12000
601.5,107430,601,5,0.0,1.0,0.85,0.057,  0.4370,0,12000
601.75,107430,601,5,0.0,1.0,0.913,0.033,  0.4370,0,12000
602.0,107430,602,5,0.0,1.0,0.8,0.076,  0.4370,0,12000
602.25,107430,602,5,0.0,1.0,0.701,0.098,  0.4370,0,12000
602.5,107430,602,5,0.0,1.0,0.702,0.081,  0.4370,0,12000
602.75,107430,602,5,0.0,1.0,0.751,0.095,  0.4370,0,12000
603.0,107430,603,5,0.0,1.0,0.777,0.085,  0.4360,0,12000
603.25,107430,603,5,0.0,1.0,0.801,0.075,  0.4360,0,12000
603.5,107430,603,5,0.0,1.0,0.737,0.1,  0.4360,0,12000
603.75,107430,603,4,0.0,1.0,0.657,0.131,  0.4360,0,12000
604.0,107430,604,4,0.0,1.0,0.63,0.141,  0.4360,0,12000
604.25,107430,604,5,0.0,1.0,0.705,0.112,  0.4360,0,12000
604.5,107430,604,5,0.0,1.0,0.798,0.077,  0.4360,0,12000
604.75,107430,604,5,0.0,1.0,0.839,0.061,  0.4360,0,12000
605.0,107430,605,5,0.0,1.0,0.871,0.049,  0.4360,0,12000
605.25,107430,605,5,0.0,1.0,0.865,0.051,  0.4360,0,12000
