DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
175.0,110.464,11.083,0.185,0.385,116487,0,5000,0.6389616398712376,2.4054133050758844
175.3,106.735,11.304,0.202,0.379,116487,0,5000,0.6041040478997757,2.4251575300244395
175.6,102.379,11.983,0.207,0.397,116487,0,5000,0.5633854448888646,2.483489813215595
175.9,101.163,12.701,0.201,0.417,116487,0,5000,0.5520186356002355,2.541681517861452
176.2,98.689,14.264,0.164,0.421,116487,0,5000,0.5288924134126793,2.6577395816262133
176.5,83.665,16.646,0.071,0.332,116487,0,5000,0.3884524933860656,2.8121705480686465
176.8,70.525,19.803,0.016,0.286,116487,0,5000,0.26562364959282103,2.9858339463486097
177.1,62.404,25.941,0.016,0.246,116487,0,5000,0.18971093723019247,3.255825114136479
177.4,59.93,32.072,0.012,0.219,116487,0,5000,0.16658471504263636,3.4679836871386107
177.7,64.988,30.878,0.024,0.222,116487,0,5000,0.21386540696852913,3.4300442800748545
178.0,70.679,25.983,0.063,0.276,116487,0,5000,0.26706319616391383,3.257442862883972
178.3,73.853,21.445,0.09,0.283,116487,0,5000,0.29673281185643724,3.065491984277898
178.6,77.03,18.395,0.102,0.339,116487,0,5000,0.326430470663982,2.9120794321825754
178.9,77.693,16.717,0.185,0.352,116487,0,5000,0.3326279990836868,2.8164267639137703
179.2,75.854,16.095,0.23,0.391,116487,0,5000,0.31543756957563684,2.7785092860615443
179.5,76.518,16.102,0.231,0.342,116487,0,5000,0.3216444457003487,2.7789441089184606
179.8,80.948,15.804,0.218,0.341,116487,0,5000,0.363054778881785,2.7602637053001464
180.1,86.633,14.926,0.222,0.382,116487,0,5000,0.41619648184712715,2.7031053286808326
180.4,89.186,14.097,0.239,0.42,116487,0,5000,0.4400611727302439,2.645962718159325
180.7,91.731,13.312,0.236,0.392,116487,0,5000,0.4638510819733037,2.5886666352804935
181.0,94.91,12.816,0.206,0.417,116487,0,5000,0.4935674361908627,2.5506951706003558
181.3,91.809,14.958,0.164,0.323,116487,0,5000,0.46458020296385727,2.705246942307827
181.6,81.803,18.852,0.086,0.251,116487,0,5000,0.3710470666628523,2.9366195395090418
181.9,68.033,24.694,0.028,0.216,116487,0,5000,0.24232916871513718,3.2065607041021393
182.2,64.937,27.203,0.021,0.221,116487,0,5000,0.2133886740131672,3.3033276289440963
182.5,73.759,25.199,0.026,0.209,116487,0,5000,0.29585412758577023,3.226804708031388
182.8,86.35,20.015,0.057,0.259,116487,0,5000,0.41355108133011886,2.9964824920696933
183.1,95.173,17.168,0.125,0.305,116487,0,5000,0.49602588260772906,2.8430477683672035
183.4,102.748,15.905,0.179,0.365,116487,0,5000,0.566834748036483,2.7666341539340125
183.7,105.292,14.179,0.182,0.395,116487,0,5000,0.5906153095745359,2.6517627020235266
184.0,104.077,13.39,0.191,0.401,116487,0,5000,0.579257847990914,2.594508906528792
184.3,101.605,13.141,0.187,0.413,116487,0,5000,0.556150321213372,2.575737874638306
184.6,99.759,13.149,0.147,0.395,116487,0,5000,0.5388944577702723,2.5763464706186
184.9,100.425,12.904,0.141,0.38,116487,0,5000,0.5451200293049985,2.55753811577611
185.2,101.095,12.666,0.158,0.372,116487,0,5000,0.5513829916597529,2.5389220276091646
185.5,101.757,12.672,0.173,0.397,116487,0,5000,0.5575711723744508,2.539395624213173
185.8,101.799,12.438,0.13,0.423,116487,0,5000,0.5579637759847488,2.5207571066691536
186.1,101.206,12.686,0.124,0.411,116487,0,5000,0.5524205869155406,2.5404998114819293
186.4,99.36,13.192,0.101,0.382,116487,0,5000,0.5351647234724409,2.5796113432921834
186.7,101.284,13.197,0.111,0.35,116487,0,5000,0.5531497079060942,2.5799902887823785
187.0,107.595,12.226,0.151,0.375,116487,0,5000,0.6121430742058784,2.503565649535203
187.3,110.773,11.11,0.185,0.399,116487,0,5000,0.6418500807184303,2.4078465037411423
187.6,107.676,10.293,0.175,0.42,116487,0,5000,0.6129002383114533,2.3314650240780024
187.9,105.827,10.498,0.128,0.429,116487,0,5000,0.5956163317533323,2.351185715392047
188.2,105.242,11.127,0.126,0.395,116487,0,5000,0.5901479243241811,2.4093754858899974
188.5,107.788,11.797,0.15,0.395,116487,0,5000,0.613947181272248,2.4678461095324833
188.8,109.079,11.801,0.174,0.379,116487,0,5000,0.6260150684364092,2.4681851210290673
189.1,107.861,11.809,0.173,0.392,116487,0,5000,0.6146295637377661,2.4688627994305397
189.4,106.644,12.278,0.172,0.386,116487,0,5000,0.60325340674413,2.5078098574698693
