DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
118.872,99.795,3.103,0.239,0.534,113087,0,5000,0.7503115011915655,1.132372608148772
119.122,98.749,3.159,0.246,0.529,113087,0,5000,0.7373836193420967,1.1502586873736589
119.372,98.307,3.297,0.245,0.499,113087,0,5000,0.7319207859028376,1.1930159971453522
119.622,99.455,3.395,0.229,0.488,113087,0,5000,0.7461093216229046,1.2223067065144215
119.872,101.929,3.458,0.223,0.497,113087,0,5000,0.7766863576607493,1.2406932791019145
120.122,104.323,3.523,0.24,0.512,113087,0,5000,0.8062746455647916,1.2593157378449955
120.372,104.845,3.523,0.248,0.534,113087,0,5000,0.8127262271378533,1.2593157378449955
120.622,101.629,3.455,0.251,0.522,113087,0,5000,0.7729785521589897,1.2398253515714504
120.872,98.517,3.435,0.233,0.51,113087,0,5000,0.7345162497540693,1.2340198368782265
121.122,98.106,3.436,0.231,0.517,113087,0,5000,0.7294365562166585,1.2343109144786586
121.372,98.493,3.455,0.251,0.525,113087,0,5000,0.7342196253139285,1.2398253515714504
121.622,97.299,3.526,0.253,0.523,113087,0,5000,0.719462559416925,1.260166920046529
121.872,95.856,3.577,0.251,0.514,113087,0,5000,0.7016280149534609,1.2745272559117764
122.122,93.564,3.851,0.256,0.506,113087,0,5000,0.673300380920017,1.348335451557523
122.372,90.655,4.259,0.221,0.495,113087,0,5000,0.6373470269046208,1.4490367389073269
122.622,84.828,4.652,0.179,0.477,113087,0,5000,0.5653290847087753,1.5372993842671772
122.872,80.2,5.425,0.187,0.455,113087,0,5000,0.5081300051682961,1.6910197427427966
123.122,84.756,6.804,0.214,0.437,113087,0,5000,0.564439211388353,1.9175121442562273
123.372,87.365,7.449,0.24,0.417,113087,0,5000,0.5966847599019895,2.0080811376553136
123.622,87.268,7.784,0.237,0.397,113087,0,5000,0.595485902789754,2.052071629569415
123.872,82.486,8.577,0.277,0.418,113087,0,5000,0.5363834830917048,2.1490853679164306
124.122,72.116,9.255,0.35,0.347,113087,0,5000,0.40821700624754526,2.2251650265219056
124.372,60.641,10.574,0.38,0.148,113087,0,5000,0.26639344580523766,2.358399103528718
124.622,54.097,17.401,0.415,0.161,113087,0,5000,0.18551384846018665,2.856528250512892
124.872,55.787,30.851,0.426,0.183,113087,0,5000,0.2064011527867661,3.429169488875453
125.122,57.14,37.602,0.428,0.181,113087,0,5000,0.22312335559970228,3.627057506413859
125.372,55.788,37.34,0.432,0.193,113087,0,5000,0.20641351213843862,3.6200654059228605
125.622,54.976,37.546,0.436,0.209,113087,0,5000,0.19637771858034245,3.6255671142420915
125.872,54.488,37.527,0.437,0.219,113087,0,5000,0.19034635496414673,3.625060940375483
126.122,54.233,36.359,0.434,0.231,113087,0,5000,0.18719472028765097,3.5934420412158246
126.372,55.842,34.196,0.428,0.256,113087,0,5000,0.20708091712875537,3.5321089705958078
126.622,55.619,30.352,0.412,0.29,113087,0,5000,0.2043247817057807,3.4128627426601845
126.872,53.241,23.891,0.379,0.345,113087,0,5000,0.174934243428499,3.173502237547457
127.122,51.92,17.42,0.348,0.416,113087,0,5000,0.15860753986908394,2.857619545477005
127.372,50.881,15.786,0.34,0.442,113087,0,5000,0.1457661734813229,2.7591241047587074
127.622,50.853,15.034,0.337,0.452,113087,0,5000,0.145420111634492,2.710314967914029
127.872,53.247,14.361,0.335,0.456,113087,0,5000,0.1750083995385342,2.6645168954085783
128.122,56.065,14.087,0.334,0.451,113087,0,5000,0.20983705255173007,2.64525309615227
128.372,57.93,13.991,0.332,0.442,113087,0,5000,0.23288724342100275,2.6384149804960866
128.622,59.942,13.77,0.328,0.433,113087,0,5000,0.25775425898613763,2.622493038956712
128.872,61.006,13.035,0.313,0.417,113087,0,5000,0.27090460916571196,2.5676388145504947
129.122,62.062,11.835,0.295,0.416,113087,0,5000,0.28395608453190596,2.4710620879170055
129.372,64.93,10.812,0.272,0.442,113087,0,5000,0.3194027051287286,2.3806575533120347
129.622,70.824,9.413,0.249,0.465,113087,0,5000,0.39224872388663357,2.242092774925084
129.872,78.518,7.484,0.243,0.457,113087,0,5000,0.4873415756550968,2.0127687445948093
130.122,85.492,6.577,0.249,0.431,113087,0,5000,0.5735356942193368,1.8835802347681112
130.372,93.219,5.907,0.25,0.433,113087,0,5000,0.6690364045929934,1.776139781230386
130.622,102.211,5.29,0.246,0.456,113087,0,5000,0.7801716948324035,1.6658201362275895
