DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
330.0,107.693,2.224,0.21,0.515,102698,0,5000
330.25,107.392,2.271,0.206,0.524,102698,0,5000
330.5,108.556,2.363,0.205,0.522,102698,0,5000
330.75,110.88,2.464,0.214,0.503,102698,0,5000
331.0,110.334,2.569,0.209,0.494,102698,0,5000
331.25,109.362,2.658,0.175,0.486,102698,0,5000
331.5,108.451,2.772,0.157,0.494,102698,0,5000
331.75,107.05,2.862,0.164,0.513,102698,0,5000
332.0,103.818,2.837,0.195,0.503,102698,0,5000
332.25,106.875,2.739,0.185,0.47,102698,0,5000
332.5,104.376,2.629,0.182,0.461,102698,0,5000
332.75,99.252,2.519,0.177,0.473,102698,0,5000
333.0,96.631,2.441,0.171,0.479,102698,0,5000
333.25,102.069,2.392,0.176,0.494,102698,0,5000
333.5,99.997,2.371,0.172,0.505,102698,0,5000
333.75,99.879,2.399,0.188,0.49,102698,0,5000
334.0,104.096,2.45,0.199,0.493,102698,0,5000
334.25,106.908,2.497,0.184,0.488,102698,0,5000
334.5,109.599,2.55,0.175,0.48,102698,0,5000
334.75,111.435,2.59,0.166,0.487,102698,0,5000
335.0,109.79,2.586,0.168,0.486,102698,0,5000
335.25,106.009,2.53,0.175,0.475,102698,0,5000
335.5,101.984,2.502,0.18,0.485,102698,0,5000
335.75,105.529,2.513,0.175,0.494,102698,0,5000
336.0,107.181,2.576,0.166,0.473,102698,0,5000
336.25,101.813,2.656,0.179,0.472,102698,0,5000
336.5,100.413,2.702,0.205,0.486,102698,0,5000
336.75,97.121,2.713,0.224,0.496,102698,0,5000
337.0,82.289,2.664,0.0,0.392,102698,0,5000
337.25,74.296,2.606,0.0,0.382,102698,0,5000
337.5,102.566,2.558,0.295,0.421,102698,0,5000
337.75,106.539,2.559,0.366,0.455,102698,0,5000
338.0,100.133,2.724,0.395,0.494,102698,0,5000
338.25,98.061,2.861,0.258,0.522,102698,0,5000
338.5,97.821,2.933,0.244,0.432,102698,0,5000
338.75,98.131,2.962,0.253,0.411,102698,0,5000
339.0,97.891,2.947,0.256,0.4,102698,0,5000
339.25,96.796,2.937,0.253,0.402,102698,0,5000
339.5,101.318,2.999,0.249,0.406,102698,0,5000
339.75,104.191,3.145,0.234,0.399,102698,0,5000
340.0,107.248,3.212,0.229,0.391,102698,0,5000
340.25,109.205,3.189,0.229,0.412,102698,0,5000
340.5,110.553,3.044,0.232,0.422,102698,0,5000
340.75,108.725,2.966,0.236,0.425,102698,0,5000
341.0,96.092,2.973,0.259,0.429,102698,0,5000
341.25,58.062,3.071,0.303,0.452,102698,0,5000
341.5,50.74,3.172,0.414,0.487,102698,0,5000
341.75,57.887,3.173,0.337,0.522,102698,0,5000
342.0,65.095,3.052,0.31,0.471,102698,0,5000
342.25,70.105,2.913,0.295,0.452,102698,0,5000
342.5,74.444,2.719,0.324,0.442,102698,0,5000
342.75,76.036,2.5,0.354,0.456,102698,0,5000
343.0,73.109,2.4,0.366,0.47,102698,0,5000
343.25,73.907,2.455,0.296,0.385,102698,0,5000
343.5,82.031,2.555,0.245,0.373,102698,0,5000
343.75,88.201,2.818,0.219,0.387,102698,0,5000
344.0,92.051,3.033,0.205,0.393,102698,0,5000
344.25,92.91,3.234,0.215,0.4,102698,0,5000
344.5,91.205,3.41,0.236,0.397,102698,0,5000
344.75,88.157,3.542,0.254,0.377,102698,0,5000
345.0,86.268,3.672,0.213,0.363,102698,0,5000
345.25,94.27,3.85,0.191,0.358,102698,0,5000
345.5,100.806,4.067,0.176,0.38,102698,0,5000
345.75,105.389,3.956,0.161,0.409,102698,0,5000
346.0,94.466,3.783,0.252,0.453,102698,0,5000
346.25,86.838,3.466,0.291,0.52,102698,0,5000
346.5,80.555,3.075,0.274,0.452,102698,0,5000
346.75,77.384,2.759,0.274,0.429,102698,0,5000
347.0,77.937,2.604,0.282,0.414,102698,0,5000
347.25,77.087,2.538,0.284,0.405,102698,0,5000
347.5,74.16,2.492,0.28,0.411,102698,0,5000
347.75,72.394,2.488,0.288,0.401,102698,0,5000
348.0,74.657,2.489,0.291,0.393,102698,0,5000
348.25,77.042,2.471,0.282,0.405,102698,0,5000
348.5,78.267,2.449,0.281,0.39,102698,0,5000
348.75,78.882,2.418,0.284,0.409,102698,0,5000
349.0,80.108,2.41,0.285,0.424,102698,0,5000
349.25,81.882,2.407,0.297,0.418,102698,0,5000
349.5,84.145,2.403,0.306,0.41,102698,0,5000
