DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
325.0,124.547,3.369,0.192,0.49,108172,0,5000,0.6980054436474067,1.2146189326598444
325.25,126.495,3.337,0.199,0.475,108172,0,5000,0.7098971636916427,1.205075196468373
325.5,123.676,3.337,0.195,0.491,108172,0,5000,0.6926883552703381,1.205075196468373
325.75,126.247,3.35,0.2,0.492,108172,0,5000,0.7083832280802614,1.2089633309071466
326.0,131.479,3.363,0.178,0.499,108172,0,5000,0.7403223858171417,1.2128364062892454
326.25,131.569,3.382,0.166,0.475,108172,0,5000,0.7408717979341751,1.218470207302295
326.5,132.778,3.402,0.179,0.463,108172,0,5000,0.7482522340396583,1.224366433416734
326.75,132.683,3.46,0.189,0.468,108172,0,5000,0.7476722990272341,1.2412714792388668
327.0,130.048,3.52,0.197,0.464,108172,0,5000,0.7315867331563092,1.2584638305150613
327.25,126.729,3.621,0.191,0.483,108172,0,5000,0.7113256351959297,1.2867529924477383
327.5,121.242,3.69,0.19,0.477,108172,0,5000,0.6778298097941213,1.305629168075864
327.75,114.704,3.847,0.194,0.463,108172,0,5000,0.6379180717811773,1.3472962231949055
328.0,115.544,3.957,0.194,0.466,108172,0,5000,0.6430459182068232,1.3754886895671397
328.25,118.54,4.056,0.182,0.469,108172,0,5000,0.6613352371249603,1.4001997317690773
328.5,121.609,4.056,0.202,0.447,108172,0,5000,0.6800701903158023,1.4001997317690773
328.75,116.866,3.988,0.194,0.416,108172,0,5000,0.6511161717481374,1.3832923596190159
329.0,117.577,3.848,0.175,0.436,108172,0,5000,0.655456527472702,1.347556131552682
329.25,122.127,3.769,0.187,0.459,108172,0,5000,0.6832323622782839,1.3268123675051453
329.5,124.263,3.72,0.199,0.472,108172,0,5000,0.6962717431892121,1.3137263564534851
329.75,125.162,3.665,0.201,0.465,108172,0,5000,0.7017597597804689,1.2988310638478529
330.0,127.234,3.576,0.194,0.445,108172,0,5000,0.7144084476303953,1.2742476537279395
330.25,131.848,3.464,0.201,0.468,108172,0,5000,0.742574975496979,1.2424268775320495
330.5,128.657,3.38,0.193,0.502,108172,0,5000,0.7230952636586028,1.2178786680704325
330.75,129.675,3.274,0.199,0.501,108172,0,5000,0.7293097251601594,1.1860155333120246
331.0,134.786,3.207,0.2,0.504,108172,0,5000,0.7605102288285833,1.16533903888514
331.25,135.495,3.141,0.209,0.511,108172,0,5000,0.7648383753949917,1.1445444042509003
331.5,133.045,3.083,0.228,0.496,108172,0,5000,0.7498821566535243,1.125906392492655
331.75,125.887,3.071,0.215,0.515,108172,0,5000,0.7061855796121275,1.1220064977217004
332.0,121.517,3.101,0.202,0.506,108172,0,5000,0.6795085690406125,1.1317278648793168
332.25,126.998,3.172,0.193,0.513,108172,0,5000,0.712967766967952,1.1543654563527521
332.5,124.613,3.275,0.191,0.496,108172,0,5000,0.6984083458665645,1.186320922517668
332.75,119.063,3.382,0.204,0.473,108172,0,5000,0.6645279319828327,1.218470207302295
333.0,120.579,3.506,0.216,0.45,108172,0,5000,0.6737824738653079,1.2544786387482552
333.25,122.347,3.745,0.213,0.435,108172,0,5000,0.6845753696754768,1.320424287192587
333.5,118.842,4.07,0.199,0.454,108172,0,5000,0.6631788200065616,1.4036454564539422
333.75,110.442,4.364,0.21,0.47,108172,0,5000,0.6119003557501025,1.4733913594439092
334.0,103.844,4.584,0.22,0.443,108172,0,5000,0.5716223429924696,1.5225741609109313
334.25,102.2,4.769,0.199,0.367,108172,0,5000,0.5615864149879912,1.562138736189544
334.5,110.779,4.906,0.159,0.418,108172,0,5000,0.613957598899439,1.590460984154644
334.75,121.527,5.019,0.206,0.446,108172,0,5000,0.679569614831394,1.6132327030995823
335.0,121.679,5.202,0.202,0.419,108172,0,5000,0.6804975108512729,1.6490450893621744
