DEPT,GR,ILD,DPHI,SitID,Pick,Formation
344.488,61.334,7.872,0.351,118647,0,3000
345.308,61.843,7.531,0.351,118647,0,3000
346.129,62.965,7.073,0.353,118647,0,3000
346.949,66.511,6.765,0.355,118647,0,3000
347.769,67.02,7.103,0.352,118647,0,3000
348.589,66.304,6.793,0.333,118647,0,3000
349.409,64.975,5.498,0.286,118647,0,3000
350.23,64.846,4.576,0.258,118647,0,3000
351.05,65.329,4.297,0.285,118647,0,3000
351.87,65.864,3.887,0.308,118647,0,3000
352.69,64.51,3.518,0.341,118647,0,3000
353.51,63.156,3.726,0.356,118647,0,3000
354.331,61.827,4.137,0.376,118647,0,3000
355.151,60.499,4.144,0.329,118647,0,3000
355.971,59.783,4.039,0.304,118647,0,3000
356.791,58.377,4.049,0.286,118647,0,3000
357.612,57.712,5.07,0.284,118647,0,3000
358.432,56.358,5.681,0.287,118647,0,3000
359.252,55.642,6.077,0.296,118647,0,3000
360.072,54.9,6.089,0.297,118647,0,3000
360.892,54.133,7.843,0.244,118647,0,3000
361.713,54.055,9.552,0.196,118647,0,3000
362.533,53.926,11.418,0.215,118647,0,3000
363.353,53.822,11.769,0.237,118647,0,3000
364.173,53.106,10.648,0.262,118647,0,3000
364.993,50.553,9.632,0.273,118647,0,3000
365.814,46.161,8.561,0.281,118647,0,3000
366.634,48.508,7.961,0.288,118647,0,3000
367.454,53.918,7.135,0.295,118647,0,3000
368.274,62.39,6.638,0.306,118647,0,3000
369.094,64.125,8.47,0.244,118647,0,3000
369.915,66.446,13.889,0.225,118647,0,3000
370.735,66.929,17.888,0.234,118647,0,3000
371.555,66.826,23.697,0.256,118647,0,3000
372.375,64.884,25.81,0.279,118647,0,3000
373.196,61.054,28.133,0.245,118647,0,3000
374.016,61.563,26.906,0.231,118647,0,3000
374.836,63.936,24.807,0.263,118647,0,3000
375.656,66.283,22.86,0.278,118647,0,3000
376.476,69.855,21.875,0.294,118647,0,3000
377.297,74.652,21.517,0.298,118647,0,3000
378.117,78.836,21.557,0.305,118647,0,3000
378.937,83.633,23.268,0.308,118647,0,3000
379.757,82.917,26.802,0.288,118647,0,3000
380.577,76.662,27.116,0.273,118647,0,3000
381.398,76.507,24.994,0.251,118647,0,3000
382.218,80.718,23.247,0.273,118647,0,3000
383.038,86.74,22.452,0.271,118647,0,3000
383.858,92.762,24.695,0.237,118647,0,3000
384.678,96.334,26.402,0.234,118647,0,3000
385.499,95.006,26.458,0.238,118647,0,3000
386.319,93.064,25.56,0.198,118647,0,3000
387.139,86.171,25.363,0.189,118647,0,3000
387.959,84.23,24.49,0.238,118647,0,3000
388.78,84.127,22.79,0.267,118647,0,3000
389.6,84.023,20.813,0.292,118647,0,3000
390.42,82.056,18.831,0.284,118647,0,3000
391.24,76.388,18.183,0.271,118647,0,3000
392.06,72.023,17.39,0.273,118647,0,3000
392.881,68.805,14.469,0.287,118647,0,3000
