DEPT,GR,ILD,DPHI,SitID,Pick,Formation
15.24,85.425,10.904,0.202,117792,0,3000
15.49,84.199,11.336,0.201,117792,0,3000
15.74,87.275,11.217,0.211,117792,0,3000
15.99,96.496,11.085,0.228,117792,0,3000
16.24,112.478,10.968,0.22,117792,0,3000
16.49,106.336,10.843,0.215,117792,0,3000
16.74,105.725,10.587,0.209,117792,0,3000
16.99,119.863,10.6,0.179,117792,0,3000
17.24,127.241,10.746,0.178,117792,0,3000
17.49,113.723,10.901,0.193,117792,0,3000
17.74,111.268,10.515,0.24,117792,0,3000
17.99,124.792,10.142,0.238,117792,0,3000
18.24,121.108,9.662,0.224,117792,0,3000
18.49,110.048,9.558,0.217,117792,0,3000
18.74,109.437,9.564,0.194,117792,0,3000
18.99,105.138,9.457,0.215,117792,0,3000
19.24,102.683,9.125,0.242,117792,0,3000
19.49,103.916,9.021,0.253,117792,0,3000
19.74,112.523,9.032,0.218,117792,0,3000
19.99,105.765,9.046,0.212,117792,0,3000
20.24,93.477,8.835,0.211,117792,0,3000
20.49,100.855,9.069,0.185,117792,0,3000
20.74,95.942,10.155,0.181,117792,0,3000
20.99,108.237,9.558,0.176,117792,0,3000
21.24,115.614,8.99,0.187,117792,0,3000
21.49,119.92,9.002,0.206,117792,0,3000
21.74,127.297,9.016,0.209,117792,0,3000
21.99,112.551,8.915,0.219,117792,0,3000
22.24,104.565,8.816,0.215,117792,0,3000
22.49,107.641,8.83,0.216,117792,0,3000
22.74,118.706,8.729,0.225,117792,0,3000
22.99,121.168,8.632,0.222,117792,0,3000
23.24,121.171,8.329,0.215,117792,0,3000
23.49,109.497,8.132,0.206,117792,0,3000
23.74,90.449,7.942,0.213,117792,0,3000
23.99,89.838,8.573,0.23,117792,0,3000
24.24,93.528,9.362,0.233,117792,0,3000
24.49,94.76,9.143,0.228,117792,0,3000
24.74,108.899,8.394,0.218,117792,0,3000
24.99,120.578,7.898,0.203,117792,0,3000
25.24,126.727,7.337,0.22,117792,0,3000
25.49,125.501,6.736,0.225,117792,0,3000
25.74,106.453,7.175,0.223,117792,0,3000
25.99,84.331,7.937,0.246,117792,0,3000
26.24,97.856,6.195,0.251,117792,0,3000
