DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
65.0,61.13,36.663,0.336,0.489,117831,0,3000,0.23835546044838804,3.6017683448784843
65.25,61.921,34.918,0.355,0.477,117831,0,3000,0.24616780106806607,3.553002741947787
65.5,60.283,33.669,0.342,0.477,117831,0,3000,0.22999003376713986,3.5165778297113026
65.75,57.638,32.992,0.358,0.512,117831,0,3000,0.20386659389476502,3.4962654109382862
66.0,55.419,32.395,0.375,0.564,117831,0,3000,0.18195055870504867,3.478004398591486
66.25,54.081,31.127,0.356,0.59,117831,0,3000,0.16873575244824818,3.438075931013035
66.5,53.693,29.153,0.353,0.577,117831,0,3000,0.16490365616451225,3.372558166470803
66.75,55.594,27.319,0.39,0.55,117831,0,3000,0.18367895264745537,3.3075827968571336
67.0,58.407,26.178,0.392,0.509,117831,0,3000,0.2114616507045405,3.2649197453696073
67.25,59.881,26.09,0.377,0.48,117831,0,3000,0.22601966596801143,3.26155248243718
67.5,61.173,26.846,0.364,0.474,117831,0,3000,0.23878015153137938,3.290117206560346
67.75,62.306,27.574,0.352,0.487,117831,0,3000,0.2499702677413607,3.316873662409849
68.0,61.073,26.958,0.351,0.504,117831,0,3000,0.23779249785000414,3.2942804702634088
68.25,60.802,24.224,0.342,0.483,117831,0,3000,0.23511595637347726,3.1873442900686917
68.5,63.093,21.384,0.332,0.5,117831,0,3000,0.2577431022137838,3.062643446475865
68.75,65.188,18.573,0.323,0.549,117831,0,3000,0.27843444683859486,2.92170945162104
69.0,66.662,16.446,0.31,0.559,117831,0,3000,0.29299246210206575,2.8000828945991088
69.25,67.99,14.411,0.296,0.522,117831,0,3000,0.30610850299072867,2.6679924977703546
69.5,68.459,11.077,0.305,0.511,117831,0,3000,0.31074059875637855,2.4048717893058966
69.75,71.087,9.501,0.338,0.537,117831,0,3000,0.3366961375029196,2.2513981087448456
70.0,77.817,8.829,0.326,0.556,117831,0,3000,0.4031652302594724,2.178042890549906
70.25,81.631,8.527,0.31,0.564,117831,0,3000,0.44083434166712365,2.143238772504622
70.5,80.925,8.49,0.323,0.543,117831,0,3000,0.43386150667661455,2.1388901781788636
70.75,79.143,8.74,0.336,0.529,117831,0,3000,0.416261518074508,2.167911333831549
71.0,77.693,9.147,0.325,0.579,117831,0,3000,0.40194053969456717,2.213427049928249
71.25,78.995,8.755,0.29,0.602,117831,0,3000,0.4147997906260727,2.1696261079416175
71.5,82.09,8.184,0.262,0.579,117831,0,3000,0.445367672064636,2.102182250544962
71.75,84.405,7.157,0.281,0.573,117831,0,3000,0.4682318547884725,1.968092295988962
72.0,85.403,6.258,0.309,0.573,117831,0,3000,0.47808863852859734,1.8338622432000318
72.25,85.685,6.149,0.303,0.562,117831,0,3000,0.4808738219100755,1.8162910932507061
72.5,85.695,6.372,0.289,0.578,117831,0,3000,0.4809725872782129,1.8519149614125467
72.75,86.368,7.219,0.276,0.572,117831,0,3000,0.4876194965538682,1.9767178243894763
73.0,84.868,9.453,0.292,0.549,117831,0,3000,0.47280469133323977,2.2463332093079154
73.25,82.205,12.406,0.27,0.51,117831,0,3000,0.4465034737982175,2.518181032612184
73.5,76.652,17.077,0.253,0.483,117831,0,3000,0.391659064871451,2.8377331144878783
73.75,69.929,21.898,0.275,0.492,117831,0,3000,0.32525910787259443,3.0863957651138376
74.0,67.762,23.346,0.274,0.503,117831,0,3000,0.3038566525971932,3.1504260915692814
74.25,65.282,25.159,0.31,0.476,117831,0,3000,0.2793628412990875,3.225216082886379
74.5,62.148,27.545,0.313,0.45,117831,0,3000,0.24840977492478789,3.3158213939669086
74.75,59.375,28.296,0.312,0.433,117831,0,3000,0.22102213834025275,3.342720805309959
75.0,56.786,28.217,0.318,0.433,117831,0,3000,0.1954517845294481,3.3399249875865653
75.25,53.36,28.757,0.311,0.453,117831,0,3000,0.16161476940553274,3.358881563609567
75.5,49.827,29.187,0.305,0.472,117831,0,3000,0.1267209648425459,3.3737237472796306
75.75,49.552,30.024,0.309,0.482,117831,0,3000,0.12400491721876404,3.401997394899544
76.0,51.198,31.538,0.316,0.492,117831,0,3000,0.1402616968142003,3.4511934850611556
76.25,51.65,32.347,0.323,0.475,117831,0,3000,0.14472589145401632,3.4765215900910746
76.5,50.535,33.047,0.331,0.454,117831,0,3000,0.13371355290668252,3.4979310932187455
76.75,49.768,34.965,0.343,0.453,117831,0,3000,0.12613824917053454,3.5543478471560754
77.0,50.415,37.179,0.352,0.445,117831,0,3000,0.13252836848903227,3.6157443547198524
77.25,51.881,38.37,0.335,0.437,117831,0,3000,0.1470073714579931,3.6472761648791034
77.5,53.965,39.575,0.326,0.465,117831,0,3000,0.16759007417785293,3.67819785845182
77.75,55.45,40.546,0.327,0.466,117831,0,3000,0.18225673134627507,3.702437378679425
78.0,54.693,40.808,0.331,0.438,117831,0,3000,0.17478019297826453,3.7088783856705856
78.25,52.486,40.779,0.338,0.426,117831,0,3000,0.15298267623031322,3.708167488245448
78.5,51.625,40.743,0.345,0.421,117831,0,3000,0.14447897803367254,3.7072842912309456
78.75,52.498,40.075,0.351,0.426,117831,0,3000,0.15310119467207825,3.690752948027713
79.0,54.39,39.8,0.355,0.432,117831,0,3000,0.1717876023236976,3.683867163546642
79.25,54.077,40.329,0.356,0.447,117831,0,3000,0.1686962463009931,3.6970710611007194
79.5,52.122,40.703,0.356,0.467,117831,0,3000,0.14938761683010743,3.7063020454879116
79.75,50.735,40.682,0.359,0.466,117831,0,3000,0.135688860269433,3.7057859799892228
80.0,50.362,41.394,0.363,0.441,117831,0,3000,0.1320049120379034,3.723136184372903
80.25,52.392,42.717,0.368,0.447,117831,0,3000,0.15205428176982058,3.7545972015657765
80.5,53.875,43.589,0.374,0.467,117831,0,3000,0.1667011858646152,3.77480505436128
80.75,54.075,43.855,0.35,0.48,117831,0,3000,0.16867649322736566,3.7808889654274895
81.0,54.155,43.485,0.325,0.484,117831,0,3000,0.16946661617246583,3.7724162810060577
81.25,54.84,42.747,0.334,0.485,117831,0,3000,0.17623204388988617,3.7552992514162793
81.5,55.89,42.051,0.345,0.483,117831,0,3000,0.18660240754432605,3.7388834051554753
81.75,56.943,40.758,0.347,0.472,117831,0,3000,0.19700240080920717,3.707652384787796
82.0,57.821,39.423,0.354,0.461,117831,0,3000,0.2056740001316817,3.67434965598861
82.25,59.466,38.288,0.363,0.465,117831,0,3000,0.22192090319030422,3.6451367923444207
82.5,60.1,36.819,0.354,0.482,117831,0,3000,0.2281826275302232,3.606014287882347
