Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
420.08,114399,420,4,0.0,1.0,0.669,0.104,  0.4470,0,10000
420.33,114399,420,4,0.0,1.0,0.673,0.104,  0.4470,0,10000
420.58,114399,420,5,0.0,1.0,0.725,0.084,  0.4470,0,10000
420.83,114399,420,5,0.0,1.0,0.727,0.084,  0.4470,0,10000
421.08,114399,421,4,0.0,1.0,0.687,0.105,  0.4470,0,10000
421.33,114399,421,4,0.0,1.0,0.67,0.115,  0.4470,0,10000
421.58,114399,421,4,0.0,1.0,0.629,0.124,  0.4470,0,10000
421.83,114399,421,4,0.0,1.0,0.507,0.171,  0.4460,0,10000
422.08,114399,422,4,0.0,1.0,0.51,0.176,  0.4460,0,10000
422.33,114399,422,4,0.0,1.0,0.571,0.163,  0.4460,0,10000
422.58,114399,422,4,0.0,1.0,0.609,0.149,  0.4460,0,10000
422.83,114399,422,4,0.0,1.0,0.601,0.151,  0.4460,0,10000
423.08,114399,423,4,0.0,1.0,0.559,0.168,  0.4460,0,10000
423.33,114399,423,4,0.0,1.0,0.518,0.183,  0.4460,0,10000
423.58,114399,423,2,0.002,0.977,0.49,0.194,  0.4460,0,10000
423.83,114399,423,2,0.014,0.861,0.435,0.215,  0.4460,0,10000
424.08,114399,424,2,0.006,0.933,0.453,0.199,  0.4460,0,10000
424.33,114399,424,4,0.0,1.0,0.57,0.156,  0.4450,0,10000
424.58,114399,424,4,0.0,1.0,0.607,0.139,  0.4450,0,10000
424.83,114399,424,4,0.0,1.0,0.546,0.155,  0.4450,0,10000
425.08,114399,425,4,0.0,1.0,0.521,0.164,  0.4450,0,10000
425.33,114399,425,4,0.0,1.0,0.517,0.181,  0.4450,0,10000
425.58,114399,425,2,0.002,0.977,0.445,0.211,  0.4450,0,10000
425.83,114399,425,2,0.022,0.815,0.336,0.252,  0.4450,0,10000
426.08,114399,426,2,0.027,0.786,0.313,0.261,  0.4450,0,10000
426.33,114399,426,2,0.024,0.804,0.331,0.254,  0.4450,0,10000
426.58,114399,426,2,0.011,0.896,0.397,0.227,  0.4450,0,10000
426.83,114399,426,4,0.0,1.0,0.532,0.173,  0.4440,0,10000
427.08,114399,427,4,0.0,1.0,0.625,0.14,  0.4440,0,10000
427.33,114399,427,4,0.0,1.0,0.55,0.161,  0.4440,0,10000
427.58,114399,427,2,0.002,0.981,0.459,0.198,  0.4440,0,10000
427.83,114399,427,2,0.003,0.967,0.435,0.199,  0.4440,0,10000
428.08,114399,428,2,0.0,1.0,0.471,0.18,  0.4440,0,10000
428.33,114399,428,4,0.0,1.0,0.519,0.167,  0.4440,0,10000
428.58,114399,428,4,0.0,1.0,0.539,0.164,  0.4440,0,10000
428.83,114399,428,4,0.0,1.0,0.532,0.177,  0.4440,0,10000
429.08,114399,429,4,0.0,1.0,0.526,0.18,  0.4440,0,10000
429.33,114399,429,2,0.0,1.0,0.487,0.195,  0.4430,0,10000
429.58,114399,429,2,0.0,1.0,0.476,0.199,  0.4430,0,10000
429.83,114399,429,2,0.013,0.879,0.415,0.222,  0.4430,0,10000
430.08,114399,430,1,0.048,0.654,0.241,0.289,  0.4430,0,10000
430.33,114399,430,1,0.039,0.703,0.286,0.271,  0.4430,0,10000
430.58,114399,430,2,0.016,0.85,0.36,0.232,  0.4430,0,10000
430.83,114399,430,2,0.008,0.924,0.388,0.219,  0.4430,0,10000
431.08,114399,431,2,0.002,0.981,0.441,0.212,  0.4430,0,10000
431.33,114399,431,2,0.0,1.0,0.495,0.192,  0.4430,0,10000
431.58,114399,431,2,0.0,1.0,0.451,0.209,  0.4430,0,10000
431.83,114399,431,2,0.0,1.0,0.438,0.214,  0.4420,0,10000
432.08,114399,432,2,0.0,1.0,0.483,0.197,  0.4420,0,10000
432.33,114399,432,4,0.0,1.0,0.556,0.169,  0.4420,0,10000
432.58,114399,432,4,0.0,1.0,0.621,0.144,  0.4420,0,10000
432.83,114399,432,4,0.0,1.0,0.669,0.126,  0.4420,0,10000
433.08,114399,433,5,0.0,1.0,0.717,0.107,  0.4420,0,10000
433.33,114399,433,4,0.0,1.0,0.697,0.115,  0.4420,0,10000
433.58,114399,433,4,0.0,1.0,0.635,0.139,  0.4420,0,10000
433.83,114399,433,4,0.0,1.0,0.579,0.16,  0.4420,0,10000
434.08,114399,434,4,0.0,1.0,0.529,0.179,  0.4410,0,10000
434.33,114399,434,2,0.002,0.981,0.461,0.205,  0.4410,0,10000
434.58,114399,434,2,0.013,0.874,0.382,0.22,  0.4410,0,10000
434.83,114399,434,2,0.023,0.782,0.324,0.229,  0.4410,0,10000
435.08,114399,435,2,0.009,0.9,0.321,0.193,  0.4410,0,10000
435.33,114399,435,2,0.0,1.0,0.32,0.161,  0.4410,0,10000
435.58,114399,435,1,0.012,0.869,0.247,0.199,  0.4410,0,10000
435.83,114399,435,1,0.032,0.713,0.152,0.245,  0.4410,0,10000
436.08,114399,436,1,-1.028,0.743,0.107,0.24,  0.4410,0,10000
436.33,114399,436,1,-1.0,1.0,0.268,0.187,  0.4410,0,10000
436.58,114399,436,2,0.0,1.0,0.465,0.137,  0.4400,0,10000
436.83,114399,436,4,0.0,1.0,0.528,0.135,  0.4400,0,10000
437.08,114399,437,4,0.0,1.0,0.571,0.129,  0.4400,0,10000
437.33,114399,437,4,0.0,1.0,0.609,0.12,  0.4400,0,10000
437.58,114399,437,4,0.0,1.0,0.608,0.134,  0.4400,0,10000
437.83,114399,437,4,0.0,1.0,0.591,0.15,  0.4400,0,10000
438.08,114399,438,4,0.0,1.0,0.597,0.153,  0.4400,0,10000
438.33,114399,438,4,0.0,1.0,0.619,0.145,  0.4400,0,10000
438.58,114399,438,4,0.0,1.0,0.619,0.145,  0.4400,0,10000
438.83,114399,438,4,0.0,1.0,0.607,0.149,  0.4400,0,10000
439.08,114399,439,4,0.0,1.0,0.602,0.151,  0.4400,0,10000
439.33,114399,439,4,0.0,1.0,0.603,0.151,  0.4390,0,10000
439.58,114399,439,4,0.0,1.0,0.592,0.155,  0.4390,0,10000
439.83,114399,439,4,0.0,1.0,0.549,0.171,  0.4390,0,10000
440.08,114399,440,2,0.0,1.0,0.47,0.202,  0.4390,0,10000
440.33,114399,440,2,0.0,1.0,0.423,0.219,  0.4390,0,10000
440.58,114399,440,2,0.0,1.0,0.379,0.236,  0.4390,0,10000
440.83,114399,440,2,0.0,1.0,0.336,0.252,  0.4390,0,10000
441.08,114399,441,2,0.0,1.0,0.351,0.247,  0.4390,0,10000
441.33,114399,441,2,0.0,1.0,0.399,0.229,  0.4390,0,10000
441.58,114399,441,2,0.005,0.958,0.348,0.248,  0.4390,0,10000
441.83,114399,441,1,0.017,0.869,0.294,0.268,  0.4380,0,10000
442.08,114399,442,1,0.014,0.894,0.279,0.269,  0.4380,0,10000
442.33,114399,442,1,0.003,0.974,0.289,0.262,  0.4380,0,10000
442.58,114399,442,2,0.0,1.0,0.366,0.236,  0.4380,0,10000
442.83,114399,442,4,0.0,1.0,0.517,0.175,  0.4380,0,10000
443.08,114399,443,4,0.0,1.0,0.548,0.163,  0.4380,0,10000
443.33,114399,443,4,0.0,1.0,0.507,0.187,  0.4380,0,10000
