Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
200.19,123573,200,5,0.003,0.895,0.844,0.059,  0.5070,0,13000
200.44,123573,200,5,0.003,0.897,0.743,0.075,  0.5070,0,13000
200.69,123573,200,4,0.0,1.0,0.579,0.071,  0.5060,0,13000
200.94,123573,200,3,0.0,1.0,0.298,0.047,  0.5060,0,13000
201.19,123573,201,3,0.0,1.0,0.353,0.026,  0.5060,0,13000
201.44,123573,201,4,0.0,1.0,0.509,0.047,  0.5060,0,13000
201.69,123573,201,4,0.008,0.846,0.657,0.111,  0.5050,0,13000
201.94,123573,201,5,0.011,0.775,0.712,0.11,  0.5050,0,13000
202.19,123573,202,5,0.01,0.766,0.743,0.098,  0.5050,0,13000
202.44,123573,202,5,0.006,0.779,0.836,0.062,  0.5040,0,13000
202.69,123573,202,5,0.008,0.739,0.821,0.068,  0.5040,0,13000
202.94,123573,202,5,0.011,0.722,0.766,0.089,  0.5040,0,13000
203.19,123573,203,5,0.009,0.754,0.797,0.077,  0.5040,0,13000
203.44,123573,203,5,0.012,0.751,0.727,0.104,  0.5030,0,13000
203.69,123573,203,4,0.013,0.753,0.68,0.117,  0.5030,0,13000
203.94,123573,203,4,0.015,0.728,0.688,0.119,  0.5030,0,13000
204.19,123573,204,5,0.013,0.723,0.735,0.101,  0.5030,0,13000
204.44,123573,204,5,0.013,0.708,0.75,0.095,  0.5020,0,13000
204.69,123573,204,5,0.015,0.692,0.727,0.104,  0.5020,0,13000
204.94,123573,204,5,0.014,0.694,0.734,0.101,  0.5020,0,13000
205.19,123573,205,5,0.014,0.701,0.727,0.104,  0.5020,0,13000
205.44,123573,205,5,0.014,0.711,0.727,0.104,  0.5010,0,13000
205.69,123573,205,5,0.014,0.711,0.727,0.104,  0.5010,0,13000
205.94,123573,205,5,0.014,0.709,0.719,0.107,  0.5010,0,13000
206.19,123573,206,5,0.015,0.707,0.711,0.11,  0.5010,0,13000
206.44,123573,206,5,0.015,0.705,0.703,0.113,  0.5000,0,13000
206.69,123573,206,5,0.015,0.705,0.703,0.113,  0.5000,0,13000
