Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
0.0,125751,0,1,0.07,0.631,0.0,0.38,  0.9300,0,13000
0.25,125751,0,1,0.067,0.644,0.0,0.38,  0.9290,0,13000
0.5,125751,0,1,0.066,0.653,0.0,0.38,  0.9290,0,13000
0.75,125751,0,1,0.066,0.652,0.0,0.38,  0.9280,0,13000
1.0,125751,1,1,0.065,0.656,0.0,0.38,  0.9270,0,13000
1.25,125751,1,1,0.064,0.66,0.0,0.38,  0.9260,0,13000
1.5,125751,1,1,0.064,0.66,0.0,0.38,  0.9260,0,13000
1.75,125751,1,1,0.056,0.682,0.068,0.354,  0.9250,0,13000
2.0,125751,2,1,0.02,0.849,0.084,0.287,  0.9240,0,13000
2.25,125751,2,1,0.0,1.0,0.154,0.222,  0.9240,0,13000
2.5,125751,2,2,0.0,1.0,0.333,0.083,  0.9230,0,13000
2.75,125751,2,4,0.0,1.0,0.582,0.0,  0.9220,0,13000
3.0,125751,3,4,0.0,1.0,0.652,0.0,  0.9220,0,13000
3.25,125751,3,4,0.0,1.0,0.614,0.0,  0.9210,0,13000
3.5,125751,3,4,0.0,1.0,0.56,0.0,  0.9200,0,13000
3.75,125751,3,2,0.0,1.0,0.482,0.0,  0.9200,0,13000
4.0,125751,4,2,0.0,1.0,0.483,0.0,  0.9190,0,13000
4.25,125751,4,4,0.0,1.0,0.569,0.0,  0.9180,0,13000
4.5,125751,4,4,0.0,1.0,0.616,0.0,  0.9180,0,13000
4.75,125751,4,4,0.003,0.779,0.523,0.033,  0.9170,0,13000
5.0,125751,5,4,0.011,0.592,0.546,0.062,  0.9160,1,13000
5.25,125751,5,4,0.006,0.607,0.64,0.034,  0.9160,0,13000
5.5,125751,5,5,0.008,0.493,0.749,0.037,  0.9150,0,13000
5.75,125751,5,5,0.029,0.337,0.734,0.093,  0.9140,0,13000
6.0,125751,6,5,0.027,0.326,0.773,0.086,  0.9140,0,13000
6.25,125751,6,5,0.019,0.349,0.836,0.063,  0.9130,0,13000
6.5,125751,6,5,0.031,0.324,0.743,0.098,  0.9120,0,13000
6.75,125751,6,4,0.045,0.308,0.634,0.139,  0.9120,0,13000
7.0,125751,7,2,0.066,0.294,0.487,0.195,  0.9110,0,13000
7.25,125751,7,2,0.064,0.309,0.487,0.195,  0.9100,0,13000
7.5,125751,7,4,0.035,0.379,0.682,0.121,  0.9100,0,13000
7.75,125751,7,4,0.049,0.361,0.573,0.162,  0.9090,0,13000
8.0,125751,8,4,0.052,0.358,0.55,0.171,  0.9080,0,13000
8.25,125751,8,4,0.036,0.387,0.667,0.126,  0.9080,0,13000
8.5,125751,8,4,0.048,0.355,0.59,0.156,  0.9070,0,13000
8.75,125751,8,2,0.067,0.317,0.458,0.206,  0.9060,0,13000
9.0,125751,9,4,0.055,0.334,0.544,0.173,  0.9060,0,13000
9.25,125751,9,4,0.055,0.334,0.544,0.173,  0.9050,0,13000
9.5,125751,9,2,0.075,0.307,0.405,0.226,  0.9040,0,13000
9.75,125751,9,2,0.068,0.315,0.452,0.208,  0.9040,0,13000
10.0,125751,10,2,0.061,0.324,0.499,0.19,  0.9030,0,13000
10.25,125751,10,4,0.052,0.339,0.561,0.167,  0.9020,0,13000
10.5,125751,10,4,0.037,0.368,0.67,0.125,  0.9020,0,13000
10.75,125751,10,5,0.024,0.408,0.772,0.087,  0.9010,0,13000
11.0,125751,11,4,0.055,0.346,0.531,0.178,  0.9000,0,13000
11.25,125751,11,2,0.081,0.319,0.353,0.246,  0.9000,0,13000
11.5,125751,11,1,0.103,0.308,0.198,0.305,  0.8990,0,13000
11.75,125751,11,1,0.107,0.314,0.16,0.319,  0.8990,0,13000
12.0,125751,12,1,0.099,0.327,0.206,0.302,  0.8980,0,13000
12.25,125751,12,1,0.095,0.336,0.23,0.293,  0.8970,0,13000
12.5,125751,12,2,0.081,0.353,0.316,0.26,  0.8970,0,13000
12.75,125751,12,2,0.055,0.396,0.495,0.192,  0.8960,0,13000
13.0,125751,13,4,0.041,0.43,0.604,0.151,  0.8950,0,13000
13.25,125751,13,2,0.07,0.368,0.395,0.23,  0.8950,0,13000
13.5,125751,13,1,0.085,0.348,0.294,0.268,  0.8940,0,13000
13.75,125751,13,2,0.078,0.349,0.349,0.248,  0.8930,0,13000
14.0,125751,14,2,0.06,0.357,0.481,0.197,  0.8930,0,13000
14.25,125751,14,4,0.046,0.354,0.606,0.15,  0.8920,0,13000
14.5,125751,14,4,0.05,0.336,0.583,0.159,  0.8920,0,13000
14.75,125751,14,2,0.071,0.303,0.443,0.212,  0.8910,0,13000
15.0,125751,15,2,0.081,0.3,0.366,0.241,  0.8900,0,13000
15.25,125751,15,2,0.064,0.322,0.483,0.197,  0.8900,0,13000
15.5,125751,15,4,0.059,0.328,0.514,0.185,  0.8890,0,13000
15.75,125751,15,2,0.065,0.32,0.476,0.199,  0.8880,0,13000
16.0,125751,16,2,0.069,0.314,0.445,0.211,  0.8880,0,13000
16.25,125751,16,2,0.069,0.317,0.445,0.211,  0.8870,0,13000
16.5,125751,16,2,0.076,0.317,0.391,0.231,  0.8860,0,13000
16.75,125751,16,2,0.08,0.319,0.361,0.243,  0.8860,0,13000
17.0,125751,17,2,0.086,0.302,0.33,0.255,  0.8850,0,13000
17.25,125751,17,1,0.092,0.284,0.299,0.266,  0.8850,0,13000
17.5,125751,17,1,0.095,0.264,0.299,0.266,  0.8840,0,13000
17.75,125751,17,1,0.097,0.25,0.3,0.266,  0.8830,0,13000
18.0,125751,18,1,0.103,0.234,0.269,0.278,  0.8830,0,13000
18.25,125751,18,1,0.114,0.219,0.215,0.298,  0.8820,0,13000
18.5,125751,18,1,0.121,0.216,0.169,0.316,  0.8810,0,13000
18.75,125751,18,1,0.129,0.223,0.115,0.336,  0.8810,0,13000
19.0,125751,19,1,0.123,0.262,0.107,0.339,  0.8800,0,13000
19.25,125751,19,1,0.101,0.339,0.178,0.312,  0.8800,0,13000
19.5,125751,19,2,0.068,0.419,0.364,0.242,  0.8790,0,13000
19.75,125751,19,5,0.017,0.612,0.753,0.094,  0.8780,0,13000
20.0,125751,20,5,0.0,0.937,0.979,0.008,  0.8780,0,13000
20.25,125751,20,5,0.012,0.562,0.839,0.061,  0.8770,0,13000
20.5,125751,20,4,0.044,0.357,0.622,0.144,  0.8770,0,13000
20.75,125751,20,2,0.088,0.224,0.382,0.235,  0.8760,0,13000
21.0,125751,21,1,0.127,0.216,0.133,0.329,  0.8750,0,13000
21.25,125751,21,1,0.131,0.243,0.079,0.35,  0.8750,0,13000
21.5,125751,21,1,0.127,0.274,0.072,0.353,  0.8740,0,13000
21.75,125751,21,1,0.125,0.295,0.057,0.358,  0.8730,0,13000
22.0,125751,22,1,0.108,0.329,0.135,0.329,  0.8730,0,13000
22.25,125751,22,1,0.111,0.352,0.089,0.346,  0.8720,0,13000
22.5,125751,22,1,0.097,0.382,0.159,0.32,  0.8720,0,13000
22.75,125751,22,1,0.076,0.421,0.291,0.269,  0.8710,0,13000
23.0,125751,23,4,0.041,0.503,0.548,0.172,  0.8700,0,13000
23.25,125751,23,4,0.026,0.552,0.673,0.124,  0.8700,0,13000
23.5,125751,23,5,0.018,0.601,0.751,0.095,  0.8690,0,13000
23.75,125751,23,5,0.014,0.618,0.79,0.08,  0.8690,0,13000
24.0,125751,24,5,0.017,0.581,0.767,0.089,  0.8680,0,13000
24.25,125751,24,5,0.018,0.57,0.767,0.088,  0.8670,0,13000
24.5,125751,24,5,0.009,0.639,0.853,0.056,  0.8670,0,13000
24.75,125751,24,5,0.001,0.764,0.97,0.011,  0.8660,0,13000
25.0,125751,25,5,0.0,1.0,1.0,0.0,  0.5990,0,13000
25.25,125751,25,5,0.014,0.254,0.889,0.042,  0.5990,0,13000
25.5,125751,25,5,0.025,0.256,0.8,0.076,  0.5980,0,13000
