DEPT,GR,ILD,DPHI,SitID,Pick,Formation
88.392,56.555,15.082,0.308,113084,0,13000
88.697,52.862,17.502,0.29,113084,0,13000
89.002,47.938,18.153,0.251,113084,0,13000
89.306,49.163,18.136,0.054,113084,0,13000
89.611,54.077,16.809,0.054,113084,0,13000
89.916,62.064,15.295,0.132,113084,0,13000
90.221,66.979,13.914,0.303,113084,0,13000
90.526,73.739,13.146,0.274,113084,0,13000
90.83,87.26,10.687,0.258,113084,0,13000
91.135,94.017,9.366,0.251,113084,0,13000
91.44,94.627,8.525,0.237,113084,0,13000
91.745,94.008,6.801,0.238,113084,0,13000
92.05,90.93,6.671,0.245,113084,0,13000
92.354,87.236,7.317,0.263,113084,0,13000
92.659,87.232,8.03,0.263,113084,0,13000
92.964,85.383,10.232,0.253,113084,0,13000
93.269,83.535,13.034,0.263,113084,0,13000
93.574,86.605,13.778,0.273,113084,0,13000
93.878,87.83,14.831,0.273,113084,0,13000
94.183,86.596,15.102,0.264,113084,0,13000
94.488,82.903,14.531,0.276,113084,0,13000
94.793,77.365,13.218,0.307,113084,0,13000
95.098,79.204,12.723,0.274,113084,0,13000
95.402,82.274,12.479,0.253,113084,0,13000
95.707,81.656,12.938,0.242,113084,0,13000
96.012,69.969,13.174,0.262,113084,0,13000
96.317,57.669,13.406,0.301,113084,0,13000
96.622,57.049,12.432,0.309,113084,0,13000
96.927,71.186,10.896,0.294,113084,0,13000
97.231,82.247,9.37,0.272,113084,0,13000
97.536,87.162,9.019,0.206,113084,0,13000
97.841,77.934,8.846,0.246,113084,0,13000
98.146,79.775,9.342,0.229,113084,0,13000
98.451,85.303,9.692,0.209,113084,0,13000
98.755,85.299,9.687,0.233,113084,0,13000
99.06,89.597,7.876,0.241,113084,0,13000
99.365,93.283,6.65,0.242,113084,0,13000
99.67,100.656,5.509,0.24,113084,0,13000
99.975,111.103,4.739,0.229,113084,0,13000
100.279,117.247,4.393,0.219,113084,0,13000
100.584,119.086,4.229,0.225,113084,0,13000
100.889,119.697,4.068,0.239,113084,0,13000
101.194,117.848,4.141,0.245,113084,0,13000
101.498,112.924,4.217,0.228,113084,0,13000
101.803,111.691,4.212,0.196,113084,0,13000
102.108,107.383,3.978,0.167,113084,0,13000
102.413,99.386,3.757,0.14,113084,0,13000
102.718,106.145,4.045,0.081,113084,0,13000
103.022,116.592,4.277,0.206,113084,0,13000
103.327,114.743,5.873,0.246,113084,0,13000
103.632,107.361,7.345,0.258,113084,0,13000
103.937,98.748,8.366,0.252,113084,0,13000
104.242,100.588,8.203,0.235,113084,0,13000
104.547,107.962,7.463,0.225,113084,0,13000
104.851,114.72,7.05,0.262,113084,0,13000
105.156,111.642,7.04,0.219,113084,0,13000
105.461,106.105,7.303,0.228,113084,0,13000
105.766,98.108,7.721,0.251,113084,0,13000
106.071,90.725,9.475,0.259,113084,0,13000
106.375,86.417,11.201,0.276,113084,0,13000
106.68,91.329,11.841,0.27,113084,0,13000
106.985,90.097,12.05,0.29,113084,0,13000
107.29,86.403,12.043,0.296,113084,0,13000
107.595,81.481,12.26,0.295,113084,0,13000
107.899,67.335,12.951,0.3,113084,0,13000
108.204,56.264,13.948,0.306,113084,0,13000
108.509,48.882,15.297,0.32,113084,0,13000
108.814,48.262,16.17,0.329,113084,0,13000
109.119,45.184,16.774,0.323,113084,0,13000
109.423,43.95,17.07,0.308,113084,0,13000
109.728,51.938,17.058,0.319,113084,0,13000
