DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
100.0,68.231,10.021,0.313,0.48,115257,0,13000
100.25,73.242,8.872,0.305,0.475,115257,0,13000
100.5,75.183,7.593,0.3,0.475,115257,0,13000
100.75,77.718,7.215,0.299,0.475,115257,0,13000
101.0,80.254,6.502,0.297,0.471,115257,0,13000
101.25,80.947,5.868,0.293,0.464,115257,0,13000
101.5,80.412,5.675,0.292,0.466,115257,0,13000
101.75,79.877,5.213,0.294,0.469,115257,0,13000
102.0,79.977,5.132,0.295,0.468,115257,0,13000
102.25,80.016,4.881,0.295,0.465,115257,0,13000
102.5,82.552,4.721,0.287,0.462,115257,0,13000
102.75,86.948,4.569,0.277,0.461,115257,0,13000
103.0,90.098,4.502,0.287,0.463,115257,0,13000
103.25,92.039,4.212,0.29,0.473,115257,0,13000
103.5,93.96,4.074,0.289,0.484,115257,0,13000
103.75,97.109,3.941,0.283,0.5,115257,0,13000
104.0,100.258,3.747,0.283,0.514,115257,0,13000
104.25,104.022,3.758,0.287,0.518,115257,0,13000
104.5,101.031,3.774,0.285,0.519,115257,0,13000
104.75,98.654,3.782,0.299,0.519,115257,0,13000
105.0,98.1,3.723,0.299,0.512,115257,0,13000
105.25,98.179,3.665,0.285,0.505,115257,0,13000
105.5,98.892,3.305,0.283,0.5,115257,0,13000
105.75,100.2,2.827,0.285,0.513,115257,0,13000
106.0,100.893,2.593,0.289,0.532,115257,0,13000
106.25,101.606,2.297,0.289,0.549,115257,0,13000
106.5,102.28,2.073,0.286,0.554,115257,0,13000
106.75,103.607,1.97,0.288,0.554,115257,0,13000
107.0,103.686,2.047,0.294,0.556,115257,0,13000
107.25,103.745,2.244,0.322,0.554,115257,0,13000
107.5,103.864,2.373,0.309,0.554,115257,0,13000
107.75,103.31,2.465,0.294,0.563,115257,0,13000
108.0,102.755,2.563,0.296,0.574,115257,0,13000
108.25,101.607,2.659,0.298,0.583,115257,0,13000
108.5,99.23,2.917,0.301,0.59,115257,0,13000
108.75,96.24,3.026,0.299,0.583,115257,0,13000
109.0,95.091,3.2,0.292,0.573,115257,0,13000
109.25,93.348,3.445,0.288,0.566,115257,0,13000
109.5,92.814,3.643,0.285,0.556,115257,0,13000
109.75,92.893,3.718,0.279,0.531,115257,0,13000
110.0,92.972,3.479,0.275,0.537,115257,0,13000
110.25,93.052,3.248,0.271,0.548,115257,0,13000
110.5,93.131,2.979,0.27,0.548,115257,0,13000
110.75,93.824,2.688,0.276,0.555,115257,0,13000
111.0,96.359,2.51,0.288,0.589,115257,0,13000
111.25,97.667,2.347,0.304,0.599,115257,0,13000
111.5,97.132,2.31,0.297,0.59,115257,0,13000
111.75,97.211,2.315,0.295,0.579,115257,0,13000
112.0,97.904,2.365,0.29,0.569,115257,0,13000
112.25,98.598,2.414,0.287,0.564,115257,0,13000
112.5,98.063,2.552,0.29,0.563,115257,0,13000
112.75,97.548,2.65,0.3,0.559,115257,0,13000
113.0,97.608,3.01,0.293,0.55,115257,0,13000
113.25,97.687,3.181,0.289,0.551,115257,0,13000
113.5,97.786,3.549,0.293,0.55,115257,0,13000
113.75,96.638,3.82,0.297,0.541,115257,0,13000
114.0,96.123,4.112,0.303,0.509,115257,0,13000
114.25,95.549,3.777,0.298,0.504,115257,0,13000
114.5,95.628,3.524,0.293,0.5,115257,0,13000
114.75,94.499,3.178,0.288,0.498,115257,0,13000
115.0,92.736,3.189,0.283,0.495,115257,0,13000
115.25,91.548,3.435,0.293,0.491,115257,0,13000
115.5,89.785,3.564,0.307,0.49,115257,0,13000
115.75,88.043,3.977,0.311,0.488,115257,0,13000
116.0,86.26,4.594,0.302,0.489,115257,0,13000
116.25,83.903,6.936,0.282,0.49,115257,0,13000
116.5,82.121,7.594,0.248,0.488,115257,0,13000
116.75,79.764,8.314,0.229,0.485,115257,0,13000
117.0,79.23,9.958,0.305,0.481,115257,0,13000
117.25,81.151,11.105,0.322,0.476,115257,0,13000
117.5,83.666,13.068,0.322,0.475,115257,0,13000
117.75,86.835,14.572,0.305,0.475,115257,0,13000
118.0,88.757,15.965,0.285,0.467,115257,0,13000
118.25,89.45,16.883,0.245,0.44,115257,0,13000
118.5,77.23,17.22,0.21,0.37,115257,0,13000
118.75,68.713,17.28,0.309,0.422,115257,0,13000
119.0,68.793,17.329,0.336,0.441,115257,0,13000
119.25,70.12,17.39,0.338,0.453,115257,0,13000
119.5,70.813,17.12,0.339,0.453,115257,0,13000
119.75,70.892,16.867,0.34,0.453,115257,0,13000
120.0,72.219,16.938,0.34,0.454,115257,0,13000
120.25,73.507,16.962,0.335,0.454,115257,0,13000
120.5,74.18,17.01,0.331,0.455,115257,0,13000
120.75,76.102,17.057,0.328,0.462,115257,0,13000
121.0,79.31,17.093,0.326,0.465,115257,0,13000
121.25,80.578,17.165,0.323,0.468,115257,0,13000
121.5,81.885,16.876,0.321,0.471,115257,0,13000
121.75,80.756,16.638,0.319,0.474,115257,0,13000
122.0,79.608,16.404,0.315,0.475,115257,0,13000
122.25,78.459,16.138,0.299,0.472,115257,0,13000
122.5,76.696,15.9,0.145,0.451,115257,0,13000
122.75,75.548,16.24,0.13,0.402,115257,0,13000
123.0,74.379,16.873,0.149,0.348,115257,0,13000
123.25,72.042,17.222,0.183,0.393,115257,0,13000
123.5,70.854,17.258,0.281,0.443,115257,0,13000
123.75,69.705,17.003,0.331,0.467,115257,0,13000
124.0,71.013,15.075,0.329,0.473,115257,0,13000
124.25,73.548,14.084,0.329,0.477,115257,0,13000
124.5,75.489,13.866,0.335,0.472,115257,0,13000
124.75,77.41,13.671,0.339,0.47,115257,0,13000
125.0,79.351,13.69,0.338,0.47,115257,0,13000
125.25,80.639,13.497,0.337,0.469,115257,0,13000
125.5,78.242,13.064,0.336,0.464,115257,0,13000
125.75,77.728,12.862,0.339,0.465,115257,0,13000
126.0,77.193,12.449,0.343,0.467,115257,0,13000
126.25,76.658,11.855,0.344,0.467,115257,0,13000
126.5,76.104,11.672,0.342,0.467,115257,0,13000
126.75,75.569,11.713,0.336,0.472,115257,0,13000
127.0,75.668,11.737,0.333,0.484,115257,0,13000
127.25,75.728,11.972,0.328,0.487,115257,0,13000
127.5,75.807,11.997,0.325,0.477,115257,0,13000
127.75,75.886,12.254,0.323,0.469,115257,0,13000
128.0,75.985,12.073,0.319,0.461,115257,0,13000
128.25,76.085,11.895,0.318,0.468,115257,0,13000
128.5,76.144,11.513,0.32,0.474,115257,0,13000
128.75,76.223,11.351,0.325,0.485,115257,0,13000
129.0,76.303,11.367,0.324,0.493,115257,0,13000
129.25,75.768,11.207,0.323,0.486,115257,0,13000
129.5,75.233,11.041,0.323,0.475,115257,0,13000
129.75,75.332,10.687,0.328,0.47,115257,0,13000
130.0,76.046,10.724,0.331,0.468,115257,0,13000
130.25,76.719,10.747,0.335,0.469,115257,0,13000
130.5,76.798,10.977,0.33,0.467,115257,0,13000
130.75,76.858,10.992,0.323,0.462,115257,0,13000
131.0,76.937,11.039,0.321,0.46,115257,0,13000
131.25,77.016,10.868,0.314,0.46,115257,0,13000
131.5,76.502,10.883,0.312,0.462,115257,0,13000
131.75,75.333,10.722,0.313,0.468,115257,0,13000
132.0,74.185,10.564,0.314,0.471,115257,0,13000
132.25,73.709,10.407,0.315,0.474,115257,0,13000
132.5,73.769,10.261,0.321,0.467,115257,0,13000
132.75,73.828,10.102,0.324,0.456,115257,0,13000
133.0,74.502,9.96,0.328,0.455,115257,0,13000
133.25,75.215,9.805,0.323,0.456,115257,0,13000
133.5,75.294,9.84,0.319,0.458,115257,0,13000
133.75,75.374,9.688,0.315,0.45,115257,0,13000
134.0,75.453,9.721,0.318,0.454,115257,0,13000
134.25,75.552,9.571,0.325,0.458,115257,0,13000
134.5,76.206,9.43,0.328,0.467,115257,0,13000
134.75,78.167,9.29,0.332,0.468,115257,0,13000
135.0,79.454,9.323,0.327,0.465,115257,0,13000
135.25,81.415,9.336,0.318,0.482,115257,0,13000
135.5,82.069,9.198,0.311,0.48,115257,0,13000
135.75,83.99,7.459,0.302,0.477,115257,0,13000
136.0,85.931,4.718,0.303,0.479,115257,0,13000
136.25,87.852,3.628,0.3,0.497,115257,0,13000
136.5,89.793,3.703,0.289,0.519,115257,0,13000
136.75,90.447,3.845,0.275,0.522,115257,0,13000
137.0,91.18,3.995,0.264,0.513,115257,0,13000
137.25,91.873,4.153,0.26,0.514,115257,0,13000
137.5,91.952,4.092,0.255,0.52,115257,0,13000
137.75,92.032,4.028,0.276,0.527,115257,0,13000
138.0,92.091,3.763,0.289,0.531,115257,0,13000
138.25,90.943,3.454,0.295,0.521,115257,0,13000
138.5,89.18,3.285,0.292,0.502,115257,0,13000
138.75,87.417,3.18,0.295,0.491,115257,0,13000
139.0,86.269,3.189,0.302,0.485,115257,0,13000
139.25,85.14,3.255,0.306,0.481,115257,0,13000
139.5,85.219,3.442,0.302,0.478,115257,0,13000
139.75,85.318,3.637,0.301,0.478,115257,0,13000
140.0,85.358,3.712,0.305,0.48,115257,0,13000
140.25,86.091,3.792,0.308,0.485,115257,0,13000
140.5,86.764,3.802,0.304,0.489,115257,0,13000
140.75,87.438,3.681,0.29,0.493,115257,0,13000
141.0,89.379,3.56,0.284,0.508,115257,0,13000
141.25,91.934,3.448,0.293,0.523,115257,0,13000
141.5,93.202,3.338,0.303,0.538,115257,0,13000
141.75,95.757,3.12,0.305,0.548,115257,0,13000
142.0,98.945,3.016,0.292,0.551,115257,0,13000
142.25,100.213,2.818,0.293,0.563,115257,0,13000
142.5,102.134,2.633,0.296,0.571,115257,0,13000
142.75,103.442,2.55,0.299,0.579,115257,0,13000
143.0,104.749,2.509,0.31,0.584,115257,0,13000
143.25,104.828,2.474,0.322,0.59,115257,0,13000
143.5,103.085,2.44,0.315,0.596,115257,0,13000
143.75,101.323,2.442,0.309,0.59,115257,0,13000
144.0,98.926,2.449,0.295,0.575,115257,0,13000
144.25,99.026,2.501,0.284,0.552,115257,0,13000
144.5,98.491,2.599,0.28,0.524,115257,0,13000
144.75,97.342,2.75,0.281,0.507,115257,0,13000
145.0,95.58,2.904,0.283,0.496,115257,0,13000
145.25,93.817,3.128,0.275,0.491,115257,0,13000
145.5,92.668,3.367,0.267,0.49,115257,0,13000
145.75,92.748,3.691,0.271,0.493,115257,0,13000
146.0,93.441,3.83,0.277,0.499,115257,0,13000
146.25,94.134,4.053,0.28,0.503,115257,0,13000
146.5,95.442,4.21,0.28,0.509,115257,0,13000
146.75,96.135,4.222,0.279,0.507,115257,0,13000
147.0,96.808,4.231,0.28,0.491,115257,0,13000
147.25,97.521,4.171,0.282,0.488,115257,0,13000
147.5,97.601,4.18,0.283,0.494,115257,0,13000
147.75,97.66,4.192,0.279,0.506,115257,0,13000
148.0,98.393,4.207,0.272,0.508,115257,0,13000
148.25,99.087,4.218,0.257,0.478,115257,0,13000
148.5,99.8,4.306,0.246,0.444,115257,0,13000
148.75,99.859,4.395,0.238,0.433,115257,0,13000
149.0,99.938,4.563,0.231,0.429,115257,0,13000
149.25,99.404,4.832,0.22,0.424,115257,0,13000
149.5,98.869,5.013,0.211,0.419,115257,0,13000
149.75,98.334,5.212,0.215,0.418,115257,0,13000
150.0,97.8,5.32,0.243,0.425,115257,0,13000
150.25,97.879,5.434,0.257,0.435,115257,0,13000
150.5,98.552,5.445,0.275,0.448,115257,0,13000
150.75,99.88,5.554,0.286,0.469,115257,0,13000
151.0,99.959,5.569,0.279,0.476,115257,0,13000
151.25,100.652,5.116,0.272,0.47,115257,0,13000
151.5,100.712,4.865,0.267,0.471,115257,0,13000
151.75,100.831,4.706,0.265,0.472,115257,0,13000
152.0,100.87,4.555,0.265,0.473,115257,0,13000
152.25,100.969,4.487,0.264,0.474,115257,0,13000
152.5,101.683,4.5,0.263,0.473,115257,0,13000
152.75,101.722,4.509,0.262,0.471,115257,0,13000
153.0,100.574,4.528,0.261,0.466,115257,0,13000
153.25,98.831,4.619,0.263,0.463,115257,0,13000
153.5,98.276,4.629,0.264,0.457,115257,0,13000
153.75,97.167,4.724,0.262,0.455,115257,0,13000
154.0,97.227,4.822,0.26,0.45,115257,0,13000
154.25,97.286,4.836,0.258,0.451,115257,0,13000
154.5,97.999,5.117,0.264,0.45,115257,0,13000
154.75,98.059,5.313,0.282,0.453,115257,0,13000
155.0,98.178,5.427,0.273,0.456,115257,0,13000
155.25,98.257,5.539,0.263,0.465,115257,0,13000
155.5,98.337,5.457,0.275,0.493,115257,0,13000
155.75,97.822,5.102,0.271,0.511,115257,0,13000
156.0,97.247,4.931,0.255,0.527,115257,0,13000
156.25,97.347,4.527,0.261,0.524,115257,0,13000
156.5,98.04,4.378,0.267,0.495,115257,0,13000
156.75,98.733,4.164,0.269,0.486,115257,0,13000
157.0,98.198,4.102,0.274,0.495,115257,0,13000
157.25,97.644,4.193,0.281,0.505,115257,0,13000
157.5,96.495,4.277,0.287,0.511,115257,0,13000
157.75,94.733,4.365,0.294,0.494,115257,0,13000
158.0,92.97,4.619,0.283,0.478,115257,0,13000
158.25,90.613,4.796,0.27,0.463,115257,0,13000
158.5,89.445,4.979,0.271,0.471,115257,0,13000
158.75,91.366,5.363,0.28,0.498,115257,0,13000
159.0,93.941,5.568,0.305,0.51,115257,0,13000
159.25,95.228,5.785,0.318,0.525,115257,0,13000
159.5,97.169,5.408,0.316,0.547,115257,0,13000
159.75,97.823,4.961,0.314,0.556,115257,0,13000
160.0,98.536,4.168,0.307,0.565,115257,0,13000
160.25,99.23,3.377,0.3,0.567,115257,0,13000
160.5,99.289,3.046,0.273,0.525,115257,0,13000
160.75,99.368,3.278,0.264,0.489,115257,0,13000
161.0,99.468,3.594,0.261,0.479,115257,0,13000
161.25,99.527,3.935,0.266,0.472,115257,0,13000
161.5,98.398,4.627,0.268,0.461,115257,0,13000
161.75,96.635,5.542,0.268,0.447,115257,0,13000
162.0,94.279,6.295,0.269,0.454,115257,0,13000
162.25,93.09,6.771,0.27,0.464,115257,0,13000
162.5,91.942,6.671,0.278,0.477,115257,0,13000
162.75,90.219,6.344,0.194,0.482,115257,0,13000
163.0,89.031,6.037,0.129,0.479,115257,0,13000
163.25,86.654,5.948,0.086,0.443,115257,0,13000
163.5,83.089,5.969,0.119,0.406,115257,0,13000
163.75,82.515,5.977,0.153,0.392,115257,0,13000
164.0,83.208,6.109,0.166,0.422,115257,0,13000
164.25,86.357,6.118,0.167,0.428,115257,0,13000
164.5,90.14,6.356,0.193,0.433,115257,0,13000
164.75,93.923,6.492,0.205,0.446,115257,0,13000
165.0,95.825,6.983,0.245,0.459,115257,0,13000
165.25,97.766,7.516,0.241,0.453,115257,0,13000
165.5,99.073,7.809,0.236,0.45,115257,0,13000
165.75,100.38,7.431,0.231,0.447,115257,0,13000
166.0,101.688,6.821,0.228,0.443,115257,0,13000
166.25,101.767,6.252,0.231,0.445,115257,0,13000
166.5,101.826,5.954,0.241,0.448,115257,0,13000
166.75,100.103,6.073,0.254,0.451,115257,0,13000
167.0,98.915,6.314,0.274,0.487,115257,0,13000
167.25,97.172,6.435,0.299,0.518,115257,0,13000
167.5,94.796,6.12,0.311,0.537,115257,0,13000
167.75,93.627,5.327,0.31,0.555,115257,0,13000
168.0,91.251,4.555,0.295,0.556,115257,0,13000
168.25,90.122,3.825,0.284,0.552,115257,0,13000
168.5,89.587,3.386,0.277,0.548,115257,0,13000
168.75,89.052,3.166,0.269,0.513,115257,0,13000
169.0,89.132,3.177,0.261,0.482,115257,0,13000
169.25,89.231,3.183,0.261,0.471,115257,0,13000
169.5,89.271,3.305,0.257,0.463,115257,0,13000
169.75,89.964,3.434,0.253,0.457,115257,0,13000
170.0,90.677,3.567,0.252,0.45,115257,0,13000
170.25,91.965,3.706,0.251,0.461,115257,0,13000
170.5,90.856,3.919,0.25,0.484,115257,0,13000
170.75,90.281,4.072,0.259,0.503,115257,0,13000
171.0,91.608,4.389,0.277,0.516,115257,0,13000
171.25,92.341,4.554,0.284,0.529,115257,0,13000
171.5,90.539,4.737,0.287,0.527,115257,0,13000
171.75,89.37,4.744,0.291,0.506,115257,0,13000
172.0,87.608,4.592,0.292,0.482,115257,0,13000
172.25,87.687,4.293,0.284,0.464,115257,0,13000
172.5,91.51,3.869,0.275,0.489,115257,0,13000
172.75,92.797,3.745,0.283,0.517,115257,0,13000
173.0,94.699,3.755,0.289,0.526,115257,0,13000
173.25,97.234,3.901,0.288,0.551,115257,0,13000
173.5,98.561,3.982,0.289,0.554,115257,0,13000
173.75,98.64,4.065,0.29,0.534,115257,0,13000
174.0,99.353,3.934,0.291,0.504,115257,0,13000
174.25,99.393,3.676,0.293,0.514,115257,0,13000
174.5,100.086,3.558,0.289,0.53,115257,0,13000
174.75,100.205,3.568,0.287,0.543,115257,0,13000
175.0,100.245,3.575,0.276,0.559,115257,0,13000
175.25,99.096,3.402,0.267,0.534,115257,0,13000
175.5,98.562,3.352,0.258,0.519,115257,0,13000
175.75,98.681,3.303,0.256,0.512,115257,0,13000
176.0,98.78,3.251,0.251,0.507,115257,0,13000
176.25,98.225,3.206,0.244,0.493,115257,0,13000
176.5,97.71,3.215,0.234,0.486,115257,0,13000
176.75,97.136,3.279,0.226,0.473,115257,0,13000
177.0,96.007,3.347,0.235,0.467,115257,0,13000
177.25,94.245,3.416,0.257,0.452,115257,0,13000
177.5,93.056,3.426,0.263,0.44,115257,0,13000
177.75,90.68,3.497,0.269,0.425,115257,0,13000
178.0,87.075,3.633,0.279,0.407,115257,0,13000
178.25,82.243,3.774,0.28,0.402,115257,0,13000
178.5,78.024,3.921,0.278,0.399,115257,0,13000
178.75,76.262,4.074,0.277,0.401,115257,0,13000
179.0,76.361,4.158,0.268,0.406,115257,0,13000
179.25,77.034,4.17,0.256,0.407,115257,0,13000
179.5,78.995,4.181,0.244,0.398,115257,0,13000
179.75,79.649,4.268,0.251,0.401,115257,0,13000
180.0,80.976,4.359,0.256,0.406,115257,0,13000
180.25,82.897,4.45,0.252,0.407,115257,0,13000
180.5,84.224,4.545,0.255,0.41,115257,0,13000
180.75,84.878,4.551,0.262,0.423,115257,0,13000
181.0,85.591,4.646,0.267,0.442,115257,0,13000
181.25,82.581,4.655,0.274,0.423,115257,0,13000
181.5,78.362,4.512,0.301,0.411,115257,1,13000
