DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
320.0,101.01,2.966,0.204,0.58,108060,0,13000,0.7948948774391599,1.0872176152542241
320.25,99.196,3.022,0.218,0.571,108060,0,13000,0.7662913801249663,1.105922172911916
320.5,97.988,3.08,0.21,0.579,108060,0,13000,0.7472434061693183,1.1249328437334591
320.75,101.618,3.198,0.219,0.585,108060,0,13000,0.8044819371784263,1.16252874136122
321.0,101.62,3.199,0.223,0.559,108060,0,13000,0.8045134735591477,1.1628413869393628
321.25,101.621,3.261,0.223,0.56,108060,0,13000,0.8045292417495082,1.1820369633464851
321.5,104.647,3.323,0.233,0.57,108060,0,13000,0.8522437857807924,1.2008709986968489
321.75,102.834,3.387,0.229,0.577,108060,0,13000,0.8236560566569596,1.2199475262965847
322.0,102.835,3.452,0.223,0.51,108060,0,13000,0.8236718248473202,1.2389566700883645
322.25,104.651,3.454,0.21,0.497,108060,0,13000,0.8523068585422349,1.239535874914274
322.5,102.838,3.456,0.227,0.492,108060,0,13000,0.823719129418402,1.2401147444561416
322.75,103.445,3.457,0.225,0.503,108060,0,13000,0.833290420967308,1.2404040536168195
323.0,105.866,3.523,0.217,0.518,108060,0,13000,0.8714652098304074,1.2593157378449955
323.25,106.472,3.591,0.223,0.531,108060,0,13000,0.8810207331889527,1.2784334999796954
323.5,105.868,3.593,0.205,0.542,108060,0,13000,0.8714967462111287,1.278990291317044
323.75,102.845,3.662,0.19,0.548,108060,0,13000,0.8238295067509266,1.2980121769968156
324.0,101.032,3.663,0.21,0.522,108060,0,13000,0.7952417776270937,1.2982852137956808
324.25,101.034,3.666,0.229,0.51,108060,0,13000,0.7952733140078152,1.299103877182478
324.5,101.035,3.667,0.221,0.522,108060,0,13000,0.7952890821981756,1.2993766161102864
324.75,99.827,3.669,0.223,0.531,108060,0,13000,0.7762411082425276,1.2999218709077245
325.0,97.41,3.739,0.24,0.525,108060,0,13000,0.7381293921408707,1.3188208705033018
325.25,96.806,3.741,0.231,0.509,108060,0,13000,0.7286054051630466,1.3193556284445
