Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
260.0,114869,260,4,0.003,0.929,0.603,0.083,  0.7440,0,6000
260.25,114869,260,4,0.004,0.88,0.64,0.085,  0.7440,0,6000
260.5,114869,260,4,0.004,0.888,0.686,0.079,  0.7430,0,6000
260.75,114869,260,5,0.003,0.897,0.713,0.077,  0.7430,0,6000
261.0,114869,261,5,0.0,1.0,0.705,0.049,  0.7430,0,6000
261.25,114869,261,4,0.0,1.0,0.615,0.0,  0.7420,0,6000
261.5,114869,261,4,0.0,1.0,0.58,0.016,  0.7420,0,6000
261.75,114869,261,4,0.0,1.0,0.554,0.047,  0.7420,0,6000
262.0,114869,262,4,0.0,1.0,0.653,0.066,  0.7420,0,6000
262.25,114869,262,5,0.002,0.935,0.726,0.072,  0.7410,0,6000
262.5,114869,262,5,0.004,0.868,0.772,0.069,  0.7410,0,6000
262.75,114869,262,5,0.002,0.928,0.808,0.051,  0.7410,0,6000
263.0,114869,263,5,0.0,0.999,0.944,0.01,  0.7410,0,6000
263.25,114869,263,5,0.0,1.0,0.99,0.004,  0.7400,0,6000
263.5,114869,263,5,0.0,1.0,0.792,0.064,  0.7400,0,6000
263.75,114869,263,5,0.0,1.0,0.775,0.072,  0.7400,0,6000
264.0,114869,264,5,0.0,1.0,0.731,0.069,  0.7400,0,6000
264.25,114869,264,5,0.0,1.0,0.722,0.048,  0.7390,0,6000
264.5,114869,264,4,0.0,1.0,0.669,0.069,  0.7390,0,6000
264.75,114869,264,4,0.0,1.0,0.616,0.091,  0.7390,0,6000
265.0,114869,265,4,0.0,1.0,0.67,0.079,  0.7390,0,6000
265.25,114869,265,5,0.0,1.0,0.761,0.051,  0.7380,0,6000
265.5,114869,265,5,0.0,1.0,0.996,0.0,  0.7380,0,6000
265.75,114869,265,5,0.0,1.0,1.0,0.0,  0.7380,0,6000
266.0,114869,266,5,0.0,1.0,1.0,0.0,  0.7370,0,6000
266.25,114869,266,5,0.0,1.0,1.0,0.0,  0.7370,0,6000
266.5,114869,266,5,0.0,1.0,1.0,0.0,  0.7370,0,6000
266.75,114869,266,5,0.0,1.0,1.0,0.0,  0.7370,0,6000
267.0,114869,267,5,0.0,1.0,1.0,0.0,  0.7360,0,6000
267.25,114869,267,5,0.0,1.0,1.0,0.0,  0.7360,0,6000
267.5,114869,267,5,0.0,1.0,1.0,0.0,  0.7360,0,6000
267.75,114869,267,5,0.0,1.0,1.0,0.0,  0.7360,0,6000
268.0,114869,268,5,0.0,1.0,1.0,0.0,  0.7350,0,6000
268.25,114869,268,5,0.0,1.0,1.0,0.0,  0.7350,0,6000
268.5,114869,268,5,0.0,1.0,1.0,0.0,  0.7350,0,6000
268.75,114869,268,5,0.0,1.0,1.0,0.0,  0.7350,0,6000
269.0,114869,269,5,0.0,1.0,0.843,0.0,  0.7340,0,6000
269.25,114869,269,4,0.0,1.0,0.699,0.0,  0.7340,0,6000
269.5,114869,269,5,0.0,1.0,0.709,0.053,  0.7340,0,6000
269.75,114869,269,5,0.001,0.834,0.908,0.019,  0.7340,0,6000
270.0,114869,270,5,0.0,1.0,1.0,0.0,  0.7330,0,6000
