Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
235.01,114317,235,4,0.0,1.0,0.664,0.057,  1.1320,0,14000
235.26,114317,235,5,0.0,1.0,0.721,0.092,  1.1320,0,14000
235.51,114317,235,5,0.0,1.0,0.747,0.096,  1.1310,0,14000
235.76,114317,235,5,0.0,1.0,0.724,0.103,  1.1310,0,14000
236.01,114317,236,5,0.0,1.0,0.713,0.096,  1.1310,0,14000
236.26,114317,236,5,0.0,1.0,0.738,0.098,  1.1300,0,14000
236.51,114317,236,5,0.0,1.0,0.753,0.091,  1.1300,0,14000
236.76,114317,236,5,0.0,1.0,0.757,0.075,  1.1290,0,14000
237.01,114317,237,5,0.0,1.0,0.756,0.085,  1.1290,0,14000
237.26,114317,237,5,0.0,1.0,0.75,0.095,  1.1290,0,14000
237.51,114317,237,5,0.001,0.976,0.727,0.1,  1.1280,0,14000
237.76,114317,237,4,0.003,0.946,0.693,0.112,  1.1280,0,14000
238.01,114317,238,4,0.003,0.953,0.682,0.121,  1.1280,0,14000
238.26,114317,238,4,0.0,1.0,0.688,0.118,  1.1270,0,14000
238.51,114317,238,4,0.0,1.0,0.7,0.114,  1.1270,0,14000
238.76,114317,238,5,0.0,1.0,0.722,0.106,  1.1270,0,14000
239.01,114317,239,5,0.0,1.0,0.762,0.082,  1.1260,0,14000
239.26,114317,239,5,0.0,1.0,0.806,0.074,  1.1260,0,14000
239.51,114317,239,5,0.0,1.0,0.833,0.063,  1.1250,0,14000
239.76,114317,239,5,0.0,1.0,0.837,0.062,  1.1250,0,14000
240.01,114317,240,5,0.0,1.0,0.774,0.086,  1.1250,0,14000
240.26,114317,240,4,0.0,1.0,0.682,0.121,  1.1240,0,14000
240.51,114317,240,4,0.0,1.0,0.664,0.128,  1.1240,0,14000
240.76,114317,240,4,0.0,1.0,0.699,0.115,  1.1240,0,14000
241.01,114317,241,4,0.0,1.0,0.597,0.153,  1.1230,0,14000
241.26,114317,241,4,0.006,0.924,0.54,0.175,  1.1230,0,14000
241.51,114317,241,4,0.012,0.855,0.54,0.175,  1.1220,0,14000
241.76,114317,241,4,0.011,0.87,0.53,0.178,  1.1220,0,14000
242.01,114317,242,4,0.002,0.979,0.557,0.168,  1.1220,0,14000
242.26,114317,242,4,0.0,1.0,0.598,0.153,  1.1210,0,14000
242.51,114317,242,4,0.0,1.0,0.647,0.134,  1.1210,0,14000
242.76,114317,242,4,0.0,1.0,0.679,0.122,  1.1210,0,14000
243.01,114317,243,4,0.0,1.0,0.675,0.124,  1.1200,0,14000
243.26,114317,243,4,0.0,1.0,0.641,0.136,  1.1200,0,14000
243.51,114317,243,4,0.0,1.0,0.596,0.153,  1.1200,0,14000
243.76,114317,243,4,0.0,1.0,0.547,0.172,  1.1190,0,14000
244.01,114317,244,4,0.014,0.845,0.511,0.186,  1.1190,0,14000
244.26,114317,244,2,0.033,0.661,0.459,0.206,  1.1180,0,14000
244.51,114317,244,2,0.047,0.563,0.404,0.227,  1.1180,0,14000
244.76,114317,244,2,0.047,0.567,0.399,0.228,  1.1180,0,14000
245.01,114317,245,2,0.037,0.646,0.416,0.222,  1.1170,0,14000
245.26,114317,245,2,0.027,0.73,0.442,0.212,  1.1170,0,14000
245.51,114317,245,2,0.02,0.784,0.484,0.196,  1.1170,0,14000
245.76,114317,245,2,0.017,0.813,0.49,0.194,  1.1160,0,14000
246.01,114317,246,2,0.019,0.811,0.435,0.215,  1.1160,0,14000
246.26,114317,246,2,0.022,0.796,0.4,0.228,  1.1160,0,14000
246.51,114317,246,2,0.023,0.787,0.4,0.228,  1.1150,0,14000
246.76,114317,246,2,0.024,0.783,0.399,0.228,  1.1150,0,14000
247.01,114317,247,2,0.026,0.782,0.353,0.246,  1.1140,0,14000
247.26,114317,247,2,0.021,0.818,0.316,0.248,  1.1140,0,14000
247.51,114317,247,2,0.01,0.899,0.352,0.212,  1.1140,0,14000
247.76,114317,247,2,0.021,0.809,0.386,0.233,  1.1130,0,14000
248.01,114317,248,2,0.016,0.843,0.42,0.22,  1.1130,0,14000
248.26,114317,248,2,0.013,0.876,0.439,0.213,  1.1130,0,14000
248.51,114317,248,2,0.009,0.908,0.44,0.206,  1.1120,0,14000
248.76,114317,248,2,0.007,0.928,0.425,0.198,  1.1120,0,14000
249.01,114317,249,2,0.004,0.957,0.386,0.188,  1.1120,0,14000
249.26,114317,249,3,0.0,1.0,0.384,0.099,  1.1110,0,14000
249.51,114317,249,3,0.0,1.0,0.486,0.085,  1.1110,0,14000
249.76,114317,249,4,0.0,1.0,0.582,0.125,  1.1100,0,14000
250.01,114317,250,4,0.0,1.0,0.631,0.133,  1.1100,0,14000
250.26,114317,250,4,0.0,1.0,0.682,0.107,  1.1100,0,14000
250.51,114317,250,4,0.0,1.0,0.696,0.115,  1.1090,0,14000
250.76,114317,250,4,0.0,1.0,0.678,0.122,  1.1090,0,14000
251.01,114317,251,4,0.0,1.0,0.653,0.132,  1.1090,0,14000
251.26,114317,251,4,0.0,1.0,0.684,0.12,  1.1080,0,14000
251.51,114317,251,5,0.0,1.0,0.748,0.096,  1.1080,0,14000
251.76,114317,251,5,0.004,0.91,0.766,0.089,  1.1080,0,14000
252.01,114317,252,5,0.002,0.92,0.802,0.063,  1.1070,0,14000
252.26,114317,252,5,0.001,0.946,0.818,0.043,  1.1070,0,14000
252.51,114317,252,5,0.002,0.922,0.771,0.07,  1.1070,0,14000
252.76,114317,252,5,0.0,1.0,0.718,0.103,  1.1060,0,14000
253.01,114317,253,5,0.0,1.0,0.706,0.103,  1.1060,0,14000
253.26,114317,253,4,0.0,1.0,0.673,0.104,  1.1050,0,14000
253.51,114317,253,4,0.0,1.0,0.621,0.139,  1.1050,0,14000
253.76,114317,253,4,0.0,1.0,0.555,0.169,  1.1050,0,14000
254.01,114317,254,4,0.0,1.0,0.508,0.187,  1.1040,0,14000
254.26,114317,254,2,0.0,1.0,0.489,0.194,  1.1040,0,14000
254.51,114317,254,2,0.0,1.0,0.484,0.196,  1.1040,0,14000
254.76,114317,254,4,0.0,1.0,0.514,0.185,  1.1030,0,14000
255.01,114317,255,4,0.0,1.0,0.525,0.181,  1.1030,0,14000
255.26,114317,255,4,0.0,1.0,0.517,0.184,  1.1030,0,14000
255.51,114317,255,4,0.0,1.0,0.523,0.181,  1.1020,0,14000
255.76,114317,255,4,0.0,1.0,0.546,0.172,  1.1020,0,14000
256.01,114317,256,4,0.0,1.0,0.564,0.162,  1.1020,0,14000
256.26,114317,256,4,0.0,1.0,0.579,0.149,  1.1010,0,14000
256.51,114317,256,4,0.0,1.0,0.618,0.128,  1.1010,0,14000
256.76,114317,256,4,0.0,1.0,0.655,0.115,  1.1010,0,14000
257.01,114317,257,4,0.0,1.0,0.67,0.115,  1.1000,0,14000
257.26,114317,257,4,0.0,1.0,0.681,0.116,  1.1000,0,14000
257.51,114317,257,4,0.0,1.0,0.7,0.111,  1.0990,0,14000
257.76,114317,257,5,0.0,1.0,0.75,0.091,  1.0990,0,14000
258.01,114317,258,5,0.0,1.0,0.788,0.081,  1.0990,0,14000
258.26,114317,258,5,0.0,1.0,0.801,0.076,  1.0980,0,14000
258.51,114317,258,5,0.0,1.0,0.799,0.076,  1.0980,0,14000
258.76,114317,258,5,0.0,1.0,0.766,0.085,  1.0980,0,14000
259.01,114317,259,5,0.0,1.0,0.711,0.11,  1.0970,0,14000
259.26,114317,259,4,0.0,1.0,0.653,0.132,  1.0970,0,14000
259.51,114317,259,4,0.0,1.0,0.653,0.132,  1.0970,0,14000
259.76,114317,259,4,0.0,1.0,0.678,0.122,  1.0960,0,14000
260.01,114317,260,4,0.0,1.0,0.658,0.13,  1.0960,0,14000
260.26,114317,260,4,0.0,1.0,0.653,0.132,  1.0960,0,14000
260.51,114317,260,4,0.0,1.0,0.68,0.122,  1.0950,0,14000
260.76,114317,260,5,0.0,1.0,0.709,0.111,  1.0950,0,14000
261.01,114317,261,5,0.0,1.0,0.728,0.103,  1.0950,0,14000
261.26,114317,261,5,0.0,1.0,0.744,0.097,  1.0940,0,14000
