Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
132.0,123771,132,5,0.018,0.52,0.791,0.079,  0.6990,0,14000
132.25,123771,132,5,0.024,0.496,0.731,0.102,  0.6990,0,14000
132.5,123771,132,5,0.022,0.487,0.759,0.092,  0.6990,0,14000
132.75,123771,132,5,0.02,0.462,0.786,0.081,  0.6990,0,14000
133.0,123771,133,5,0.017,0.602,0.761,0.091,  0.6980,0,14000
133.25,123771,133,5,0.015,0.682,0.727,0.104,  0.6980,0,14000
133.5,123771,133,5,0.014,0.729,0.712,0.11,  0.6980,0,14000
133.75,123771,133,5,0.007,0.854,0.73,0.103,  0.6980,0,14000
134.0,123771,134,4,0.0,1.0,0.696,0.115,  0.6970,0,14000
134.25,123771,134,4,0.0,1.0,0.671,0.125,  0.6970,0,14000
134.5,123771,134,5,0.0,1.0,0.717,0.108,  0.6970,0,14000
134.75,123771,134,5,0.0,1.0,0.77,0.087,  0.6970,0,14000
135.0,123771,135,5,0.0,1.0,0.78,0.083,  0.6960,0,14000
135.25,123771,135,5,0.0,1.0,0.738,0.1,  0.6960,0,14000
135.5,123771,135,5,0.0,1.0,0.722,0.106,  0.6960,0,14000
135.75,123771,135,5,0.0,1.0,0.758,0.092,  0.6960,0,14000
136.0,123771,136,5,0.0,1.0,0.82,0.064,  0.6950,0,14000
136.25,123771,136,5,0.0,1.0,0.882,0.042,  0.6950,0,14000
136.5,123771,136,5,0.0,1.0,0.893,0.041,  0.6950,0,14000
136.75,123771,136,5,0.0,1.0,0.868,0.05,  0.6950,0,14000
137.0,123771,137,5,0.002,0.937,0.86,0.053,  0.6940,0,14000
137.25,123771,137,5,0.002,0.924,0.87,0.049,  0.6940,0,14000
137.5,123771,137,5,0.0,0.994,0.889,0.042,  0.6940,0,14000
137.75,123771,137,5,0.0,1.0,0.917,0.032,  0.6940,0,14000
138.0,123771,138,5,0.0,1.0,0.953,0.018,  0.6930,0,14000
138.25,123771,138,5,0.001,0.828,0.98,0.008,  0.6930,0,14000
138.5,123771,138,5,0.0,1.0,1.0,0.0,  0.6930,0,14000
138.75,123771,138,5,0.0,1.0,1.0,0.0,  0.6930,0,14000
139.0,123771,139,5,0.0,1.0,0.984,0.006,  0.6930,0,14000
139.25,123771,139,5,0.0,1.0,0.976,0.009,  0.6920,0,14000
139.5,123771,139,5,0.0,1.0,1.0,0.0,  0.6920,0,14000
139.75,123771,139,5,0.0,1.0,1.0,0.0,  0.6920,0,14000
140.0,123771,140,5,0.0,1.0,1.0,0.0,  0.6920,0,14000
140.25,123771,140,5,0.0,1.0,1.0,0.0,  0.6910,0,14000
140.5,123771,140,5,0.0,1.0,0.965,0.013,  0.6910,0,14000
140.75,123771,140,5,0.0,1.0,0.966,0.013,  0.6910,0,14000
141.0,123771,141,5,0.0,1.0,0.95,0.019,  0.6910,0,14000
141.25,123771,141,5,0.0,1.0,0.917,0.032,  0.6900,0,14000
141.5,123771,141,5,0.0,1.0,0.901,0.031,  0.6900,0,14000
141.75,123771,141,5,0.0,1.0,0.823,0.067,  0.6900,0,14000
142.0,123771,142,4,0.0,1.0,0.58,0.15,  0.6900,0,14000
142.25,123771,142,2,0.0,1.0,0.458,0.182,  0.6890,0,14000
142.5,123771,142,2,0.0,1.0,0.355,0.203,  0.6890,0,14000
142.75,123771,142,2,0.0,1.0,0.322,0.232,  0.6890,0,14000
143.0,123771,143,1,0.008,0.937,0.279,0.274,  0.6890,0,14000
143.25,123771,143,1,0.014,0.9,0.228,0.294,  0.6880,0,14000
143.5,123771,143,1,0.025,0.834,0.185,0.31,  0.6880,0,14000
143.75,123771,143,1,0.03,0.793,0.222,0.296,  0.6880,0,14000
144.0,123771,144,1,0.03,0.782,0.249,0.285,  0.6880,0,14000
144.25,123771,144,1,0.025,0.808,0.294,0.268,  0.6880,0,14000
144.5,123771,144,2,0.02,0.844,0.304,0.265,  0.6870,0,14000
144.75,123771,144,1,0.02,0.837,0.279,0.262,  0.6870,0,14000
145.0,123771,145,1,0.019,0.834,0.289,0.237,  0.6870,0,14000
145.25,123771,145,2,0.048,0.485,0.351,0.2,  0.6870,0,14000
145.5,123771,145,2,0.051,0.5,0.353,0.217,  0.6860,0,14000
145.75,123771,145,2,0.056,0.49,0.363,0.232,  0.6860,0,14000
146.0,123771,146,2,0.057,0.453,0.425,0.217,  0.6860,0,14000
146.25,123771,146,2,0.06,0.391,0.453,0.208,  0.6860,0,14000
146.5,123771,146,4,0.06,0.321,0.506,0.188,  0.6850,0,14000
146.75,123771,146,4,0.055,0.316,0.543,0.17,  0.6850,0,14000
147.0,123771,147,4,0.055,0.365,0.509,0.183,  0.6850,0,14000
147.25,123771,147,2,0.063,0.325,0.475,0.196,  0.6850,0,14000
147.5,123771,147,2,0.065,0.299,0.485,0.196,  0.6840,0,14000
147.75,123771,147,4,0.062,0.262,0.521,0.179,  0.6840,0,14000
148.0,123771,148,4,0.056,0.228,0.584,0.155,  0.6840,0,14000
148.25,123771,148,4,0.055,0.223,0.594,0.151,  0.6840,0,14000
148.5,123771,148,4,0.054,0.22,0.587,0.148,  0.6840,0,14000
148.75,123771,148,4,0.048,0.21,0.588,0.132,  0.6830,0,14000
149.0,123771,149,4,0.045,0.19,0.607,0.12,  0.6830,0,14000
149.25,123771,149,4,0.044,0.189,0.634,0.117,  0.6830,0,14000
149.5,123771,149,4,0.042,0.199,0.67,0.113,  0.6830,0,14000
149.75,123771,149,4,0.04,0.208,0.698,0.109,  0.6820,0,14000
150.0,123771,150,5,0.035,0.221,0.717,0.098,  0.6820,0,14000
150.25,123771,150,4,0.035,0.227,0.683,0.099,  0.6820,0,14000
150.5,123771,150,4,0.034,0.228,0.658,0.097,  0.6820,0,14000
150.75,123771,150,5,0.031,0.198,0.703,0.084,  0.6810,0,14000
151.0,123771,151,5,0.023,0.187,0.739,0.063,  0.6810,0,14000
151.25,123771,151,5,0.018,0.188,0.757,0.049,  0.6810,0,14000
151.5,123771,151,5,0.016,0.209,0.759,0.045,  0.6810,0,14000
151.75,123771,151,5,0.014,0.231,0.777,0.041,  0.6800,0,14000
152.0,123771,152,5,0.013,0.227,0.797,0.037,  0.6800,0,14000
152.25,123771,152,5,0.017,0.219,0.771,0.048,  0.6800,0,14000
152.5,123771,152,5,0.017,0.196,0.773,0.047,  0.6800,0,14000
152.75,123771,152,5,0.014,0.192,0.809,0.039,  0.6800,0,14000
153.0,123771,153,5,0.011,0.209,0.801,0.031,  0.6790,0,14000
153.25,123771,153,5,0.018,0.234,0.75,0.051,  0.6790,0,14000
153.5,123771,153,5,0.022,0.249,0.752,0.064,  0.6790,0,14000
153.75,123771,153,5,0.022,0.249,0.762,0.065,  0.6790,0,14000
154.0,123771,154,5,0.025,0.246,0.772,0.071,  0.6780,0,14000
154.25,123771,154,5,0.026,0.244,0.773,0.074,  0.6780,0,14000
154.5,123771,154,5,0.032,0.251,0.722,0.094,  0.6780,0,14000
154.75,123771,154,4,0.038,0.261,0.662,0.112,  0.6780,0,14000
155.0,123771,155,4,0.04,0.269,0.619,0.12,  0.6770,0,14000
155.25,123771,155,4,0.039,0.28,0.594,0.118,  0.6770,0,14000
155.5,123771,155,4,0.034,0.288,0.595,0.104,  0.6770,0,14000
155.75,123771,155,4,0.035,0.26,0.649,0.104,  0.6770,0,14000
156.0,123771,156,5,0.032,0.24,0.712,0.091,  0.6770,0,14000
156.25,123771,156,5,0.03,0.221,0.757,0.083,  0.6760,0,14000
156.5,123771,156,5,0.03,0.22,0.758,0.083,  0.6760,0,14000
156.75,123771,156,5,0.027,0.223,0.759,0.075,  0.6760,0,14000
157.0,123771,157,5,0.021,0.232,0.76,0.059,  0.6760,0,14000
157.25,123771,157,5,0.017,0.229,0.779,0.05,  0.6750,0,14000
157.5,123771,157,5,0.014,0.228,0.789,0.04,  0.6750,0,14000
157.75,123771,157,5,0.023,0.232,0.747,0.065,  0.6750,0,14000
158.0,123771,158,4,0.033,0.236,0.695,0.095,  0.6750,0,14000
158.25,123771,158,5,0.033,0.227,0.723,0.093,  0.6740,0,14000
158.5,123771,158,5,0.025,0.223,0.751,0.071,  0.6740,0,14000
158.75,123771,158,5,0.025,0.225,0.743,0.07,  0.6740,0,14000
159.0,123771,159,5,0.027,0.217,0.736,0.077,  0.6740,0,14000
159.25,123771,159,5,0.026,0.214,0.711,0.073,  0.6740,0,14000
159.5,123771,159,4,0.028,0.236,0.668,0.081,  0.6730,0,14000
159.75,123771,159,4,0.028,0.272,0.669,0.085,  0.6730,0,14000
160.0,123771,160,5,0.006,0.7,0.888,0.043,  1.0100,0,14000
160.25,123771,160,5,0.005,0.684,0.912,0.034,  1.0090,0,14000
160.5,123771,160,5,0.003,0.664,0.936,0.023,  1.0090,0,14000
160.75,123771,160,5,0.002,0.68,0.971,0.011,  1.0090,0,14000
161.0,123771,161,5,0.0,1.0,1.0,0.0,  1.0080,0,14000
161.25,123771,161,5,0.0,1.0,0.991,0.004,  1.0080,0,14000
161.5,123771,161,5,0.0,1.0,1.0,0.0,  1.0080,0,14000
161.75,123771,161,5,0.0,1.0,1.0,0.0,  1.0070,0,14000
162.0,123771,162,5,0.0,1.0,1.0,0.0,  1.0070,0,14000
162.25,123771,162,5,0.0,1.0,1.0,0.0,  1.0070,0,14000
162.5,123771,162,5,0.0,1.0,1.0,0.0,  1.0060,0,14000
