Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
550.0,109991,550,4,0.0,1.0,0.622,0.005,  0.5590,0,14000
550.25,109991,550,4,0.001,0.962,0.611,0.057,  0.5590,0,14000
550.5,109991,550,4,0.005,0.81,0.661,0.068,  0.5590,0,14000
550.75,109991,550,4,0.01,0.736,0.69,0.088,  0.5590,0,14000
551.0,109991,551,5,0.004,0.84,0.716,0.067,  0.5590,0,14000
551.25,109991,551,4,0.002,0.947,0.62,0.081,  0.5590,0,14000
551.5,109991,551,4,0.004,0.933,0.517,0.123,  0.5580,0,14000
551.75,109991,551,4,0.007,0.879,0.508,0.136,  0.5580,0,14000
552.0,109991,552,4,0.004,0.913,0.588,0.1,  0.5580,0,14000
552.25,109991,552,2,0.001,0.983,0.432,0.123,  0.5580,0,14000
552.5,109991,552,1,0.0,1.0,0.161,0.181,  0.5580,0,14000
552.75,109991,552,1,0.004,0.963,0.023,0.226,  0.5580,0,14000
553.0,109991,553,1,0.007,0.916,0.186,0.189,  0.5580,0,14000
553.25,109991,553,2,0.011,0.839,0.35,0.159,  0.5580,0,14000
553.5,109991,553,1,0.016,0.798,0.285,0.188,  0.5570,0,14000
553.75,109991,553,2,0.004,0.924,0.356,0.137,  0.5570,0,14000
554.0,109991,554,2,0.006,0.879,0.453,0.118,  0.5570,0,14000
554.25,109991,554,2,0.014,0.771,0.456,0.144,  0.5570,0,14000
554.5,109991,554,2,0.002,0.966,0.353,0.128,  0.5570,0,14000
554.75,109991,554,4,0.0,1.0,0.567,0.024,  0.5570,0,14000
555.0,109991,555,2,0.0,1.0,0.476,0.057,  0.5570,0,14000
555.25,109991,555,2,0.006,0.9,0.379,0.145,  0.5570,0,14000
555.5,109991,555,2,0.01,0.846,0.458,0.147,  0.5560,0,14000
555.75,109991,555,4,0.006,0.889,0.514,0.132,  0.5560,0,14000
556.0,109991,556,4,0.001,0.977,0.572,0.108,  0.5560,0,14000
556.25,109991,556,4,0.002,0.958,0.61,0.111,  0.5560,0,14000
556.5,109991,556,4,0.002,0.96,0.615,0.113,  0.5560,0,14000
556.75,109991,556,4,0.0,1.0,0.552,0.113,  0.5560,0,14000
557.0,109991,557,4,0.0,1.0,0.63,0.068,  0.5560,0,14000
557.25,109991,557,4,0.0,1.0,0.581,0.072,  0.5560,0,14000
557.5,109991,557,4,0.0,1.0,0.512,0.09,  0.5550,0,14000
557.75,109991,557,4,0.0,1.0,0.573,0.094,  0.5550,0,14000
558.0,109991,558,4,0.0,1.0,0.668,0.066,  0.5550,0,14000
558.25,109991,558,4,0.0,1.0,0.662,0.059,  0.5550,0,14000
558.5,109991,558,4,0.0,1.0,0.602,0.084,  0.5550,0,14000
558.75,109991,558,4,0.0,1.0,0.556,0.095,  0.5550,0,14000
559.0,109991,559,4,0.002,0.954,0.537,0.128,  0.5550,0,14000
559.25,109991,559,2,0.003,0.956,0.394,0.168,  0.5550,0,14000
559.5,109991,559,2,0.003,0.964,0.307,0.193,  0.5550,0,14000
559.75,109991,559,2,0.005,0.927,0.473,0.162,  0.5540,0,14000
560.0,109991,560,4,0.0,0.997,0.599,0.116,  0.5540,0,14000
560.25,109991,560,4,0.001,0.972,0.673,0.103,  0.5540,0,14000
560.5,109991,560,5,0.001,0.952,0.836,0.062,  0.5540,0,14000
560.75,109991,560,5,0.0,1.0,0.799,0.069,  0.5540,0,14000
561.0,109991,561,4,0.0,1.0,0.681,0.09,  0.5540,0,14000
561.25,109991,561,4,0.0,1.0,0.678,0.075,  0.5540,0,14000
561.5,109991,561,5,0.0,1.0,0.759,0.061,  0.5540,0,14000
561.75,109991,561,5,0.0,1.0,0.979,0.008,  0.5530,0,14000
562.0,109991,562,5,0.0,1.0,0.719,0.107,  0.5530,0,14000
562.25,109991,562,4,0.0,1.0,0.577,0.161,  0.5530,0,14000
562.5,109991,562,2,0.0,1.0,0.479,0.198,  0.5530,0,14000
562.75,109991,562,2,0.0,1.0,0.364,0.242,  0.5530,0,14000
563.0,109991,563,1,0.0,1.0,0.013,0.375,  0.5530,0,14000
563.25,109991,563,1,0.0,1.0,0.042,0.364,  0.5530,0,14000
563.5,109991,563,1,0.0,1.0,0.242,0.262,  0.5530,0,14000
563.75,109991,563,4,0.0,1.0,0.521,0.105,  0.5520,0,14000
564.0,109991,564,4,0.0,1.0,0.671,0.0,  0.5520,0,14000
564.25,109991,564,4,0.0,1.0,0.622,0.001,  0.5520,0,14000
564.5,109991,564,4,0.0,1.0,0.519,0.068,  0.5520,0,14000
564.75,109991,564,4,0.0,1.0,0.588,0.087,  0.5520,0,14000
565.0,109991,565,4,0.0,1.0,0.623,0.079,  0.5520,0,14000
565.25,109991,565,2,0.0,1.0,0.326,0.131,  0.5520,0,14000
565.5,109991,565,2,0.0,1.0,0.356,0.142,  0.5520,0,14000
565.75,109991,565,4,0.0,1.0,0.516,0.112,  0.5510,0,14000
566.0,109991,566,2,0.0,1.0,0.462,0.144,  0.5510,0,14000
566.25,109991,566,2,0.0,1.0,0.458,0.149,  0.5510,0,14000
566.5,109991,566,4,0.0,1.0,0.513,0.142,  0.5510,0,14000
566.75,109991,566,4,0.0,1.0,0.645,0.102,  0.5510,0,14000
567.0,109991,567,4,0.0,1.0,0.575,0.113,  0.5510,0,14000
567.25,109991,567,4,0.0,1.0,0.536,0.122,  0.5510,0,14000
567.5,109991,567,4,0.0,1.0,0.563,0.108,  0.5510,0,14000
567.75,109991,567,4,0.0,1.0,0.578,0.106,  0.5510,0,14000
568.0,109991,568,5,0.0,1.0,0.786,0.058,  0.5500,0,14000
568.25,109991,568,5,0.0,1.0,0.942,0.015,  0.5500,0,14000
568.5,109991,568,5,0.0,1.0,0.733,0.044,  0.5500,0,14000
568.75,109991,568,5,0.0,1.0,0.789,0.0,  0.5500,0,14000
569.0,109991,569,5,0.0,1.0,0.956,0.0,  0.5500,0,14000
569.25,109991,569,4,0.0,1.0,0.588,0.052,  0.5500,0,14000
569.5,109991,569,2,0.0,1.0,0.392,0.131,  0.5500,0,14000
569.75,109991,569,1,0.015,0.857,0.175,0.241,  0.5500,0,14000
570.0,109991,570,1,0.021,0.802,0.181,0.239,  0.5490,0,14000
570.25,109991,570,1,0.003,0.96,0.228,0.176,  0.5490,0,14000
570.5,109991,570,2,0.0,1.0,0.364,0.091,  0.5490,0,14000
570.75,109991,570,4,0.0,1.0,0.629,0.0,  0.5490,0,14000
571.0,109991,571,5,0.0,1.0,0.782,0.0,  0.5490,0,14000
571.25,109991,571,4,0.002,0.839,0.638,0.037,  0.5490,0,14000
571.5,109991,571,2,0.005,0.903,0.416,0.115,  0.5490,0,14000
571.75,109991,571,2,0.004,0.91,0.466,0.109,  0.5490,0,14000
572.0,109991,572,4,0.006,0.842,0.611,0.091,  0.5490,0,14000
572.25,109991,572,5,0.003,0.859,0.724,0.057,  0.5480,0,14000
572.5,109991,572,5,0.001,0.853,0.842,0.02,  0.5480,0,14000
572.75,109991,572,5,0.0,1.0,0.93,0.0,  0.5480,0,14000
573.0,109991,573,4,0.0,0.982,0.652,0.063,  0.5480,0,14000
573.25,109991,573,4,0.002,0.938,0.634,0.081,  0.5480,0,14000
573.5,109991,573,5,0.0,1.0,1.0,0.0,  0.5480,0,14000
573.75,109991,573,5,0.0,1.0,1.0,0.0,  0.5480,0,14000
574.0,109991,574,5,0.0,1.0,0.951,0.013,  0.5480,0,14000
574.25,109991,574,5,0.0,1.0,0.828,0.061,  0.5470,0,14000
574.5,109991,574,4,0.006,0.872,0.686,0.115,  0.5470,0,14000
574.75,109991,574,4,0.016,0.767,0.6,0.151,  0.5470,0,14000
575.0,109991,575,4,0.019,0.699,0.626,0.142,  0.5470,0,14000
575.25,109991,575,4,-1.019,0.634,0.683,0.121,  0.5470,0,14000
575.5,109991,575,4,-1.034,0.548,0.552,0.17,  0.5470,0,14000
575.75,109991,575,2,-1.053,0.479,0.416,0.222,  0.5470,0,14000
576.0,109991,576,2,-1.061,0.451,0.309,0.243,  0.5470,0,14000
576.25,109991,576,2,-1.065,0.383,0.378,0.229,  0.5470,0,14000
576.5,109991,576,2,-1.076,0.355,0.334,0.253,  0.5460,0,14000
576.75,109991,576,1,-1.078,0.368,0.276,0.265,  0.5460,0,14000
577.0,109991,577,4,-1.046,0.405,0.547,0.172,  0.5460,0,14000
577.25,109991,577,4,-1.042,0.461,0.542,0.174,  0.5460,0,14000
577.5,109991,577,4,-1.039,0.511,0.538,0.176,  0.5460,0,14000
577.75,109991,577,4,0.036,0.544,0.535,0.177,  0.5460,0,14000
578.0,109991,578,5,0.018,0.592,0.73,0.102,  0.5460,0,14000
578.25,109991,578,5,0.014,0.585,0.798,0.077,  0.5460,0,14000
578.5,109991,578,4,0.033,0.517,0.596,0.153,  0.5450,0,14000
578.75,109991,578,2,0.065,0.46,0.321,0.258,  0.5450,0,14000
579.0,109991,579,1,0.097,0.415,0.097,0.343,  0.5450,0,14000
579.25,109991,579,2,0.057,0.414,0.44,0.213,  0.5450,0,14000
579.5,109991,579,4,0.039,0.403,0.613,0.147,  0.5450,0,14000
579.75,109991,579,5,0.026,0.403,0.715,0.099,  0.5450,0,14000
580.0,109991,580,4,0.017,0.562,0.528,0.093,  0.5450,0,14000
580.25,109991,580,2,0.044,0.506,0.303,0.201,  0.5450,0,14000
580.5,109991,580,1,0.053,0.495,0.215,0.234,  0.5450,0,14000
580.75,109991,580,1,0.067,0.461,0.102,0.27,  0.5440,0,14000
581.0,109991,581,1,0.05,0.461,0.232,0.209,  0.5440,0,14000
581.25,109991,581,1,0.031,0.558,0.175,0.164,  0.5440,0,14000
