Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
245.0,114354,245,5,0.0,1.0,0.764,0.082,  1.0720,0,14000
245.25,114354,245,5,0.0,1.0,0.785,0.07,  1.0710,0,14000
245.5,114354,245,5,0.0,1.0,0.785,0.08,  1.0710,0,14000
245.75,114354,245,5,0.0,1.0,0.721,0.106,  1.0700,0,14000
246.0,114354,246,4,0.0,1.0,0.662,0.129,  1.0700,0,14000
246.25,114354,246,4,0.0,1.0,0.603,0.151,  1.0700,0,14000
246.5,114354,246,4,0.01,0.886,0.532,0.178,  1.0690,0,14000
246.75,114354,246,4,0.007,0.905,0.526,0.164,  1.0690,0,14000
247.0,114354,247,4,0.004,0.941,0.58,0.148,  1.0690,0,14000
247.25,114354,247,4,0.0,1.0,0.64,0.137,  1.0680,0,14000
247.5,114354,247,5,0.0,1.0,0.709,0.111,  1.0680,0,14000
247.75,114354,247,5,0.0,1.0,0.79,0.08,  1.0670,0,14000
248.0,114354,248,5,0.0,1.0,0.813,0.071,  1.0670,0,14000
248.25,114354,248,5,0.0,1.0,0.805,0.074,  1.0670,0,14000
248.5,114354,248,5,0.0,1.0,0.741,0.098,  1.0660,0,14000
248.75,114354,248,4,0.0,1.0,0.624,0.143,  1.0660,0,14000
249.0,114354,249,4,0.0,1.0,0.542,0.174,  1.0660,0,14000
249.25,114354,249,2,0.008,0.911,0.472,0.201,  1.0650,0,14000
249.5,114354,249,2,0.022,0.756,0.418,0.195,  1.0650,0,14000
249.75,114354,249,2,0.012,0.837,0.364,0.161,  1.0640,0,14000
250.0,114354,250,3,0.004,0.945,0.3,0.156,  1.0640,0,14000
250.25,114354,250,2,0.012,0.85,0.326,0.178,  1.0640,0,14000
250.5,114354,250,2,0.02,0.739,0.487,0.17,  1.0630,0,14000
250.75,114354,250,4,0.024,0.719,0.524,0.181,  1.0630,0,14000
251.0,114354,251,2,0.022,0.76,0.482,0.197,  1.0630,0,14000
251.25,114354,251,2,0.022,0.78,0.453,0.208,  1.0620,0,14000
251.5,114354,251,2,0.021,0.778,0.462,0.205,  1.0620,0,14000
