Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
10.0,120484,10,2,-1.07,0.371,0.385,0.234,  0.4950,0,14000
10.25,120484,10,2,-1.069,0.371,0.396,0.23,  0.4950,0,14000
10.5,120484,10,2,-1.073,0.357,0.379,0.236,  0.4950,0,14000
10.75,120484,10,1,-1.091,0.307,0.285,0.272,  0.4950,0,14000
11.0,120484,11,1,-1.099,0.29,0.246,0.287,  0.4950,0,14000
11.25,120484,11,2,-1.058,0.412,0.451,0.209,  0.4950,0,14000
11.5,120484,11,2,-1.063,0.398,0.423,0.219,  0.4950,0,14000
11.75,120484,11,2,-1.084,0.335,0.312,0.261,  0.4950,0,14000
12.0,120484,12,1,-1.027,0.606,0.229,0.157,  0.4940,0,14000
12.25,120484,12,1,-1.034,0.561,0.168,0.174,  0.4940,0,14000
12.5,120484,12,1,-1.02,0.692,0.273,0.145,  0.4940,0,14000
12.75,120484,12,2,-1.005,0.9,0.317,0.117,  0.4940,0,14000
13.0,120484,13,2,0.0,1.0,0.383,0.097,  0.4940,0,14000
13.25,120484,13,2,0.0,1.0,0.388,0.109,  0.4940,0,14000
13.5,120484,13,2,0.014,0.774,0.327,0.144,  0.4940,0,14000
13.75,120484,13,1,0.015,0.77,0.283,0.151,  0.4940,0,14000
14.0,120484,14,1,0.009,0.859,0.283,0.14,  0.4930,0,14000
14.25,120484,14,2,0.013,0.811,0.31,0.154,  0.4930,0,14000
14.5,120484,14,2,0.024,0.705,0.305,0.178,  0.4930,0,14000
14.75,120484,14,2,0.024,0.692,0.304,0.175,  0.4930,0,14000
15.0,120484,15,2,0.022,0.703,0.337,0.165,  0.4930,0,14000
15.25,120484,15,1,0.046,0.554,0.216,0.224,  0.4930,0,14000
15.5,120484,15,1,0.065,0.509,0.188,0.278,  0.4930,0,14000
15.75,120484,15,1,0.061,0.551,0.265,0.279,  0.4930,0,14000
16.0,120484,16,1,0.059,0.543,0.298,0.267,  0.4920,0,14000
16.25,120484,16,1,0.063,0.53,0.27,0.277,  0.4920,0,14000
16.5,120484,16,2,0.048,0.604,0.337,0.252,  0.4920,0,14000
16.75,120484,16,1,0.086,0.441,0.17,0.315,  0.4920,0,14000
17.0,120484,17,1,0.084,0.447,0.187,0.309,  0.4920,0,14000
17.25,120484,17,1,0.072,0.476,0.259,0.282,  0.4920,0,14000
17.5,120484,17,2,0.065,0.49,0.303,0.265,  0.4920,0,14000
17.75,120484,17,1,0.067,0.486,0.286,0.271,  0.4920,0,14000
18.0,120484,18,2,0.058,0.536,0.319,0.259,  0.4910,0,14000
18.25,120484,18,2,0.061,0.522,0.302,0.265,  0.4910,0,14000
18.5,120484,18,1,0.076,0.446,0.258,0.282,  0.4910,0,14000
18.75,120484,18,1,0.083,0.398,0.247,0.285,  0.4910,0,14000
19.0,120484,19,1,0.083,0.355,0.263,0.269,  0.4910,0,14000
19.25,120484,19,2,0.079,0.339,0.307,0.251,  0.4910,0,14000
19.5,120484,19,2,0.079,0.337,0.346,0.249,  0.4910,0,14000
19.75,120484,19,2,0.061,0.412,0.429,0.217,  0.4910,0,14000
20.0,120484,20,2,0.066,0.432,0.362,0.242,  0.4910,0,14000
20.25,120484,20,2,0.048,0.576,0.378,0.236,  0.4900,0,14000
20.5,120484,20,4,0.001,0.992,0.572,0.151,  0.4900,0,14000
20.75,120484,20,4,0.0,1.0,0.638,0.119,  0.4900,0,14000
21.0,120484,21,4,0.007,0.895,0.566,0.154,  0.4900,0,14000
21.25,120484,21,4,0.031,0.634,0.522,0.182,  0.4900,0,14000
21.5,120484,21,2,0.049,0.515,0.444,0.211,  0.4900,0,14000
21.75,120484,21,2,0.051,0.509,0.427,0.218,  0.4900,0,14000
22.0,120484,22,4,0.032,0.612,0.538,0.176,  0.4900,0,14000
22.25,120484,22,4,0.017,0.761,0.61,0.148,  0.4890,0,14000
22.5,120484,22,4,0.018,0.768,0.56,0.167,  0.4890,0,14000
22.75,120484,22,4,0.02,0.77,0.521,0.182,  0.4890,0,14000
23.0,120484,23,4,0.011,0.84,0.598,0.153,  0.4890,0,14000
23.25,120484,23,4,0.0,1.0,0.659,0.121,  0.4890,0,14000
23.5,120484,23,5,0.0,1.0,0.719,0.107,  0.4890,0,14000
23.75,120484,23,4,0.0,1.0,0.686,0.118,  0.4890,0,14000
24.0,120484,24,4,0.003,0.956,0.564,0.158,  0.4890,0,14000
24.25,120484,24,4,0.008,0.895,0.503,0.164,  0.4880,0,14000
24.5,120484,24,4,0.0,0.999,0.547,0.151,  0.4880,0,14000
24.75,120484,24,2,0.011,0.871,0.475,0.187,  0.4880,0,14000
25.0,120484,25,2,0.007,0.914,0.497,0.172,  0.4880,0,14000
25.25,120484,25,4,0.0,1.0,0.552,0.146,  0.4880,0,14000
25.5,120484,25,4,0.0,1.0,0.536,0.159,  0.4880,0,14000
25.75,120484,25,2,0.016,0.812,0.452,0.186,  0.4880,0,14000
26.0,120484,26,2,0.046,0.545,0.369,0.213,  0.4880,0,14000
