Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
0.0,125811,0,1,0.0,1.0,0.279,0.082,  2.8620,0,14000
0.25,125811,0,1,0.0,1.0,0.259,0.089,  2.8600,0,14000
0.5,125811,0,1,0.0,1.0,0.25,0.097,  2.8580,0,14000
0.75,125811,0,1,0.0,1.0,0.251,0.102,  2.8550,0,14000
1.0,125811,1,1,0.0,1.0,0.262,0.114,  2.8530,0,14000
1.25,125811,1,1,0.0,1.0,0.274,0.134,  2.8500,0,14000
1.5,125811,1,1,0.0,1.0,0.296,0.17,  2.8480,0,14000
1.75,125811,1,2,0.0,1.0,0.338,0.202,  2.8460,0,14000
2.0,125811,2,2,0.015,0.867,0.37,0.239,  2.8430,0,14000
2.25,125811,2,2,0.011,0.899,0.382,0.235,  2.8410,0,14000
2.5,125811,2,2,0.01,0.91,0.352,0.246,  2.8390,0,14000
2.75,125811,2,1,0.014,0.898,0.259,0.281,  2.8360,0,14000
3.0,125811,3,1,0.014,0.903,0.198,0.305,  2.8340,0,14000
3.25,125811,3,1,0.005,0.966,0.158,0.32,  2.8320,0,14000
3.5,125811,3,1,0.0,1.0,0.18,0.308,  2.8290,0,14000
3.75,125811,3,1,0.0,1.0,0.202,0.269,  2.8270,0,14000
4.0,125811,4,1,0.0,1.0,0.213,0.252,  2.8250,0,14000
4.25,125811,4,1,0.0,1.0,0.224,0.233,  2.8230,0,14000
4.5,125811,4,1,0.0,1.0,0.278,0.189,  2.8200,0,14000
4.75,125811,4,1,0.0,1.0,0.299,0.194,  2.8180,0,14000
5.0,125811,5,2,0.0,1.0,0.363,0.167,  2.8160,0,14000
5.25,125811,5,2,0.0,1.0,0.405,0.139,  2.8130,0,14000
5.5,125811,5,2,0.0,1.0,0.5,0.076,  2.8110,0,14000
5.75,125811,5,4,0.0,1.0,0.615,0.041,  2.8090,0,14000
6.0,125811,6,5,0.0,1.0,0.709,0.11,  2.8060,0,14000
6.25,125811,6,5,0.0,1.0,0.752,0.094,  2.8040,0,14000
6.5,125811,6,5,0.002,0.946,0.784,0.082,  2.8020,0,14000
6.75,125811,6,5,0.003,0.909,0.806,0.074,  2.8000,0,14000
7.0,125811,7,5,0.007,0.82,0.765,0.089,  2.7970,0,14000
7.25,125811,7,4,0.014,0.734,0.694,0.116,  2.7950,0,14000
7.5,125811,7,4,0.023,0.661,0.612,0.148,  2.7930,0,14000
7.75,125811,7,4,0.029,0.624,0.561,0.167,  2.7910,0,14000
8.0,125811,8,4,0.029,0.616,0.573,0.162,  2.7880,0,14000
8.25,125811,8,4,0.029,0.597,0.584,0.158,  2.7860,0,14000
8.5,125811,8,4,0.032,0.579,0.564,0.166,  2.7840,0,14000
8.75,125811,8,4,0.036,0.566,0.524,0.181,  2.7820,0,14000
9.0,125811,9,4,0.037,0.568,0.514,0.185,  2.7790,0,14000
9.25,125811,9,4,0.034,0.576,0.547,0.172,  2.7770,0,14000
9.5,125811,9,4,0.028,0.59,0.61,0.148,  2.7750,0,14000
9.75,125811,9,4,0.025,0.594,0.643,0.136,  2.7730,0,14000
10.0,125811,10,4,0.021,0.606,0.695,0.116,  2.7700,0,14000
10.25,125811,10,5,0.016,0.633,0.748,0.096,  2.7680,0,14000
10.5,125811,10,4,0.02,0.618,0.697,0.115,  2.7660,0,14000
10.75,125811,10,4,0.031,0.58,0.574,0.162,  2.7640,0,14000
11.0,125811,11,4,0.025,0.6,0.637,0.138,  2.7620,0,14000
11.25,125811,11,5,0.017,0.629,0.732,0.102,  2.7590,0,14000
11.5,125811,11,5,0.016,0.633,0.744,0.097,  2.7570,0,14000
11.75,125811,11,5,0.017,0.628,0.734,0.101,  2.7550,0,14000
12.0,125811,12,5,0.015,0.643,0.756,0.093,  2.7530,0,14000
12.25,125811,12,5,0.012,0.674,0.778,0.084,  2.7510,0,14000
12.5,125811,12,5,0.011,0.701,0.789,0.08,  2.7480,0,14000
12.75,125811,12,5,0.009,0.729,0.8,0.076,  2.7460,0,14000
13.0,125811,13,4,0.022,0.651,0.636,0.139,  2.7440,0,14000
13.25,125811,13,4,0.027,0.638,0.575,0.162,  2.7420,0,14000
13.5,125811,13,4,0.027,0.637,0.576,0.161,  2.7400,0,14000
13.75,125811,13,4,0.023,0.659,0.618,0.145,  2.7380,0,14000
14.0,125811,14,4,0.02,0.672,0.65,0.133,  2.7350,0,14000
14.25,125811,14,4,0.019,0.677,0.662,0.129,  2.7330,0,14000
14.5,125811,14,4,0.021,0.661,0.642,0.136,  2.7310,0,14000
14.75,125811,14,4,0.023,0.657,0.622,0.144,  2.7290,0,14000
15.0,125811,15,4,0.022,0.657,0.623,0.143,  2.7270,0,14000
15.25,125811,15,4,0.021,0.667,0.635,0.139,  2.7250,0,14000
15.5,125811,15,4,0.023,0.652,0.615,0.146,  2.7220,0,14000
15.75,125811,15,4,0.027,0.633,0.585,0.158,  2.7200,0,14000
16.0,125811,16,4,0.029,0.625,0.565,0.165,  2.7180,0,14000
16.25,125811,16,4,0.028,0.628,0.577,0.161,  2.7160,0,14000
16.5,125811,16,4,0.024,0.652,0.609,0.149,  2.7140,0,14000
16.75,125811,16,4,0.022,0.661,0.62,0.144,  2.7120,0,14000
17.0,125811,17,4,0.018,0.686,0.663,0.128,  2.7100,0,14000
17.25,125811,17,4,0.017,0.683,0.685,0.12,  2.7070,0,14000
17.5,125811,17,5,0.016,0.693,0.707,0.111,  2.7050,0,14000
17.75,125811,17,4,0.02,0.669,0.645,0.135,  2.7030,0,14000
18.0,125811,18,2,0.071,0.294,0.438,0.213,  0.6750,0,14000
18.25,125811,18,2,0.076,0.285,0.408,0.225,  0.6740,0,14000
