DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
400.0,61.218,5.188,0.223,0.5,124904,0,1000
400.25,66.697,5.288,0.223,0.494,124904,0,1000
400.5,71.57,5.297,0.215,0.485,124904,0,1000
400.75,63.723,5.203,0.199,0.453,124904,0,1000
401.0,61.924,4.924,0.208,0.436,124904,0,1000
401.25,60.138,4.748,0.221,0.439,124904,0,1000
401.5,64.398,4.493,0.232,0.426,124904,0,1000
401.75,71.089,4.098,0.235,0.51,124904,0,1000
402.0,72.932,3.95,0.236,0.549,124904,0,1000
402.25,66.291,3.602,0.23,0.555,124904,0,1000
402.5,68.141,3.41,0.222,0.563,124904,0,1000
402.75,68.772,3.349,0.217,0.532,124904,0,1000
403.0,63.337,3.171,0.204,0.461,124904,0,1000
403.25,60.332,3.114,0.207,0.545,124904,0,1000
403.5,67.023,3.002,0.223,0.572,124904,0,1000
403.75,69.484,2.898,0.213,0.591,124904,0,1000
404.0,64.655,2.846,0.209,0.6,124904,0,1000
404.25,64.074,2.848,0.221,0.573,124904,0,1000
404.5,65.917,2.799,0.237,0.559,124904,0,1000
404.75,66.548,2.855,0.247,0.573,124904,0,1000
405.0,66.573,2.912,0.248,0.528,124904,0,1000
405.25,74.483,2.969,0.243,0.571,124904,0,1000
405.5,68.441,3.144,0.238,0.599,124904,0,1000
405.75,60.595,3.522,0.233,0.569,124904,0,1000
406.0,63.038,3.799,0.221,0.566,124904,0,1000
406.25,66.099,4.174,0.232,0.52,124904,0,1000
406.5,64.3,5.134,0.224,0.486,124904,1,1000
406.75,60.083,5.643,0.228,0.448,124904,0,1000
407.0,55.26,6.564,0.228,0.419,124904,0,1000
407.25,52.867,6.817,0.233,0.431,124904,0,1000
407.5,55.316,7.495,0.239,0.395,124904,0,1000
407.75,57.759,7.938,0.223,0.389,124904,0,1000
408.0,62.638,8.096,0.224,0.394,124904,0,1000
408.25,65.087,8.102,0.228,0.385,124904,0,1000
408.5,63.288,8.108,0.228,0.367,124904,0,1000
408.75,59.071,7.971,0.225,0.369,124904,0,1000
409.0,56.072,7.829,0.22,0.384,124904,0,1000
409.25,57.922,7.696,0.212,0.395,124904,0,1000
409.5,60.364,7.557,0.21,0.388,124904,0,1000
409.75,62.208,7.565,0.215,0.369,124904,0,1000
410.0,57.391,7.718,0.219,0.356,124904,0,1000
410.25,54.992,7.87,0.215,0.35,124904,0,1000
410.5,54.411,8.178,0.217,0.37,124904,0,1000
410.75,55.036,8.827,0.223,0.39,124904,0,1000
411.0,56.273,9.17,0.237,0.401,124904,0,1000
411.25,48.42,9.351,0.24,0.37,124904,0,1000
411.5,50.869,9.537,0.229,0.363,124904,0,1000
411.75,56.96,9.37,0.234,0.375,124904,0,1000
412.0,58.803,9.038,0.239,0.392,124904,0,1000
