DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
124.968,98.981,1.251,0.255,0.565,110355,0,1000
125.218,97.794,1.8,0.244,0.532,110355,0,1000
125.468,98.011,2.177,0.236,0.559,110355,0,1000
125.718,92.545,2.347,0.22,0.597,110355,0,1000
125.968,89.525,2.5,0.251,0.574,110355,0,1000
126.218,88.254,2.588,0.25,0.566,110355,0,1000
126.468,91.974,2.584,0.24,0.585,110355,0,1000
126.718,94.19,2.583,0.242,0.607,110355,0,1000
126.968,93.953,2.582,0.255,0.625,110355,0,1000
127.218,92.389,2.611,0.253,0.61,110355,0,1000
127.468,90.715,2.735,0.243,0.591,110355,0,1000
127.718,89.096,2.782,0.228,0.609,110355,0,1000
127.968,90.609,2.867,0.235,0.591,110355,0,1000
128.218,93.255,2.955,0.24,0.588,110355,0,1000
128.468,96.398,3.046,0.225,0.582,110355,0,1000
128.718,96.01,3.176,0.224,0.562,110355,0,1000
128.968,95.815,3.296,0.224,0.558,110355,0,1000
129.218,95.811,3.394,0.209,0.54,110355,0,1000
129.468,96.309,3.574,0.198,0.545,110355,0,1000
129.718,99.247,3.678,0.18,0.549,110355,0,1000
129.968,104.131,3.791,0.194,0.545,110355,0,1000
130.218,101.782,3.911,0.204,0.549,110355,0,1000
130.468,99.945,3.941,0.199,0.547,110355,0,1000
130.718,100.398,3.824,0.2,0.508,110355,0,1000
130.968,101.02,3.617,0.206,0.532,110355,0,1000
131.218,101.211,3.267,0.213,0.55,110355,0,1000
131.468,102.505,3.107,0.201,0.554,110355,0,1000
131.718,102.679,3.106,0.189,0.558,110355,0,1000
131.968,104.181,3.145,0.183,0.544,110355,0,1000
132.218,103.549,3.241,0.174,0.511,110355,0,1000
132.468,101.33,3.347,0.187,0.512,110355,0,1000
132.718,97.659,3.564,0.189,0.51,110355,0,1000
132.968,96.271,3.828,0.183,0.504,110355,0,1000
133.218,94.861,4.016,0.18,0.508,110355,0,1000
133.468,92.425,4.274,0.169,0.509,110355,0,1000
133.718,86.751,4.513,0.116,0.476,110355,1,1000
133.968,80.821,4.643,0.124,0.423,110355,0,1000
134.218,73.852,4.708,0.149,0.441,110355,0,1000
134.468,74.617,4.588,0.182,0.456,110355,0,1000
134.718,80.332,4.229,0.182,0.479,110355,0,1000
134.968,88.359,4.006,0.185,0.49,110355,0,1000
135.218,92.115,4.101,0.192,0.515,110355,0,1000
135.468,92.407,4.423,0.203,0.516,110355,0,1000
135.718,95.226,5.323,0.197,0.517,110355,0,1000
135.968,93.845,6.11,0.193,0.491,110355,0,1000
136.218,87.488,7.473,0.185,0.42,110355,0,1000
136.468,84.33,9.231,0.17,0.419,110355,0,1000
136.718,94.291,10.351,0.191,0.453,110355,0,1000
136.968,106.378,11.052,0.208,0.469,110355,0,1000
