DEPT,GR,ILD,DPHI,SitID,Pick,Formation
575.0,116.766,1.823,0.214,110057,0,1000
575.25,113.007,1.891,0.202,110057,0,1000
575.5,110.737,1.928,0.186,110057,0,1000
575.75,113.861,1.956,0.168,110057,0,1000
576.0,117.667,1.951,0.162,110057,0,1000
576.25,117.815,1.996,0.171,110057,0,1000
576.5,114.738,2.04,0.186,110057,0,1000
576.75,110.113,2.06,0.188,110057,0,1000
577.0,105.858,2.063,0.188,110057,0,1000
577.25,103.586,2.075,0.194,110057,0,1000
577.5,104.169,2.095,0.201,110057,0,1000
577.75,112.998,2.098,0.207,110057,0,1000
578.0,123.441,2.118,0.204,110057,0,1000
578.25,128.859,2.171,0.206,110057,0,1000
578.5,122.685,2.215,0.212,110057,0,1000
578.75,116.071,2.309,0.214,110057,0,1000
579.0,111.135,2.386,0.211,110057,0,1000
579.25,105.142,2.447,0.191,110057,0,1000
579.5,98.408,2.516,0.168,110057,0,1000
579.75,96.695,2.66,0.158,110057,0,1000
580.0,98.082,2.81,0.159,110057,0,1000
580.25,102.82,3.002,0.18,110057,0,1000
580.5,102.968,3.227,0.194,110057,0,1000
580.75,98.465,3.444,0.207,110057,0,1000
581.0,93.033,3.989,0.221,110057,1,1000
581.25,89.522,4.838,0.22,110057,0,1000
581.5,85.08,5.613,0.208,110057,0,1000
581.75,80.64,7.816,0.253,110057,0,1000
582.0,75.208,10.331,0.277,110057,0,1000
582.25,72.254,12.681,0.308,110057,0,1000
582.5,71.41,13.128,0.332,110057,0,1000
582.75,68.891,12.22,0.344,110057,0,1000
583.0,67.241,10.402,0.35,110057,0,1000
583.25,63.916,9.314,0.349,110057,0,1000
583.5,60.468,8.57,0.341,110057,0,1000
583.75,61.553,7.868,0.316,110057,0,1000
584.0,63.494,7.724,0.297,110057,0,1000
584.25,67.175,7.957,0.297,110057,0,1000
584.5,69.431,8.396,0.3,110057,0,1000
584.75,66.913,8.711,0.302,110057,0,1000
585.0,63.715,9.1,0.304,110057,0,1000
585.25,63.736,9.497,0.293,110057,0,1000
585.5,65.869,9.977,0.292,110057,0,1000
585.75,65.832,10.35,0.294,110057,0,1000
586.0,63.375,10.123,0.293,110057,0,1000
586.25,60.297,9.782,0.286,110057,0,1000
586.5,59.268,10.007,0.283,110057,0,1000
586.75,59.851,10.199,0.286,110057,0,1000
587.0,62.974,10.104,0.291,110057,0,1000
587.25,67.649,7.292,0.291,110057,0,1000
587.5,67.672,5.416,0.275,110057,0,1000
587.75,65.094,4.23,0.255,110057,0,1000
