DEPT,GR,ILD,DPHI,SitID,Pick,Formation
300.0,98.979,3.547,0.226,164516,0,1000
300.25,97.803,3.689,0.231,164516,0,1000
300.5,94.235,3.762,0.243,164516,0,1000
300.75,93.673,4.132,0.244,164516,0,1000
301.0,93.725,4.62,0.24,164516,0,1000
301.25,93.755,5.164,0.238,164516,0,1000
301.5,93.797,6.329,0.234,164516,0,1000
301.75,92.632,9.322,0.232,164516,0,1000
302.0,89.656,13.73,0.234,164516,1,1000
302.25,86.088,18.443,0.24,164516,0,1000
302.5,84.913,23.041,0.275,164516,0,1000
302.75,80.721,23.942,0.324,164516,0,1000
303.0,74.729,23.983,0.362,164516,0,1000
303.25,64.515,22.747,0.391,164516,0,1000
303.5,57.317,21.166,0.398,164516,0,1000
303.75,57.961,18.648,0.385,164516,0,1000
304.0,62.226,16.422,0.359,164516,0,1000
304.25,69.516,14.475,0.332,164516,0,1000
304.5,75.008,13.712,0.317,164516,0,1000
304.75,75.632,13.0,0.313,164516,0,1000
305.0,74.467,12.797,0.312,164516,0,1000
305.25,72.095,12.585,0.308,164516,0,1000
305.5,70.93,12.153,0.307,164516,0,1000
305.75,73.384,11.953,0.31,164516,0,1000
306.0,75.849,11.126,0.325,164516,0,1000
306.25,80.103,10.352,0.327,164516,0,1000
306.5,84.377,9.121,0.318,164516,0,1000
306.75,86.831,8.336,0.31,164516,0,1000
307.0,89.899,8.199,0.299,164516,0,1000
307.25,91.751,8.523,0.281,164516,0,1000
307.5,92.998,8.853,0.266,164516,0,1000
307.75,89.41,9.377,0.248,164516,0,1000
308.0,88.244,9.389,0.242,164516,0,1000
308.25,89.492,9.238,0.325,164516,0,1000
308.5,94.36,9.082,0.436,164516,0,1000
308.75,101.058,8.928,0.456,164516,0,1000
309.0,103.502,8.625,0.417,164516,0,1000
309.25,104.75,8.64,0.376,164516,0,1000
309.5,102.991,8.497,0.351,164516,0,1000
309.75,98.81,8.834,0.325,164516,0,1000
310.0,95.221,9.175,0.317,164516,0,1000
310.25,89.229,10.264,0.311,164516,0,1000
310.5,80.814,11.269,0.298,164516,0,1000
310.75,76.03,12.152,0.278,164516,0,1000
311.0,73.055,12.861,0.265,164516,0,1000
311.25,70.683,13.365,0.277,164516,0,1000
311.5,67.708,13.893,0.31,164516,0,1000
311.75,67.146,13.911,0.315,164516,0,1000
312.0,67.197,13.929,0.313,164516,0,1000
312.25,67.842,12.966,0.308,164516,0,1000
312.5,69.693,11.85,0.302,164516,0,1000
312.75,73.364,11.031,0.295,164516,0,1000
313.0,76.422,10.458,0.286,164516,0,1000
313.25,79.469,10.877,0.28,164516,0,1000
313.5,78.917,11.088,0.277,164516,0,1000
313.75,73.519,11.317,0.286,164516,0,1000
314.0,69.941,11.139,0.3,164516,0,1000
314.25,70.595,10.946,0.309,164516,0,1000
314.5,73.643,10.194,0.306,164516,0,1000
314.75,77.304,9.485,0.296,164516,0,1000
315.0,82.795,8.993,0.283,164516,0,1000
315.25,85.239,9.518,0.25,164516,0,1000
315.5,84.687,10.454,0.228,164516,0,1000
315.75,84.126,10.661,0.236,164516,0,1000
316.0,83.553,11.087,0.263,164516,0,1000
316.25,81.785,11.521,0.275,164516,0,1000
316.5,79.413,11.972,0.291,164516,0,1000
316.75,77.654,12.905,0.305,164516,0,1000
317.0,76.479,13.41,0.314,164516,0,1000
317.25,75.314,13.934,0.32,164516,0,1000
317.5,75.969,14.222,0.322,164516,0,1000
317.75,77.82,14.504,0.327,164516,0,1000
318.0,79.671,14.798,0.326,164516,0,1000
318.25,79.712,15.383,0.324,164516,0,1000
318.5,78.557,15.694,0.324,164516,0,1000
318.75,76.788,16.012,0.325,164516,0,1000
319.0,77.433,16.329,0.328,164516,0,1000
319.25,79.888,16.357,0.331,164516,0,1000
319.5,81.728,16.385,0.326,164516,0,1000
319.75,86.003,16.717,0.319,164516,0,1000
320.0,89.06,16.745,0.317,164516,0,1000
320.25,92.721,16.774,0.312,164516,0,1000
320.5,94.573,16.809,0.308,164516,0,1000
320.75,95.217,16.845,0.307,164516,0,1000
321.0,94.062,16.867,0.305,164516,0,1000
321.25,92.304,16.903,0.31,164516,0,1000
321.5,89.932,16.924,0.32,164516,0,1000
321.75,87.56,16.953,0.317,164516,0,1000
322.0,86.374,16.982,0.309,164516,0,1000
322.25,88.839,16.709,0.306,164516,0,1000
322.5,94.31,16.73,0.313,164516,0,1000
322.75,96.15,16.163,0.318,164516,0,1000
323.0,94.985,15.323,0.31,164516,0,1000
323.25,96.836,14.797,0.297,164516,0,1000
323.5,99.291,14.035,0.284,164516,0,1000
323.75,98.126,13.552,0.275,164516,0,1000
324.0,96.367,13.087,0.267,164516,0,1000
324.25,94.588,12.182,0.255,164516,0,1000
324.5,95.847,11.134,0.241,164516,0,1000
324.75,100.111,9.991,0.223,164516,0,1000
325.0,102.565,9.464,0.194,164516,0,1000
325.25,103.813,8.338,0.166,164516,0,1000
325.5,105.071,6.703,0.151,164516,0,1000
325.75,107.536,6.015,0.165,164516,0,1000
326.0,108.16,5.808,0.179,164516,0,1000
326.25,108.804,5.613,0.21,164516,0,1000
326.5,108.242,5.516,0.243,164516,0,1000
326.75,109.5,5.425,0.262,164516,0,1000
327.0,107.732,5.335,0.277,164516,0,1000
327.25,105.37,5.347,0.274,164516,0,1000
327.5,103.602,5.356,0.265,164516,0,1000
327.75,106.056,5.174,0.255,164516,0,1000
328.0,107.897,4.816,0.238,164516,0,1000
328.25,112.172,4.564,0.226,164516,0,1000
328.5,114.626,4.023,0.224,164516,0,1000
328.75,116.477,3.813,0.234,164516,0,1000
329.0,118.338,3.487,0.262,164516,0,1000
329.25,118.962,3.365,0.272,164516,0,1000
329.5,119.004,3.37,0.292,164516,0,1000
329.75,117.838,3.91,0.315,164516,0,1000
330.0,116.07,4.792,0.362,164516,0,1000
330.25,111.888,6.094,0.413,164516,0,1000
330.5,105.897,7.607,0.408,164516,0,1000
