DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
310.896,110.197,3.28,0.236,1.011,108074,0,1000
311.146,110.262,3.316,0.223,0.534,108074,0,1000
311.396,109.391,3.418,0.233,0.539,108074,0,1000
311.646,108.988,3.524,0.248,0.538,108074,0,1000
311.896,108.854,3.489,0.24,0.54,108074,0,1000
312.146,111.28,3.459,0.24,0.545,108074,0,1000
312.396,113.761,3.295,0.225,0.555,108074,0,1000
312.646,114.354,3.193,0.22,0.568,108074,0,1000
312.896,113.308,3.097,0.232,0.57,108074,0,1000
313.146,113.332,2.995,0.245,0.551,108074,0,1000
313.396,113.104,3.05,0.239,0.533,108074,0,1000
313.646,112.739,3.105,0.246,0.522,108074,0,1000
313.896,111.255,3.243,0.248,0.532,108074,0,1000
314.146,104.394,3.37,0.243,0.545,108074,0,1000
314.396,100.014,3.588,0.238,0.495,108074,0,1000
314.646,102.202,3.742,0.217,0.478,108074,0,1000
314.896,105.096,3.766,0.21,0.473,108074,0,1000
315.146,102.117,3.539,0.198,0.487,108074,0,1000
315.396,96.138,3.358,0.185,0.509,108074,0,1000
315.646,90.832,3.346,0.213,0.526,108074,0,1000
315.896,85.813,3.713,0.215,0.467,108074,1,1000
316.146,81.403,4.379,0.178,0.418,108074,0,1000
316.396,79.262,5.523,0.152,0.409,108074,0,1000
316.646,82.849,7.315,0.187,0.416,108074,0,1000
316.896,84.429,9.48,0.246,0.42,108074,0,1000
317.146,82.257,11.146,0.261,0.416,108074,0,1000
317.396,80.557,12.297,0.28,0.411,108074,0,1000
317.646,80.417,12.978,0.289,0.402,108074,0,1000
317.896,81.043,13.367,0.286,0.39,108074,0,1000
318.146,81.224,12.852,0.291,0.393,108074,0,1000
318.396,77.824,12.419,0.285,0.4,108074,0,1000
318.646,73.096,12.416,0.293,0.4,108074,0,1000
318.896,62.097,13.525,0.306,0.389,108074,0,1000
319.146,50.947,17.066,0.309,0.358,108074,0,1000
319.396,45.164,24.75,0.345,0.246,108074,0,1000
319.646,44.744,29.524,0.37,0.212,108074,0,1000
319.896,48.848,32.214,0.387,0.208,108074,0,1000
320.146,55.071,33.778,0.389,0.23,108074,0,1000
320.396,60.274,33.38,0.372,0.264,108074,0,1000
320.646,64.594,28.352,0.321,0.294,108074,0,1000
320.896,66.603,23.67,0.298,0.315,108074,0,1000
321.146,66.386,20.399,0.318,0.332,108074,0,1000
321.396,65.826,18.352,0.33,0.355,108074,0,1000
321.646,69.851,17.334,0.334,0.39,108074,0,1000
321.896,75.306,17.599,0.319,0.428,108074,0,1000
322.146,77.174,17.595,0.307,0.436,108074,0,1000
322.396,80.553,17.249,0.298,0.426,108074,0,1000
322.646,83.195,16.925,0.289,0.428,108074,0,1000
322.896,84.791,16.731,0.282,0.434,108074,0,1000
323.146,85.726,16.235,0.291,0.434,108074,0,1000
323.396,88.705,15.443,0.29,0.424,108074,0,1000
323.646,96.675,14.736,0.288,0.427,108074,0,1000
323.896,102.4,13.996,0.277,0.428,108074,0,1000
324.146,105.125,13.616,0.268,0.433,108074,0,1000
324.396,106.196,13.388,0.248,0.427,108074,0,1000
324.646,106.402,12.843,0.237,0.425,108074,0,1000
324.896,106.438,12.483,0.246,0.429,108074,0,1000
325.146,106.715,11.722,0.247,0.441,108074,0,1000
325.396,106.923,11.252,0.231,0.449,108074,0,1000
325.646,96.927,10.553,0.222,0.453,108074,0,1000
325.896,83.812,10.371,0.235,0.447,108074,0,1000
326.146,75.567,12.289,0.248,0.453,108074,0,1000
326.396,65.43,15.099,0.238,0.453,108074,0,1000
326.646,52.394,18.908,0.265,0.451,108074,0,1000
326.896,42.3,21.055,0.308,0.434,108074,0,1000
327.146,39.56,23.091,0.333,0.415,108074,0,1000
327.396,47.254,24.757,0.349,0.418,108074,0,1000
327.646,54.666,21.06,0.342,0.423,108074,0,1000
327.896,62.875,16.821,0.327,0.419,108074,0,1000
328.146,73.429,13.819,0.303,0.409,108074,0,1000
328.396,80.843,11.496,0.289,0.41,108074,0,1000
328.646,83.189,9.815,0.265,0.421,108074,0,1000
328.896,78.073,10.612,0.247,0.436,108074,0,1000
329.146,71.243,11.743,0.254,0.444,108074,0,1000
329.396,62.961,13.408,0.27,0.45,108074,0,1000
329.646,57.507,14.909,0.287,0.436,108074,0,1000
329.896,51.911,16.649,0.304,0.424,108074,0,1000
330.146,51.082,17.795,0.322,0.43,108074,0,1000
330.396,50.946,19.529,0.33,0.43,108074,0,1000
330.646,50.795,20.135,0.32,0.438,108074,0,1000
330.896,53.272,20.111,0.327,0.436,108074,0,1000
331.146,55.613,18.316,0.33,0.439,108074,0,1000
331.396,59.115,15.998,0.317,0.435,108074,0,1000
331.646,60.287,13.614,0.289,0.443,108074,0,1000
331.896,56.843,11.685,0.296,0.44,108074,0,1000
332.146,50.273,13.598,0.302,0.422,108074,0,1000
332.396,51.339,14.927,0.32,0.429,108074,0,1000
332.646,60.841,16.102,0.314,0.444,108074,0,1000
332.896,70.75,13.753,0.303,0.457,108074,0,1000
333.146,84.611,11.312,0.282,0.475,108074,0,1000
333.396,101.253,7.747,0.249,0.557,108074,0,1000
333.646,111.709,5.331,0.229,0.55,108074,0,1000
333.896,116.455,3.963,0.212,0.556,108074,0,1000
334.146,115.389,3.177,0.231,0.571,108074,0,1000
334.396,111.934,2.74,0.253,0.591,108074,0,1000
334.646,104.6,3.072,0.27,0.57,108074,0,1000
334.896,96.484,4.186,0.28,0.534,108074,0,1000
335.146,85.852,5.484,0.287,0.511,108074,0,1000
335.396,79.542,9.117,0.289,0.474,108074,0,1000
335.646,75.93,13.587,0.282,0.454,108074,0,1000
335.896,79.359,17.579,0.274,0.471,108074,0,1000
336.146,80.931,20.183,0.281,0.479,108074,0,1000
336.396,81.809,21.934,0.288,0.488,108074,0,1000
336.646,81.747,21.05,0.294,0.478,108074,0,1000
336.896,82.776,19.789,0.287,0.468,108074,0,1000
337.146,83.887,19.055,0.286,0.475,108074,0,1000
337.396,85.386,17.649,0.288,0.473,108074,0,1000
337.646,87.769,16.093,0.292,0.469,108074,0,1000
337.896,89.468,15.014,0.28,0.466,108074,0,1000
338.146,92.036,13.799,0.264,0.462,108074,0,1000
338.396,95.41,12.152,0.248,0.459,108074,0,1000
338.646,97.314,10.791,0.241,0.471,108074,0,1000
338.896,102.544,9.429,0.254,0.484,108074,0,1000
339.146,107.241,8.202,0.251,0.484,108074,0,1000
339.396,115.53,7.016,0.229,0.483,108074,0,1000
339.646,119.079,6.206,0.209,0.49,108074,0,1000
339.896,122.704,5.326,0.208,0.506,108074,0,1000
340.146,125.22,4.722,0.19,0.526,108074,0,1000
340.396,127.28,4.211,0.2,0.537,108074,0,1000
340.646,129.424,3.965,0.204,0.542,108074,0,1000
340.896,131.392,4.024,0.197,0.528,108074,0,1000
341.146,131.174,4.27,0.194,0.514,108074,0,1000
341.396,127.731,4.635,0.213,0.498,108074,0,1000
341.646,126.758,5.217,0.218,0.482,108074,0,1000
341.896,125.303,6.158,0.235,0.473,108074,0,1000
342.146,119.778,7.311,0.246,0.464,108074,0,1000
342.396,115.26,9.338,0.25,0.47,108074,0,1000
342.646,107.155,11.66,0.279,0.469,108074,0,1000
342.896,101.09,13.743,0.297,0.457,108074,0,1000
343.146,97.224,16.099,0.315,0.45,108074,0,1000
343.396,91.781,17.926,0.329,0.45,108074,0,1000
343.646,89.87,18.547,0.33,0.441,108074,0,1000
343.896,95.034,15.429,0.316,0.447,108074,0,1000
344.146,100.162,12.838,0.289,0.453,108074,0,1000
344.396,103.161,11.054,0.26,0.459,108074,0,1000
344.646,103.669,10.073,0.239,0.459,108074,0,1000
344.896,97.697,9.379,0.268,0.471,108074,0,1000
345.146,94.807,9.799,0.264,0.477,108074,0,1000
345.396,91.313,10.49,0.266,0.481,108074,0,1000
345.646,88.187,11.691,0.299,0.469,108074,0,1000
345.896,87.144,13.374,0.306,0.45,108074,0,1000
346.146,92.558,14.688,0.291,0.435,108074,0,1000
346.396,96.041,15.9,0.283,0.439,108074,0,1000
346.646,95.083,16.628,0.295,0.452,108074,0,1000
346.896,97.908,16.504,0.29,0.435,108074,0,1000
347.146,103.061,16.075,0.286,0.435,108074,0,1000
347.396,105.688,14.43,0.28,0.446,108074,0,1000
347.646,107.372,12.658,0.267,0.442,108074,0,1000
347.896,109.404,11.076,0.256,0.439,108074,0,1000
348.146,112.182,9.774,0.247,0.452,108074,0,1000
348.396,113.439,9.223,0.236,0.461,108074,0,1000
348.646,112.121,10.0,0.233,0.457,108074,0,1000
348.896,107.987,10.669,0.262,0.459,108074,0,1000
349.146,102.473,11.249,0.281,0.458,108074,0,1000
349.396,96.646,11.965,0.294,0.466,108074,0,1000
349.646,95.651,12.383,0.289,0.47,108074,0,1000
349.896,100.419,12.769,0.265,0.475,108074,0,1000
350.146,101.884,12.547,0.244,0.487,108074,0,1000
350.396,97.862,12.053,0.23,0.491,108074,0,1000
350.646,94.902,11.161,0.229,0.494,108074,0,1000
350.896,93.781,10.699,0.238,0.499,108074,0,1000
351.146,95.972,11.07,0.259,0.495,108074,0,1000
351.396,98.18,11.987,0.269,0.499,108074,0,1000
351.646,97.035,12.233,0.263,0.506,108074,0,1000
351.896,97.013,12.786,0.279,0.513,108074,0,1000
352.146,96.269,13.192,0.29,0.516,108074,0,1000
352.396,97.019,13.199,0.295,0.517,108074,0,1000
352.646,98.185,12.793,0.283,0.493,108074,0,1000
352.896,100.643,12.347,0.262,0.484,108074,0,1000
353.146,101.128,11.126,0.252,0.482,108074,0,1000
353.396,99.025,11.228,0.237,0.491,108074,0,1000
353.646,97.697,11.432,0.249,0.494,108074,0,1000
353.896,96.413,11.907,0.258,0.5,108074,0,1000
354.146,97.472,12.104,0.275,0.492,108074,0,1000
354.396,99.083,12.111,0.276,0.49,108074,0,1000
354.646,100.839,11.858,0.269,0.483,108074,0,1000
354.896,102.731,11.389,0.268,0.471,108074,0,1000
355.146,105.862,10.43,0.271,0.463,108074,0,1000
355.396,106.326,9.711,0.264,0.47,108074,0,1000
355.646,103.649,9.708,0.262,0.465,108074,0,1000
355.896,101.781,9.662,0.263,0.444,108074,0,1000
356.146,104.888,9.546,0.259,0.435,108074,0,1000
356.396,107.402,9.168,0.256,0.431,108074,0,1000
356.646,108.091,8.978,0.241,0.45,108074,0,1000
356.896,106.72,8.969,0.228,0.464,108074,0,1000
357.146,102.019,9.401,0.258,0.476,108074,0,1000
357.396,98.744,10.307,0.276,0.487,108074,0,1000
357.646,94.837,11.24,0.282,0.489,108074,0,1000
357.896,95.519,12.523,0.268,0.5,108074,0,1000
358.146,94.774,13.743,0.291,0.516,108074,0,1000
358.396,93.123,14.621,0.309,0.528,108074,0,1000
358.646,89.633,15.131,0.306,0.512,108074,0,1000
358.896,87.577,15.329,0.297,0.489,108074,0,1000
359.146,88.56,14.961,0.287,0.492,108074,0,1000
359.396,92.122,13.62,0.271,0.495,108074,0,1000
359.646,95.789,12.678,0.256,0.479,108074,0,1000
359.896,97.544,10.853,0.255,0.477,108074,0,1000
360.146,100.067,8.66,0.248,0.484,108074,0,1000
360.396,102.652,6.608,0.242,0.48,108074,0,1000
360.646,103.964,5.617,0.229,0.526,108074,0,1000
360.896,106.084,5.718,0.223,0.54,108074,0,1000
361.146,98.085,6.206,0.231,0.509,108074,0,1000
361.396,88.279,7.386,0.255,0.486,108074,0,1000
361.646,79.641,8.218,0.27,0.489,108074,0,1000
361.896,74.683,10.381,0.294,0.481,108074,0,1000
362.146,73.01,14.108,0.318,0.469,108074,0,1000
362.396,75.827,17.267,0.335,0.461,108074,0,1000
362.646,77.511,19.752,0.334,0.462,108074,0,1000
362.896,79.237,21.409,0.326,0.475,108074,0,1000
363.146,79.731,22.41,0.311,0.481,108074,0,1000
363.396,79.094,21.951,0.303,0.484,108074,0,1000
363.646,78.521,19.916,0.304,0.477,108074,0,1000
363.896,82.749,16.973,0.295,0.47,108074,0,1000
364.146,86.633,15.173,0.292,0.479,108074,0,1000
364.396,90.814,13.949,0.283,0.48,108074,0,1000
364.646,94.158,12.713,0.269,0.475,108074,0,1000
364.896,95.183,12.067,0.251,0.483,108074,0,1000
365.146,93.3,12.721,0.25,0.486,108074,0,1000
365.396,88.868,13.514,0.265,0.487,108074,0,1000
365.646,85.402,14.408,0.286,0.467,108074,0,1000
365.896,81.539,15.269,0.295,0.46,108074,0,1000
366.146,86.972,15.716,0.298,0.449,108074,0,1000
366.396,87.769,16.159,0.295,0.439,108074,0,1000
366.646,89.284,16.395,0.283,0.429,108074,0,1000
366.896,91.965,16.403,0.261,0.42,108074,0,1000
367.146,94.598,16.745,0.236,0.412,108074,0,1000
367.396,93.682,16.279,0.258,0.416,108074,0,1000
367.646,91.933,15.137,0.27,0.428,108074,0,1000
367.896,92.701,14.464,0.262,0.439,108074,0,1000
368.146,92.716,13.769,0.253,0.446,108074,0,1000
368.396,92.872,13.361,0.254,0.451,108074,0,1000
368.646,93.349,13.209,0.25,0.444,108074,0,1000
368.896,93.371,12.939,0.249,0.439,108074,0,1000
369.146,93.46,12.96,0.269,0.444,108074,0,1000
369.396,93.999,12.961,0.265,0.446,108074,0,1000
369.646,94.0,12.961,0.25,0.441,108074,0,1000
369.896,93.163,12.964,0.263,0.44,108074,0,1000
370.146,91.604,12.784,0.259,0.443,108074,0,1000
370.396,92.013,12.351,0.236,0.45,108074,0,1000
370.646,94.62,11.145,0.224,0.462,108074,0,1000
370.896,93.213,9.288,0.251,0.475,108074,0,1000
371.146,92.547,7.383,0.264,0.489,108074,0,1000
371.396,93.442,6.571,0.275,0.516,108074,0,1000
371.646,92.222,7.428,0.291,0.525,108074,0,1000
371.896,77.982,8.225,0.307,0.495,108074,0,1000
372.146,73.013,9.534,0.319,0.463,108074,0,1000
372.396,71.456,11.631,0.308,0.458,108074,0,1000
372.646,75.546,12.384,0.298,0.458,108074,0,1000
372.896,78.46,14.038,0.288,0.445,108074,0,1000
373.146,80.125,15.068,0.281,0.453,108074,0,1000
373.396,80.055,16.157,0.296,0.456,108074,0,1000
373.646,79.713,16.631,0.307,0.46,108074,0,1000
373.896,76.698,17.058,0.321,0.462,108074,0,1000
374.146,77.028,17.029,0.324,0.463,108074,0,1000
374.396,80.328,16.65,0.313,0.46,108074,0,1000
374.646,83.293,15.543,0.306,0.452,108074,0,1000
374.896,87.355,13.732,0.292,0.427,108074,0,1000
375.146,89.018,12.69,0.271,0.422,108074,0,1000
375.396,90.799,11.737,0.257,0.429,108074,0,1000
375.646,92.841,11.235,0.253,0.443,108074,0,1000
375.896,93.925,10.848,0.25,0.452,108074,0,1000
376.146,94.148,10.989,0.265,0.461,108074,0,1000
376.396,93.355,11.12,0.268,0.467,108074,0,1000
376.646,89.128,11.449,0.257,0.472,108074,0,1000
376.896,81.081,12.043,0.252,0.457,108074,0,1000
377.146,75.828,12.538,0.263,0.443,108074,0,1000
377.396,75.566,13.236,0.27,0.426,108074,0,1000
377.646,79.516,12.712,0.258,0.419,108074,0,1000
377.896,87.129,10.975,0.241,0.408,108074,0,1000
378.146,92.083,10.003,0.235,0.405,108074,0,1000
378.396,97.156,8.995,0.241,0.424,108074,0,1000
378.646,99.188,8.544,0.248,0.436,108074,0,1000
378.896,95.569,8.531,0.246,0.445,108074,0,1000
379.146,86.756,9.075,0.244,0.457,108074,0,1000
379.396,77.408,10.044,0.254,0.453,108074,0,1000
379.646,66.375,11.694,0.277,0.439,108074,0,1000
379.896,60.436,13.48,0.303,0.448,108074,0,1000
380.146,56.085,17.136,0.323,0.463,108074,0,1000
380.396,57.67,18.993,0.338,0.473,108074,0,1000
380.646,58.654,20.276,0.354,0.481,108074,0,1000
380.896,59.548,21.229,0.355,0.468,108074,0,1000
381.146,59.525,21.187,0.356,0.46,108074,0,1000
381.396,60.394,20.158,0.355,0.462,108074,0,1000
381.646,64.199,19.675,0.35,0.47,108074,0,1000
381.896,65.617,19.042,0.358,0.472,108074,0,1000
382.146,65.653,19.016,0.362,0.463,108074,0,1000
382.396,65.63,18.596,0.362,0.459,108074,0,1000
382.646,64.534,18.613,0.357,0.474,108074,0,1000
382.896,64.219,18.479,0.349,0.486,108074,0,1000
383.146,63.849,18.285,0.342,0.497,108074,0,1000
383.396,63.234,18.03,0.348,0.507,108074,0,1000
383.646,63.326,17.953,0.339,0.502,108074,0,1000
383.896,62.684,17.943,0.333,0.488,108074,0,1000
384.146,62.364,17.942,0.329,0.481,108074,0,1000
384.396,61.363,17.946,0.332,0.472,108074,0,1000
384.646,59.229,17.924,0.34,0.467,108074,0,1000
384.896,56.804,18.311,0.345,0.47,108074,0,1000
385.146,55.992,18.325,0.34,0.477,108074,0,1000
385.396,57.658,18.594,0.331,0.482,108074,0,1000
385.646,58.775,19.113,0.337,0.488,108074,0,1000
385.896,59.068,19.668,0.325,0.486,108074,0,1000
386.146,59.088,19.609,0.329,0.481,108074,0,1000
386.396,59.105,20.046,0.342,0.483,108074,0,1000
386.646,59.112,20.007,0.349,0.474,108074,0,1000
386.896,60.199,20.264,0.338,0.466,108074,0,1000
387.146,60.356,20.364,0.333,0.461,108074,0,1000
387.396,60.322,20.374,0.331,0.465,108074,0,1000
387.646,61.613,20.383,0.328,0.48,108074,0,1000
387.896,62.163,20.446,0.323,0.489,108074,0,1000
388.146,61.546,20.754,0.319,0.484,108074,0,1000
388.396,62.218,20.744,0.311,0.488,108074,0,1000
388.646,62.883,20.73,0.313,0.483,108074,0,1000
388.896,63.331,21.059,0.313,0.474,108074,0,1000
389.146,64.584,21.112,0.315,0.457,108074,0,1000
389.396,65.919,21.121,0.318,0.448,108074,0,1000
389.646,65.341,21.117,0.32,0.456,108074,0,1000
389.896,64.472,21.088,0.32,0.471,108074,0,1000
390.146,64.131,21.507,0.311,0.478,108074,0,1000
390.396,64.727,21.52,0.319,0.493,108074,0,1000
390.646,65.42,20.914,0.317,0.485,108074,0,1000
390.896,65.435,19.994,0.313,0.468,108074,0,1000
