DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
345.0,105.703,3.126,0.218,0.494,102497,0,1000,0.9087040255753775,1.1397574309704956
345.25,101.298,3.184,0.231,0.517,102497,0,1000,0.8573425046853776,1.1581414086807222
345.5,104.025,3.213,0.236,0.512,102497,0,1000,0.8891388423623424,1.1672081924849316
345.75,106.147,3.267,0.236,0.497,102497,0,1000,0.9138809870453342,1.1838751935264002
346.0,103.677,3.31,0.235,0.467,102497,0,1000,0.8850812239129167,1.1969512105324442
346.25,101.024,3.303,0.227,0.447,102497,0,1000,0.8541477131476115,1.194834173954781
346.5,98.493,3.26,0.217,0.465,102497,0,1000,0.8246367008042312,1.1817302628585742
346.75,98.379,3.235,0.222,0.498,102497,0,1000,0.8233074809673504,1.1740320191381943
347.0,100.743,3.204,0.234,0.518,102497,0,1000,0.8508713028479316,1.164403150299869
347.25,103.228,3.168,0.241,0.521,102497,0,1000,0.8798459633273069,1.1531036305128541
347.5,109.097,3.091,0.236,0.509,102497,0,1000,0.9482774652804078,1.1284978983437108
347.75,112.126,3.05,0.236,0.5,102497,0,1000,0.9835950695427939,1.11514486930247
348.0,108.265,3.016,0.236,0.51,102497,0,1000,0.938576492435804,1.1039347657900802
348.25,103.317,3.01,0.235,0.498,102497,0,1000,0.8808836875859244,1.1019434010144018
348.5,99.758,3.06,0.228,0.491,102497,0,1000,0.8393863770643559,1.1184181839328058
348.75,103.633,3.141,0.221,0.502,102497,0,1000,0.884568191695173,1.1445444042509003
349.0,108.596,3.223,0.223,0.511,102497,0,1000,0.9424358938920108,1.170315705527836
349.25,108.059,3.314,0.226,0.517,102497,0,1000,0.9361745688709142,1.1981589365013272
349.5,106.011,3.37,0.232,0.516,102497,0,1000,0.9122952510995818,1.2149157117189182
349.75,104.749,3.395,0.238,0.519,102497,0,1000,0.8975805543088485,1.2223067065144215
350.0,102.157,3.375,0.243,0.506,102497,0,1000,0.8673582927545057,1.2163982872830665
350.25,99.506,3.381,0.241,0.493,102497,0,1000,0.8364481016354617,1.2181744814261959
350.5,97.7,3.47,0.239,0.47,102497,0,1000,0.8153904610617182,1.2441574757989957
350.75,96.257,3.615,0.228,0.456,102497,0,1000,0.7985653362843586,1.285094621858631
351.0,96.868,3.731,0.197,0.483,102497,0,1000,0.8056894882171144,1.3166789744820115
351.25,103.824,3.73,0.219,0.512,102497,0,1000,0.8867952179131049,1.3164109146172778
351.5,107.518,3.653,0.232,0.478,102497,0,1000,0.9298666045572956,1.2955514852854457
351.75,103.84,3.578,0.237,0.479,102497,0,1000,0.8869817750831936,1.274806779940084
352.0,101.428,3.505,0.237,0.469,102497,0,1000,0.8588582816923469,1.2541933735495305
352.25,99.804,3.414,0.232,0.483,102497,0,1000,0.8399227289283607,1.2278875534833662
352.5,99.629,3.325,0.228,0.499,102497,0,1000,0.8378822598805172,1.201472681622092
352.75,97.4,3.19,0.231,0.502,102497,0,1000,0.8118925141225584,1.160024051588078
353.0,93.841,3.131,0.236,0.507,102497,0,1000,0.7703952036009895,1.1413556362069421
353.25,95.541,3.101,0.249,0.511,102497,0,1000,0.7902169029228966,1.1317278648793168
353.5,100.262,3.124,0.261,0.501,102497,0,1000,0.845262927922145,1.139117432996644
353.75,95.494,3.218,0.259,0.458,102497,0,1000,0.7896688912357616,1.168763156085562
354.0,88.43,3.566,0.252,0.4,102497,1,1000,0.7073039006416733,1.2714473236994956
354.25,85.234,4.763,0.255,0.367,102497,0,1000,0.6700391059164883,1.5608798213336303
354.5,81.011,6.003,0.241,0.377,102497,0,1000,0.6207996728362455,1.7922610101020684
354.75,72.436,7.168,0.249,0.391,102497,0,1000,0.5208166894919214,1.969628070760942
355.0,63.075,7.913,0.277,0.38,102497,0,1000,0.41166908516699774,2.0685082403694652
355.25,54.199,8.228,0.329,0.38,102497,0,1000,0.3081764950603828,2.10754418715215
355.5,63.03,8.397,0.31,0.396,102497,0,1000,0.4111443931261237,2.1278756901022295
355.75,77.239,8.554,0.287,0.413,102497,0,1000,0.5768188199878734,2.1464001788477556
356.0,79.361,8.845,0.287,0.425,102497,0,1000,0.6015609646708654,2.1798534581933593
356.25,75.864,9.078,0.296,0.422,102497,0,1000,0.5607865631833899,2.205855005597888
356.5,72.667,9.369,0.302,0.427,102497,0,1000,0.5235101086350745,2.237407434318252
356.75,69.954,9.633,0.306,0.426,102497,0,1000,0.4918770084819372,2.2651957418731516
357.0,68.753,9.722,0.311,0.404,102497,0,1000,0.4778735609021666,2.274392387217674
357.25,73.776,9.83,0.314,0.39,102497,0,1000,0.536440852486836,2.2854399514525556
357.5,78.135,9.939,0.309,0.382,102497,0,1000,0.5872660215128315,2.2964674181228006
357.75,82.191,9.956,0.304,0.388,102497,0,1000,0.634558264130275,2.2981763889242868
358.0,84.434,9.898,0.293,0.389,102497,0,1000,0.6607112474120616,2.292333726834296
358.25,86.073,9.933,0.282,0.389,102497,0,1000,0.6798216975230058,2.295863553977905
358.5,85.657,10.025,0.268,0.38,102497,0,1000,0.6749712111007039,2.3050829706983698
358.75,81.615,10.174,0.256,0.373,102497,0,1000,0.6278422060070877,2.319836429297672
359.0,78.237,10.422,0.257,0.376,102497,0,1000,0.5884553234721457,2.343919915995294
359.25,79.09,10.557,0.267,0.379,102497,0,1000,0.5984011526024908,2.356790094245908
359.5,79.037,10.714,0.27,0.372,102497,0,1000,0.5977831819765727,2.371552230816556
359.75,77.957,10.853,0.251,0.366,102497,0,1000,0.5851905729955964,2.3844424608676733
360.0,76.09,10.872,0.279,0.392,102497,0,1000,0.5634216832108905,2.386191596642386
360.25,76.036,10.89,0.306,0.416,102497,0,1000,0.5627920527618417,2.3878458552180932
360.5,81.362,10.707,0.309,0.433,102497,0,1000,0.6248922707550627,2.370898667144129
360.75,70.673,10.428,0.313,0.433,102497,0,1000,0.5002604213127908,2.3444954550274506
361.0,62.943,10.119,0.325,0.42,102497,0,1000,0.41012998851376725,2.314415832987079
361.25,54.791,9.709,0.328,0.402,102497,0,1000,0.3150791103536586,2.2730543203596683
361.5,50.387,9.475,0.317,0.398,102497,0,1000,0.26372924928678937,2.248657806376904
361.75,54.684,9.229,0.303,0.398,102497,0,1000,0.3138315092786915,2.2223517838238647
362.0,58.499,9.039,0.305,0.381,102497,0,1000,0.3583137345216767,2.2015496551327325
362.25,67.028,9.021,0.317,0.388,102497,0,1000,0.4577603660019965,2.199556301198441
362.5,76.16,9.002,0.328,0.453,102497,0,1000,0.5642378708300277,2.1974478857343764
362.75,86.442,8.526,0.322,0.457,102497,0,1000,0.6841241722581727,2.143121491225277
363.0,84.757,8.304,0.298,0.415,102497,0,1000,0.664477370283224,2.1167385306617286
363.25,74.369,8.349,0.275,0.395,102497,0,1000,0.5433551276032424,2.1221429689593796
363.5,67.546,8.411,0.281,0.38,102497,0,1000,0.46380015438361283,2.129541561898866
363.75,75.35,8.519,0.277,0.38,102497,0,1000,0.5547934140942957,2.14230013690671
364.0,89.982,8.597,0.212,0.402,102497,0,1000,0.725399946140261,2.1514144683880945
364.25,87.935,8.597,0.188,0.414,102497,0,1000,0.7015322881920592,2.1514144683880945
364.5,88.667,8.643,0.206,0.415,102497,0,1000,0.7100672787236096,2.156750901775501
364.75,90.85,8.69,0.233,0.418,102497,0,1000,0.735520672617564,2.1621740900246245
365.0,88.862,8.737,0.235,0.409,102497,0,1000,0.7123409442340636,2.167568025872931
365.25,86.512,8.785,0.23,0.421,102497,0,1000,0.6849403598773101,2.17304685994234
365.5,89.541,8.783,0.26,0.435,102497,0,1000,0.7202579641396958,2.1728191734974653
365.75,87.675,8.782,0.273,0.429,102497,0,1000,0.6985007341781204,2.172705310831658
366.0,90.402,8.601,0.266,0.424,102497,0,1000,0.7302970718550852,2.151879638224172
366.25,93.491,8.131,0.253,0.422,102497,0,1000,0.7663142655053029,2.09568514708597
366.5,91.624,7.788,0.256,0.416,102497,0,1000,0.744545375720597,2.0525853715358364
366.75,81.961,8.128,0.258,0.41,102497,0,1000,0.6318765048102524,2.0953161211503297
367.0,68.008,8.483,0.271,0.402,102497,0,1000,0.46918699266991915,2.1380653396531475
367.25,61.972,8.642,0.287,0.389,102497,0,1000,0.3988083002540193,2.156635194648623
367.5,59.38,8.496,0.301,0.379,102497,0,1000,0.36858603869967665,2.1395966415233723
367.75,62.409,8.384,0.311,0.391,102497,0,1000,0.40390364296206244,2.1263263203260667
368.0,71.783,8.121,0.294,0.411,102497,0,1000,0.513202824987683,2.094454530674962
368.25,80.976,7.909,0.26,0.417,102497,0,1000,0.6203915790266769,2.06800261591883
368.5,85.093,7.967,0.232,0.424,102497,0,1000,0.6683950708550831,2.075309265575049
368.75,81.536,8.238,0.229,0.434,102497,0,1000,0.6269210799797756,2.108758809900018
369.0,80.514,8.407,0.278,0.439,102497,0,1000,0.6150047407403704,2.1290658816374055
369.25,76.654,8.469,0.304,0.41,102497,0,1000,0.5699978234565113,2.136413618715716
369.5,86.331,8.483,0.307,0.39,102497,0,1000,0.6828299318906835,2.1380653396531475
369.75,97.82,8.466,0.283,0.402,102497,0,1000,0.8167896398373823,2.136059323293404
370.0,104.354,8.417,0.266,0.415,102497,0,1000,0.8929749241722876,2.1302546583004927
370.25,108.531,7.868,0.276,0.434,102497,0,1000,0.9416780053885261,2.062805171497027
370.5,111.5,7.205,0.29,0.443,102497,0,1000,0.9762960202630798,1.9747766173755743
370.75,115.193,6.66,0.3,0.44,102497,0,1000,1.0193557470841397,1.896120986052672
371.0,118.223,6.065,0.292,0.434,102497,0,1000,1.054685011169656,1.8025361911992708
371.25,118.653,5.482,0.284,0.432,102497,0,1000,1.0596987351157854,1.7014718220306997
371.5,116.484,5.31,0.235,0.444,102497,0,1000,1.0344085787456583,1.6695937184912455
371.75,112.624,5.172,0.21,0.456,102497,0,1000,0.9894016614617994,1.6432613943957541
372.0,106.587,5.308,0.185,0.465,102497,0,1000,0.9190113092227689,1.6692170004169429
372.25,95.05,5.827,0.173,0.479,102497,0,1000,0.7844919297658045,1.7625040043084261
372.5,69.251,6.432,0.232,0.492,102497,0,1000,0.4836801528211723,1.8612870866018247
372.75,51.792,6.878,0.273,0.503,102497,0,1000,0.28011130078518887,1.9283293659200382
