DEPT,GR,ILD,DPHI,SitID,Pick,Formation
270.0,84.781,4.534,0.187,111122,0,1000
270.25,81.857,4.255,0.191,111122,0,1000
270.5,81.898,3.922,0.185,111122,0,1000
270.75,83.158,3.646,0.173,111122,0,1000
271.0,80.811,3.39,0.181,111122,0,1000
271.25,76.682,3.153,0.198,111122,0,1000
271.5,75.234,2.931,0.204,111122,0,1000
271.75,75.595,2.752,0.216,111122,0,1000
272.0,77.754,2.655,0.23,111122,0,1000
272.25,76.298,2.66,0.239,111122,0,1000
272.5,71.869,2.738,0.253,111122,0,1000
272.75,69.523,2.98,0.263,111122,0,1000
273.0,66.284,4.406,0.238,111122,0,1000
273.25,59.154,6.393,0.185,111122,0,1000
273.5,47.526,8.536,0.112,111122,1,1000
273.75,38.898,10.979,0.115,111122,0,1000
274.0,39.253,14.258,0.156,111122,0,1000
274.25,41.404,16.558,0.197,111122,0,1000
274.5,43.563,19.416,0.233,111122,0,1000
274.75,44.217,19.993,0.244,111122,0,1000
275.0,44.572,19.837,0.259,111122,0,1000
275.25,45.226,19.501,0.267,111122,0,1000
275.5,46.187,19.349,0.27,111122,0,1000
275.75,44.752,19.378,0.268,111122,0,1000
276.0,42.705,19.59,0.273,111122,0,1000
276.25,42.76,20.557,0.277,111122,0,1000
276.5,42.516,20.557,0.279,111122,0,1000
276.75,42.565,21.206,0.283,111122,0,1000
277.0,43.818,22.023,0.288,111122,0,1000
277.25,44.472,22.265,0.29,111122,0,1000
277.5,45.133,22.091,0.287,111122,0,1000
277.75,45.189,21.521,0.28,111122,0,1000
278.0,44.952,20.576,0.272,111122,0,1000
278.25,45.0,19.137,0.271,111122,0,1000
278.5,45.056,18.122,0.27,111122,0,1000
278.75,46.309,17.166,0.267,111122,0,1000
279.0,56.252,15.819,0.257,111122,0,1000
279.25,64.412,14.979,0.252,111122,0,1000
279.5,60.561,14.324,0.248,111122,0,1000
279.75,52.526,14.229,0.244,111122,0,1000
280.0,48.696,14.105,0.24,111122,0,1000
280.25,48.751,14.126,0.242,111122,0,1000
280.5,49.398,14.542,0.245,111122,0,1000
280.75,50.958,14.841,0.252,111122,0,1000
281.0,53.109,14.723,0.259,111122,0,1000
281.25,54.063,14.338,0.264,111122,0,1000
281.5,53.227,13.335,0.265,111122,0,1000
281.75,51.785,12.518,0.251,111122,0,1000
282.0,51.235,12.416,0.236,111122,0,1000
282.25,52.801,12.208,0.235,111122,0,1000
282.5,55.844,11.999,0.244,111122,0,1000
282.75,57.097,11.368,0.247,111122,0,1000
283.0,55.955,10.67,0.243,111122,0,1000
283.25,54.228,10.39,0.228,111122,0,1000
283.5,54.269,10.12,0.197,111122,0,1000
283.75,55.536,9.5,0.206,111122,0,1000
284.0,58.293,8.751,0.236,111122,0,1000
284.25,59.533,7.843,0.239,111122,0,1000
284.5,60.486,7.291,0.235,111122,0,1000
284.75,60.549,6.718,0.223,111122,0,1000
285.0,60.604,6.19,0.214,111122,0,1000
285.25,61.558,5.703,0.225,111122,0,1000
285.5,64.914,5.302,0.227,111122,0,1000
285.75,69.46,4.841,0.22,111122,0,1000
286.0,75.204,4.671,0.227,111122,0,1000
286.25,77.955,4.549,0.233,111122,0,1000
286.5,72.92,4.472,0.229,111122,0,1000
286.75,63.986,4.521,0.223,111122,0,1000
287.0,58.353,4.699,0.228,111122,0,1000
287.25,59.014,5.069,0.226,111122,0,1000
287.5,60.859,5.415,0.223,111122,0,1000
287.75,65.42,6.007,0.207,111122,0,1000
288.0,67.87,6.851,0.206,111122,0,1000
288.25,64.925,7.251,0.222,111122,0,1000
288.5,53.895,7.821,0.208,111122,0,1000
288.75,44.369,8.435,0.194,111122,0,1000
289.0,39.335,9.443,0.107,111122,0,1000
289.25,40.289,10.375,0.15,111122,0,1000
289.5,44.243,11.507,0.193,111122,0,1000
289.75,47.293,12.413,0.228,111122,0,1000
290.0,50.656,11.981,0.24,111122,0,1000
290.25,52.494,11.036,0.246,111122,0,1000
290.5,55.244,9.798,0.241,111122,0,1000
290.75,59.797,9.023,0.232,111122,0,1000
291.0,63.153,8.313,0.226,111122,0,1000
291.25,63.807,7.875,0.216,111122,0,1000
291.5,68.055,7.323,0.199,111122,0,1000
291.75,75.602,6.937,0.203,111122,0,1000
292.0,74.467,6.392,0.204,111122,0,1000
292.25,73.032,6.112,0.201,111122,0,1000
292.5,72.475,5.79,0.194,111122,0,1000
292.75,74.933,5.535,0.188,111122,0,1000
293.0,74.981,5.39,0.188,111122,0,1000
293.25,74.744,5.204,0.191,111122,0,1000
293.5,75.392,5.162,0.196,111122,0,1000
293.75,77.55,5.076,0.203,111122,0,1000
294.0,80.001,5.035,0.208,111122,0,1000
294.25,79.464,4.951,0.201,111122,0,1000
294.5,78.621,4.866,0.191,111122,0,1000
294.75,80.773,4.74,0.192,111122,0,1000
295.0,81.127,4.66,0.191,111122,0,1000
295.25,78.481,4.624,0.191,111122,0,1000
295.5,80.354,4.547,0.195,111122,0,1000
295.75,82.498,4.468,0.199,111122,0,1000
