Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
300.2,116168,300,5,0.0,1.0,1.0,0.0,  0.9030,0,5000
300.45,116168,300,5,0.0,1.0,1.0,0.0,  0.9030,0,5000
300.7,116168,300,5,0.0,1.0,1.0,0.0,  0.9020,0,5000
300.95,116168,300,5,0.0,1.0,1.0,0.0,  0.9010,0,5000
301.2,116168,301,5,0.0,1.0,1.0,0.0,  0.9000,0,5000
301.45,116168,301,5,0.0,1.0,1.0,0.0,  0.9000,0,5000
301.7,116168,301,5,0.0,1.0,1.0,0.0,  0.8990,0,5000
301.95,116168,301,5,0.0,1.0,1.0,0.0,  0.8980,0,5000
302.2,116168,302,5,0.0,1.0,0.889,0.042,  0.8970,0,5000
302.45,116168,302,4,0.004,0.922,0.594,0.126,  0.8970,0,5000
302.7,116168,302,2,0.008,0.894,0.358,0.171,  0.8960,0,5000
302.95,116168,302,1,0.028,0.726,0.193,0.233,  0.8950,1,5000
303.2,116168,303,1,0.046,0.583,0.176,0.25,  0.8950,0,5000
303.45,116168,303,1,0.062,0.468,0.197,0.261,  0.8940,0,5000
303.7,116168,303,1,0.068,0.347,0.218,0.236,  0.8930,0,5000
303.95,116168,303,1,0.059,0.317,0.26,0.202,  0.8920,0,5000
304.2,116168,304,2,0.047,0.338,0.314,0.17,  0.8920,0,5000
304.45,116168,304,2,0.065,0.308,0.302,0.215,  0.8910,0,5000
304.7,116168,304,2,0.083,0.281,0.306,0.256,  0.8900,0,5000
304.95,116168,304,1,0.077,0.306,0.293,0.247,  0.8900,0,5000
305.2,116168,305,1,0.071,0.332,0.246,0.242,  0.8890,0,5000
305.45,116168,305,1,0.072,0.327,0.233,0.242,  0.8880,0,5000
305.7,116168,305,1,0.086,0.285,0.25,0.266,  0.8870,0,5000
305.95,116168,305,2,0.085,0.261,0.317,0.256,  0.8870,0,5000
306.2,116168,306,2,0.07,0.274,0.406,0.217,  0.8860,0,5000
306.45,116168,306,2,0.055,0.335,0.452,0.191,  0.8850,0,5000
306.7,116168,306,2,0.041,0.443,0.477,0.171,  0.8850,0,5000
306.95,116168,306,4,0.02,0.661,0.506,0.143,  0.8840,0,5000
307.2,116168,307,4,0.004,0.91,0.531,0.119,  0.8830,0,5000
307.45,116168,307,4,0.0,1.0,0.54,0.098,  0.8820,0,5000
307.7,116168,307,4,0.0,1.0,0.54,0.111,  0.8820,0,5000
307.95,116168,307,4,0.008,0.881,0.522,0.149,  0.8810,0,5000
308.2,116168,308,2,0.015,0.806,0.472,0.18,  0.8800,0,5000
308.45,116168,308,2,0.01,0.858,0.45,0.17,  0.8800,0,5000
308.7,116168,308,1,0.016,0.818,0.294,0.207,  0.8790,0,5000
308.95,116168,308,1,0.039,0.681,0.151,0.272,  0.8780,0,5000
309.2,116168,309,1,0.062,0.576,0.024,0.317,  0.8780,0,5000
309.45,116168,309,1,0.078,0.474,0.028,0.323,  0.8770,0,5000
309.7,116168,309,1,0.077,0.428,0.096,0.296,  0.8760,0,5000
309.95,116168,309,1,0.073,0.386,0.171,0.265,  0.8750,0,5000
310.2,116168,310,1,0.057,0.452,0.23,0.237,  0.8750,0,5000
310.45,116168,310,1,0.038,0.572,0.289,0.206,  0.8740,0,5000
310.7,116168,310,2,0.027,0.644,0.36,0.181,  0.8730,0,5000
310.95,116168,310,2,0.014,0.753,0.453,0.14,  0.8730,0,5000
311.2,116168,311,4,0.008,0.85,0.524,0.121,  0.8720,0,5000
311.45,116168,311,4,0.016,0.761,0.52,0.154,  0.8710,0,5000
311.7,116168,311,2,0.018,0.751,0.436,0.172,  0.8710,0,5000
311.95,116168,311,2,0.028,0.665,0.355,0.194,  0.8700,0,5000
312.2,116168,312,2,0.026,0.65,0.414,0.172,  0.8690,0,5000
312.45,116168,312,4,0.015,0.661,0.587,0.109,  0.8690,0,5000
312.7,116168,312,5,0.006,0.719,0.7,0.057,  0.8680,0,5000
