Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
430.0,141861,430,4,-1.0,1.0,0.554,0.165,  0.5530,1,5000
430.25,141861,430,2,-1.002,0.978,0.478,0.193,  0.5530,0,5000
430.5,141861,430,2,-1.031,0.709,0.401,0.222,  0.5530,0,5000
430.75,141861,430,2,-1.056,0.543,0.315,0.253,  0.5530,0,5000
431.0,141861,431,1,-1.079,0.429,0.235,0.283,  0.5530,0,5000
431.25,141861,431,1,-1.091,0.377,0.19,0.3,  0.5530,0,5000
431.5,141861,431,1,-1.093,0.352,0.208,0.293,  0.5530,0,5000
431.75,141861,431,1,-1.096,0.339,0.191,0.299,  0.5530,0,5000
432.0,141861,432,1,0.105,0.331,0.129,0.322,  0.5530,0,5000
432.25,141861,432,1,0.107,0.335,0.114,0.328,  0.5530,0,5000
432.5,141861,432,1,0.098,0.35,0.163,0.31,  0.5530,0,5000
432.75,141861,432,1,0.091,0.374,0.198,0.297,  0.5530,0,5000
433.0,141861,433,1,-1.086,0.39,0.222,0.288,  0.5530,0,5000
433.25,141861,433,1,-1.082,0.401,0.235,0.283,  0.5530,0,5000
433.5,141861,433,1,-1.081,0.405,0.242,0.281,  0.5520,0,5000
433.75,141861,433,1,-1.082,0.401,0.239,0.281,  0.5520,0,5000
434.0,141861,434,1,-1.083,0.398,0.234,0.284,  0.5520,0,5000
434.25,141861,434,1,-1.085,0.395,0.218,0.289,  0.5520,0,5000
434.5,141861,434,1,-1.094,0.391,0.149,0.315,  0.5520,0,5000
434.75,141861,434,1,0.097,0.387,0.125,0.324,  0.5520,0,5000
435.0,141861,435,1,0.094,0.386,0.153,0.313,  0.5520,0,5000
435.25,141861,435,1,-1.093,0.384,0.162,0.31,  0.5520,0,5000
435.5,141861,435,1,-1.096,0.382,0.144,0.317,  0.5520,0,5000
435.75,141861,435,1,0.099,0.382,0.116,0.327,  0.5520,0,5000
436.0,141861,436,1,0.101,0.386,0.092,0.336,  0.5520,0,5000
436.25,141861,436,1,0.1,0.392,0.096,0.335,  0.5520,0,5000
436.5,141861,436,1,-1.093,0.4,0.137,0.319,  0.5520,0,5000
436.75,141861,436,1,-1.086,0.415,0.186,0.301,  0.5520,0,5000
437.0,141861,437,1,0.053,0.526,0.154,0.241,  0.5520,0,5000
437.25,141861,437,3,0.041,0.598,0.068,0.226,  0.5520,0,5000
437.5,141861,437,3,0.033,0.647,0.029,0.211,  0.5520,0,5000
437.75,141861,437,3,0.025,0.67,0.072,0.177,  0.5520,0,5000
438.0,141861,438,3,0.026,0.654,0.033,0.175,  0.5520,0,5000
438.25,141861,438,3,0.018,0.706,0.052,0.143,  0.5520,0,5000
438.5,141861,438,3,0.025,0.589,0.117,0.142,  0.5520,0,5000
438.75,141861,438,1,0.048,0.445,0.152,0.196,  0.5520,0,5000
439.0,141861,439,1,0.077,0.355,0.194,0.254,  0.5520,0,5000
439.25,141861,439,1,-1.095,0.33,0.212,0.292,  0.5520,0,5000
439.5,141861,439,1,-1.092,0.349,0.217,0.29,  0.5510,0,5000
439.75,141861,439,1,-1.098,0.349,0.165,0.309,  0.5510,0,5000
440.0,141861,440,1,0.067,0.425,0.107,0.253,  0.5510,0,5000
440.25,141861,440,3,0.032,0.558,0.147,0.169,  0.5510,0,5000
440.5,141861,440,1,0.052,0.436,0.187,0.203,  0.5510,0,5000
440.75,141861,440,1,0.076,0.345,0.217,0.246,  0.5510,0,5000
441.0,141861,441,1,0.1,0.295,0.216,0.29,  0.5510,0,5000
441.25,141861,441,1,0.098,0.314,0.203,0.295,  0.5510,0,5000
441.5,141861,441,1,0.096,0.345,0.184,0.302,  0.5510,0,5000
441.75,141861,441,1,0.095,0.366,0.166,0.309,  0.5510,0,5000
442.0,141861,442,1,0.09,0.388,0.182,0.303,  0.5510,0,5000
442.25,141861,442,1,0.082,0.403,0.241,0.281,  0.5510,0,5000
442.5,141861,442,1,0.081,0.403,0.243,0.28,  0.5510,0,5000
442.75,141861,442,1,0.084,0.399,0.226,0.286,  0.5510,0,5000
443.0,141861,443,1,0.085,0.391,0.226,0.286,  0.5510,0,5000
443.25,141861,443,1,0.087,0.379,0.219,0.289,  0.5510,0,5000
443.5,141861,443,1,0.093,0.361,0.197,0.297,  0.5510,0,5000
443.75,141861,443,1,0.104,0.347,0.121,0.325,  0.5510,0,5000
444.0,141861,444,1,0.112,0.333,0.068,0.345,  0.5510,0,5000
444.25,141861,444,1,0.118,0.327,0.033,0.358,  0.5510,0,5000
444.5,141861,444,1,0.119,0.324,0.025,0.361,  0.5510,0,5000
444.75,141861,444,1,0.113,0.329,0.07,0.344,  0.5510,0,5000
445.0,141861,445,1,0.105,0.329,0.132,0.321,  0.5510,0,5000
445.25,141861,445,1,0.101,0.323,0.171,0.307,  0.5510,0,5000
445.5,141861,445,1,0.1,0.321,0.188,0.301,  0.5500,0,5000
445.75,141861,445,1,0.098,0.319,0.205,0.294,  0.5500,0,5000
446.0,141861,446,1,0.095,0.325,0.221,0.288,  0.5500,0,5000
446.25,141861,446,1,0.089,0.359,0.228,0.286,  0.5500,0,5000
446.5,141861,446,1,0.082,0.404,0.235,0.283,  0.5500,0,5000
446.75,141861,446,1,0.078,0.435,0.235,0.283,  0.5500,0,5000
447.0,141861,447,1,0.077,0.449,0.226,0.286,  0.5500,0,5000
447.25,141861,447,1,0.076,0.459,0.223,0.288,  0.5500,0,5000
447.5,141861,447,1,0.069,0.468,0.274,0.269,  0.5500,0,5000
447.75,141861,447,2,0.063,0.477,0.329,0.248,  0.5500,0,5000
448.0,141861,448,2,0.063,0.48,0.33,0.248,  0.5500,0,5000
448.25,141861,448,1,0.066,0.481,0.296,0.26,  0.5500,0,5000
448.5,141861,448,1,0.067,0.483,0.283,0.265,  0.5500,0,5000
448.75,141861,448,1,0.066,0.485,0.288,0.263,  0.5500,0,5000
449.0,141861,449,1,0.067,0.485,0.277,0.267,  0.5500,0,5000
449.25,141861,449,1,0.073,0.48,0.223,0.287,  0.5500,0,5000
449.5,141861,449,1,0.074,0.481,0.206,0.294,  0.5500,0,5000
449.75,141861,449,1,0.07,0.492,0.237,0.282,  0.5500,0,5000
450.0,141861,450,2,0.062,0.507,0.301,0.259,  0.5500,0,5000
450.25,141861,450,2,0.057,0.525,0.338,0.245,  0.5500,0,5000
450.5,141861,450,2,0.054,0.536,0.346,0.242,  0.5500,0,5000
450.75,141861,450,1,0.058,0.538,0.299,0.259,  0.5500,0,5000
451.0,141861,451,1,0.061,0.54,0.259,0.274,  0.5500,0,5000
451.25,141861,451,1,0.067,0.534,0.207,0.293,  0.5500,0,5000
451.5,141861,451,1,0.073,0.518,0.16,0.311,  0.5490,0,5000
451.75,141861,451,1,0.081,0.49,0.125,0.324,  0.5490,0,5000
452.0,141861,452,1,0.079,0.474,0.163,0.31,  0.5490,0,5000
452.25,141861,452,1,0.077,0.469,0.196,0.298,  0.5490,0,5000
452.5,141861,452,1,0.071,0.481,0.241,0.281,  0.5490,0,5000
452.75,141861,452,1,0.063,0.519,0.275,0.268,  0.5490,0,5000
453.0,141861,453,1,0.058,0.544,0.297,0.26,  0.5490,0,5000
453.25,141861,453,1,0.057,0.564,0.275,0.268,  0.5490,0,5000
453.5,141861,453,1,0.053,0.593,0.28,0.266,  0.5490,0,5000
453.75,141861,453,2,0.047,0.62,0.307,0.256,  0.5490,0,5000
