Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
410.12,113244,410,4,0.0,1.0,0.6,0.152,  0.7660,0,9000
410.37,113244,410,4,0.0,1.0,0.59,0.156,  0.7660,0,9000
410.62,113244,410,4,0.0,1.0,0.577,0.161,  0.7660,0,9000
410.87,113244,410,4,0.0,1.0,0.572,0.163,  0.7650,0,9000
411.12,113244,411,4,0.0,1.0,0.572,0.163,  0.7650,0,9000
411.37,113244,411,4,0.0,1.0,0.563,0.166,  0.7650,0,9000
411.62,113244,411,4,0.0,1.0,0.552,0.17,  0.7650,0,9000
411.87,113244,411,4,0.0,1.0,0.565,0.165,  0.7650,0,9000
412.12,113244,412,4,0.0,1.0,0.596,0.154,  0.7650,0,9000
412.37,113244,412,4,0.0,1.0,0.598,0.153,  0.7650,0,9000
412.62,113244,412,4,0.0,1.0,0.576,0.161,  0.7650,0,9000
412.87,113244,412,4,0.0,1.0,0.553,0.17,  0.7640,0,9000
413.12,113244,413,4,0.0,1.0,0.558,0.168,  0.7640,0,9000
413.37,113244,413,4,0.0,1.0,0.579,0.16,  0.7640,0,9000
413.62,113244,413,4,0.0,1.0,0.604,0.15,  0.7640,0,9000
413.87,113244,413,4,0.0,1.0,0.624,0.143,  0.7640,0,9000
414.12,113244,414,4,0.0,1.0,0.621,0.144,  0.7640,0,9000
414.37,113244,414,4,0.0,1.0,0.583,0.158,  0.7640,0,9000
414.62,113244,414,4,0.0,1.0,0.554,0.17,  0.7640,0,9000
414.87,113244,414,4,0.0,1.0,0.536,0.176,  0.7630,0,9000
415.12,113244,415,4,0.0,1.0,0.535,0.177,  0.7630,0,9000
415.37,113244,415,4,0.0,1.0,0.562,0.166,  0.7630,0,9000
415.62,113244,415,4,0.0,1.0,0.596,0.153,  0.7630,0,9000
415.87,113244,415,4,0.0,1.0,0.608,0.149,  0.7630,0,9000
416.12,113244,416,4,0.0,1.0,0.625,0.143,  0.7630,0,9000
416.37,113244,416,4,0.0,1.0,0.637,0.138,  0.7630,0,9000
416.62,113244,416,4,0.0,1.0,0.638,0.137,  0.7620,0,9000
416.87,113244,416,4,0.0,1.0,0.629,0.141,  0.7620,0,9000
417.12,113244,417,4,0.0,1.0,0.642,0.128,  0.7620,0,9000
417.37,113244,417,5,0.0,1.0,0.722,0.106,  0.7620,0,9000
417.62,113244,417,5,0.0,1.0,0.731,0.102,  0.7620,0,9000
417.87,113244,417,4,0.0,1.0,0.692,0.117,  0.7620,0,9000
418.12,113244,418,4,0.0,1.0,0.629,0.141,  0.7620,0,9000
418.37,113244,418,4,0.0,1.0,0.55,0.171,  0.7620,0,9000
418.62,113244,418,2,0.0,1.0,0.494,0.166,  0.7610,0,9000
418.87,113244,418,2,0.0,1.0,0.483,0.177,  0.7610,0,9000
419.12,113244,419,2,0.0,1.0,0.378,0.197,  0.7610,0,9000
419.37,113244,419,1,0.017,0.827,0.242,0.219,  0.7610,0,9000
419.62,113244,419,1,-1.035,0.685,0.105,0.244,  0.7610,0,9000
419.87,113244,419,1,-1.058,0.537,0.0,0.277,  0.7610,0,9000
420.12,113244,420,1,-1.075,0.424,0.0,0.285,  0.7610,0,9000
420.37,113244,420,1,-1.085,0.358,0.0,0.287,  0.7610,0,9000
420.62,113244,420,1,-1.092,0.316,0.0,0.291,  0.7600,0,9000
420.87,113244,420,1,-1.095,0.303,0.0,0.295,  0.7600,0,9000
421.12,113244,421,1,-1.094,0.32,0.0,0.299,  0.7600,0,9000
421.37,113244,421,1,-1.088,0.371,0.0,0.3,  0.7600,0,9000
421.62,113244,421,1,-1.081,0.424,0.041,0.3,  0.7600,0,9000
421.87,113244,421,1,-1.067,0.505,0.106,0.29,  0.7600,0,9000
422.12,113244,422,1,-1.057,0.572,0.138,0.285,  0.7600,0,9000
422.37,113244,422,1,-1.048,0.627,0.156,0.279,  0.7600,0,9000
422.62,113244,422,1,-1.039,0.684,0.176,0.268,  0.7590,0,9000
422.87,113244,422,1,0.022,0.8,0.214,0.242,  0.7590,0,9000
423.12,113244,423,1,0.002,0.975,0.227,0.204,  0.7590,0,9000
423.37,113244,423,1,0.004,0.959,0.182,0.208,  0.7590,0,9000
423.62,113244,423,1,0.011,0.885,0.138,0.223,  0.7590,1,9000
423.87,113244,423,1,0.021,0.811,0.088,0.242,  0.7590,0,9000
424.12,113244,424,1,0.029,0.756,0.037,0.263,  0.7590,0,9000
424.37,113244,424,1,-1.038,0.714,0.0,0.29,  0.7580,0,9000
424.62,113244,424,1,-1.042,0.704,0.0,0.305,  0.7580,0,9000
424.87,113244,424,1,-1.043,0.707,0.0,0.311,  0.7580,0,9000
425.12,113244,425,1,-1.045,0.7,0.0,0.316,  0.7580,0,9000
425.37,113244,425,1,-1.047,0.687,0.0,0.322,  0.7580,0,9000
425.62,113244,425,1,0.05,0.673,0.005,0.324,  0.7580,0,9000
425.87,113244,425,1,0.051,0.662,0.019,0.32,  0.7580,0,9000
426.12,113244,426,1,0.052,0.651,0.028,0.315,  0.7580,0,9000
426.37,113244,426,1,0.052,0.642,0.046,0.308,  0.7570,0,9000
426.62,113244,426,1,0.047,0.653,0.078,0.292,  0.7570,0,9000
426.87,113244,426,1,0.041,0.673,0.112,0.274,  0.7570,0,9000
427.12,113244,427,1,0.033,0.715,0.153,0.252,  0.7570,0,9000
427.37,113244,427,1,0.01,0.897,0.252,0.208,  0.7570,0,9000
427.62,113244,427,2,0.0,1.0,0.403,0.153,  0.7570,0,9000
427.87,113244,427,4,0.0,1.0,0.513,0.156,  0.7570,0,9000
428.12,113244,428,4,0.0,1.0,0.576,0.161,  0.7570,0,9000
428.37,113244,428,4,0.0,1.0,0.602,0.151,  0.7560,0,9000
