Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
443.2,106580,443,5,0.0,1.0,0.788,0.068,  1.0940,0,9000
443.45,106580,443,4,0.0,1.0,0.642,0.111,  1.0940,0,9000
443.7,106580,443,2,0.0,1.0,0.342,0.224,  1.0940,0,9000
443.95,106580,443,1,0.0,1.0,0.0,0.339,  1.0940,0,9000
444.2,106580,444,1,0.0,1.0,0.0,0.333,  1.0940,0,9000
444.45,106580,444,1,0.0,1.0,0.0,0.316,  1.0940,0,9000
444.7,106580,444,3,0.0,1.0,0.0,0.298,  1.0940,0,9000
444.95,106580,444,3,0.0,1.0,0.0,0.279,  1.0940,0,9000
445.2,106580,445,3,0.0,1.0,0.0,0.259,  1.0940,0,9000
445.45,106580,445,3,0.0,1.0,0.0,0.236,  1.0950,0,9000
445.7,106580,445,3,0.0,1.0,0.0,0.217,  1.0950,0,9000
445.95,106580,445,3,0.0,1.0,0.0,0.196,  1.0950,0,9000
446.2,106580,446,3,0.0,1.0,0.0,0.171,  1.0950,0,9000
446.45,106580,446,3,0.0,1.0,0.0,0.139,  1.0950,0,9000
446.7,106580,446,3,0.0,1.0,0.0,0.155,  1.0950,0,9000
446.95,106580,446,3,0.0,1.0,0.0,0.187,  1.0950,0,9000
447.2,106580,447,3,0.0,1.0,0.0,0.212,  1.0950,0,9000
447.45,106580,447,3,0.0,1.0,0.039,0.218,  1.0950,0,9000
447.7,106580,447,3,0.0,1.0,0.378,0.151,  1.0950,0,9000
447.95,106580,447,2,0.0,1.0,0.494,0.168,  1.0950,0,9000
448.2,106580,448,4,0.0,1.0,0.517,0.17,  1.0950,0,9000
448.45,106580,448,2,0.0,1.0,0.459,0.195,  1.0950,0,9000
448.7,106580,448,2,0.0,1.0,0.382,0.207,  1.0950,0,9000
448.95,106580,448,1,0.0,1.0,0.265,0.234,  1.0950,0,9000
449.2,106580,449,1,0.0,1.0,0.202,0.255,  1.0950,0,9000
449.45,106580,449,1,0.0,1.0,0.136,0.277,  1.0950,0,9000
449.7,106580,449,1,0.0,1.0,0.053,0.304,  1.0950,0,9000
449.95,106580,449,3,0.0,1.0,0.19,0.257,  1.0950,0,9000
450.2,106580,450,3,0.0,1.0,0.323,0.208,  1.0950,0,9000
450.45,106580,450,3,0.0,1.0,0.424,0.174,  1.0950,0,9000
450.7,106580,450,2,0.0,1.0,0.495,0.159,  1.0950,0,9000
450.95,106580,450,4,0.0,1.0,0.539,0.148,  1.0960,0,9000
451.2,106580,451,3,0.0,1.0,0.483,0.166,  1.0960,0,9000
451.45,106580,451,2,0.0,1.0,0.399,0.196,  1.0960,0,9000
451.7,106580,451,1,0.0,1.0,0.287,0.233,  1.0960,0,9000
451.95,106580,451,1,0.0,1.0,0.299,0.229,  1.0960,0,9000
452.2,106580,452,2,0.0,1.0,0.481,0.166,  1.0960,0,9000
452.45,106580,452,4,0.0,1.0,0.683,0.106,  1.0960,0,9000
452.7,106580,452,5,0.0,1.0,0.785,0.066,  1.0960,0,9000
452.95,106580,452,5,0.0,1.0,0.882,0.031,  1.0960,0,9000
453.2,106580,453,5,0.0,1.0,0.879,0.045,  1.0960,0,9000
453.45,106580,453,5,0.0,1.0,0.828,0.041,  1.0960,0,9000
453.7,106580,453,5,0.0,1.0,0.795,0.057,  1.0960,0,9000
453.95,106580,453,5,0.0,1.0,0.76,0.069,  1.0960,0,9000
454.2,106580,454,5,0.0,1.0,0.814,0.043,  1.0960,0,9000
454.45,106580,454,5,0.0,1.0,0.906,0.002,  1.0960,0,9000
454.7,106580,454,5,0.0,1.0,0.964,0.001,  1.0960,0,9000
454.95,106580,454,5,0.0,1.0,0.994,0.002,  1.0960,0,9000
455.2,106580,455,5,0.0,1.0,0.908,0.034,  1.0960,0,9000
455.45,106580,455,5,0.0,1.0,0.817,0.047,  1.0960,0,9000
455.7,106580,455,5,0.0,1.0,0.735,0.054,  1.0960,0,9000
455.95,106580,455,5,0.0,1.0,0.707,0.077,  1.0960,0,9000
456.2,106580,456,5,0.0,1.0,0.872,0.042,  1.0960,0,9000
456.45,106580,456,5,0.0,1.0,1.0,0.0,  1.0970,0,9000
456.7,106580,456,5,0.0,1.0,1.0,0.0,  1.0970,0,9000
456.95,106580,456,5,0.0,1.0,1.0,0.0,  1.0970,0,9000
457.2,106580,457,5,0.0,1.0,1.0,0.0,  1.0970,0,9000
457.45,106580,457,5,0.0,1.0,1.0,0.0,  1.0970,0,9000
457.7,106580,457,5,0.0,1.0,1.0,0.0,  1.0970,0,9000
457.95,106580,457,5,0.0,1.0,1.0,0.0,  1.0970,0,9000
458.2,106580,458,5,0.0,1.0,1.0,0.0,  1.0970,0,9000
458.45,106580,458,5,0.0,1.0,0.726,0.101,  1.0970,0,9000
458.7,106580,458,3,0.0,1.0,0.394,0.171,  1.0970,0,9000
458.95,106580,458,3,0.0,1.0,0.073,0.234,  1.0970,0,9000
459.2,106580,459,3,0.0,1.0,0.068,0.235,  1.0970,0,9000
459.45,106580,459,3,0.0,1.0,0.469,0.14,  1.0970,0,9000
459.7,106580,459,4,0.0,1.0,0.675,0.093,  1.0970,0,9000
459.95,106580,459,5,0.0,1.0,0.835,0.049,  1.0970,0,9000
460.2,106580,460,5,0.0,1.0,0.714,0.087,  1.0970,0,9000
460.45,106580,460,5,0.0,1.0,0.795,0.04,  1.0970,0,9000
460.7,106580,460,5,0.0,1.0,0.961,0.001,  1.0970,0,9000
460.95,106580,460,5,0.0,1.0,1.0,0.0,  1.0970,0,9000
461.2,106580,461,5,0.0,1.0,0.912,0.032,  1.0970,0,9000
461.45,106580,461,5,0.0,1.0,0.765,0.079,  1.0970,0,9000
461.7,106580,461,3,0.0,1.0,0.481,0.147,  1.0970,0,9000
461.95,106580,461,3,0.0,1.0,0.147,0.221,  1.0980,0,9000
462.2,106580,462,3,0.0,1.0,0.0,0.261,  1.0980,0,9000
462.45,106580,462,3,0.0,1.0,0.122,0.229,  1.0980,0,9000
462.7,106580,462,4,0.0,1.0,0.56,0.11,  1.0980,0,9000
462.95,106580,462,5,0.0,1.0,0.861,0.029,  1.0980,0,9000
463.2,106580,463,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
463.45,106580,463,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
463.7,106580,463,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
463.95,106580,463,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
464.2,106580,464,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
464.45,106580,464,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
464.7,106580,464,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
464.95,106580,464,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
465.2,106580,465,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
465.45,106580,465,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
465.7,106580,465,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
465.95,106580,465,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
466.2,106580,466,5,0.0,1.0,1.0,0.0,  1.0980,1,9000
466.45,106580,466,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
466.7,106580,466,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
466.95,106580,466,5,0.0,1.0,1.0,0.0,  1.0980,0,9000
467.2,106580,467,5,0.0,1.0,1.0,0.0,  1.0990,0,9000
467.45,106580,467,5,0.0,1.0,1.0,0.0,  1.0990,0,9000
467.7,106580,467,5,0.0,1.0,1.0,0.0,  1.0990,0,9000
467.95,106580,467,5,0.0,1.0,1.0,0.0,  1.0990,0,9000
468.2,106580,468,5,0.0,1.0,1.0,0.0,  1.0990,0,9000
468.45,106580,468,5,0.0,1.0,1.0,0.0,  1.0990,0,9000
468.7,106580,468,5,0.0,1.0,1.0,0.0,  1.0990,0,9000
468.95,106580,468,5,0.0,1.0,1.0,0.0,  1.0990,0,9000
469.2,106580,469,5,0.0,1.0,1.0,0.0,  1.0990,0,9000
469.45,106580,469,5,0.0,1.0,1.0,0.0,  1.0990,0,9000
469.7,106580,469,5,0.0,1.0,1.0,0.0,  1.0990,0,9000
469.95,106580,469,5,0.0,1.0,1.0,0.0,  1.0990,0,9000
470.2,106580,470,5,0.0,1.0,0.838,0.06,  0.8240,0,9000
470.45,106580,470,4,0.0,1.0,0.629,0.137,  0.8240,0,9000
470.7,106580,470,2,0.0,1.0,0.429,0.187,  0.8240,0,9000
470.95,106580,470,1,0.014,0.873,0.228,0.249,  0.8240,0,9000
471.2,106580,471,1,0.037,0.739,0.049,0.306,  0.8240,0,9000
471.45,106580,471,1,0.047,0.671,0.064,0.303,  0.8240,0,9000
471.7,106580,471,1,0.049,0.609,0.187,0.271,  0.8240,0,9000
471.95,106580,471,1,0.046,0.611,0.229,0.256,  0.8240,0,9000
472.2,106580,472,1,0.043,0.659,0.173,0.273,  0.8240,0,9000
472.45,106580,472,1,0.051,0.67,0.022,0.327,  0.8240,0,9000
472.7,106580,472,1,0.036,0.687,0.274,0.253,  0.8250,0,9000
472.95,106580,472,4,0.015,0.722,0.653,0.128,  0.8250,0,9000
473.2,106580,473,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
473.45,106580,473,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
473.7,106580,473,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
473.95,106580,473,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
474.2,106580,474,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
474.45,106580,474,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
474.7,106580,474,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
474.95,106580,474,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
475.2,106580,475,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
475.45,106580,475,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
475.7,106580,475,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
475.95,106580,475,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
476.2,106580,476,5,0.0,1.0,1.0,0.0,  0.8250,0,9000
476.45,106580,476,5,0.0,1.0,0.909,0.029,  0.8250,0,9000
476.7,106580,476,5,0.0,1.0,0.789,0.06,  0.8250,0,9000
476.95,106580,476,4,0.0,1.0,0.676,0.085,  0.8250,0,9000
477.2,106580,477,4,0.0,1.0,0.524,0.105,  0.8250,0,9000
477.45,106580,477,4,0.0,1.0,0.636,0.076,  0.8250,0,9000
477.7,106580,477,4,0.0,1.0,0.638,0.088,  0.8250,0,9000
477.95,106580,477,3,0.0,1.0,0.42,0.159,  0.8250,0,9000
478.2,106580,478,3,0.0,1.0,0.266,0.188,  0.8250,0,9000
478.45,106580,478,3,0.0,1.0,0.44,0.132,  0.8250,0,9000
478.7,106580,478,4,0.0,1.0,0.608,0.079,  0.8250,0,9000
478.95,106580,478,5,0.0,1.0,0.754,0.033,  0.8250,0,9000
479.2,106580,479,5,0.0,1.0,0.902,0.018,  0.8250,0,9000
479.45,106580,479,5,0.0,1.0,0.99,0.004,  0.8250,0,9000
479.7,106580,479,5,0.0,1.0,0.932,0.008,  0.8250,0,9000
479.95,106580,479,5,0.0,1.0,0.742,0.058,  0.8260,0,9000
480.2,106580,480,4,0.0,1.0,0.569,0.131,  0.8260,0,9000
480.45,106580,480,3,0.0,1.0,0.366,0.166,  0.8260,0,9000
480.7,106580,480,3,0.0,1.0,0.25,0.188,  0.8260,0,9000
480.95,106580,480,3,0.0,1.0,0.264,0.169,  0.8260,0,9000
481.2,106580,481,3,0.0,1.0,0.283,0.15,  0.8260,0,9000
481.45,106580,481,3,0.0,1.0,0.337,0.129,  0.8260,0,9000
481.7,106580,481,3,0.0,1.0,0.473,0.096,  0.8260,0,9000
481.95,106580,481,5,0.0,1.0,0.7,0.047,  0.8260,0,9000
482.2,106580,482,5,0.0,1.0,0.938,0.011,  0.8260,0,9000
482.45,106580,482,5,0.0,1.0,1.0,0.0,  0.8260,0,9000
482.7,106580,482,5,0.0,1.0,0.787,0.034,  0.8260,0,9000
482.95,106580,482,3,0.0,1.0,0.0,0.225,  0.8260,0,9000
483.2,106580,483,3,0.0,1.0,0.0,0.223,  0.8260,0,9000
483.45,106580,483,3,0.0,1.0,0.0,0.24,  0.8260,0,9000
483.7,106580,483,3,0.0,1.0,0.0,0.25,  0.8260,0,9000
483.95,106580,483,3,0.0,1.0,0.0,0.258,  0.8260,0,9000
484.2,106580,484,3,0.0,1.0,0.0,0.264,  0.8260,0,9000
484.45,106580,484,3,0.0,1.0,0.002,0.253,  0.8260,0,9000
484.7,106580,484,3,0.0,1.0,0.407,0.128,  0.8260,0,9000
484.95,106580,484,4,0.0,1.0,0.522,0.084,  0.8260,0,9000
485.2,106580,485,4,0.0,1.0,0.544,0.076,  0.8260,0,9000
485.45,106580,485,4,0.0,1.0,0.558,0.067,  0.8260,0,9000
485.7,106580,485,4,0.0,1.0,0.562,0.001,  0.8260,0,9000
485.95,106580,485,4,0.0,1.0,0.564,0.025,  0.8260,0,9000
486.2,106580,486,4,0.0,1.0,0.553,0.038,  0.8260,0,9000
486.45,106580,486,4,0.0,1.0,0.584,0.019,  0.8260,0,9000
486.7,106580,486,4,0.0,1.0,0.589,0.028,  0.8260,0,9000
486.95,106580,486,4,0.0,1.0,0.594,0.058,  0.8270,0,9000
487.2,106580,487,4,0.0,1.0,0.611,0.07,  0.8270,0,9000
