Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
120.24,124873,120,4,0.01,0.832,0.657,0.13,  0.4390,0,9000
120.49,124873,120,5,0.0,1.0,0.715,0.08,  0.4380,0,9000
120.74,124873,120,5,0.001,0.963,0.774,0.066,  0.4380,0,9000
120.99,124873,120,5,0.006,0.808,0.804,0.069,  0.4380,0,9000
121.24,124873,121,5,0.004,0.86,0.769,0.06,  0.4370,0,9000
121.49,124873,121,4,0.008,0.827,0.675,0.11,  0.4370,0,9000
121.74,124873,121,4,0.01,0.86,0.575,0.162,  0.4360,0,9000
121.99,124873,121,2,0.013,0.886,0.38,0.236,  0.4360,0,9000
122.24,124873,122,1,0.012,0.912,0.258,0.282,  0.4360,0,9000
122.49,124873,122,1,0.004,0.967,0.28,0.273,  0.4350,0,9000
122.74,124873,122,1,0.003,0.976,0.259,0.281,  0.4350,0,9000
122.99,124873,122,1,0.0,1.0,0.289,0.27,  0.4350,0,9000
123.24,124873,123,2,0.0,1.0,0.42,0.22,  0.4340,0,9000
123.49,124873,123,2,0.0,1.0,0.421,0.22,  0.4340,0,9000
123.74,124873,123,2,0.0,1.0,0.342,0.232,  0.4340,0,9000
123.99,124873,123,1,0.0,1.0,0.242,0.235,  0.4330,0,9000
124.24,124873,124,1,0.0,1.0,0.148,0.227,  0.4330,0,9000
124.49,124873,124,1,0.0,1.0,0.099,0.232,  0.4330,0,9000
124.74,124873,124,1,0.024,0.774,0.157,0.238,  0.4320,0,9000
124.99,124873,124,1,0.033,0.705,0.166,0.244,  0.4320,0,9000
125.24,124873,125,1,0.027,0.755,0.144,0.243,  0.4320,0,9000
125.49,124873,125,1,0.032,0.729,0.116,0.259,  0.4310,0,9000
125.74,124873,125,1,0.043,0.617,0.168,0.246,  0.4310,0,9000
125.99,124873,125,2,0.04,0.465,0.466,0.165,  0.4310,0,9000
126.24,124873,126,4,0.0,1.0,0.532,0.142,  0.4300,0,9000
126.49,124873,126,4,0.002,0.976,0.612,0.147,  0.4300,0,9000
126.74,124873,126,4,0.0,0.995,0.628,0.141,  0.4300,0,9000
126.99,124873,126,4,0.002,0.96,0.65,0.133,  0.4290,0,9000
127.24,124873,127,5,0.001,0.984,0.709,0.111,  0.4290,0,9000
127.49,124873,127,4,0.002,0.957,0.688,0.118,  0.4290,0,9000
127.74,124873,127,4,0.003,0.943,0.646,0.135,  0.4280,0,9000
127.99,124873,127,4,0.002,0.959,0.676,0.123,  0.4280,0,9000
128.24,124873,128,4,0.004,0.923,0.676,0.123,  0.4280,0,9000
128.49,124873,128,4,0.005,0.914,0.648,0.125,  0.4270,0,9000
128.74,124873,128,4,0.0,1.0,0.663,0.089,  0.4270,0,9000
128.99,124873,128,4,0.0,1.0,0.614,0.071,  0.4270,0,9000
129.24,124873,129,4,0.0,1.0,0.513,0.11,  0.4260,1,9000
129.49,124873,129,4,0.005,0.899,0.608,0.119,  0.4260,0,9000
129.74,124873,129,5,0.007,0.786,0.775,0.077,  0.4260,0,9000
129.99,124873,129,5,0.004,0.882,0.755,0.085,  0.4250,0,9000
130.24,124873,130,4,0.0,1.0,0.683,0.092,  0.4250,0,9000
130.49,124873,130,4,0.002,0.972,0.648,0.128,  0.4250,0,9000
130.74,124873,130,4,0.003,0.956,0.641,0.135,  0.4240,0,9000
130.99,124873,130,4,0.0,1.0,0.613,0.101,  0.4240,0,9000
131.24,124873,131,4,0.0,1.0,0.578,0.081,  0.4240,0,9000
131.49,124873,131,4,0.0,1.0,0.607,0.063,  0.4230,0,9000
131.74,124873,131,4,0.0,1.0,0.587,0.047,  0.4230,0,9000
131.99,124873,131,4,0.0,1.0,0.522,0.048,  0.4230,0,9000
132.24,124873,132,3,0.0,1.0,0.255,0.082,  0.4220,0,9000
132.49,124873,132,3,0.0,1.0,0.154,0.067,  0.4220,0,9000
132.74,124873,132,3,0.0,1.0,0.061,0.09,  0.4220,0,9000
132.99,124873,132,1,0.038,0.629,0.098,0.229,  0.4210,0,9000
133.24,124873,133,1,0.043,0.58,0.142,0.227,  0.4210,0,9000
133.49,124873,133,1,0.039,0.64,0.172,0.236,  0.4210,0,9000
133.74,124873,133,1,0.031,0.737,0.137,0.258,  0.4200,0,9000
133.99,124873,133,1,0.033,0.742,0.123,0.276,  0.4200,0,9000
134.24,124873,134,1,0.04,0.676,0.218,0.266,  0.4200,0,9000
134.49,124873,134,1,0.033,0.715,0.183,0.253,  0.4190,0,9000
134.74,124873,134,1,0.039,0.678,0.133,0.262,  0.4190,0,9000
134.99,124873,134,1,0.049,0.631,0.17,0.282,  0.4190,0,9000
135.24,124873,135,1,0.053,0.596,0.279,0.274,  0.4180,0,9000
135.49,124873,135,2,0.03,0.683,0.374,0.206,  0.4180,0,9000
135.74,124873,135,4,0.016,0.736,0.513,0.138,  0.4180,0,9000
135.99,124873,135,4,0.016,0.696,0.557,0.121,  0.4170,0,9000
136.24,124873,136,4,0.018,0.624,0.587,0.111,  0.4170,0,9000
136.49,124873,136,4,0.005,0.754,0.682,0.049,  0.4170,0,9000
136.74,124873,136,4,0.008,0.69,0.639,0.058,  0.4160,0,9000
136.99,124873,136,4,0.011,0.684,0.568,0.08,  0.4160,0,9000
137.24,124873,137,4,0.008,0.678,0.641,0.062,  0.4160,0,9000
137.49,124873,137,4,0.011,0.669,0.649,0.077,  0.4160,0,9000
137.74,124873,137,4,0.012,0.664,0.629,0.082,  0.4150,0,9000
137.99,124873,137,4,0.009,0.671,0.578,0.067,  0.4150,0,9000
138.24,124873,138,2,0.01,0.705,0.405,0.079,  0.4150,0,9000
