DEPT,GR,ILD,DPHI,SitID,Pick
1.0,,,,171451,0
1.1,85.2834,,0.4577,171451,0
1.2,86.6154,,0.504,171451,0
1.3,89.9189,,0.5222,171451,0
1.4,92.8524,,0.5249,171451,0
1.5,96.3162,,0.524,171451,0
1.6,99.8144,,0.5299,171451,0
1.7,100.3708,,0.5359,171451,0
1.8,98.1887,,0.5377,171451,0
1.9,97.0584,,0.5304,171451,0
2.0,97.5439,,0.5213,171451,0
2.1,99.1611,,0.4959,171451,0
2.2,100.214,,0.4781,171451,0
2.3,100.1813,,0.4799,171451,0
2.4,96.3941,,0.4864,171451,0
2.5,90.9043,,0.5014,171451,0
2.6,90.1913,,0.5135,171451,0
2.7,93.0604,,0.5164,171451,0
2.8,95.985,,0.4997,171451,0
2.9,100.5391,,0.4674,171451,0
3.0,103.6298,,0.4398,171451,0
3.1,105.0933,,0.418,171451,0
3.2,104.8632,,0.4085,171451,0
3.3,103.2194,,0.4056,171451,0
3.4,104.4763,,0.3896,171451,0
3.5,105.9491,,0.3326,171451,0
3.6,108.6554,,0.2812,171451,0
3.7,110.6016,,0.2886,171451,0
3.8,113.4007,,0.2955,171451,0
3.9,114.7175,,0.3045,171451,0
4.0,116.437,,0.297,171451,0
4.1,116.7453,,0.2811,171451,0
4.2,109.9219,,0.2714,171451,0
4.3,106.386,,0.2672,171451,0
4.4,106.6225,,0.2626,171451,0
4.5,107.6911,,0.259,171451,0
4.6,108.5604,,0.26,171451,0
4.7,88.5143,,0.2796,171451,0
4.8,73.9563,,0.3034,171451,0
4.9,60.7597,,0.3207,171451,0
5.0,56.1144,,0.3389,171451,0
5.1,40.4887,,0.3765,171451,0
5.2,38.8073,,0.5192,171451,0
5.3,36.6322,,0.5016,171451,0
5.4,37.2869,,0.439,171451,0
5.5,38.6405,,0.3958,171451,0
5.6,42.0485,,0.3736,171451,0
5.7,42.9151,,0.3587,171451,0
5.8,43.0505,,0.3585,171451,0
5.9,43.7438,,0.3824,171451,0
6.0,44.3669,,0.4261,171451,0
6.1,44.4464,,0.4593,171451,0
6.2,42.9488,,0.4703,171451,0
6.3,41.3028,,0.4042,171451,0
6.4,39.195,,0.3505,171451,0
6.5,36.9558,,0.3136,171451,0
6.6,35.7747,,0.3082,171451,0
6.7,33.152,,0.3255,171451,0
6.8,32.2947,,0.3402,171451,0
6.9,33.5545,,0.3563,171451,0
7.0,35.2108,,0.2927,171451,0
7.1,36.2906,,0.2671,171451,0
7.2,38.4758,,0.2484,171451,0
7.3,40.3172,,0.2345,171451,0
7.4,42.5388,,0.1492,171451,0
7.5,43.787,,0.1243,171451,0
7.6,43.9486,,0.0947,171451,0
7.7,44.0125,,0.0752,171451,0
7.8,44.0645,,0.0633,171451,0
7.9,43.5471,,0.0626,171451,0
8.0,44.6371,,0.0741,171451,0
8.1,45.3096,,0.0896,171451,0
8.2,45.4496,,0.0954,171451,0
8.3,45.5192,,0.0919,171451,0
8.4,45.5684,,0.0807,171451,0
8.5,46.1484,,0.0608,171451,0
8.6,47.2732,,0.0439,171451,0
8.7,48.9446,,0.0256,171451,0
8.8,50.233,,0.0125,171451,0
