DEPT,GR,ILD,DPHI,SitID,Pick
21.0,72.135,1.805,0.319,125199,0
21.25,73.305,1.877,0.258,125199,0
21.5,64.214,2.184,0.271,125199,0
21.75,56.212,1.99,0.321,125199,0
22.0,48.748,2.03,0.4,125199,0
22.25,42.362,2.407,0.428,125199,0
22.5,37.583,2.907,0.387,125199,0
22.75,41.976,2.552,0.344,125199,0
23.0,52.847,2.555,0.325,125199,0
23.25,65.325,2.003,0.29,125199,0
23.5,65.956,1.932,0.279,125199,0
23.75,62.254,1.933,0.26,125199,0
24.0,62.875,2.01,0.26,125199,0
24.25,62.957,2.295,0.257,125199,0
24.5,61.432,2.431,0.265,125199,0
24.75,66.364,1.87,0.224,125199,0
25.0,64.829,2.136,0.224,125199,0
25.25,58.443,2.73,0.263,125199,0
25.5,56.369,3.361,0.255,125199,0
25.75,55.383,22.471,0.249,125199,0
26.0,47.359,73.526,0.256,125199,0
26.25,32.35,111.31,0.276,125199,0
26.5,27.042,652.371,0.339,125199,0
26.75,24.419,2994.49,0.289,125199,0
27.0,18.572,3686.47,0.291,125199,0
27.25,17.576,3978.79,0.305,125199,0
27.5,20.352,3983.23,0.31,125199,0
27.75,16.661,4063.9,0.306,125199,0
28.0,15.126,4224.31,0.307,125199,0
28.25,16.296,4558.64,0.305,125199,0
28.5,19.611,5109.33,0.311,125199,0
28.75,18.086,5726.55,0.319,125199,0
29.0,18.157,6179.77,0.316,125199,0
29.25,20.944,6423.69,0.304,125199,0
29.5,17.792,6430.86,0.304,125199,0
29.75,15.697,5540.67,0.304,125199,0
30.0,15.779,4954.53,0.321,125199,0
30.25,16.41,4776.37,0.311,125199,0
30.5,18.668,4605.9,0.314,125199,0
30.75,20.346,4119.79,0.267,125199,0
31.0,21.516,3416.63,0.252,125199,0
31.25,22.126,2178.45,0.277,125199,0
31.5,26.54,103.768,0.251,125199,0
31.75,29.845,31.776,0.242,125199,0
32.0,39.089,22.257,0.201,125199,0
32.25,61.807,3.879,0.211,125199,0
32.5,76.451,3.099,0.229,125199,0
32.75,67.371,2.932,0.226,125199,0
33.0,60.435,3.048,0.216,125199,0
33.25,50.277,3.614,0.258,125199,0
33.5,57.904,2.781,0.196,125199,0
33.75,65.023,2.582,0.213,125199,0
34.0,64.016,2.353,0.227,125199,0
34.25,60.854,2.637,0.225,125199,0
34.5,51.224,2.69,0.236,125199,0
34.75,36.764,3.997,0.298,125199,0
35.0,38.462,4.233,0.325,125199,0
35.25,39.612,6.532,0.329,125199,0
35.5,42.388,5.12,0.261,125199,0
35.75,46.243,3.454,0.322,125199,0
36.0,42.013,3.872,0.285,125199,0
36.25,49.65,2.923,0.245,125199,0
36.5,48.654,3.402,0.27,125199,0
36.75,37.407,3.958,0.303,125199,0
37.0,36.411,8.892,0.267,125199,0
37.25,21.951,16.556,0.165,125199,0
37.5,23.639,13.993,0.274,125199,0
37.75,30.727,10.973,0.296,125199,0
38.0,31.887,19.308,0.344,125199,0
38.25,27.118,28.689,0.309,125199,0
38.5,30.972,25.177,0.303,125199,0
38.75,38.071,14.614,0.302,125199,0
39.0,31.135,16.686,0.306,125199,0
39.25,23.682,17.022,0.301,125199,0
39.5,17.845,338.55,0.325,125199,0
39.75,16.289,1525.06,0.329,125199,0
40.0,14.764,3238.41,0.325,125199,0
40.25,15.385,4139.49,0.304,125199,0
40.5,13.839,4639.55,0.321,125199,0
40.75,13.382,4822.68,0.35,125199,0
41.0,13.464,4738.81,0.34,125199,0
41.25,14.095,4569.04,0.321,125199,0
41.5,15.244,4488.96,0.317,125199,0
41.75,16.953,4410.27,0.325,125199,0
42.0,17.045,4094.8,0.34,125199,0
42.25,19.262,3271.52,0.343,125199,0
42.5,20.442,2614.49,0.328,125199,0
42.75,16.202,2520.13,0.268,125199,0
43.0,14.656,2429.85,0.233,125199,0
43.25,13.131,2093.49,0.217,125199,0
43.5,12.694,1736.18,0.216,125199,0
43.75,12.745,1262.68,0.25,125199,0
44.0,14.993,884.423,0.296,125199,0
44.25,18.308,485.172,0.28,125199,0
44.5,21.624,309.303,0.236,125199,0
44.75,21.177,154.454,0.223,125199,0
45.0,28.794,58.178,0.21,125199,0
45.25,52.061,9.403,0.229,125199,0
45.5,55.916,3.224,0.209,125199,0
45.75,41.445,3.752,0.254,125199,0
46.0,42.066,3.355,0.236,125199,0
46.25,41.069,7.124,0.295,125199,0
46.5,32.538,45.87,0.303,125199,0
46.75,26.132,97.403,0.335,125199,0
47.0,15.444,129.294,0.334,125199,0
47.25,18.21,97.648,0.358,125199,0
47.5,15.058,67.104,0.336,125199,0
47.75,17.845,23.89,0.113,125199,0
48.0,22.228,15.521,0.165,125199,0
48.25,19.076,60.156,0.26,125199,0
48.5,11.622,41.35,0.251,125199,0
48.75,14.938,4.855,0.235,125199,0
49.0,29.572,2.335,0.222,125199,0
49.25,47.988,2.473,0.197,125199,0
49.5,45.375,2.878,0.256,125199,0
49.75,38.979,2.673,0.25,125199,0
50.0,40.139,1.803,0.219,125199,0
50.25,40.769,2.58,0.223,125199,0
50.5,36.55,2.351,0.212,125199,0
50.75,37.689,2.585,0.244,125199,0
51.0,40.465,2.356,0.229,125199,0
51.25,47.564,1.65,0.193,125199,0
51.5,49.811,1.561,0.231,125199,0
51.75,52.039,1.45,0.164,125199,0
52.0,79.079,1.016,0.189,125199,0
52.25,84.56,0.926,0.2,125199,0
52.5,81.947,0.927,0.191,125199,0
52.75,82.019,0.928,0.174,125199,0
53.0,76.71,0.929,0.136,125199,0
53.25,80.026,0.984,0.091,125199,0
53.5,69.867,0.931,0.108,125199,0
53.75,54.848,1.104,0.202,125199,0
54.0,49.55,1.26,0.229,125199,0
54.25,38.303,1.704,0.293,125199,0
54.5,38.934,1.805,0.306,125199,0
54.75,48.707,1.677,0.233,125199,0
55.0,63.351,1.743,0.212,125199,0
55.25,67.744,1.529,0.218,125199,0
55.5,55.43,1.848,0.244,125199,0
55.75,50.111,1.749,0.277,125199,0
56.0,49.115,1.535,0.31,125199,0
56.25,25.482,1.452,0.321,125199,0
56.5,21.252,1.454,0.317,125199,0
56.75,25.117,1.456,0.314,125199,0
57.0,25.188,1.43,0.354,125199,0
57.25,19.341,1.303,0.392,125199,0
57.5,19.444,1.28,0.398,125199,0
57.75,19.505,1.306,0.334,125199,0
58.0,18.519,1.384,0.322,125199,0
58.25,22.912,1.61,0.322,125199,0
58.5,22.983,1.467,0.329,125199,0
58.75,21.459,1.583,0.337,125199,0
59.0,21.55,1.774,0.318,125199,0
59.25,28.079,1.711,0.305,125199,0
59.5,29.798,1.559,0.325,125199,0
59.75,28.782,1.503,0.365,125199,0
60.0,35.351,1.562,0.35,125199,0
60.25,35.972,1.719,0.328,125199,0
60.5,44.138,1.89,0.269,125199,0
60.75,48.521,1.788,0.259,125199,0
61.0,48.603,1.692,0.311,125199,0
61.25,38.993,1.662,0.344,125199,0
61.5,40.692,1.515,0.34,125199,0
61.75,39.685,1.763,0.343,125199,0
62.0,33.31,1.49,0.349,125199,0
62.25,25.297,1.259,0.369,125199,0
62.5,19.45,1.17,0.293,125199,0
62.75,16.837,1.149,0.298,125199,0
63.0,14.752,1.15,0.308,125199,0
63.25,13.227,1.152,0.31,125199,0
63.5,12.221,1.153,0.316,125199,0
63.75,10.696,1.154,0.317,125199,0
64.0,10.228,1.113,0.328,125199,0
64.25,12.476,1.115,0.342,125199,0
64.5,12.018,1.116,0.312,125199,0
64.75,15.873,1.159,0.298,125199,0
65.0,17.032,1.251,0.299,125199,0
65.25,12.813,1.119,0.333,125199,0
65.5,10.728,1.142,0.324,125199,0
65.75,10.82,1.165,0.3,125199,0
66.0,10.902,1.144,0.326,125199,0
66.25,10.983,1.083,0.374,125199,0
66.5,16.455,1.084,0.394,125199,0
66.75,17.075,1.148,0.337,125199,0
67.0,18.774,1.171,0.326,125199,0
67.25,12.917,1.173,0.317,125199,0
67.5,17.31,1.11,0.36,125199,0
67.75,23.32,1.05,0.361,125199,0
68.0,26.107,0.888,0.39,125199,1
68.25,35.351,0.765,0.369,125199,0
68.5,56.463,0.81,0.11,125199,0
68.75,96.438,1.035,0.094,125199,0
69.0,113.777,1.076,0.103,125199,0
69.25,110.085,1.077,0.094,125199,0
69.5,98.3,1.039,0.078,125199,0
69.75,91.385,1.001,0.072,125199,0
70.0,92.534,1.304,0.087,125199,0
70.25,75.908,1.518,0.104,125199,0
70.5,70.051,0.881,0.083,125199,0
70.75,84.156,1.084,0.06,125199,0
71.0,90.705,1.149,0.05,125199,0
71.25,84.329,1.15,0.056,125199,0
71.5,75.239,1.173,0.03,125199,0
71.75,78.015,1.243,0.011,125199,0
72.0,81.331,1.392,0.003,125199,0
72.25,76.561,1.394,0.002,125199,0
72.5,79.877,1.319,0.002,125199,0
72.75,72.962,1.296,0.023,125199,0
73.0,73.573,1.273,0.026,125199,0
73.25,80.661,1.139,-0.009,125199,0
73.5,82.359,1.229,-0.049,125199,0
73.75,80.824,0.963,0.014,125199,0
74.0,104.092,0.947,0.058,125199,0
74.25,93.394,0.913,0.055,125199,0
74.5,98.865,0.931,0.039,125199,0
74.75,96.791,0.95,0.038,125199,0
75.0,96.334,0.951,0.026,125199,0
