DEPT,GR,ILD,DPHI,SitID,Pick
15.0,28.95,,,117706,0
15.1,28.23,,,117706,0
15.2,27.03,,,117706,0
15.3,25.755,,,117706,0
15.4,24.45,,,117706,0
15.5,23.565,,,117706,0
15.6,23.91,,,117706,0
15.7,24.48,,,117706,0
15.8,25.2,,,117706,0
15.9,26.13,,,117706,0
16.0,26.61,,,117706,0
16.1,26.97,,,117706,0
16.2,26.205,,,117706,0
16.3,25.065,,,117706,0
16.4,25.5,,,117706,0
16.5,26.205,,,117706,0
16.6,26.25,,,117706,0
16.7,25.545,,,117706,0
16.8,24.525,,,117706,0
16.9,25.125,,,117706,0
17.0,25.77,,,117706,0
17.1,26.85,,,117706,0
17.2,27.93,,,117706,0
17.3,29.13,,,117706,0
17.4,27.87,,,117706,0
17.5,26.25,,,117706,0
17.6,26.475,,,117706,0
17.7,27.495,,,117706,0
17.8,28.14,,,117706,0
17.9,28.215,,,117706,0
18.0,28.605,32.1388,,117706,0
18.1,30.18,32.1388,,117706,0
18.2,31.755,32.2277,,117706,0
18.3,33.09,32.2277,,117706,0
18.4,33.615,1613.7264,,117706,0
18.5,33.615,1613.7264,,117706,0
18.6,33.615,1824.0212,,117706,0
18.7,34.29,1824.0212,,117706,0
18.8,35.115,1835.8192,,117706,0
18.9,34.755,1835.8192,,117706,0
19.0,34.125,285.6472,0.3351,117706,0
19.1,33.15,285.6472,0.3344,117706,0
19.2,32.475,20.0738,0.336,117706,0
19.3,33.135,20.0738,0.3377,117706,0
19.4,33.87,6.7457,0.3414,117706,0
19.5,35.13,6.7457,0.339,117706,0
19.6,36.0,2.3781,0.3347,117706,0
19.7,35.52,2.3781,0.3333,117706,0
19.8,34.68,1918.8009,0.3327,117706,0
19.9,33.84,1918.8009,0.3346,117706,0
20.0,33.45,2044.7014,0.3373,117706,0
20.1,33.075,2044.7014,0.3416,117706,0
20.2,33.33,1194.0703,0.3455,117706,0
20.3,33.69,1194.0703,0.3504,117706,0
20.4,34.05,120.6229,0.3551,117706,0
20.5,34.275,120.6229,0.3592,117706,0
20.6,33.18,77.5229,0.3754,117706,0
20.7,32.055,77.5229,0.3913,117706,0
20.8,32.265,45.6909,0.4012,117706,0
20.9,32.685,45.6909,0.4075,117706,0
21.0,33.195,33.2223,0.4062,117706,0
21.1,32.325,33.2223,0.3904,117706,0
21.2,31.44,2338.9983,0.3774,117706,0
21.3,30.795,2338.9983,0.3679,117706,0
21.4,31.215,2219.3708,0.3668,117706,0
21.5,32.055,2219.3708,0.368,117706,0
21.6,32.595,222.3463,0.3676,117706,0
21.7,32.46,222.3463,0.3658,117706,0
21.8,32.28,120.7341,0.3639,117706,0
21.9,32.115,120.7341,0.3619,117706,0
22.0,32.415,67.7688,0.3614,117706,0
22.1,32.685,67.7688,0.3622,117706,0
22.2,32.925,45.6489,0.3655,117706,0
22.3,33.105,45.6489,0.3691,117706,0
22.4,33.375,65.438,0.3721,117706,0
22.5,32.85,65.438,0.3727,117706,0
22.6,31.98,76.1781,0.3701,117706,0
22.7,31.23,76.1781,0.368,117706,0
22.8,30.99,78.6738,0.3647,117706,0
22.9,30.855,78.6738,0.3633,117706,0
23.0,31.845,81.3261,0.3616,117706,0
23.1,32.505,81.3261,0.3618,117706,0
23.2,33.225,82.8381,0.3618,117706,0
23.3,33.795,82.8381,0.363,117706,0
23.4,33.765,80.5063,0.3658,117706,0
23.5,33.735,80.5063,0.3639,117706,0
23.6,34.245,73.018,0.3652,117706,0
23.7,34.89,73.018,0.367,117706,0
23.8,36.33,78.9641,0.3723,117706,0
23.9,38.955,78.9641,0.3716,117706,0
24.0,40.605,89.3367,0.3681,117706,0
24.1,40.41,89.3367,0.3632,117706,0
24.2,40.245,98.9532,0.357,117706,0
24.3,40.125,98.9532,0.3508,117706,0
24.4,40.8,97.3262,0.3458,117706,0
24.5,42.06,97.3262,0.3406,117706,0
24.6,45.12,96.9683,0.3363,117706,0
24.7,46.86,96.9683,0.3355,117706,0
24.8,47.625,104.383,0.3406,117706,0
24.9,47.805,104.383,0.3449,117706,0
25.0,47.91,108.9005,0.3456,117706,0
25.1,47.655,108.9005,0.3447,117706,0
25.2,46.365,113.5089,0.3439,117706,0
25.3,44.76,113.5089,0.3419,117706,0
25.4,43.05,121.2914,0.3399,117706,0
25.5,41.325,121.2914,0.3379,117706,0
25.6,40.41,117.0119,0.335,117706,0
25.7,39.855,117.0119,0.3338,117706,0
25.8,39.66,112.3647,0.3318,117706,0
25.9,39.99,112.3647,0.3314,117706,0
26.0,40.365,104.2869,0.3312,117706,0
26.1,40.74,104.2869,0.3362,117706,0
26.2,41.115,90.7465,0.3394,117706,0
26.3,41.82,90.7465,0.3405,117706,0
26.4,42.69,83.6046,0.3411,117706,0
26.5,43.995,83.6046,0.3418,117706,0
26.6,45.66,78.6013,0.3427,117706,0
26.7,47.01,78.6013,0.3442,117706,0
26.8,48.36,69.2197,0.3442,117706,0
26.9,49.71,69.2197,0.3458,117706,0
27.0,51.06,66.3483,0.3485,117706,0
27.1,52.41,66.3483,0.3505,117706,0
27.2,53.295,65.74,0.351,117706,0
27.3,52.935,65.74,0.3513,117706,0
27.4,50.91,70.3769,0.3521,117706,0
27.5,49.77,70.3769,0.3525,117706,0
27.6,48.96,74.5126,0.3597,117706,0
27.7,48.495,74.5126,0.363,117706,0
27.8,48.075,77.4515,0.3615,117706,0
27.9,47.685,77.4515,0.3588,117706,0
28.0,47.43,86.1053,0.3575,117706,0
28.1,47.13,86.1053,0.3564,117706,0
28.2,47.295,97.2366,0.3559,117706,0
28.3,48.63,97.2366,0.3577,117706,0
28.4,49.605,96.9683,0.3633,117706,0
28.5,50.49,96.9683,0.3677,117706,0
28.6,51.465,87.1425,0.3718,117706,0
28.7,52.605,87.1425,0.3758,117706,0
28.8,54.09,82.9908,0.3754,117706,0
28.9,55.32,82.9908,0.3728,117706,0
29.0,54.405,80.3582,0.3698,117706,0
29.1,53.49,80.3582,0.3675,117706,0
29.2,53.13,78.8914,0.3666,117706,0
29.3,52.695,78.8914,0.3655,117706,0
29.4,52.98,76.2483,0.3645,117706,0
29.5,53.415,76.2483,0.3635,117706,0
29.6,52.935,75.2714,0.3629,117706,0
29.7,52.035,75.2714,0.3614,117706,0
29.8,49.95,74.7877,0.3583,117706,0
29.9,47.865,74.7877,0.3553,117706,0
30.0,45.915,75.0637,0.3539,117706,0
30.1,45.09,75.0637,0.3584,117706,0
30.2,44.985,76.2483,0.3636,117706,0
30.3,44.91,76.2483,0.3625,117706,0
30.4,45.9,77.6658,0.3615,117706,0
30.5,46.725,77.6658,0.3599,117706,0
30.6,47.505,83.6816,0.3579,117706,0
30.7,48.27,83.6816,0.3574,117706,0
30.8,49.02,85.0022,0.3593,117706,0
30.9,49.71,85.0022,0.3577,117706,0
31.0,50.4,83.8359,0.3559,117706,0
31.1,51.75,83.8359,0.3558,117706,0
31.2,53.175,80.8035,0.3574,117706,0
31.3,55.635,80.8035,0.3602,117706,0
