DEPT,GR,ILD,DPHI,SitID,Pick
198.75,82.216,8.194,0.262,144841,0
199.0,87.56,8.349,0.262,144841,0
199.25,89.95,8.345,0.345,144841,0
199.5,89.963,8.341,0.387,144841,0
199.75,91.756,8.337,0.304,144841,0
200.0,92.958,8.657,0.26,144841,0
200.25,86.466,9.898,0.286,144841,0
200.5,71.689,11.757,0.294,144841,0
200.75,63.426,13.183,0.3,144841,0
201.0,66.398,13.688,0.289,144841,0
201.25,71.742,13.685,0.286,144841,0
201.5,71.764,13.677,0.285,144841,0
201.75,70.007,14.48,0.292,144841,0
202.0,66.474,15.929,0.3,144841,0
202.25,61.161,16.866,0.301,144841,0
202.5,48.751,18.555,0.25,144841,0
202.75,50.544,19.642,0.254,144841,0
203.0,55.893,19.633,0.286,144841,0
203.25,59.462,19.253,0.318,144841,0
203.5,61.255,18.878,0.322,144841,0
203.75,63.645,18.157,0.302,144841,0
204.0,64.851,18.497,0.306,144841,0
204.25,64.864,19.216,0.339,144841,0
204.5,64.286,19.957,0.378,144841,0
204.75,60.753,21.129,0.418,144841,0
205.0,53.077,22.803,0.43,144841,0
205.25,43.034,23.683,0.422,144841,0
205.5,41.873,24.597,0.415,144841,0
205.75,43.662,25.061,0.419,144841,0
206.0,46.047,25.534,0.433,144841,0
206.25,46.065,25.522,0.386,144841,0
206.5,44.904,25.51,0.345,144841,0
206.75,43.146,25.007,0.378,144841,0
207.0,41.98,24.523,0.423,144841,0
207.25,41.998,24.046,0.526,144841,0
207.5,44.975,23.578,0.53,144841,0
207.75,46.764,23.121,0.483,144841,0
208.0,45.598,22.671,0.462,144841,0
208.25,42.065,21.808,0.437,144841,0
208.5,49.189,20.974,0.432,144841,0
208.75,50.391,19.045,0.517,144841,0
209.0,46.858,17.632,0.597,144841,0
209.25,43.325,17.965,0.346,144841,0
209.5,45.71,18.304,0.314,144841,0
209.75,61.115,16.944,0.291,144841,0
210.0,83.029,14.251,0.253,144841,0
210.25,95.484,11.758,0.234,144841,0
210.5,107.334,10.081,0.231,144841,0
210.75,110.311,8.16,0.232,144841,0
211.0,116.247,6.996,0.234,144841,0
211.25,116.861,6.114,0.238,144841,0
211.5,112.14,5.66,0.237,144841,0
211.75,103.281,5.877,0.205,144841,0
212.0,91.467,6.223,0.171,144841,0
212.25,96.215,6.463,0.155,144841,0
212.5,107.477,6.217,0.185,144841,0
212.75,109.862,5.645,0.211,144841,0
213.0,112.843,5.43,0.235,144841,0
213.25,114.045,5.124,0.227,144841,0
213.5,112.287,4.835,0.218,144841,0
213.75,109.938,4.562,0.213,144841,0
214.0,108.185,4.56,0.219,144841,0
214.25,108.198,4.558,0.223,144841,0
214.5,105.849,4.734,0.208,144841,0
214.75,103.504,4.732,0.208,144841,0
215.0,105.885,4.464,0.22,144841,0
215.25,111.821,4.213,0.239,144841,0
215.5,118.349,3.976,0.246,144841,0
215.75,121.325,3.824,0.243,144841,0
216.0,117.21,3.749,0.242,144841,0
216.25,115.448,3.748,0.245,144841,0
216.5,117.837,3.819,0.243,144841,0
216.75,119.034,3.89,0.237,144841,0
217.0,119.639,4.041,0.232,144841,0
217.25,118.474,4.197,0.23,144841,0
217.5,114.349,4.443,0.231,144841,0
217.75,109.632,4.704,0.236,144841,0
218.0,112.618,4.886,0.241,144841,0
218.25,113.228,5.272,0.231,144841,0
218.5,112.062,5.582,0.228,144841,0
218.75,109.121,6.024,0.238,144841,0
219.0,106.18,6.628,0.246,144841,1
219.25,107.973,8.181,0.254,144841,0
219.5,110.946,9.351,0.26,144841,0
219.75,113.335,9.711,0.265,144841,0
220.0,108.022,9.708,0.252,144841,0
220.25,103.306,9.516,0.243,144841,0
220.5,102.732,9.514,0.25,144841,0
220.75,104.525,10.071,0.258,144841,0
221.0,98.629,11.081,0.265,144841,0
221.25,95.096,11.959,0.271,144841,0
221.5,93.935,13.409,0.27,144841,0
221.75,93.352,13.928,0.262,144841,0
222.0,94.563,14.466,0.262,144841,0
222.25,95.755,15.023,0.262,144841,0
222.5,98.737,15.015,0.252,144841,0
222.75,101.714,15.006,0.244,144841,0
223.0,102.328,14.718,0.247,144841,0
223.25,99.978,13.62,0.251,144841,0
223.5,96.445,13.105,0.256,144841,0
223.75,94.683,12.367,0.262,144841,0
224.0,94.701,11.016,0.268,144841,0
224.25,96.499,10.396,0.258,144841,0
224.5,97.696,9.81,0.242,144841,0
224.75,100.081,9.081,0.236,144841,0
225.0,101.879,8.087,0.242,144841,0
225.25,103.677,7.488,0.242,144841,0
225.5,104.278,6.42,0.235,144841,0
225.75,106.071,5.72,0.237,144841,0
226.0,107.272,4.81,0.252,144841,0
226.25,107.887,4.285,0.253,144841,0
226.5,109.68,4.202,0.252,144841,0
226.75,109.106,4.623,0.253,144841,0
227.0,101.426,5.387,0.259,144841,0
227.25,93.158,6.277,0.268,144841,0
227.5,85.483,8.86,0.279,144841,0
227.75,73.665,9.935,0.26,144841,0
228.0,76.641,10.722,0.304,144841,0
228.25,83.761,11.353,0.276,144841,0
228.5,89.706,11.346,0.25,144841,0
228.75,92.091,11.127,0.242,144841,0
229.0,93.288,10.298,0.213,144841,0
229.25,90.943,9.906,0.186,144841,0
229.5,87.998,9.529,0.166,144841,0
229.75,86.24,9.166,0.162,144841,0
230.0,88.63,8.648,0.18,144841,0
230.25,91.611,8.321,0.229,144841,0
230.5,93.395,7.556,0.245,144841,0
230.75,96.372,6.603,0.26,144841,0
231.0,100.533,5.883,0.262,144841,0
231.25,101.147,4.946,0.246,144841,0
231.5,98.798,4.759,0.241,144841,0
231.75,100.591,4.577,0.241,144841,0
232.0,103.568,5.035,0.246,144841,0
232.25,104.774,5.54,0.251,144841,0
232.5,100.053,7.243,0.251,144841,0
232.75,85.867,7.816,0.255,144841,0
233.0,79.371,8.436,0.263,144841,0
233.25,84.719,9.46,0.272,144841,0
233.5,86.517,9.824,0.273,144841,0
233.75,85.948,9.271,0.268,144841,0
234.0,87.732,8.749,0.267,144841,0
234.25,91.301,8.414,0.269,144841,0
234.5,94.278,8.412,0.272,144841,0
234.75,93.704,9.078,0.263,144841,0
235.0,87.212,12.813,0.261,144841,0
235.25,84.275,13.308,0.262,144841,0
235.5,87.252,13.561,0.259,144841,0
235.75,87.274,13.812,0.175,144841,0
236.0,86.692,13.808,0.211,144841,0
236.25,86.118,13.541,0.247,144841,0
236.5,87.911,12.294,0.271,144841,0
236.75,93.26,11.382,0.268,144841,0
237.0,95.645,10.538,0.26,144841,0
237.25,95.071,8.861,0.259,144841,0
237.5,93.313,8.362,0.263,144841,0
237.75,92.739,7.741,0.265,144841,0
238.0,91.582,7.165,0.25,144841,0
238.25,89.224,6.383,0.234,144841,0
238.5,86.879,5.797,0.265,144841,0
238.75,94.586,4.876,0.271,144841,0
239.0,102.889,4.261,0.261,144841,0
239.25,99.948,3.796,0.253,144841,0
239.5,96.415,4.257,0.264,144841,0
239.75,92.29,5.057,0.269,144841,0
240.0,79.289,6.611,0.214,144841,0
240.25,72.797,8.004,0.154,144841,0
240.5,73.998,7.698,0.104,144841,0
240.75,78.75,6.86,0.235,144841,0
241.0,83.507,6.111,0.263,144841,0
241.25,87.072,5.239,0.279,144841,0
241.5,91.828,4.667,0.283,144841,0
241.75,94.805,4.404,0.279,144841,0
242.0,94.231,4.236,0.276,144841,0
242.25,93.657,4.153,0.273,144841,0
242.5,93.675,4.072,0.273,144841,0
242.75,96.06,4.071,0.271,144841,0
243.0,100.221,3.992,0.261,144841,0
243.25,101.422,3.99,0.257,144841,0
243.5,102.032,3.912,0.259,144841,0
243.75,104.417,3.91,0.264,144841,0
244.0,105.027,3.908,0.269,144841,0
244.25,101.498,3.982,0.275,144841,0
244.5,98.553,4.215,0.28,144841,0
244.75,96.8,4.727,0.256,144841,0
245.0,94.446,5.102,0.225,144841,0
245.25,84.403,5.402,0.196,144841,0
245.5,89.155,6.057,0.257,144841,0
245.75,98.055,6.172,0.27,144841,0
246.0,102.807,6.051,0.27,144841,0
246.25,102.238,5.71,0.261,144841,0
246.5,102.256,5.493,0.253,144841,0
246.75,104.049,5.183,0.249,144841,0
247.0,105.25,5.083,0.244,144841,0
247.25,104.676,4.888,0.235,144841,0
247.5,108.241,4.887,0.238,144841,0
247.75,111.218,4.79,0.217,144841,0
248.0,109.46,4.789,0.204,144841,0
248.25,107.703,4.878,0.208,144841,0
248.5,107.72,4.875,0.214,144841,0
248.75,109.514,4.968,0.222,144841,0
249.0,111.899,4.966,0.222,144841,0
249.25,112.518,5.059,0.22,144841,0
249.5,114.306,5.057,0.217,144841,0
249.75,116.104,5.055,0.214,144841,0
250.0,113.755,4.957,0.219,144841,0
250.25,111.997,4.767,0.224,144841,0
250.5,112.02,4.675,0.215,144841,0
250.75,112.029,4.673,0.188,144841,0
251.0,112.643,4.76,0.178,144841,0
251.25,113.252,4.759,0.194,144841,0
251.5,113.858,4.756,0.208,144841,0
251.75,114.467,4.754,0.214,144841,0
252.0,115.081,4.572,0.211,144841,0
252.25,114.508,4.484,0.21,144841,0
252.5,114.521,4.481,0.214,144841,0
252.75,114.539,4.479,0.224,144841,0
253.0,116.337,4.564,0.225,144841,0
253.25,118.717,4.475,0.217,144841,0
253.5,115.781,4.388,0.204,144841,0
253.75,109.289,4.221,0.175,144841,0
254.0,107.54,4.137,0.183,144841,0
254.25,109.329,4.057,0.208,144841,0
254.5,108.168,4.056,0.237,144841,0
254.75,106.405,4.054,0.258,144841,0
255.0,105.235,4.13,0.257,144841,0
255.25,101.707,4.289,0.255,144841,0
255.5,98.77,4.455,0.256,144841,0
255.75,97.595,4.716,0.26,144841,0
256.0,94.659,4.899,0.268,144841,0
256.25,92.901,5.088,0.266,144841,0
256.5,88.772,5.183,0.261,144841,0
256.75,90.565,5.083,0.251,144841,0
257.0,97.685,4.797,0.245,144841,0
257.25,103.621,4.273,0.254,144841,0
257.5,103.051,3.956,0.266,144841,0
257.75,101.294,3.805,0.269,144841,0
258.0,100.133,4.029,0.261,144841,0
258.25,100.141,4.348,0.261,144841,0
258.5,99.568,4.874,0.26,144841,0
258.75,98.994,5.063,0.229,144841,0
259.0,97.241,5.259,0.203,144841,0
259.25,100.217,5.156,0.221,144841,0
259.5,103.791,5.056,0.242,144841,0
259.75,102.625,4.957,0.253,144841,0
260.0,101.459,4.954,0.248,144841,0
260.25,100.881,4.952,0.246,144841,0
260.5,102.091,4.95,0.247,144841,0
260.75,103.288,4.947,0.248,144841,0
261.0,104.485,5.041,0.251,144841,0
261.25,105.691,5.039,0.253,144841,0
261.5,105.705,5.036,0.254,144841,0
261.75,105.723,5.034,0.256,144841,0
262.0,104.557,5.031,0.257,144841,0
262.25,104.575,5.126,0.257,144841,0
262.5,105.776,5.123,0.258,144841,0
262.75,105.794,5.221,0.259,144841,0
263.0,104.041,5.319,0.259,144841,0
263.25,101.692,5.631,0.259,144841,0
263.5,99.347,6.077,0.264,144841,0
263.75,97.589,6.434,0.271,144841,0
264.0,96.419,7.078,0.269,144841,0
264.25,94.07,7.352,0.261,144841,0
264.5,89.353,7.782,0.259,144841,0
264.75,87.596,7.779,0.264,144841,0
265.0,89.393,7.627,0.265,144841,0
265.25,89.999,7.061,0.266,144841,0
265.5,90.016,6.29,0.267,144841,0
265.75,91.81,5.712,0.27,144841,0
266.0,93.603,5.288,0.272,144841,0
266.25,92.442,4.895,0.274,144841,0
266.5,93.052,4.531,0.269,144841,0
266.75,98.983,4.443,0.265,144841,0
267.0,103.144,4.192,0.26,144841,0
267.25,104.937,4.033,0.266,144841,0
267.5,103.179,3.878,0.261,144841,0
267.75,100.83,3.731,0.25,144841,0
268.0,102.04,3.659,0.213,144841,0
268.25,101.466,3.453,0.182,144841,0
268.5,100.893,3.321,0.225,144841,0
268.75,104.457,3.384,0.24,144841,0
269.0,107.434,3.514,0.201,144841,0
269.25,104.497,3.65,0.22,144841,0
269.5,106.878,3.938,0.255,144841,0
269.75,108.084,4.091,0.263,144841,0
270.0,106.322,4.331,0.262,144841,0
270.25,103.38,4.499,0.257,144841,0
270.5,98.072,5.142,0.261,144841,0
270.75,91.58,5.139,0.264,144841,0
271.0,92.19,5.04,0.259,144841,0
271.25,99.314,4.847,0.256,144841,0
271.5,104.658,4.754,0.258,144841,0
271.75,101.125,4.661,0.265,144841,0
272.0,99.367,4.483,0.274,144841,0
272.25,104.716,4.312,0.27,144841,0
272.5,108.881,4.069,0.262,144841,0
272.75,110.074,3.989,0.254,144841,0
273.0,111.28,3.912,0.247,144841,0
273.25,111.297,3.836,0.245,144841,0
273.5,111.311,3.761,0.249,144841,0
273.75,111.329,3.76,0.25,144841,0
274.0,110.764,3.757,0.248,144841,0
274.25,110.777,3.756,0.242,144841,0
274.5,110.791,3.826,0.229,144841,0
274.75,110.809,3.899,0.222,144841,0
275.0,106.092,3.897,0.229,144841,0
275.25,104.931,4.048,0.238,144841,0
275.5,106.132,4.285,0.246,144841,0
275.75,106.737,4.45,0.251,144841,0
276.0,107.356,4.711,0.259,144841,0
276.25,107.369,4.894,0.268,144841,0
276.5,106.795,5.181,0.262,144841,0
276.75,102.671,5.279,0.255,144841,0
277.0,102.097,4.702,0.251,144841,0
277.25,109.216,4.524,0.253,144841,0
277.5,112.785,4.187,0.253,144841,0
277.75,109.844,4.105,0.252,144841,0
278.0,109.27,4.103,0.253,144841,0
278.25,113.435,4.262,0.256,144841,0
278.5,111.081,4.687,0.259,144841,0
278.75,105.773,4.869,0.268,144841,0
279.0,98.097,5.255,0.272,144841,0
279.25,92.789,5.458,0.272,144841,0
279.5,91.627,5.779,0.272,144841,0
279.75,92.829,6.002,0.274,144841,0
280.0,92.847,5.998,0.274,144841,0
280.25,89.901,5.996,0.131,144841,0
280.5,82.817,5.658,0.108,144841,0
280.75,68.04,5.138,0.097,144841,0
281.0,57.997,4.665,0.071,144841,0
281.25,74.59,4.488,0.06,144841,0
281.5,87.032,4.235,0.189,144841,0
281.75,104.808,3.996,0.201,144841,0
282.0,112.52,3.918,0.19,144841,0
282.25,114.313,3.843,0.181,144841,0
282.5,116.111,3.767,0.193,144841,0
282.75,114.945,3.766,0.206,144841,0
283.0,118.514,3.837,0.201,144841,0
283.25,117.348,3.835,0.192,144841,0
283.5,114.994,3.907,0.197,144841,0
283.75,113.828,3.905,0.201,144841,0
284.0,117.402,3.978,0.197,144841,0
284.25,117.42,4.132,0.197,144841,0
284.5,117.437,4.211,0.186,144841,0
284.75,118.643,4.632,0.199,144841,0
285.0,118.065,5.294,0.219,144841,0
285.25,107.426,5.825,0.233,144841,0
285.5,97.383,6.408,0.245,144841,0
285.75,90.299,7.466,0.256,144841,0
286.0,92.093,8.214,0.262,144841,0
286.25,92.707,9.036,0.27,144841,0
286.5,93.908,9.941,0.274,144841,0
286.75,95.706,10.524,0.279,144841,0
287.0,91.581,10.929,0.282,144841,0
287.25,86.268,11.137,0.289,144841,0
287.5,80.368,11.791,0.267,144841,0
287.75,77.427,12.971,0.179,144841,0
288.0,67.384,13.999,0.149,144841,0
288.25,67.994,14.263,0.068,144841,0
288.5,77.481,13.459,0.02,144841,0
288.75,84.013,12.459,0.101,144841,0
289.0,85.214,10.683,0.195,144841,0
289.25,87.599,9.159,0.21,144841,0
289.5,92.347,7.703,0.243,144841,0
289.75,100.059,6.479,0.252,144841,0
290.0,109.554,5.555,0.242,144841,0
290.25,107.201,4.761,0.241,144841,0
290.5,102.484,4.851,0.249,144841,0
290.75,98.359,5.235,0.243,144841,0
291.0,94.826,5.334,0.238,144841,0
291.25,96.032,5.23,0.238,144841,0
291.5,99.597,5.129,0.242,144841,0
291.75,105.532,4.933,0.245,144841,0
292.0,109.101,4.838,0.253,144841,0
292.25,110.894,4.928,0.258,144841,0
292.5,109.137,5.318,0.259,144841,0
292.75,104.425,5.74,0.259,144841,0
293.0,101.479,6.315,0.26,144841,0
293.25,96.763,7.081,0.266,144841,0
293.5,89.679,9.996,0.281,144841,0
293.75,79.636,10.382,0.297,144841,0
294.0,79.062,10.579,0.31,144841,0
294.25,74.346,10.779,0.314,144841,0
294.5,67.262,9.42,0.297,144841,0
294.75,74.381,7.48,0.242,144841,0
295.0,86.827,6.054,0.183,144841,0
295.25,97.502,4.807,0.187,144841,0
295.5,98.112,4.043,0.231,144841,0
295.75,99.313,3.4,0.26,144841,0
296.0,100.524,3.813,0.263,144841,0
296.25,98.17,4.276,0.261,144841,0
296.5,96.408,5.079,0.253,144841,0
296.75,93.471,5.696,0.246,144841,0
297.0,91.709,6.51,0.243,144841,0
297.25,91.731,7.162,0.24,144841,0
297.5,93.52,7.44,0.238,144841,0
297.75,94.722,7.875,0.263,144841,0
298.0,93.561,7.873,0.259,144841,0
298.25,90.619,7.869,0.248,144841,0
298.5,88.27,8.017,0.233,144841,0
298.75,88.884,8.012,0.218,144841,0
299.0,90.077,8.164,0.204,144841,0
299.25,90.095,8.319,0.184,144841,0
299.5,87.75,8.315,0.213,144841,0
299.75,87.171,8.151,0.228,144841,0
300.0,89.565,7.993,0.245,144841,0
300.25,92.538,7.839,0.245,144841,0
300.5,93.748,7.539,0.244,144841,0
300.75,93.165,7.535,0.251,144841,0
301.0,90.82,7.533,0.274,144841,0
301.25,87.879,7.973,0.297,144841,0
301.5,84.342,8.283,0.271,144841,0
301.75,79.625,8.602,0.244,144841,0
302.0,79.056,9.106,0.271,144841,0
302.25,79.661,9.102,0.293,144841,0
302.5,77.312,9.274,0.306,144841,0
302.75,75.559,9.269,0.298,144841,0
303.0,78.531,9.09,0.293,144841,0
303.25,78.553,8.743,0.314,144841,0
303.5,76.204,8.092,0.33,144841,0
303.75,75.63,7.35,0.315,144841,0
304.0,78.603,6.423,0.292,144841,0
304.25,83.355,5.199,0.286,144841,0
304.5,90.479,4.128,0.278,144841,0
304.75,95.828,3.472,0.273,144841,0
305.0,98.208,3.537,0.274,144841,0
305.25,94.68,3.967,0.277,144841,0
305.5,90.551,4.534,0.28,144841,0
305.75,83.467,5.284,0.285,144841,0
306.0,77.567,6.277,0.299,144841,0
306.25,73.442,9.565,0.303,144841,0
306.5,71.684,10.325,0.299,144841,0
306.75,70.519,11.803,0.284,144841,0
307.0,68.169,13.492,0.227,144841,0
307.25,65.228,15.72,0.174,144841,0
307.5,59.92,16.967,0.133,144841,0
307.75,54.611,15.406,0.118,144841,0
308.0,53.45,13.21,0.118,144841,0
308.25,61.157,7.718,0.137,144841,0
308.5,75.378,5.058,0.163,144841,0
308.75,86.049,4.773,0.239,144841,0
309.0,89.03,4.77,0.268,144841,0
309.25,90.231,5.049,0.264,144841,0
309.5,90.85,5.244,0.261,144841,0
309.75,90.859,5.345,0.259,144841,0
310.0,90.881,5.658,0.265,144841,0
310.25,91.496,5.99,0.27,144841,0
310.5,92.101,6.222,0.27,144841,0
310.75,92.119,6.845,0.267,144841,0
311.0,90.357,7.529,0.259,144841,0
311.25,85.053,8.444,0.252,144841,0
311.5,83.291,9.29,0.241,144841,0
311.75,83.905,10.22,0.224,144841,0
312.0,87.474,10.614,0.22,144841,0
312.25,90.446,10.207,0.224,144841,0
312.5,94.015,9.821,0.218,144841,0
312.75,95.216,8.917,0.202,144841,0
313.0,95.239,8.579,0.181,144841,0
313.25,95.848,8.25,0.203,144841,0
313.5,97.054,8.248,0.231,144841,0
313.75,97.659,8.244,0.234,144841,0
314.0,98.269,8.083,0.23,144841,0
314.25,98.879,7.926,0.224,144841,0
314.5,98.305,7.478,0.224,144841,0
314.75,96.547,6.791,0.231,144841,0
315.0,98.345,5.935,0.235,144841,0
315.25,101.914,5.709,0.235,144841,0
315.5,103.115,5.706,0.235,144841,0
315.75,103.129,5.927,0.243,144841,0
316.0,100.784,6.52,0.247,144841,0
316.25,98.435,7.311,0.243,144841,0
316.5,96.681,7.891,0.234,144841,0
316.75,95.507,8.515,0.232,144841,0
317.0,94.937,9.014,0.231,144841,0
317.25,94.364,9.364,0.227,144841,0
317.5,96.753,9.725,0.223,144841,0
317.75,99.134,10.101,0.222,144841,0
318.0,105.07,10.291,0.217,144841,0
318.25,106.867,10.287,0.213,144841,0
318.5,103.926,10.479,0.213,144841,0
318.75,101.577,10.676,0.217,144841,0
319.0,101.595,10.88,0.216,144841,0
319.25,102.796,10.875,0.207,144841,0
319.5,102.81,11.079,0.212,144841,0
319.75,100.46,11.288,0.217,144841,0
320.0,98.111,11.722,0.222,144841,0
320.25,98.133,12.176,0.23,144841,0
320.5,98.151,12.648,0.235,144841,0
320.75,95.797,13.648,0.238,144841,0
321.0,98.183,14.451,0.235,144841,0
321.25,97.609,15.299,0.224,144841,0
321.5,91.117,14.999,0.181,144841,0
321.75,85.813,14.152,0.097,144841,0
322.0,91.152,13.358,0.085,144841,0
322.25,99.46,10.404,0.131,144841,0
322.5,103.621,8.75,0.198,144841,0
322.75,107.189,7.647,0.205,144841,0
323.0,107.212,7.216,0.204,144841,0
323.25,107.821,7.352,0.201,144841,0
323.5,109.023,7.49,0.208,144841,0
323.75,110.816,7.78,0.207,144841,0
324.0,112.609,8.081,0.204,144841,0
324.25,112.031,8.554,0.202,144841,0
324.5,107.906,9.592,0.212,144841,0
324.75,101.414,10.156,0.259,144841,0
325.0,96.698,10.754,0.272,144841,0
325.25,91.389,11.83,0.265,144841,0
325.5,91.999,12.767,0.258,144841,0
325.75,99.71,14.044,0.242,144841,0
326.0,99.728,14.587,0.166,144841,0
326.25,100.342,14.579,0.152,144841,0
326.5,103.911,14.296,0.185,144841,0
326.75,107.48,13.234,0.211,144841,0
327.0,109.278,11.566,0.202,144841,0
327.25,110.479,10.707,0.188,144841,0
327.5,112.86,10.299,0.169,144841,0
327.75,111.102,10.293,0.17,144841,0
328.0,108.753,10.285,0.203,144841,0
328.25,107.592,10.283,0.214,144841,0
328.5,109.977,10.082,0.215,144841,0
328.75,111.183,9.884,0.217,144841,0
329.0,111.192,9.509,0.218,144841,0
329.25,110.026,9.145,0.223,144841,0
329.5,106.497,8.797,0.226,144841,0
329.75,104.735,8.628,0.219,144841,0
330.0,111.268,8.459,0.207,144841,0
330.25,115.428,8.295,0.204,144841,0
330.5,114.262,8.133,0.2,144841,0
330.75,109.546,7.974,0.199,144841,0
331.0,102.462,7.67,0.195,144841,0
331.25,98.929,7.379,0.176,144841,0
331.5,108.416,6.701,0.153,144841,0
331.75,117.311,5.121,0.201,144841,0
332.0,125.022,4.39,0.22,144841,0
332.25,123.857,4.063,0.23,144841,0
332.5,113.222,3.984,0.227,144841,0
332.75,103.771,4.299,0.222,144841,0
333.0,101.422,4.64,0.214,144841,1
333.25,100.256,5.008,0.209,144841,0
333.5,93.764,5.836,0.21,144841,0
333.75,94.965,7.202,0.212,144841,0
334.0,100.309,8.394,0.191,144841,0
334.25,107.429,9.413,0.137,144841,0
334.5,112.19,9.589,0.196,144841,0
334.75,107.474,9.225,0.207,144841,0
335.0,104.528,8.061,0.205,144841,0
335.25,107.509,7.321,0.191,144841,0
335.5,109.89,7.041,0.192,144841,0
335.75,113.468,7.038,0.208,144841,0
336.0,115.257,7.31,0.213,144841,0
336.25,115.27,7.593,0.201,144841,0
336.5,114.109,8.039,0.19,144841,0
336.75,111.759,9.015,0.176,144841,0
337.0,110.594,10.504,0.174,144841,0
337.25,110.612,11.557,0.18,144841,0
337.5,112.409,12.471,0.181,144841,0
337.75,113.602,12.465,0.178,144841,0
338.0,114.212,12.223,0.177,144841,0
338.25,114.229,11.312,0.184,144841,0
338.5,116.619,10.676,0.198,144841,0
338.75,113.086,10.271,0.193,144841,0
339.0,118.435,9.878,0.189,144841,0
339.25,120.224,10.063,0.186,144841,0
339.5,119.65,10.454,0.182,144841,0
339.75,116.708,11.721,0.178,144841,0
340.0,113.176,12.176,0.173,144841,0
340.25,110.826,13.392,0.168,144841,0
340.5,109.069,13.646,0.153,144841,0
340.75,108.499,13.635,0.154,144841,0
