DEPT,GR,ILD,DPHI,SitID,Pick
15.0,15.075,,,118071,0
15.2,14.37,,0.4881,118071,0
15.4,14.475,,0.4916,118071,0
15.6,14.67,,0.4993,118071,0
15.8,15.465,,0.5081,118071,0
16.0,16.065,,0.5096,118071,0
16.2,16.17,,0.5044,118071,0
16.4,16.17,,0.4993,118071,0
16.6,17.475,,0.4895,118071,0
16.8,17.565,,0.4714,118071,0
17.0,17.265,,0.4585,118071,0
17.2,16.275,,0.4535,118071,0
17.4,16.17,,0.4513,118071,0
17.6,15.57,,0.4569,118071,0
17.8,13.77,,0.4687,118071,0
18.0,13.47,,0.4735,118071,0
18.2,13.365,,0.4762,118071,0
18.4,13.965,,0.4839,118071,0
18.6,13.965,,0.4896,118071,0
18.8,13.77,,0.4907,118071,0
19.0,14.175,,0.4908,118071,0
19.2,13.965,,0.4774,118071,0
19.4,13.665,,0.4433,118071,0
19.6,13.365,,0.4125,118071,0
19.8,14.265,,0.3515,118071,0
20.0,14.67,,0.3253,118071,0
20.2,14.865,,0.3201,118071,0
20.4,15.165,,0.3157,118071,0
20.6,15.375,,0.321,118071,0
20.8,15.375,,0.3224,118071,0
21.0,14.265,,0.3167,118071,0
21.2,13.965,,0.3018,118071,0
21.4,14.67,,0.2887,118071,0
21.6,16.965,,0.2891,118071,0
21.8,17.97,,0.2934,118071,0
22.0,18.57,,0.285,118071,0
22.2,19.17,,0.2865,118071,0
22.4,18.765,,0.2793,118071,0
22.6,18.975,,0.267,118071,0
22.8,20.175,,0.249,118071,0
23.0,20.565,,0.2323,118071,0
23.2,19.575,,0.2122,118071,0
23.4,17.775,,0.2116,118071,0
23.6,14.37,,0.2287,118071,0
23.8,14.265,,0.2285,118071,0
24.0,14.175,,0.2492,118071,0
24.2,14.565,,0.261,118071,0
24.4,15.57,,0.2739,118071,0
24.6,16.77,,0.2962,118071,0
24.8,17.67,,0.2722,118071,0
25.0,18.27,,0.252,118071,0
25.2,18.375,,0.2343,118071,0
25.4,19.365,,0.2236,118071,0
25.6,20.67,,0.2147,118071,0
25.8,22.47,,0.2493,118071,0
26.0,23.865,,0.273,118071,0
26.2,23.175,,0.2862,118071,0
26.4,22.47,,0.3009,118071,0
26.6,22.575,,0.3134,118071,0
26.8,23.775,,0.3136,118071,0
27.0,24.27,253.4136,0.2997,118071,0
27.2,25.17,1.6152,0.2967,118071,0
27.4,25.875,8.322,0.2929,118071,0
27.6,26.07,132.9933,0.2878,118071,0
27.8,26.175,7168.5264,0.283,118071,0
28.0,27.975,90163.3125,0.305,118071,0
28.2,29.775,4399.769,0.3176,118071,0
28.4,30.87,197.6196,0.3271,118071,0
28.6,32.175,55.4409,0.3363,118071,0
28.8,32.175,80.1364,0.35,118071,0
29.0,32.475,70.4417,0.3419,118071,0
29.2,32.58,59.6802,0.3242,118071,0
29.4,35.28,228.9971,0.2971,118071,0
29.6,36.375,2011.0825,0.2778,118071,0
29.8,37.275,167.4287,0.259,118071,0
30.0,39.18,37.6556,0.2343,118071,0
30.2,38.385,32.496,0.2097,118071,0
30.4,37.575,26.2924,0.189,118071,0
30.6,37.38,34.6601,0.171,118071,0
30.8,37.575,34.6601,0.1566,118071,0
31.0,38.58,34.6601,0.1459,118071,0
31.2,39.585,34.6601,0.16,118071,0
31.4,38.385,34.6601,0.1699,118071,0
31.6,36.375,34.3423,0.1928,118071,0
31.8,33.675,33.1001,0.2133,118071,0
32.0,32.175,32.496,0.2236,118071,0
32.2,30.975,32.496,0.1853,118071,0
32.4,30.975,32.7967,0.1459,118071,0
32.6,36.78,32.496,0.1611,118071,0
32.8,39.18,32.1981,0.1946,118071,0
33.0,40.275,31.9029,0.2194,118071,0
33.2,40.185,31.3206,0.2292,118071,0
33.4,40.875,31.6104,0.2124,118071,0
33.6,41.58,31.6104,0.187,118071,0
33.8,43.185,32.1981,0.1591,118071,0
34.0,43.785,32.496,0.1255,118071,0
34.2,43.485,32.496,0.1025,118071,0
34.4,39.585,32.496,0.1009,118071,0
34.6,38.775,32.7967,0.0971,118071,0
34.8,38.385,33.1001,0.1031,118071,0
35.0,38.58,33.4064,0.1169,118071,0
35.2,38.775,33.1001,0.1123,118071,0
35.4,38.28,33.1001,0.1066,118071,0
35.6,37.98,33.1001,0.1009,118071,0
35.8,39.48,33.1001,0.111,118071,0
36.0,41.175,33.4064,0.1234,118071,0
36.2,43.785,33.4064,0.143,118071,0
36.4,49.68,33.7155,0.1433,118071,0
36.6,50.685,34.0275,0.1341,118071,0
36.8,48.285,34.0275,0.1205,118071,0
37.0,39.285,34.6601,0.1182,118071,0
37.2,37.38,34.6601,0.1175,118071,0
37.4,37.275,34.3423,0.1234,118071,0
37.6,38.685,34.9808,0.1298,118071,0
37.8,39.075,34.9808,0.1362,118071,0
38.0,39.18,34.9808,0.1451,118071,0
38.2,39.975,34.9808,0.1529,118071,0
38.4,40.38,34.6601,0.1439,118071,0
38.6,40.785,34.6601,0.134,118071,0
38.8,41.085,34.3423,0.1341,118071,0
39.0,41.28,34.6601,0.1418,118071,0
39.2,40.575,34.6601,0.1346,118071,0
39.4,39.975,34.9808,0.1236,118071,0
39.6,40.275,34.6601,0.1193,118071,0
39.8,40.275,34.3423,0.124,118071,0
40.0,40.68,34.3423,0.1353,118071,0
40.2,40.08,34.9808,0.1503,118071,0
40.4,40.185,34.6601,0.1376,118071,0
40.6,40.185,34.3423,0.1305,118071,0
40.8,39.975,34.3423,0.1264,118071,0
41.0,39.975,34.0275,0.1203,118071,0
41.2,40.08,34.0275,0.1134,118071,0
41.4,40.38,34.0275,0.104,118071,0
41.6,40.185,33.7155,0.1123,118071,0
41.8,39.285,33.7155,0.1213,118071,0
42.0,38.685,33.7155,0.1177,118071,0
42.2,37.275,33.7155,0.121,118071,0
42.4,36.78,33.7155,0.1306,118071,0
42.6,36.975,33.7155,0.1307,118071,0
42.8,38.58,33.4064,0.1307,118071,0
43.0,38.58,33.1001,0.1395,118071,0
43.2,38.28,32.7967,0.1485,118071,0
