DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
140.0,106.978,3.198,0.278,0.572,114772,0,14000,0.8949381794430267,1.16252874136122
140.3,102.151,3.249,0.281,0.576,114772,0,14000,0.8405480427825675,1.1783503345523405
140.6,98.534,3.243,0.262,0.566,114772,0,14000,0.7997920609510197,1.1765019108850274
140.9,95.521,3.297,0.261,0.547,114772,0,14000,0.7658418886373749,1.1930159971453522
141.2,93.714,3.288,0.264,0.54,114772,0,14000,0.7454807995664303,1.1902825185518389
141.5,93.119,3.282,0.28,0.559,114772,0,14000,0.7387764011175028,1.1884560395858654
141.8,97.36,3.275,0.275,0.547,114772,0,14000,0.7865635503980097,1.186320922517668
142.1,98.574,3.209,0.265,0.532,114772,0,14000,0.8002427768131325,1.165962478358452
142.4,94.353,3.204,0.267,0.523,114772,0,14000,0.7526809854636817,1.164403150299869
142.7,96.175,3.14,0.276,0.55,114772,0,14000,0.7732110929829187,1.1442259846284666
143.0,94.369,3.075,0.28,0.564,114772,0,14000,0.752861271808527,1.1233081532857137
143.3,91.96,3.069,0.286,0.535,114772,0,14000,0.7257169090127848,1.1213550340226457
143.6,93.782,3.008,0.291,0.522,114772,0,14000,0.7462470165320219,1.1012787305501526
143.9,90.767,2.947,0.281,0.537,114772,0,14000,0.7122743084252714,1.0807910970311037
144.2,87.15,2.886,0.281,0.561,114772,0,14000,0.6715183265937238,1.059874925349141
144.5,88.367,2.775,0.294,0.574,114772,0,14000,0.685231356698505,1.0206543507955084
144.8,92.606,2.72,0.28,0.605,114772,0,14000,0.7329959701859063,1.000635556771736
145.1,91.406,2.614,0.275,0.621,114772,0,14000,0.7194744943225232,0.9608854407494182
145.4,90.206,2.562,0.279,0.617,114772,0,14000,0.7059530184591398,0.9407921066675495
145.7,92.027,2.511,0.286,0.598,114772,0,14000,0.7264718580818239,0.9206850626446188
146.0,92.034,2.46,0.293,0.603,114772,0,14000,0.7265507333576937,0.9001654149766596
146.3,92.044,2.455,0.297,0.585,114772,0,14000,0.7266634123232217,0.8981308345579436
146.6,92.656,2.495,0.291,0.574,114772,0,14000,0.7335593650135475,0.9142927372114821
146.9,97.499,2.489,0.293,0.594,114772,0,14000,0.7881297880188517,0.9118850410551663
147.2,98.715,2.483,0.297,0.572,114772,0,14000,0.8018315502270802,0.909471533904146
147.5,93.889,2.481,0.305,0.566,114772,0,14000,0.7474526814631736,0.9086657353343504
147.8,88.457,2.429,0.327,0.569,114772,0,14000,0.6862454673882586,0.8874837669321043
148.1,87.862,2.381,0.334,0.579,114772,0,14000,0.6795410689393311,0.8675247674119078
148.4,90.289,2.29,0.325,0.592,114772,0,14000,0.7068882538730238,0.8285561843688409
148.7,93.319,2.243,0.318,0.607,114772,0,14000,0.7410299804280666,0.8078187138428901
149.0,95.743,2.238,0.316,0.615,114772,0,14000,0.7683433616721008,0.8055870781549965
149.3,96.961,2.235,0.307,0.62,114772,0,14000,0.7820676596734347,0.8042457023284533
149.6,92.134,2.313,0.302,0.615,114772,0,14000,0.7276775230129755,0.8385497066294938
149.9,89.122,2.396,0.296,0.613,114772,0,14000,0.6937386185958836,0.8738048538671979
150.2,89.733,2.437,0.306,0.559,114772,0,14000,0.7006233033896563,0.890771878040477
150.5,91.555,2.429,0.314,0.562,114772,0,14000,0.7211534109088933,0.8874837669321043
150.8,93.376,2.426,0.294,0.576,114772,0,14000,0.7416722505315775,0.8862479325249046
151.1,93.384,2.466,0.287,0.557,114772,0,14000,0.7417623937039998,0.9026014598839711
151.4,92.184,2.65,0.297,0.532,114772,0,14000,0.7282409178406166,0.9745634135759166
151.7,86.753,3.687,0.295,0.539,114772,0,14000,0.6670449716622544,1.3048158314804965
152.0,80.717,4.264,0.261,0.482,114772,0,14000,0.5990319480694365,1.4502100320765532
152.3,75.286,4.334,0.258,0.456,114772,0,14000,0.5378360018910744,1.466493210448838
152.6,77.711,4.169,0.289,0.446,114772,0,14000,0.5651606510316614,1.427678597552535
152.9,94.643,3.723,0.259,0.474,114772,0,14000,0.7559486754639996,1.3145324808928818
153.2,94.048,3.452,0.248,0.538,114772,0,14000,0.749244277015072,1.2389566700883645
153.5,95.87,3.445,0.227,0.527,114772,0,14000,0.769774384534309,1.2369268072190287
153.8,98.295,3.503,0.231,0.516,114772,0,14000,0.7970990336748959,1.25362259890725
154.1,98.302,3.833,0.254,0.522,114772,0,14000,0.7971779089507657,1.3436503953175298
154.4,92.267,3.826,0.266,0.522,114772,0,14000,0.7291761532545006,1.3418224847104112
154.7,92.276,3.749,0.274,0.493,114772,0,14000,0.7292775643234758,1.321491805128185
155.0,96.514,3.673,0.274,0.492,114772,0,14000,0.7770309099143244,1.3010114894039302
155.3,99.546,3.665,0.26,0.512,114772,0,14000,0.8111951722624731,1.2988310638478529
155.6,98.948,3.794,0.269,0.537,114772,0,14000,0.8044569701238868,1.333423507249992
155.9,93.518,4.152,0.265,0.512,114772,0,14000,0.7432722918420778,1.423592554338529
156.2,92.317,4.221,0.245,0.502,114772,0,14000,0.7297395480821414,1.440074435904402
156.5,94.139,4.213,0.244,0.483,114772,0,14000,0.7502696556013784,1.4381773565995692
156.8,95.356,4.206,0.256,0.484,114772,0,14000,0.7639826857061598,1.4365144548335542
157.1,85.695,3.97,0.267,0.489,114772,0,14000,0.6551235371093714,1.3787686135876143
157.4,85.098,3.888,0.275,0.5,114772,0,14000,0.6483966028673382,1.357897458611346
157.7,86.919,4.028,0.258,0.519,114772,0,14000,0.6689154424900224,1.3932724574748825
158.0,87.532,5.016,0.255,0.534,114772,0,14000,0.6758226630769006,1.6126347969490469
158.3,91.167,6.978,0.239,0.524,114772,0,14000,0.7167814670463992,1.9427637758389351
158.6,91.779,9.018,0.215,0.519,114772,0,14000,0.7236774197367247,2.199223688891602
158.9,86.952,9.864,0.146,0.488,114772,0,14000,0.6692872830762655,2.2888927796490393
159.2,88.169,9.668,0.188,0.427,114772,0,14000,0.6830003131810467,2.2688224971807927
159.5,101.474,8.796,0.241,0.449,114772,0,14000,0.8329196768163087,2.1742982095722687
159.8,100.273,7.716,0.221,0.436,114772,0,14000,0.8193869330563728,2.0432973910509373
160.1,96.656,7.151,0.208,0.419,114772,0,14000,0.7786309512248251,1.9672536054710985
160.4,99.084,7.54,0.206,0.444,114772,0,14000,0.8059894040550706,2.020223508278932
160.7,100.299,7.958,0.236,0.462,114772,0,14000,0.8196798983667462,2.0741789686010823
161.0,89.428,9.549,0.263,0.468,114772,0,14000,0.6971865949410463,2.2564374841975936
161.3,79.766,10.647,0.282,0.471,114772,0,14000,0.5883161784477053,2.3652791015637367
161.6,74.939,11.864,0.298,0.454,114772,0,14000,0.5339260417872459,2.4735094477213178
161.9,75.552,12.75,0.29,0.404,114772,0,14000,0.5408332623741243,2.545532055917853
162.2,76.165,13.201,0.281,0.39,114772,0,14000,0.5477404829610026,2.5802933418167053
162.5,80.403,13.173,0.281,0.386,114772,0,14000,0.5954938285518513,2.5781700393759226
162.8,79.808,12.439,0.279,0.401,114772,0,14000,0.5887894301029237,2.5208375021506493
163.1,71.355,11.32,0.288,0.425,114772,0,14000,0.4935419005419413,2.426571956166873
163.4,71.363,11.096,0.314,0.417,114772,0,14000,0.4936320437143638,2.4065855842377912
163.7,83.458,11.276,0.256,0.422,114772,0,14000,0.6299172525207145,2.4226774600907777
164.0,89.511,13.286,0.26,0.435,114772,0,14000,0.6981218303549303,2.5867116019147516
164.3,87.707,15.952,0.275,0.454,114772,0,14000,0.677794544973644,2.769584840099928
164.6,78.648,20.61,0.34,0.485,114772,0,14000,0.5757186701016531,3.0257768801036087
164.9,64.151,22.98,0.362,0.487,114772,0,14000,0.4123679737754303,3.1346247075815246
165.2,55.094,23.788,0.317,0.409,114772,0,14000,0.31031463469654497,3.1691816722242825
165.5,56.916,23.294,0.325,0.405,114772,0,14000,0.3308447422157819,3.1481962459754653
165.8,61.154,21.995,0.321,0.391,114772,0,14000,0.37859808780663057,3.0908156094493635
166.1,66.603,21.172,0.282,0.38,114772,0,14000,0.4399968561229434,3.052680026317564
166.4,68.424,18.561,0.287,0.388,114772,0,14000,0.4605156957456277,2.9210631439808914
166.7,68.431,16.896,0.288,0.406,114772,0,14000,0.4605945710214973,2.8270774993797363
167.0,70.857,15.655,0.282,0.41,114772,0,14000,0.4879304880586372,2.75079099355172
167.3,84.767,15.924,0.271,0.391,114772,0,14000,0.644666929108355,2.7678280331207925
167.6,85.984,17.737,0.271,0.405,114772,0,14000,0.6583799592131362,2.875653417016491
167.9,79.948,19.421,0.3,0.403,114772,0,14000,0.5903669356203183,2.9663554697497263
168.2,63.034,20.867,0.298,0.398,114772,0,14000,0.39978173332593103,3.0381694429767045
168.5,54.58,22.009,0.302,0.4,114772,0,14000,0.3045229358683958,3.091451914972012
168.8,52.776,24.088,0.304,0.405,114772,0,14000,0.28419565048710965,3.1817142063238166
169.1,53.39,26.859,0.293,0.389,114772,0,14000,0.2911141389705407,3.29060133263474
169.4,53.398,27.809,0.307,0.393,114772,0,14000,0.2912042821429633,3.325360068906723
169.7,52.196,28.259,0.319,0.429,114772,0,14000,0.27766027048647435,3.3414123447956183
170.0,49.183,28.192,0.326,0.45,114772,0,14000,0.2437100981728295,3.339038604464262
170.3,43.751,27.641,0.314,0.419,114772,0,14000,0.1825028840979145,3.3193005394764272
170.6,47.99,26.582,0.319,0.412,114772,0,14000,0.23026749758531598,3.2802346711934876
170.9,47.395,26.041,0.312,0.407,114772,0,14000,0.22356309913638844,3.2596726030705274
171.2,49.216,25.041,0.313,0.414,114772,0,14000,0.24408193875907255,3.2205148808817037
171.5,51.038,25.006,0.32,0.43,114772,0,14000,0.2646120462783094,3.219116195976751
171.8,43.794,25.409,0.325,0.418,114772,0,14000,0.18298740364968571,3.2351038355341104
172.1,43.801,25.353,0.327,0.406,114772,0,14000,0.1830662789255555,3.2328974606610164
172.4,43.206,24.839,0.329,0.414,114772,0,14000,0.17636188047662796,3.2124154011985797
172.7,41.401,23.031,0.329,0.407,114772,0,14000,0.15602332719878895,3.136841568711163
173.0,41.408,21.358,0.325,0.406,114772,0,14000,0.15610220247465867,3.0614268449578774
173.3,45.043,18.728,0.314,0.407,114772,0,14000,0.19706100644415717,2.9300202641483133
173.6,51.095,17.354,0.294,0.407,114772,0,14000,0.2652543163818202,2.8538236036071583
173.9,60.17,16.691,0.288,0.406,114772,0,14000,0.3675104775986563,2.814870251121378
174.2,63.2,15.765,0.274,0.444,114772,0,14000,0.40165220415369907,2.757792927313347
174.5,53.538,14.611,0.295,0.454,114772,0,14000,0.29278178766035795,2.6817753541055644
174.8,58.382,12.812,0.308,0.394,114772,0,14000,0.34736347856221517,2.550383012264871
175.1,91.027,11.667,0.295,0.429,114772,0,14000,0.7152039615290046,2.4567652009597207
175.4,106.751,10.046,0.264,0.462,114772,0,14000,0.8923803669255369,2.3071755407484207
175.7,105.55,9.657,0.273,0.474,114772,0,14000,0.8788476231656006,2.2676840765025217
176.0,105.557,10.771,0.279,0.478,114772,0,14000,0.8789264984414704,2.3768582657871047
176.3,106.17,13.415,0.279,0.471,114772,0,14000,0.8858337190283486,2.596374229311525
176.6,94.696,15.225,0.284,0.453,114772,0,14000,0.756545873981299,2.722939470410195
176.9,82.011,15.482,0.299,0.404,114772,0,14000,0.6136126062087848,2.739678704693694
177.2,80.206,14.346,0.298,0.407,114772,0,14000,0.5932740529309458,2.663471854762413
177.5,82.634,12.588,0.282,0.407,114772,0,14000,0.6206325057611913,2.532744773609217
177.8,85.662,11.671,0.264,0.408,114772,0,14000,0.6547516965231285,2.4571079892544576
178.1,88.693,12.302,0.256,0.412,114772,0,14000,0.6889046909747241,2.5097626636618013
178.4,88.702,13.723,0.252,0.426,114772,0,14000,0.6890061020436994,2.619073985990867
178.7,77.226,16.776,0.258,0.42,114772,0,14000,0.5596957212035439,2.819949889689093
179.0,70.586,20.124,0.281,0.424,114772,0,14000,0.48487688809282314,3.00191362954805
179.3,55.484,22.436,0.312,0.438,114772,0,14000,0.31470911435214455,3.1106672573582395
179.6,50.658,24.119,0.338,0.465,114772,0,14000,0.26033024558823814,3.1830003262405056
179.9,50.667,25.889,0.376,0.478,114772,0,14000,0.2604316566572135,3.253818554330127
