DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
330.0,99.578,2.607,0.233,0.449,153892,0,14000
330.25,99.843,2.63,0.23,0.448,153892,0,14000
330.5,99.806,2.629,0.226,0.447,153892,0,14000
330.75,98.002,2.627,0.218,0.443,153892,0,14000
331.0,97.089,2.65,0.202,0.441,153892,0,14000
331.25,98.529,2.649,0.202,0.447,153892,0,14000
331.5,99.38,2.671,0.216,0.445,153892,0,14000
331.75,98.754,2.671,0.234,0.443,153892,0,14000
332.0,101.069,2.693,0.232,0.446,153892,0,14000
332.25,102.222,2.716,0.227,0.449,153892,0,14000
332.5,102.48,2.714,0.225,0.45,153892,0,14000
332.75,102.148,2.738,0.215,0.45,153892,0,14000
333.0,101.817,2.738,0.206,0.446,153892,0,14000
333.25,100.908,2.735,0.201,0.436,153892,0,14000
333.5,96.751,2.81,0.208,0.42,153892,0,14000
333.75,93.466,2.966,0.213,0.425,153892,0,14000
334.0,93.441,3.16,0.212,0.432,153892,0,14000
334.25,93.997,3.188,0.215,0.429,153892,0,14000
334.5,90.13,3.185,0.233,0.425,153892,0,14000
334.75,83.912,3.363,0.24,0.438,153892,0,14000
335.0,77.983,4.262,0.265,0.44,153892,0,14000
335.25,74.71,5.255,0.274,0.425,153892,0,14000
335.5,72.022,7.362,0.282,0.401,153892,0,14000
335.75,69.039,9.078,0.297,0.391,153892,0,14000
336.0,65.77,10.596,0.305,0.376,153892,0,14000
336.25,60.136,11.393,0.308,0.372,153892,0,14000
336.5,57.742,11.81,0.308,0.365,153892,0,14000
336.75,57.12,11.81,0.309,0.37,153892,0,14000
337.0,56.792,12.012,0.315,0.369,153892,0,14000
337.25,57.349,12.342,0.319,0.371,153892,0,14000
337.5,58.199,12.562,0.315,0.369,153892,0,14000
337.75,57.283,12.562,0.314,0.36,153892,0,14000
338.0,56.652,12.779,0.316,0.359,153892,0,14000
338.25,57.208,13.248,0.317,0.36,153892,0,14000
338.5,58.648,13.986,0.319,0.362,153892,0,14000
338.75,59.503,13.986,0.32,0.367,153892,0,14000
339.0,59.172,15.026,0.322,0.373,153892,0,14000
339.25,57.96,17.383,0.323,0.373,153892,0,14000
