DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
220.0,90.374,2.771,0.255,0.545,111060,0,14000,0.7054577663372164,1.019211874679815
220.25,91.001,2.721,0.263,0.551,111060,0,14000,0.7131891965634316,1.0010031349137976
220.5,92.857,2.722,0.267,0.536,111060,0,14000,0.7360752164994049,1.0013705779918134
220.75,94.714,2.724,0.259,0.515,111060,0,14000,0.758973567265085,1.0021050593524807
221.0,89.195,2.778,0.26,0.515,111060,0,14000,0.6909197181128023,1.021734844037696
221.25,87.365,2.779,0.255,0.518,111060,0,14000,0.6683542997492079,1.022094749170589
221.5,86.146,2.781,0.238,0.52,111060,0,14000,0.6533230183365186,1.0228141710742014
221.75,84.929,2.783,0.245,0.536,111060,0,14000,0.6383163985832431,1.023533075781998
222.0,91.09,2.785,0.25,0.575,111060,0,14000,0.7142866404073441,1.024251464037074
222.25,91.719,2.786,0.253,0.549,111060,0,14000,0.7220427322929729,1.0246104647266208
222.5,86.198,2.736,0.268,0.532,111060,0,14000,0.6539642214812764,1.0065006547243849
222.75,83.752,2.79,0.284,0.533,111060,0,14000,0.6238030120182426,1.0260451800562416
223.0,85.611,2.845,0.279,0.552,111060,0,14000,0.6467260244433367,1.0455665825106055
223.25,87.469,2.901,0.276,0.565,111060,0,14000,0.6696367060387237,1.065058952220537
223.5,89.94,2.958,0.267,0.571,111060,0,14000,0.7001061862444296,1.0845167449455035
223.75,93.027,3.016,0.255,0.552,111060,0,14000,0.7381714575495749,1.1039347657900802
224.0,94.269,3.018,0.236,0.555,111060,0,14000,0.7534863480455226,1.1045976737927852
224.25,91.823,3.02,0.212,0.539,111060,0,14000,0.7233251385824886,1.1052601426395743
224.5,92.453,3.079,0.139,0.528,111060,0,14000,0.7310935612978245,1.124608116744819
224.75,93.692,3.14,0.187,0.522,111060,0,14000,0.7463714593046514,1.1442259846284666
225.0,90.631,3.201,0.207,0.506,111060,0,14000,0.7086267895718852,1.163466385006589
225.25,91.875,3.327,0.209,0.521,111060,0,14000,0.7239663417272466,1.202074002742673
225.5,96.191,3.329,0.222,0.564,111060,0,14000,0.7771862027421501,1.202674962493453
225.75,94.36,3.395,0.224,0.548,111060,0,14000,0.7546084535488488,1.2223067065144215
226.0,92.529,3.462,0.221,0.521,111060,0,14000,0.7320307043555475,1.241849345253601
226.25,90.699,3.529,0.218,0.499,111060,0,14000,0.7094652859919531,1.2610173783530456
226.5,91.324,3.599,0.22,0.497,111060,0,14000,0.7171720545587545,1.2806588076426306
226.75,95.026,3.67,0.221,0.512,111060,0,14000,0.7628207861336322,1.300194386858407
227.0,98.112,3.813,0.22,0.516,111060,0,14000,0.8008737266090705,1.338418903478859
227.25,98.741,3.889,0.219,0.528,111060,0,14000,0.8086298184946997,1.3581546265254083
227.5,96.909,3.965,0.221,0.542,111060,0,14000,0.7860397384716915,1.3775083771517267
227.75,94.463,4.043,0.224,0.54,111060,0,14000,0.7558785290086576,1.3969894640664084
228.0,92.017,4.122,0.215,0.516,111060,0,14000,0.7257173195456238,1.4163409084721172
228.25,93.876,4.125,0.208,0.487,111060,0,14000,0.7486403319707179,1.41706844402613
228.5,93.888,4.128,0.205,0.474,111060,0,14000,0.7487883019272005,1.4177954506569475
228.75,93.285,4.053,0.208,0.514,111060,0,14000,0.7413528116139504,1.3994598149512945
229.0,93.299,3.98,0.215,0.535,111060,0,14000,0.7415254432298469,1.381284331856004
229.25,94.542,3.834,0.22,0.536,111060,0,14000,0.7568526645555014,1.3439112528620962
229.5,97.628,3.695,0.219,0.506,111060,0,14000,0.7949056050309399,1.3069832607564487
229.75,98.87,3.697,0.221,0.489,111060,0,14000,0.8102204955268874,1.3075243848466982
230.0,95.81,3.699,0.217,0.476,111060,0,14000,0.772488156623828,1.308065216280023
230.25,91.52,3.772,0.217,0.468,111060,0,14000,0.7195888971813034,1.3276080158811645
230.5,90.302,3.846,0.222,0.486,111060,0,14000,0.7045699465983211,1.347036247267212
230.75,89.701,3.849,0.223,0.48,111060,0,14000,0.6971591179444847,1.3478159723756569
231.0,86.641,3.925,0.218,0.468,111060,0,14000,0.6594267790414253,1.367368899001827
231.25,85.424,4.001,0.21,0.466,111060,0,14000,0.6444201592881498,1.3865468292471308
231.5,82.978,4.237,0.19,0.488,111060,0,14000,0.6142589498251159,1.4438578318021278
231.75,75.613,4.659,0.156,0.485,111060,0,14000,0.5234423890339287,1.5388029792157
232.0,70.708,5.221,0.108,0.437,111060,0,14000,0.4629596693216716,1.6526908697684695
232.25,77.484,5.962,0.119,0.41,111060,0,14000,0.5465133714155052,1.7854076725439731
232.5,85.488,7.205,0.182,0.401,111060,0,14000,0.6452093323893902,1.9747766173755743
232.75,92.262,8.075,0.193,0.396,111060,0,14000,0.72873837282381,2.0887741074980464
233.0,96.58,7.928,0.189,0.415,111060,0,14000,0.7819828954981272,2.0704020583790608
233.25,97.209,6.951,0.2,0.469,111060,0,14000,0.789738987383756,1.938886972759236
233.5,92.917,6.095,0.21,0.486,111060,0,14000,0.7368150662818178,1.8074704036209783
233.75,93.545,5.343,0.205,0.509,111060,0,14000,0.7445588273377398,1.6757891645815939
