DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
173.0,84.458,8.054,0.23,0.495,118235,0,14000
173.25,87.777,8.275,0.241,0.52,118235,0,14000
173.5,89.279,8.271,0.242,0.535,118235,0,14000
173.75,88.964,8.042,0.258,0.551,118235,0,14000
174.0,86.833,7.265,0.25,0.562,118235,0,14000
174.25,82.282,6.098,0.272,0.57,118235,0,14000
174.5,82.27,4.979,0.255,0.568,118235,0,14000
174.75,84.075,3.709,0.237,0.568,118235,0,14000
175.0,90.421,3.707,0.234,0.566,118235,0,14000
175.25,92.226,5.551,0.241,0.563,118235,0,14000
175.5,95.848,4.924,0.264,0.561,118235,0,14000
175.75,96.442,4.171,0.258,0.566,118235,0,14000
176.0,91.284,3.437,0.237,0.568,118235,0,14000
176.25,89.76,2.806,0.197,0.567,118235,0,14000
176.5,90.05,2.729,0.149,0.56,118235,0,14000
176.75,88.222,2.855,0.097,0.559,118235,0,14000
177.0,85.184,2.934,0.172,0.561,118235,0,14000
177.25,88.503,2.986,0.143,0.564,118235,0,14000
177.5,88.794,3.097,0.114,0.57,118235,0,14000
177.75,86.059,3.271,0.245,0.564,118235,0,14000
178.0,88.468,3.455,0.294,0.542,118235,0,14000
178.25,89.667,3.716,0.28,0.529,118235,0,14000
178.5,90.867,4.035,0.259,0.529,118235,0,14000
178.75,90.856,4.503,0.252,0.536,118235,0,14000
179.0,88.724,5.31,0.238,0.544,118235,0,14000
179.25,86.898,5.116,0.241,0.55,118235,0,14000
179.5,86.885,4.794,0.275,0.554,118235,0,14000
179.75,89.295,4.535,0.286,0.557,118235,0,14000
180.0,93.827,3.985,0.29,0.556,118235,0,14000
180.25,99.264,3.911,0.274,0.557,118235,0,14000
180.5,101.675,4.325,0.27,0.561,118235,0,14000
180.75,99.846,4.205,0.262,0.565,118235,0,14000
181.0,98.02,3.869,0.245,0.568,118235,0,14000
181.25,98.009,3.593,0.246,0.571,118235,0,14000
181.5,99.208,3.558,0.239,0.568,118235,0,14000
181.75,98.892,3.656,0.231,0.557,118235,0,14000
182.0,96.459,3.756,0.233,0.544,118235,0,14000
182.25,95.237,3.754,0.235,0.545,118235,0,14000
182.5,94.923,3.684,0.244,0.556,118235,0,14000
182.75,92.189,3.648,0.277,0.57,118235,0,14000
183.0,90.965,3.647,0.276,0.562,118235,0,14000
183.25,91.561,3.713,0.275,0.555,118235,0,14000
183.5,91.247,3.779,0.271,0.545,118235,0,14000
183.75,90.328,3.848,0.263,0.527,118235,0,14000
184.0,90.315,4.026,0.255,0.52,118235,0,14000
184.25,92.423,4.253,0.255,0.527,118235,0,14000
184.5,91.199,4.834,0.255,0.538,118235,0,14000
184.75,93.914,5.346,0.259,0.532,118235,0,14000
185.0,96.022,5.294,0.263,0.521,118235,0,14000
185.25,98.127,5.147,0.247,0.525,118235,0,14000
185.5,99.026,5.051,0.244,0.546,118235,0,14000
185.75,99.923,4.866,0.226,0.546,118235,0,14000
186.0,100.82,4.16,0.222,0.553,118235,0,14000
