DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
315.0,80.177,2.915,0.29,0.517,107168,0,14000,0.7081743815311933,1.069873250328304
315.25,80.184,2.808,0.282,0.526,107168,0,14000,0.7082554914218508,1.0324760474107846
315.5,85.07,2.756,0.271,0.534,107168,0,14000,0.7648701951009539,1.013783981591854
315.75,86.295,2.706,0.265,0.533,107168,0,14000,0.7790644259660586,0.9954752252332684
316.0,86.309,2.655,0.269,0.532,107168,0,14000,0.779226645747374,0.9764484211651517
316.25,88.762,2.656,0.276,0.535,107168,0,14000,0.8076498688592938,0.9768249966673407
316.5,90.599,2.706,0.283,0.555,107168,0,14000,0.8289354215933323,0.9954752252332684
316.75,90.614,2.758,0.283,0.568,107168,0,14000,0.8291092285018847,1.0145094051803454
317.0,90.635,2.864,0.277,0.583,107168,0,14000,0.8293525581738579,1.0522227407124152
317.25,90.039,2.974,0.268,0.54,107168,0,14000,0.8224466303407131,1.0899112105070918
317.5,87.634,3.031,0.264,0.513,107168,0,14000,0.7945795893361607,1.1088958973113983
317.75,88.254,3.089,0.268,0.506,107168,0,14000,0.8017636082229892,1.1278506512248272
318.0,88.271,3.031,0.273,0.504,107168,0,14000,0.8019605893860151,1.1088958973113983
318.25,83.433,2.976,0.27,0.507,107168,0,14000,0.7459020678142795,1.0905834771802536
318.5,87.706,2.921,0.255,0.541,107168,0,14000,0.7954138624972118,1.0719294468848517
318.75,90.145,2.921,0.234,0.553,107168,0,14000,0.823674865827816,1.0719294468848517
319.0,90.161,2.867,0.228,0.571,107168,0,14000,0.8238602598636051,1.0532696748616655
319.25,86.534,2.922,0.241,0.587,107168,0,14000,0.7818337493756586,1.0722717356361355
319.5,82.912,2.977,0.253,0.545,107168,0,14000,0.7398651745238962,1.0909194411143261
319.75,87.179,3.092,0.258,0.514,107168,0,14000,0.7893074464434076,1.1288213648725978
320.0,89.02,3.151,0.252,0.518,107168,0,14000,0.8106393476863933,1.1477230363657855
320.25,86.606,3.211,0.251,0.528,107168,0,14000,0.7826680225367095,1.1665855293971397
320.5,84.805,3.334,0.24,0.496,107168,0,14000,0.7617996063831967,1.2041757837242242
320.75,84.818,3.462,0.206,0.456,107168,0,14000,0.7619502390372753,1.241849345253601
321.0,86.047,3.663,0.22,0.442,107168,0,14000,0.7761908184113272,1.2982852137956808
321.25,86.671,3.949,0.235,0.455,107168,0,14000,0.7834211858071031,1.373464914587961
321.5,84.867,4.025,0.243,0.467,107168,0,14000,0.7625180082718795,1.39252739533949
321.75,82.46,4.101,0.244,0.474,107168,0,14000,0.7346277930128534,1.4112332848366005
322.0,81.864,4.102,0.237,0.501,107168,0,14000,0.7277218651797087,1.4114770974824198
322.25,83.102,3.878,0.228,0.509,107168,0,14000,0.742066728698892,1.3553221354659235
322.5,84.939,3.735,0.219,0.526,107168,0,14000,0.7633522814329304,1.3177504959573678
322.75,87.384,3.465,0.221,0.548,107168,0,14000,0.7916828075269557,1.242715518640588
323.0,92.877,3.276,0.23,0.576,107168,0,14000,0.8553308974388085,1.1866262184892167
323.25,95.317,3.156,0.236,0.503,107168,0,14000,0.8836034878966496,1.1493085715464153
323.5,96.543,3.156,0.248,0.494,107168,0,14000,0.8978093058889911,1.1493085715464153
323.75,85.024,3.098,0.261,0.508,107168,0,14000,0.7643371872480602,1.1307599698784279
324.0,82.61,3.098,0.256,0.508,107168,0,14000,0.7363658620983765,1.1307599698784279
324.25,94.174,3.157,0.242,0.522,107168,0,14000,0.8703594014649643,1.1496253771349811
324.5,96.612,3.279,0.234,0.525,107168,0,14000,0.8986088176683316,1.1875415475681383
324.75,90.559,3.341,0.234,0.5,107168,0,14000,0.8284719365038595,1.2062731564859739
325.0,85.721,3.469,0.252,0.471,107168,0,14000,0.7724134149321239,1.2438692506585802
325.25,84.519,3.671,0.256,0.473,107168,0,14000,0.7584856879934662,1.3004668285643783
325.5,88.788,3.812,0.255,0.503,107168,0,14000,0.8079511341674511,1.3381566090833732
325.75,89.413,4.033,0.246,0.517,107168,0,14000,0.8151930886904637,1.3945129954319209
326.0,91.863,4.11,0.243,0.512,107168,0,14000,0.843581550420673,1.4134254615952075
326.25,94.912,4.111,0.245,0.502,107168,0,14000,0.8789107013657376,1.4136687404109582
326.5,91.287,3.96,0.246,0.502,107168,0,14000,0.8369073651322646,1.376246550515726
326.75,87.658,3.886,0.256,0.511,107168,0,14000,0.7948576803898444,1.357382924292133
327.0,86.462,3.606,0.259,0.519,107168,0,14000,0.7809994762146076,1.2826018979331317
327.25,89.523,3.409,0.248,0.535,107168,0,14000,0.8164676726865139,1.2264219265630212
327.5,91.962,3.346,0.247,0.546,107168,0,14000,0.8447286760171182,1.2077685912033223
327.75,91.977,3.474,0.253,0.525,107168,0,14000,0.8449024829256705,1.245309546340965
328.0,81.063,3.676,0.285,0.489,107168,0,14000,0.7184405762630158,1.3018279248379452
328.25,70.153,4.272,0.299,0.454,107168,0,14000,0.5920250181093085,1.452084442479124
328.5,70.773,5.253,0.314,0.443,107168,0,14000,0.5992090369961368,1.6588012456441035
328.75,76.867,6.458,0.327,0.455,107168,0,14000,0.6698209903773187,1.8653212208019023
329.0,78.1,9.055,0.309,0.455,107168,0,14000,0.6841079182603177,2.2033181956969976
329.25,74.468,10.926,0.304,0.444,107168,0,14000,0.6420234721361873,2.3911461852211393
329.5,69.021,12.003,0.297,0.421,107168,0,14000,0.578908390077228,2.4851574516679125
329.75,65.396,12.7,0.297,0.407,107168,0,14000,0.5369050538437552,2.5416027808658104
330.0,62.984,13.437,0.284,0.405,107168,0,14000,0.5089569029485451,2.5980128401067337
330.25,59.971,14.217,0.287,0.403,107168,0,14000,0.474044888584006,2.6544391350365872
330.5,58.769,15.043,0.306,0.401,107168,0,14000,0.46011716164534827,2.710913431476484
330.75,56.965,15.621,0.316,0.414,107168,0,14000,0.43921398411012486,2.7486168030125486
331.0,58.19,15.622,0.3,0.396,107168,0,14000,0.45340821497522943,2.748680817310804
331.25,66.106,15.334,0.298,0.367,107168,0,14000,0.5451319141818973,2.730073237282049
331.5,70.373,15.051,0.324,0.464,107168,0,14000,0.5945741861014089,2.7114450985776855
331.75,71.603,14.773,0.357,0.532,107168,0,14000,0.6088263526026975,2.692801867249822
332.0,72.228,15.055,0.419,0.555,107168,0,14000,0.61606830712571,2.7117108261646288
332.25,77.721,15.342,0.39,0.503,107168,0,14000,0.679716397037563,2.7305948173423933
332.5,80.163,15.931,0.347,0.458,107168,0,14000,0.7080121617498777,2.768267524297547
332.75,83.829,16.856,0.328,0.429,107168,0,14000,0.7504905702000602,2.824707269762272
333.0,84.443,17.503,0.322,0.416,107168,0,14000,0.7576050663234677,2.862372866139164
333.25,77.783,17.837,0.309,0.414,107168,0,14000,0.6804347989262458,2.8812755122084024
333.5,73.548,18.521,0.303,0.446,107168,0,14000,0.6313633150783127,2.9189057633681688
333.75,71.133,18.524,0.295,0.448,107168,0,14000,0.603380402801392,2.9190677284585673
334.0,73.582,18.527,0.317,0.424,107168,0,14000,0.6317572774043645,2.9192296673205234
334.25,76.026,18.528,0.323,0.417,107168,0,14000,0.6600762163711529,2.9192836411141005
334.5,76.047,18.53,0.328,0.439,107168,0,14000,0.660319546043126,2.91939157996253
334.75,78.49,18.189,0.329,0.422,107168,0,14000,0.6886268978826776,2.900817565540388
335.0,80.938,18.191,0.329,0.408,107168,0,14000,0.7169921853584132,2.900927516002318
335.25,78.524,17.855,0.32,0.415,107168,0,14000,0.6890208602087295,2.882284141113463
335.5,73.076,17.857,0.308,0.427,107168,0,14000,0.6258941910225335,2.882396148219311
335.75,64.599,17.859,0.304,0.42,107168,0,14000,0.5276701134360096,2.882508142780972
336.0,60.362,18.2,0.305,0.406,107168,0,14000,0.47857545533360274,2.901422143533148
336.25,57.34,18.202,0.313,0.412,107168,0,14000,0.4435591568239324,2.90153202754519
336.5,55.534,18.205,0.302,0.394,107168,0,14000,0.4226328050342352,2.901696830926889
336.75,62.231,17.869,0.283,0.387,107168,0,14000,0.5002317961392195,2.8830679275247744
337.0,69.544,17.212,0.269,0.393,107168,0,14000,0.5849684576220849,2.845607395966191
337.25,72.593,16.272,0.254,0.449,107168,0,14000,0.6202976085671495,2.789446453858621
337.5,75.648,15.383,0.251,0.498,107168,0,14000,0.6556962822756348,2.73326365364166
337.75,75.662,14.272,0.235,0.467,107168,0,14000,0.6558585020569504,2.6583002765100536
338.0,76.29,13.492,0.206,0.464,107168,0,14000,0.6631352179616735,2.602097658379088
338.25,76.908,12.755,0.264,0.492,107168,0,14000,0.6702960625940283,2.5459241355997393
338.5,76.93,12.519,0.295,0.508,107168,0,14000,0.6705509793932384,2.527248289063052
338.75,73.914,12.521,0.278,0.495,107168,0,14000,0.6356042036469889,2.527408033344746
339.0,73.317,12.76,0.27,0.476,107168,0,14000,0.6286866886866072,2.5463160616153964
339.25,79.414,12.761,0.258,0.474,107168,0,14000,0.6993334034494995,2.546394428389178
339.5,83.069,12.525,0.261,0.464,107168,0,14000,0.741684353500077,2.5277274453738032
339.75,89.168,12.065,0.292,0.454,107168,0,14000,0.8123542425174428,2.4903095279204144
340.0,91.608,10.986,0.302,0.421,107168,0,14000,0.8406268329752838,2.3966226451694226
340.25,88.586,10.003,0.288,0.413,107168,0,14000,0.8056105344656135,2.302886047702634
340.5,83.745,9.281,0.273,0.417,107168,0,14000,0.7495172515121674,2.2279703770827757
340.75,80.726,9.282,0.267,0.423,107168,0,14000,0.7145357143842074,2.228078118172422
341.0,87.428,9.11,0.261,0.413,107168,0,14000,0.7921926411253758,2.209373808966105
341.25,88.654,8.776,0.251,0.406,107168,0,14000,0.8063984591177172,2.172021862443565
341.5,86.249,8.142,0.235,0.418,107168,0,14000,0.7785314181131648,2.0970370782794925
341.75,87.48,7.414,0.234,0.411,107168,0,14000,0.7927951717416905,2.0033714535271994
