DEPT,GR,ILD,DPHI,SitID,Pick,Formation
25.0,70.719,36.542,0.17,118113,0,14000
25.25,70.097,37.252,0.161,118113,0,14000
25.5,70.604,37.426,0.134,118113,0,14000
25.75,73.037,36.167,0.163,118113,0,14000
26.0,76.286,33.869,0.172,118113,0,14000
26.25,80.427,31.061,0.14,118113,0,14000
26.5,83.704,27.729,0.171,118113,0,14000
26.75,78.05,25.163,0.174,118113,0,14000
27.0,74.774,23.837,0.193,118113,0,14000
27.25,73.518,23.195,0.193,118113,0,14000
27.5,73.583,23.241,0.185,118113,0,14000
27.75,74.118,24.128,0.192,118113,0,14000
28.0,71.251,25.344,0.191,118113,0,14000
28.25,69.635,26.429,0.219,118113,0,14000
28.5,68.481,26.782,0.177,118113,0,14000
28.75,70.663,26.666,0.152,118113,0,14000
29.0,74.241,26.425,0.192,118113,0,14000
29.25,75.802,25.983,0.22,118113,0,14000
29.5,76.792,25.45,0.2,118113,0,14000
29.75,77.364,25.312,0.219,118113,0,14000
30.0,77.191,24.472,0.237,118113,0,14000
30.25,75.782,23.203,0.217,118113,0,14000
30.5,74.691,22.049,0.202,118113,0,14000
30.75,74.995,21.031,0.212,118113,0,14000
31.0,75.509,20.377,0.208,118113,0,14000
31.25,75.669,20.666,0.211,118113,0,14000
31.5,73.798,21.217,0.209,118113,0,14000
31.75,69.902,22.422,0.189,118113,0,14000
32.0,67.678,24.116,0.189,118113,0,14000
32.25,68.069,27.213,0.22,118113,0,14000
32.5,66.781,32.948,0.235,118113,0,14000
32.75,62.755,38.479,0.218,118113,0,14000
33.0,58.647,43.739,0.164,118113,0,14000
33.25,58.992,46.301,0.141,118113,0,14000
33.5,61.094,52.686,0.162,118113,0,14000
33.75,61.108,62.95,0.176,118113,0,14000
34.0,60.535,65.4,0.168,118113,0,14000
34.25,59.419,63.619,0.176,118113,0,14000
34.5,59.456,61.398,0.17,118113,0,14000
34.75,60.829,60.535,0.166,118113,0,14000
35.0,62.147,60.789,0.155,118113,0,14000
35.25,61.284,60.136,0.137,118113,0,14000
35.5,58.009,58.166,0.151,118113,0,14000
