DEPT,GR,ILD,DPHI,SitID,Pick,Formation
90.0,51.192,82.584,0.34,117821,0,9500
90.25,54.849,81.134,0.336,117821,0,9500
90.5,57.284,75.431,0.332,117821,0,9500
90.75,65.749,65.156,0.327,117821,0,9500
91.0,70.008,43.507,0.342,117821,0,9500
91.25,70.044,33.66,0.361,117821,0,9500
91.5,71.284,34.308,0.342,117821,0,9500
91.75,70.718,34.331,0.315,117821,0,9500
92.0,66.531,32.505,0.311,117821,0,9500
92.25,59.944,28.078,0.322,117821,0,9500
92.5,55.164,28.096,0.332,117821,0,9500
92.75,51.596,28.116,0.329,117821,0,9500
93.0,48.011,27.622,0.327,117821,0,9500
93.25,46.852,24.757,0.322,117821,0,9500
93.5,47.49,20.992,0.316,117821,0,9500
93.75,48.73,17.478,0.309,117821,0,9500
94.0,49.97,14.822,0.306,117821,0,9500
94.25,50.608,12.118,0.307,117821,0,9500
94.5,48.838,11.475,0.308,117821,0,9500
94.75,46.466,15.411,0.314,117821,0,9500
95.0,43.491,13.312,0.324,117821,0,9500
95.25,43.518,10.881,0.324,117821,0,9500
95.5,44.758,12.159,0.322,117821,0,9500
95.75,45.396,52.985,0.322,117821,0,9500
96.0,44.228,71.17,0.342,117821,0,9500
96.25,43.06,62.606,0.328,117821,0,9500
96.5,43.698,44.174,0.318,117821,0,9500
96.75,45.54,40.321,0.318,117821,0,9500
97.0,45.576,30.064,0.332,117821,0,9500
97.25,44.417,26.942,0.335,117821,0,9500
97.5,43.851,22.432,0.325,117821,0,9500
97.75,45.1,26.487,0.312,117821,0,9500
98.0,45.738,46.016,0.301,117821,0,9500
98.25,45.774,45.216,0.302,117821,0,9500
98.5,46.412,37.646,0.304,117821,0,9500
98.75,47.05,58.571,0.328,117821,0,9500
99.0,47.086,56.504,0.325,117821,0,9500
99.25,47.724,49.705,0.316,117821,0,9500
99.5,48.964,44.542,0.311,117821,0,9500
99.75,47.194,39.189,0.309,117821,0,9500
100.0,46.026,38.501,0.305,117821,0,9500
100.25,45.46,44.633,0.306,117821,0,9500
100.5,45.496,42.266,0.306,117821,0,9500
100.75,45.532,35.849,0.31,117821,0,9500
101.0,45.568,36.539,0.318,117821,0,9500
101.25,46.206,40.086,0.322,117821,0,9500
101.5,45.639,33.375,0.315,117821,0,9500
101.75,43.878,23.549,0.305,117821,0,9500
102.0,43.294,20.723,0.295,117821,0,9500
102.25,46.34,21.513,0.295,117821,0,9500
102.5,48.182,24.039,0.3,117821,0,9500
102.75,48.829,27.863,0.309,117821,0,9500
103.0,48.865,41.023,0.315,117821,0,9500
103.25,48.901,55.113,0.324,117821,0,9500
103.5,49.548,61.573,0.336,117821,0,9500
103.75,49.566,60.492,0.334,117821,0,9500
104.0,49.0,54.209,0.326,117821,0,9500
104.25,49.036,45.134,0.316,117821,0,9500
104.5,49.072,36.894,0.308,117821,0,9500
104.75,48.506,33.676,0.304,117821,0,9500
105.0,46.736,42.019,0.307,117821,0,9500
105.25,44.975,57.478,0.323,117821,0,9500
105.5,45.002,47.856,0.309,117821,0,9500
105.75,46.242,40.584,0.31,117821,0,9500
106.0,49.306,41.372,0.318,117821,0,9500
106.25,49.935,37.763,0.324,117821,0,9500
106.5,51.786,27.136,0.329,117821,0,9500
106.75,51.831,30.327,0.332,117821,0,9500
107.0,51.849,35.809,0.331,117821,0,9500
107.25,51.292,30.368,0.329,117821,0,9500
107.5,50.726,25.284,0.325,117821,0,9500
107.75,50.16,24.844,0.318,117821,0,9500
108.0,50.196,25.793,0.305,117821,0,9500
108.25,49.63,27.274,0.296,117821,0,9500
108.5,48.461,27.288,0.293,117821,0,9500
108.75,47.895,24.907,0.305,117821,0,9500
109.0,46.727,21.518,0.319,117821,0,9500
109.25,46.161,20.752,0.332,117821,0,9500
109.5,44.993,20.387,0.341,117821,0,9500
109.75,43.223,20.405,0.339,117821,0,9500
110.0,45.667,20.047,0.343,117821,0,9500
110.25,46.898,19.695,0.335,117821,0,9500
110.5,44.526,20.074,0.175,117821,0,9500
110.75,42.756,21.23,0.123,117821,0,9500
111.0,41.587,22.04,0.078,117821,0,9500
111.25,39.826,22.465,0.031,117821,0,9500
111.5,38.056,23.318,0.02,117821,0,9500
111.75,36.286,25.119,0.018,117821,0,9500
112.0,35.118,23.787,0.016,117821,0,9500
112.25,37.562,20.176,0.019,117821,0,9500
112.5,38.793,19.46,0.037,117821,0,9500
112.75,41.246,18.428,0.079,117821,0,9500
113.0,42.477,18.441,0.1,117821,0,9500
113.25,43.726,19.142,0.124,117821,0,9500
113.5,44.364,23.449,0.151,117821,0,9500
113.75,45.002,31.491,0.181,117821,0,9500
114.0,45.029,42.3,0.222,117821,0,9500
114.25,45.667,45.559,0.285,117821,0,9500
114.5,45.703,50.908,0.343,117821,0,9500
114.75,45.137,57.941,0.342,117821,0,9500
115.0,45.173,67.18,0.339,117821,0,9500
115.25,47.033,72.356,0.334,117821,0,9500
115.5,48.273,63.65,0.329,117821,0,9500
115.75,48.911,54.979,0.322,117821,0,9500
116.0,47.743,44.941,0.318,117821,0,9500
116.25,46.575,34.131,0.322,117821,0,9500
116.5,46.009,25.921,0.322,117821,0,9500
116.75,46.647,22.394,0.321,117821,0,9500
117.0,47.887,23.248,0.326,117821,0,9500
117.25,49.729,24.136,0.326,117821,0,9500
117.5,50.969,23.712,0.33,117821,0,9500
117.75,49.81,22.455,0.333,117821,0,9500
118.0,47.429,20.876,0.333,117821,0,9500
118.25,45.056,20.51,0.334,117821,0,9500
118.5,44.49,22.5,0.334,117821,0,9500
118.75,46.323,24.688,0.336,117821,0,9500
119.0,47.563,25.63,0.336,117821,0,9500
119.25,48.812,23.825,0.334,117821,0,9500
119.5,49.441,20.204,0.33,117821,0,9500
119.75,49.477,16.825,0.328,117821,0,9500
120.0,50.727,16.228,0.327,117821,0,9500
120.25,50.16,15.943,0.33,117821,0,9500
120.5,49.594,16.552,0.33,117821,0,9500
120.75,49.63,18.498,0.325,117821,0,9500
121.0,50.268,19.924,0.321,117821,0,9500
121.25,49.693,21.068,0.321,117821,0,9500
121.5,48.525,19.951,0.324,117821,0,9500
121.75,48.57,18.21,0.324,117821,0,9500
122.0,48.615,16.928,0.321,117821,0,9500
122.25,48.633,17.253,0.32,117821,0,9500
122.5,49.882,20.005,0.319,117821,0,9500
122.75,50.52,21.546,0.321,117821,0,9500
123.0,51.158,21.565,0.326,117821,0,9500
123.25,51.203,21.576,0.331,117821,0,9500
123.5,50.628,21.594,0.337,117821,0,9500
123.75,50.062,21.608,0.334,117821,0,9500
124.0,50.098,21.623,0.333,117821,0,9500
124.25,50.745,25.063,0.337,117821,0,9500
124.5,51.374,22.88,0.338,117821,0,9500
124.75,52.021,22.069,0.339,117821,0,9500
125.0,52.057,22.911,0.339,117821,0,9500
125.25,51.482,21.7,0.339,117821,0,9500
125.5,50.925,20.549,0.341,117821,0,9500
125.75,50.358,20.189,0.342,117821,0,9500
126.0,49.792,20.202,0.337,117821,0,9500
126.25,49.828,20.212,0.332,117821,0,9500
126.5,49.855,20.608,0.327,117821,0,9500
126.75,50.493,20.998,0.316,117821,0,9500
127.0,50.529,21.803,0.308,117821,0,9500
127.25,50.565,22.219,0.306,117821,0,9500
127.5,51.203,23.075,0.325,117821,0,9500
127.75,51.841,23.087,0.34,117821,0,9500
128.0,51.877,23.539,0.344,117821,0,9500
128.25,52.533,23.547,0.344,117821,0,9500
128.5,52.551,24.903,0.343,117821,0,9500
128.75,52.587,25.383,0.34,117821,0,9500
129.0,52.021,24.937,0.339,117821,0,9500
129.25,56.28,26.365,0.339,117821,0,9500
129.5,56.316,28.401,0.339,117821,0,9500
129.75,55.759,26.401,0.337,117821,0,9500
130.0,55.777,28.44,0.334,117821,0,9500
130.25,55.22,28.459,0.33,117821,0,9500
130.5,55.265,26.459,0.329,117821,0,9500
130.75,55.903,25.521,0.334,117821,0,9500
131.0,56.541,26.986,0.338,117821,0,9500
131.25,57.781,28.016,0.341,117821,0,9500
131.5,58.41,28.555,0.339,117821,0,9500
131.75,59.048,25.124,0.338,117821,0,9500
132.0,58.482,24.233,0.333,117821,0,9500
132.25,57.323,25.625,0.328,117821,0,9500
132.5,57.952,27.096,0.324,117821,0,9500
132.75,62.202,29.189,0.324,117821,0,9500
133.0,64.646,30.303,0.324,117821,0,9500
133.25,65.284,29.238,0.324,117821,0,9500
133.5,65.329,28.197,0.321,117821,0,9500
133.75,64.17,25.746,0.313,117821,0,9500
134.0,63.586,23.928,0.306,117821,0,9500
134.25,62.418,22.656,0.296,117821,0,9500
134.5,62.454,20.68,0.29,117821,0,9500
134.75,66.102,18.876,0.286,117821,0,9500
135.0,71.566,17.232,0.303,117821,0,9500
135.25,74.621,16.021,0.342,117821,0,9500
135.5,75.25,14.893,0.358,117821,0,9500
135.75,77.092,13.348,0.365,117821,0,9500
136.0,85.556,12.184,0.35,117821,0,9500
136.25,92.224,11.752,0.32,117821,0,9500
136.5,92.26,13.876,0.284,117821,0,9500
136.75,89.888,17.963,0.283,117821,0,9500
137.0,89.312,19.353,0.28,117821,0,9500
137.25,91.155,19.36,0.259,117821,0,9500
137.5,93.006,18.677,0.266,117821,0,9500
137.75,94.246,18.346,0.278,117821,0,9500
138.0,94.282,17.373,0.287,117821,0,9500
138.25,94.309,15.569,0.286,117821,0,9500
138.5,94.354,15.579,0.285,117821,0,9500
138.75,93.796,16.479,0.288,117821,0,9500
139.0,93.814,16.794,0.293,117821,0,9500
139.25,93.248,17.438,0.293,117821,0,9500
139.5,91.478,17.449,0.297,117821,0,9500
139.75,87.911,17.788,0.304,117821,0,9500
140.0,84.928,18.128,0.309,117821,0,9500
140.25,82.555,18.14,0.319,117821,0,9500
140.5,84.397,17.181,0.325,117821,0,9500
140.75,86.24,16.873,0.315,117821,0,9500
141.0,85.08,17.198,0.326,117821,0,9500
141.25,81.495,18.874,0.338,117821,0,9500
141.5,76.733,19.237,0.353,117821,0,9500
141.75,74.954,18.896,0.342,117821,0,9500
142.0,73.183,18.226,0.31,117821,0,9500
142.25,70.2,16.951,0.286,117821,0,9500
142.5,66.022,16.648,0.283,117821,0,9500
142.75,64.252,16.057,0.281,117821,0,9500
143.0,64.287,14.929,0.28,117821,0,9500
143.25,63.721,14.399,0.28,117821,0,9500
143.5,62.562,14.147,0.279,117821,0,9500
143.75,65.007,14.687,0.272,117821,0,9500
144.0,68.646,16.721,0.264,117821,0,9500
144.25,72.312,17.678,0.25,117821,0,9500
144.5,72.348,19.761,0.25,117821,0,9500
144.75,69.967,20.511,0.255,117821,0,9500
145.0,67.594,21.689,0.255,117821,0,9500
145.25,68.232,22.935,0.255,117821,0,9500
145.5,68.87,23.81,0.255,117821,0,9500
145.75,66.498,24.264,0.245,117821,0,9500
146.0,62.922,22.982,0.2,117821,0,9500
146.25,61.754,22.17,0.196,117821,0,9500
146.5,63.596,23.024,0.231,117821,0,9500
146.75,63.641,23.46,0.245,117821,0,9500
147.0,64.279,23.479,0.246,117821,0,9500
147.25,68.52,22.639,0.263,117821,0,9500
147.5,73.372,21.439,0.296,117821,0,9500
147.75,78.225,20.302,0.32,117821,0,9500
148.0,83.077,19.945,0.261,117821,0,9500
148.25,80.705,21.482,0.293,117821,0,9500
148.5,72.914,24.454,0.32,117821,0,9500
148.75,74.756,23.157,0.352,117821,0,9500
149.0,74.19,19.638,0.352,117821,0,9500
149.25,68.808,17.925,0.364,117821,0,9500
149.5,63.425,18.61,0.364,117821,0,9500
149.75,70.093,21.577,0.369,117821,0,9500
150.0,70.731,21.992,0.345,117821,0,9500
150.25,67.145,21.212,0.3,117821,0,9500
150.5,61.763,18.32,0.318,117821,0,9500
150.75,56.992,14.705,0.342,117821,0,9500
