DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
271.272,110.983,3.589,0.182,0.48,108753,0,9500
271.522,111.248,3.525,0.189,0.492,108753,0,9500
271.772,110.122,3.423,0.195,0.505,108753,0,9500
272.022,107.532,3.276,0.199,0.515,108753,0,9500
272.272,107.968,3.183,0.197,0.517,108753,0,9500
272.522,111.68,3.019,0.206,0.509,108753,0,9500
272.772,109.491,2.986,0.206,0.513,108753,0,9500
273.022,107.45,2.928,0.203,0.523,108753,0,9500
273.272,106.339,2.874,0.209,0.527,108753,0,9500
273.522,108.098,2.97,0.206,0.517,108753,0,9500
273.772,107.648,3.06,0.192,0.511,108753,0,9500
274.022,105.533,3.154,0.179,0.514,108753,0,9500
274.272,103.216,3.11,0.176,0.516,108753,0,9500
274.522,104.23,3.087,0.179,0.513,108753,0,9500
274.772,108.046,2.93,0.193,0.528,108753,0,9500
275.022,107.114,2.93,0.199,0.538,108753,0,9500
275.272,105.407,2.929,0.203,0.54,108753,0,9500
275.522,105.571,2.924,0.202,0.534,108753,0,9500
275.772,107.804,2.963,0.185,0.519,108753,0,9500
276.022,105.995,2.866,0.176,0.51,108753,0,9500
276.272,104.677,2.776,0.171,0.5,108753,0,9500
276.522,101.895,2.77,0.183,0.492,108753,0,9500
276.772,98.272,2.769,0.19,0.484,108753,0,9500
277.022,98.141,2.766,0.205,0.477,108753,0,9500
277.272,99.649,2.977,0.216,0.488,108753,0,9500
277.522,97.205,3.335,0.234,0.499,108753,0,9500
277.772,93.657,4.125,0.259,0.503,108753,0,9500
278.022,90.27,4.801,0.275,0.482,108753,0,9500
278.272,87.725,5.757,0.305,0.464,108753,0,9500
278.522,83.037,7.015,0.331,0.442,108753,0,9500
278.772,74.446,7.754,0.361,0.465,108753,0,9500
279.022,69.121,8.505,0.389,0.498,108753,0,9500
279.272,62.618,8.977,0.448,0.535,108753,0,9500
279.522,55.303,9.223,0.504,0.569,108753,0,9500
279.772,60.663,8.943,0.339,0.602,108753,0,9500
280.022,67.43,8.486,0.273,0.606,108753,0,9500
280.272,73.698,8.249,0.254,0.563,108753,0,9500
280.522,75.835,8.092,0.263,0.466,108753,0,9500
280.772,72.828,8.373,0.28,0.416,108753,0,9500
281.022,68.191,8.568,0.28,0.419,108753,0,9500
281.272,64.709,8.635,0.281,0.423,108753,0,9500
281.522,61.541,8.51,0.293,0.421,108753,0,9500
