DEPT,GR,ILD,DPHI,SitID,Pick,Formation
175.0,114.405,7.418,0.25,123616,0,9500
175.25,114.314,6.207,0.232,123616,0,9500
175.5,114.803,5.19,0.209,123616,0,9500
175.75,117.704,4.781,0.21,123616,0,9500
176.0,115.751,4.95,0.214,123616,0,9500
176.25,113.188,5.336,0.215,123616,0,9500
176.5,110.625,5.975,0.212,123616,0,9500
176.75,109.282,6.201,0.213,123616,0,9500
177.0,109.161,6.18,0.213,123616,0,9500
177.25,111.482,5.801,0.212,123616,0,9500
177.5,113.833,5.566,0.207,123616,0,9500
177.75,116.123,5.233,0.226,123616,0,9500
178.0,113.56,4.92,0.242,123616,0,9500
178.25,110.966,4.712,0.241,123616,0,9500
178.5,115.149,4.7,0.229,123616,0,9500
178.75,117.499,4.858,0.213,123616,0,9500
179.0,117.348,4.845,0.191,123616,0,9500
179.25,112.953,4.932,0.171,123616,0,9500
179.5,109.779,5.106,0.185,123616,0,9500
179.75,111.489,5.093,0.198,123616,0,9500
180.0,114.39,5.071,0.195,123616,0,9500
180.25,116.1,4.957,0.184,123616,0,9500
180.5,117.261,4.571,0.189,123616,0,9500
180.75,118.36,4.215,0.21,123616,0,9500
181.0,118.209,3.887,0.224,123616,0,9500
181.25,118.087,3.654,0.226,123616,0,9500
181.5,118.607,3.639,0.221,123616,0,9500
181.75,117.845,3.773,0.218,123616,0,9500
182.0,114.671,4.14,0.219,123616,0,9500
182.25,112.077,4.378,0.221,123616,0,9500
182.5,115.008,4.808,0.226,123616,0,9500
182.75,119.191,4.881,0.229,123616,0,9500
183.0,119.68,4.779,0.218,123616,0,9500
183.25,117.727,4.578,0.205,123616,0,9500
183.5,115.164,4.385,0.187,123616,0,9500
183.75,114.402,4.286,0.181,123616,0,9500
184.0,116.722,4.193,0.191,123616,0,9500
184.25,117.852,4.095,0.196,123616,0,9500
184.5,117.731,4.084,0.209,123616,0,9500
184.75,116.999,4.15,0.218,123616,0,9500
185.0,113.184,4.381,0.222,123616,0,9500
185.25,110.651,4.546,0.224,123616,0,9500
185.5,109.248,4.803,0.222,123616,0,9500
185.75,109.768,5.374,0.218,123616,0,9500
186.0,110.837,6.017,0.208,123616,0,9500
186.25,111.326,6.229,0.21,123616,0,9500
186.5,111.266,6.341,0.215,123616,0,9500
186.75,112.976,6.073,0.21,123616,0,9500
187.0,112.855,5.822,0.207,123616,0,9500
187.25,110.261,5.916,0.21,123616,0,9500
187.5,104.004,6.497,0.215,123616,0,9500
187.75,101.471,7.004,0.211,123616,0,9500
188.0,97.046,7.545,0.205,123616,0,9500
188.25,94.483,8.133,0.2,123616,0,9500
188.5,93.141,7.943,0.206,123616,0,9500
188.75,94.24,7.468,0.217,123616,0,9500
189.0,99.003,7.016,0.222,123616,0,9500
189.25,103.155,7.135,0.215,123616,0,9500
189.5,99.981,7.399,0.204,123616,0,9500
189.75,93.755,7.81,0.202,123616,0,9500
190.0,90.581,6.663,0.201,123616,0,9500
190.25,99.617,5.685,0.202,123616,0,9500
190.5,108.073,4.846,0.221,123616,0,9500
190.75,115.858,4.826,0.252,123616,0,9500
191.0,114.485,5.008,0.242,123616,0,9500
191.25,113.204,5.286,0.222,123616,0,9500
191.5,113.082,5.269,0.209,123616,0,9500
191.75,115.403,5.154,0.203,123616,0,9500
192.0,115.282,4.48,0.2,123616,0,9500
192.25,107.224,4.051,0.198,123616,0,9500
192.5,101.578,3.884,0.197,123616,0,9500
192.75,98.404,4.1,0.2,123616,0,9500
193.0,92.147,4.776,0.208,123616,0,9500
193.25,87.142,5.458,0.219,123616,0,9500
193.5,84.548,7.002,0.216,123616,0,9500
193.75,86.899,8.158,0.188,123616,0,9500
194.0,87.999,9.136,0.17,123616,0,9500
194.25,87.878,8.589,0.164,123616,0,9500
194.5,90.198,7.466,0.215,123616,0,9500
194.75,95.541,7.297,0.235,123616,0,9500
195.0,97.892,6.729,0.238,123616,0,9500
195.25,97.771,5.849,0.234,123616,0,9500
195.5,100.122,5.192,0.225,123616,0,9500
195.75,103.053,4.513,0.222,123616,0,9500
196.0,99.849,4.24,0.223,123616,0,9500
196.25,101.528,4.229,0.231,123616,0,9500
196.5,102.078,4.555,0.225,123616,0,9500
196.75,102.567,4.812,0.224,123616,0,9500
197.0,98.753,5.079,0.227,123616,0,9500
197.25,99.272,5.165,0.232,123616,0,9500
197.5,102.814,5.668,0.232,123616,0,9500
197.75,106.936,5.769,0.232,123616,0,9500
198.0,108.035,5.863,0.23,123616,0,9500
198.25,106.113,5.512,0.229,123616,0,9500
198.5,101.108,4.881,0.223,123616,0,9500
198.75,94.851,4.864,0.211,123616,0,9500
199.0,91.067,5.244,0.2,123616,0,9500
199.25,85.421,5.992,0.206,123616,0,9500
199.5,85.91,7.113,0.208,123616,0,9500
199.75,89.482,7.655,0.159,123616,0,9500
200.0,95.465,7.635,0.148,123616,0,9500
200.25,100.198,6.637,0.175,123616,0,9500
200.5,103.189,5.892,0.229,123616,0,9500
200.75,106.731,4.922,0.248,123616,0,9500
201.0,102.947,5.095,0.242,123616,0,9500
201.25,99.102,5.086,0.235,123616,0,9500
201.5,97.149,4.967,0.229,123616,0,9500
201.75,96.417,4.762,0.225,123616,0,9500
202.0,96.266,4.934,0.229,123616,0,9500
202.25,96.205,5.212,0.23,123616,0,9500
202.5,94.832,4.802,0.227,123616,0,9500
202.75,96.542,4.432,0.226,123616,0,9500
203.0,99.504,4.09,0.228,123616,0,9500
203.25,102.435,3.921,0.231,123616,0,9500
203.5,101.703,3.981,0.233,123616,0,9500
203.75,96.087,4.125,0.225,123616,0,9500
204.0,90.441,4.619,0.22,123616,0,9500
204.25,86.016,5.176,0.218,123616,0,9500
204.5,84.674,5.91,0.238,123616,0,9500
204.75,86.353,6.496,0.252,123616,0,9500
205.0,89.315,7.135,0.244,123616,0,9500
205.25,91.636,7.386,0.216,123616,0,9500
205.5,92.766,6.944,0.198,123616,0,9500
205.75,93.865,6.403,0.216,123616,0,9500
206.0,95.575,6.144,0.238,123616,0,9500
206.25,98.537,5.66,0.257,123616,0,9500
206.5,98.996,5.528,0.254,123616,0,9500
206.75,94.601,5.954,0.244,123616,0,9500
207.0,94.449,6.301,0.247,123616,0,9500
207.25,97.411,6.92,0.246,123616,0,9500
207.5,100.372,7.164,0.215,123616,0,9500
207.75,105.745,6.735,0.171,123616,0,9500
208.0,108.066,6.589,0.145,123616,0,9500
208.25,109.746,6.071,0.163,123616,0,9500
208.5,110.906,5.929,0.189,123616,0,9500
208.75,115.669,5.914,0.182,123616,0,9500
209.0,112.495,6.009,0.184,123616,0,9500
209.25,106.849,6.221,0.186,123616,0,9500
209.5,102.454,6.332,0.183,123616,0,9500
209.75,101.081,6.434,0.193,123616,0,9500
210.0,104.012,6.533,0.204,123616,0,9500
210.25,108.195,6.263,0.218,123616,0,9500
210.5,111.096,5.765,0.224,123616,0,9500
210.75,108.532,5.645,0.216,123616,0,9500
211.0,107.16,5.513,0.197,123616,0,9500
211.25,106.489,5.499,0.205,123616,0,9500
211.5,105.726,5.583,0.215,123616,0,9500
211.75,105.635,5.564,0.213,123616,0,9500
212.0,104.263,5.438,0.209,123616,0,9500
212.25,103.561,5.32,0.207,123616,0,9500
212.5,100.327,5.1,0.21,123616,0,9500
