DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
420.0,101.687,2.76,0.205,0.468,108843,0,9500
420.25,101.152,2.75,0.202,0.455,108843,0,9500
420.5,102.505,2.714,0.219,0.45,108843,0,9500
420.75,105.057,2.684,0.221,0.476,108843,0,9500
421.0,109.745,2.644,0.234,0.485,108843,0,9500
421.25,110.095,2.61,0.242,0.48,108843,0,9500
421.5,105.093,2.581,0.251,0.481,108843,0,9500
421.75,97.889,2.557,0.266,0.489,108843,0,9500
422.0,96.664,2.49,0.267,0.498,108843,0,9500
422.25,102.233,2.421,0.228,0.509,108843,0,9500
422.5,97.738,2.376,0.217,0.506,108843,0,9500
422.75,91.857,2.318,0.237,0.481,108843,0,9500
423.0,91.072,2.409,0.249,0.512,108843,0,9500
423.25,93.055,2.853,0.261,0.533,108843,0,9500
423.5,92.524,3.385,0.267,0.55,108843,0,9500
423.75,89.849,4.31,0.237,0.43,108843,0,9500
424.0,77.108,5.037,0.222,0.405,108843,0,9500
424.25,67.2,5.743,0.261,0.393,108843,0,9500
424.5,57.04,6.175,0.314,0.373,108843,0,9500
424.75,54.181,6.037,0.331,0.358,108843,0,9500
425.0,54.148,5.835,0.339,0.365,108843,0,9500
425.25,54.499,5.513,0.34,0.369,108843,0,9500
425.5,55.981,5.189,0.335,0.375,108843,0,9500
425.75,58.34,4.729,0.319,0.389,108843,0,9500
426.0,62.085,4.294,0.267,0.402,108843,0,9500
426.25,68.346,4.127,0.257,0.415,108843,0,9500
426.5,71.777,4.183,0.273,0.443,108843,0,9500
426.75,65.205,4.184,0.257,0.452,108843,0,9500
427.0,62.597,4.114,0.244,0.439,108843,0,9500
427.25,70.428,3.946,0.255,0.403,108843,0,9500
427.5,85.565,3.729,0.265,0.407,108843,0,9500
427.75,95.853,3.557,0.243,0.412,108843,0,9500
428.0,97.776,3.464,0.231,0.423,108843,0,9500
428.25,101.897,3.419,0.232,0.44,108843,0,9500
428.5,111.055,3.439,0.221,0.471,108843,0,9500
428.75,106.876,3.533,0.243,0.438,108843,0,9500
429.0,95.201,3.643,0.271,0.372,108843,0,9500
429.25,84.033,3.742,0.306,0.386,108843,0,9500
429.5,79.413,3.887,0.316,0.396,108843,0,9500
429.75,78.691,4.046,0.316,0.408,108843,0,9500
430.0,80.861,4.196,0.301,0.414,108843,0,9500
430.25,75.923,4.326,0.273,0.42,108843,0,9500
430.5,74.321,4.385,0.249,0.425,108843,0,9500
430.75,85.805,4.42,0.227,0.409,108843,0,9500
431.0,92.005,4.446,0.197,0.37,108843,0,9500
431.25,86.816,4.498,0.223,0.355,108843,0,9500
431.5,84.647,4.55,0.249,0.365,108843,0,9500
431.75,82.288,4.526,0.268,0.345,108843,0,9500
432.0,72.257,4.527,0.265,0.334,108843,0,9500
432.25,72.04,4.459,0.236,0.357,108843,0,9500
432.5,67.728,4.27,0.246,0.387,108843,0,9500
432.75,61.408,4.104,0.28,0.409,108843,0,9500
