DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
315.0,86.492,4.159,0.376,1.023,107960,0,9500,0.6863094065375641,1.4252770651820243
315.25,87.096,4.081,0.364,0.566,107960,0,9500,0.6941248184454514,1.4063445068004754
315.5,87.7,4.003,0.343,0.572,107960,0,9500,0.7019402303533387,1.3870465781337213
315.75,86.489,4.074,0.355,0.584,107960,0,9500,0.6862705882664984,1.404627772391685
316.0,85.278,4.147,0.347,0.59,107960,0,9500,0.670600946179658,1.4223875926430585
316.25,86.487,4.222,0.338,0.596,107960,0,9500,0.6862447094191212,1.4403113179690368
316.5,88.906,4.298,0.342,0.595,107960,0,9500,0.7175451753217363,1.4581521248811764
316.75,84.671,4.456,0.324,0.593,107960,0,9500,0.6627467160007051,1.4942537467876353
317.0,81.041,4.536,0.318,0.593,107960,0,9500,0.6157766080112496,1.5120477710085587
317.25,79.831,4.619,0.327,0.599,107960,0,9500,0.6001199053480979,1.5301803964168976
317.5,85.273,4.614,0.367,0.604,107960,0,9500,0.6705362490612151,1.5290973270660748
317.75,88.297,4.611,0.384,0.583,107960,0,9500,0.7096650662954062,1.5284469219491739
318.0,90.716,4.606,0.332,0.567,107960,0,9500,0.7409655321980211,1.527361972477335
318.25,93.134,4.604,0.316,0.577,107960,0,9500,0.7722530586769476,1.526927662881604
318.5,93.738,4.599,0.32,0.583,107960,0,9500,0.780068470584835,1.5258410629411587
318.75,92.527,4.682,0.287,0.588,107960,0,9500,0.7643988284979947,1.543727504905823
319.0,91.922,4.679,0.274,0.59,107960,0,9500,0.7565704771664187,1.5430865490906007
319.25,91.921,4.763,0.308,0.586,107960,0,9500,0.7565575377427303,1.5608798213336303
319.5,93.13,4.761,0.327,0.59,107960,0,9500,0.7722013009821933,1.5604598306092516
319.75,93.129,4.845,0.325,0.594,107960,0,9500,0.7721883615585049,1.5779493093240875
320.0,95.548,4.842,0.337,0.586,107960,0,9500,0.8034888274611199,1.5773299237760223
320.25,97.361,5.02,0.31,0.571,107960,0,9500,0.8269480026084706,1.6134319257335261
320.5,97.965,5.205,0.314,0.56,107960,0,9500,0.8347634145163578,1.6496216232946734
320.75,99.174,5.299,0.32,0.552,107960,0,9500,0.8504071777558211,1.6675200106573629
321.0,98.569,5.7,0.301,0.559,107960,0,9500,0.8425788264242452,1.7404679292249303
321.25,97.963,5.802,0.289,0.553,107960,0,9500,0.8347375356689806,1.7582044092413325
321.5,99.777,5.907,0.301,0.543,107960,0,9500,0.8582096502400198,1.776139781230386
321.75,100.986,6.014,0.312,0.53,107960,0,9500,0.8738534134794831,1.7940917473517857
322.0,99.17,6.122,0.304,0.526,107960,0,9500,0.8503554200610668,1.8118904739750066
322.25,96.75,6.119,0.31,0.52,107960,0,9500,0.8190420147347632,1.811400318733031
322.5,96.144,6.226,0.298,0.526,107960,0,9500,0.8112007239794988,1.8287356781858104
322.75,97.353,6.109,0.298,0.537,107960,0,9500,0.826844487218962,1.809764730595411
323.0,97.957,5.993,0.285,0.554,107960,0,9500,0.8346598991268492,1.7905937900880384
323.25,97.956,5.879,0.277,0.569,107960,0,9500,0.8346469597031608,1.7713883803882238
323.5,97.351,5.659,0.295,0.57,107960,0,9500,0.8268186083715849,1.7332489652554857
323.75,95.535,5.552,0.303,0.588,107960,0,9500,0.8033206149531686,1.714160024355619
324.0,94.93,5.446,0.308,0.593,107960,0,9500,0.7954922636215929,1.6948832304599444
324.25,96.139,5.343,0.297,0.572,107960,0,9500,0.8111360268610559,1.6757891645815939
324.5,98.557,5.338,0.292,0.572,107960,0,9500,0.8424235533399825,1.674852924341387
324.75,99.161,5.435,0.28,0.582,107960,0,9500,0.8502389652478698,1.6928613604978828
325.0,97.346,5.74,0.277,0.551,107960,0,9500,0.8267539112531422,1.7474609524902363
325.25,97.95,5.95,0.294,0.529,107960,0,9500,0.8345693231610295,1.783392900228395
325.5,98.554,5.946,0.305,0.518,107960,0,9500,0.8423847350689169,1.7827204063773843
325.75,97.343,5.833,0.301,0.502,107960,0,9500,0.8267150929820765,1.76353316215371
326.0,96.133,5.723,0.297,0.52,107960,0,9500,0.8110583903189246,1.7444948907607523
326.25,95.527,5.511,0.302,0.518,107960,0,9500,0.8032170995636603,1.7067479094521647
326.5,94.317,5.306,0.297,0.502,107960,0,9500,0.7875603969005084,1.6688401403726487
326.75,93.106,5.206,0.284,0.514,107960,0,9500,0.771890754813668,1.6498137274310742
327.0,92.501,5.298,0.266,0.525,107960,0,9500,0.7640624034820923,1.6673312783528154
327.25,84.637,6.255,0.251,0.53,107960,0,9500,0.6623067755952942,1.8333827426386196
327.5,71.935,8.723,0.223,0.342,107960,0,9500,0.497950215903266,2.1659643618450133
327.75,53.789,16.976,0.222,0.106,107960,0,9500,0.26315143365074334,2.831801170938372
328.0,39.877,48.739,0.336,0.079,107960,0,9500,0.08313817129556342,3.8864797361319288
328.25,32.618,102.137,0.389,0.061,107960,0,9500,-0.010789105259658772,4.626315147244906
328.5,28.988,100.154,0.416,0.088,107960,0,9500,-0.05775921324911418,4.60670910125034
328.75,27.173,98.227,0.445,0.101,107960,0,9500,-0.08124426724384189,4.587281228457349
329.0,28.381,96.361,0.417,0.116,107960,0,9500,-0.06561344342806717,4.568101659219344
329.25,28.985,96.316,0.399,0.124,107960,0,9500,-0.05779803152017984,4.567634556283892
329.5,30.799,98.019,0.386,0.131,107960,0,9500,-0.034325916949140715,4.5851614394508005
329.75,32.613,97.978,0.383,0.142,107960,0,9500,-0.010853802378101582,4.584743065736771
330.0,33.217,97.888,0.394,0.152,107960,0,9500,-0.0030383904702142514,4.583824070126056
330.25,33.216,101.509,0.382,0.168,107960,0,9500,-0.0030513298939027766,4.620147563015061
330.5,32.006,103.352,0.385,0.18,107960,0,9500,-0.01870803255705458,4.63814073441471
