DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
90.0,56.863,10.123,0.378,0.43,122314,0,2000
90.25,60.57,9.951,0.367,0.441,122314,0,2000
90.5,66.138,9.801,0.375,0.457,122314,0,2000
90.75,66.194,9.811,0.383,0.442,122314,0,2000
91.0,63.196,9.826,0.354,0.435,122314,0,2000
91.25,59.587,10.043,0.348,0.428,122314,0,2000
91.5,58.422,10.053,0.324,0.431,122314,0,2000
91.75,60.936,10.265,0.349,0.438,122314,0,2000
92.0,62.796,10.291,0.362,0.446,122314,0,2000
92.25,65.31,10.313,0.371,0.449,122314,0,2000
92.5,64.741,10.334,0.363,0.444,122314,0,2000
92.75,64.201,10.163,0.348,0.435,122314,0,2000
93.0,66.09,9.989,0.337,0.426,122314,0,2000
93.25,69.811,9.641,0.353,0.427,122314,0,2000
93.5,72.31,8.967,0.365,0.437,122314,0,2000
93.75,71.145,8.494,0.364,0.465,122314,0,2000
94.0,65.69,7.745,0.4,0.482,122314,0,2000
94.25,65.746,7.066,0.404,0.469,122314,0,2000
94.5,71.314,6.094,0.403,0.47,122314,0,2000
94.75,76.257,5.457,0.418,0.485,122314,0,2000
95.0,86.086,5.078,0.431,0.49,122314,0,2000
95.25,89.822,4.989,0.373,0.462,122314,0,2000
95.5,92.307,4.909,0.306,0.478,122314,0,2000
95.75,95.446,5.109,0.275,0.504,122314,0,2000
96.0,93.669,5.211,0.276,0.513,122314,0,2000
96.25,90.644,6.071,0.27,0.475,122314,0,2000
96.5,87.035,6.682,0.26,0.446,122314,0,2000
96.75,83.426,7.35,0.256,0.432,122314,0,2000
97.0,82.275,8.093,0.254,0.418,122314,0,2000
97.25,84.76,7.524,0.258,0.409,122314,0,2000
97.5,91.578,6.868,0.258,0.45,122314,0,2000
97.75,91.606,6.622,0.254,0.493,122314,0,2000
98.0,92.287,6.156,0.244,0.514,122314,0,2000
98.25,94.19,5.722,0.24,0.477,122314,0,2000
98.5,96.065,5.322,0.252,0.477,122314,0,2000
98.75,99.786,5.039,0.265,0.494,122314,0,2000
99.0,102.272,4.775,0.276,0.504,122314,0,2000
99.25,99.899,4.785,0.273,0.51,122314,0,2000
99.5,96.29,4.793,0.266,0.5,122314,0,2000
99.75,95.125,4.542,0.261,0.471,122314,0,2000
100.0,97.638,4.382,0.257,0.47,122314,0,2000
100.25,98.277,4.15,0.258,0.476,122314,0,2000
100.5,98.972,4.742,0.261,0.49,122314,0,2000
100.75,97.168,7.18,0.26,0.473,122314,0,2000
101.0,92.338,8.853,0.262,0.469,122314,0,2000
101.25,78.331,9.739,0.257,0.478,122314,0,2000
101.5,71.058,11.139,0.2,0.441,122314,0,2000
101.75,72.336,11.368,0.165,0.427,122314,0,2000
102.0,80.957,11.391,0.21,0.436,122314,0,2000
102.25,76.113,11.409,0.267,0.45,122314,0,2000
102.5,67.618,10.812,0.282,0.45,122314,0,2000
102.75,62.177,9.864,0.3,0.451,122314,0,2000
103.0,65.287,8.995,0.317,0.434,122314,0,2000
103.25,72.673,7.617,0.291,0.447,122314,0,2000
103.5,80.074,6.813,0.283,0.483,122314,0,2000
103.75,85.016,5.25,0.278,0.508,122314,0,2000
104.0,89.973,4.79,0.272,0.52,122314,0,2000
104.25,91.237,4.623,0.271,0.505,122314,0,2000
104.5,76.037,6.873,0.272,0.472,122314,0,2000
104.75,71.804,7.565,0.266,0.444,122314,0,2000
