DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
75.0,109.191,5.192,0.242,0.515,117234,0,2000
75.25,108.649,5.297,0.244,0.484,117234,0,2000
75.5,105.184,5.403,0.254,0.493,117234,0,2000
75.75,101.708,5.515,0.268,0.502,117234,0,2000
76.0,101.155,5.627,0.271,0.51,117234,0,2000
76.25,101.786,5.739,0.271,0.499,117234,0,2000
76.5,102.418,5.97,0.262,0.475,117234,0,2000
76.75,102.474,5.978,0.254,0.465,117234,0,2000
77.0,100.758,6.102,0.251,0.443,117234,0,2000
77.25,94.359,6.227,0.251,0.452,117234,0,2000
77.5,91.447,6.35,0.251,0.458,117234,0,2000
77.75,85.037,6.974,0.291,0.443,117234,0,2000
78.0,79.214,7.66,0.329,0.437,117234,0,2000
78.25,71.043,8.252,0.374,0.469,117234,0,2000
78.5,64.046,9.396,0.392,0.492,117234,0,2000
78.75,59.408,12.384,0.394,0.483,117234,0,2000
79.0,61.202,16.328,0.363,0.452,117234,0,2000
79.25,64.778,18.255,0.33,0.423,117234,0,2000
79.5,68.344,18.298,0.343,0.372,117234,0,2000
79.75,68.389,16.739,0.361,0.382,117234,0,2000
80.0,68.433,15.867,0.372,0.39,117234,0,2000
80.25,71.434,15.049,0.385,0.402,117234,0,2000
80.5,72.044,14.536,0.389,0.406,117234,0,2000
80.75,73.262,14.034,0.373,0.417,117234,0,2000
81.0,72.144,13.568,0.349,0.418,117234,0,2000
81.25,72.776,13.837,0.29,0.413,117234,0,2000
81.5,75.179,14.645,0.265,0.413,117234,0,2000
81.75,75.811,15.499,0.271,0.426,117234,0,2000
82.0,74.084,16.106,0.294,0.44,117234,0,2000
82.25,71.792,17.36,0.311,0.458,117234,0,2000
82.5,72.999,18.373,0.314,0.458,117234,0,2000
82.75,74.805,18.099,0.306,0.438,117234,0,2000
83.0,78.37,16.242,0.294,0.432,117234,0,2000
83.25,88.402,14.575,0.271,0.446,117234,0,2000
83.5,96.662,12.842,0.261,0.48,117234,0,2000
83.75,104.335,10.915,0.264,0.501,117234,0,2000
84.0,110.846,9.28,0.274,0.538,117234,0,2000
84.25,115.009,7.884,0.282,0.565,117234,0,2000
84.5,116.803,6.579,0.29,0.56,117234,0,2000
84.75,116.261,5.293,0.275,0.56,117234,0,2000
85.0,112.198,4.583,0.265,0.57,117234,0,2000
85.25,111.081,4.189,0.252,0.582,117234,0,2000
85.5,113.461,4.048,0.224,0.593,117234,0,2000
85.75,117.049,3.98,0.213,0.608,117234,0,2000
86.0,117.083,3.991,0.206,0.588,117234,0,2000
86.25,117.139,3.997,0.19,0.573,117234,0,2000
86.5,117.195,3.93,0.191,0.559,117234,0,2000
86.75,117.826,3.733,0.215,0.549,117234,0,2000
87.0,117.849,3.667,0.229,0.56,117234,0,2000
87.25,117.893,3.542,0.249,0.572,117234,0,2000
87.5,117.938,3.36,0.253,0.549,117234,0,2000
87.75,115.06,3.304,0.251,0.53,117234,0,2000
88.0,101.01,3.373,0.241,0.539,117234,0,2000
88.25,96.36,3.636,0.224,0.556,117234,0,2000
88.5,91.71,3.919,0.191,0.552,117234,0,2000
88.75,86.474,3.928,0.19,0.505,117234,0,2000
89.0,85.345,3.864,0.252,0.541,117234,0,2000
89.25,93.605,3.732,0.271,0.582,117234,0,2000
89.5,99.529,3.605,0.277,0.588,117234,0,2000
89.75,94.879,3.545,0.284,0.573,117234,0,2000
90.0,94.924,3.617,0.291,0.48,117234,0,2000
90.25,99.076,4.769,0.291,0.459,117234,0,2000
90.5,100.882,6.639,0.289,0.436,117234,0,2000
90.75,97.405,9.769,0.284,0.43,117234,0,2000
91.0,90.995,12.875,0.283,0.428,117234,0,2000
91.25,86.345,14.937,0.285,0.43,117234,0,2000
91.5,81.696,16.115,0.288,0.431,117234,0,2000
91.75,75.872,16.739,0.299,0.433,117234,0,2000
92.0,71.222,17.386,0.309,0.436,117234,0,2000
92.25,69.518,18.418,0.32,0.438,117234,0,2000
92.5,69.563,18.775,0.33,0.44,117234,0,2000
92.75,69.596,19.889,0.335,0.437,117234,0,2000
93.0,67.892,20.285,0.336,0.424,117234,0,2000
