DEPT,GR,ILD,DPHI,SitID,Pick,Formation
94.488,73.14,11.56,0.283,112284,0,11000
94.793,70.66,12.003,0.314,112284,0,11000
95.098,68.18,12.944,0.33,112284,0,11000
95.402,65.079,13.443,0.316,112284,0,11000
95.707,61.979,14.497,0.332,112284,0,11000
96.012,57.64,14.773,0.338,112284,0,11000
96.317,58.878,14.768,0.344,112284,0,11000
96.622,63.836,14.761,0.328,112284,0,11000
96.926,65.075,15.041,0.315,112284,0,11000
97.231,61.355,15.616,0.325,112284,0,11000
97.536,60.734,15.612,0.327,112284,0,11000
97.841,64.453,15.315,0.315,112284,0,11000
98.146,66.931,15.311,0.307,112284,0,11000
98.45,65.691,14.459,0.304,112284,0,11000
98.755,58.252,13.917,0.301,112284,0,11000
99.06,62.59,13.394,0.299,112284,0,11000
99.365,53.291,12.649,0.311,112284,0,11000
99.67,53.29,12.174,0.327,112284,0,11000
99.974,68.165,11.497,0.342,112284,0,11000
100.279,72.503,10.858,0.309,112284,0,11000
100.584,73.742,10.855,0.277,112284,0,11000
100.889,69.402,11.931,0.293,112284,0,11000
101.194,64.443,13.884,0.315,112284,0,11000
101.498,63.202,14.692,0.322,112284,0,11000
101.803,67.54,14.141,0.307,112284,0,11000
102.108,71.258,12.616,0.325,112284,0,11000
102.413,73.737,11.469,0.341,112284,0,11000
102.718,71.876,11.04,0.356,112284,0,11000
103.022,65.677,11.907,0.343,112284,0,11000
103.327,58.238,13.594,0.304,112284,0,11000
103.632,60.717,15.818,0.323,112284,0,11000
103.937,58.856,17.386,0.363,112284,0,11000
104.242,65.054,17.379,0.383,112284,0,11000
104.546,73.11,17.049,0.388,112284,0,11000
104.851,70.63,17.371,0.377,112284,0,11000
105.156,65.051,17.366,0.368,112284,0,11000
105.461,63.81,18.375,0.353,112284,0,11000
105.766,67.528,18.724,0.346,112284,0,11000
106.07,68.147,19.442,0.375,112284,0,11000
106.375,62.568,19.069,0.38,112284,0,11000
106.68,61.947,19.064,0.372,112284,0,11000
106.985,69.384,19.057,0.365,112284,0,11000
107.29,71.243,19.053,0.357,112284,0,11000
107.594,76.201,18.337,0.347,112284,0,11000
107.899,85.497,18.334,0.337,112284,0,11000
108.204,92.314,16.986,0.344,112284,0,11000
108.509,82.396,16.35,0.396,112284,0,11000
108.814,68.759,16.037,0.501,112284,0,11000
109.118,43.965,16.341,0.594,112284,0,11000
109.423,37.146,17.293,0.598,112284,0,11000
109.728,43.343,18.649,0.525,112284,0,11000
110.033,58.218,18.645,0.406,112284,0,11000
110.338,57.598,18.637,0.337,112284,0,11000
110.643,53.258,18.99,0.336,112284,0,11000
110.947,55.736,18.625,0.333,112284,0,11000
111.252,62.554,18.273,0.317,112284,0,11000
111.557,85.487,16.932,0.316,112284,0,11000
111.862,94.163,14.002,0.338,112284,0,11000
112.167,94.162,11.147,0.291,112284,0,11000
112.471,91.062,10.134,0.298,112284,0,11000
112.776,84.243,10.726,0.322,112284,0,11000
113.081,75.565,12.719,0.354,112284,0,11000
113.386,60.068,15.372,0.36,112284,0,11000
113.691,56.348,19.665,0.344,112284,0,11000
113.995,50.149,20.038,0.337,112284,0,11000
114.3,38.991,20.806,0.343,112284,0,11000
114.605,33.412,20.797,0.357,112284,0,11000
114.91,38.989,20.018,0.369,112284,0,11000
115.215,42.707,18.546,0.372,112284,0,11000
115.519,46.425,17.851,0.373,112284,0,11000
115.824,44.565,17.848,0.359,112284,0,11000
116.129,37.126,18.534,0.349,112284,0,11000
116.434,34.646,19.243,0.362,112284,0,11000
116.739,34.025,19.239,0.367,112284,0,11000
117.043,36.504,19.23,0.369,112284,0,11000
117.348,42.701,19.595,0.362,112284,0,11000
