DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
215.0,95.314,7.152,0.334,0.502,112418,0,11000,0.671487064263236,1.9673934360805263
215.25,90.793,6.783,0.332,0.523,112418,0,11000,0.61804025997928,1.9144209562367758
215.5,87.904,6.569,0.334,0.499,112418,0,11000,0.5838867944680327,1.8823631362108972
215.75,86.345,6.358,0.335,0.473,112418,0,11000,0.5654564543046424,1.849715435309016
216.0,86.056,6.144,0.335,0.467,112418,0,11000,0.5620399255636419,1.815477623448213
216.25,86.265,5.979,0.339,0.485,112418,0,11000,0.5645107024040195,1.788255002417857
216.5,86.029,6.026,0.337,0.476,112418,0,11000,0.5617207342971816,1.7960851001823381
216.75,83.38,6.293,0.321,0.466,112418,0,11000,0.5304045244878033,1.8394394936107514
217.0,79.461,7.174,0.313,0.46,112418,0,11000,0.4840745032560351,1.9704647730316172
217.25,73.304,8.587,0.318,0.447,112418,0,11000,0.4112870726043392,2.1502505962407352
217.5,64.787,10.441,0.332,0.422,112418,0,11000,0.3105999608842655,2.345741321070181
217.75,53.881,13.007,0.335,0.39,112418,0,11000,0.18167033303183797,2.5654884428980993
218.0,50.115,15.767,0.333,0.376,112418,0,11000,0.13714906231001128,2.7579197824912063
218.25,47.224,19.748,0.344,0.361,112418,0,11000,0.10297195300124837,2.983052726776881
218.5,43.608,22.704,0.349,0.356,112418,0,11000,0.06022396709308976,3.1225415608686116
218.75,40.113,24.197,0.348,0.362,112418,0,11000,0.018906430934623443,3.186229071810243
219.0,37.768,24.645,0.345,0.375,112418,0,11000,-0.008815921652387584,3.2045744459190764
219.25,38.24,24.904,0.343,0.379,112418,0,11000,-0.0032359854387119993,3.2150288346811475
219.5,40.526,25.287,0.343,0.377,112418,0,11000,0.02378887512158961,3.2302908251434945
219.75,43.69,25.663,0.341,0.377,112418,0,11000,0.06119336279122833,3.245050655503644
220.0,43.4,26.04,0.337,0.376,112418,0,11000,0.05776501215147004,3.2596342013648725
220.25,41.597,26.706,0.336,0.365,112418,0,11000,0.03645012869117971,3.2848886337093917
220.5,40.039,27.889,0.332,0.342,112418,0,11000,0.01803161042654721,3.3282327044156172
220.75,40.249,30.354,0.303,0.312,112418,0,11000,0.02051420916568254,3.4129286339836717
221.0,40.012,33.524,0.274,0.28,112418,0,11000,0.017712419160086944,3.512261898530375
221.25,40.513,37.062,0.223,0.244,112418,0,11000,0.023635190437738318,3.6125924557599234
221.5,42.1,43.131,0.173,0.182,112418,0,11000,0.04239654376634668,3.7642422279603385
221.75,43.326,50.858,0.179,0.154,112418,0,11000,0.05689019164339381,3.9290376322131557
222.0,43.645,57.779,0.233,0.171,112418,0,11000,0.06066137734712796,4.056625560934915
222.25,43.57,60.114,0.256,0.194,112418,0,11000,0.05977473494029389,4.096242925855767
222.5,44.344,61.038,0.233,0.199,112418,0,11000,0.0689248845788212,4.11149678487202
222.75,45.084,61.938,0.196,0.181,112418,0,11000,0.07767308965958378,4.126134046163269
223.0,44.917,62.512,0.165,0.171,112418,0,11000,0.07569883256703329,4.135358698281988
223.25,44.327,63.203,0.169,0.172,112418,0,11000,0.0687239122999388,4.146351926600981
223.5,43.433,64.251,0.201,0.179,112418,0,11000,0.05815513481047703,4.162797443496132
223.75,41.95,65.68,0.217,0.179,112418,0,11000,0.04062325895267861,4.184794617397511
224.0,41.717,65.691,0.191,0.195,112418,0,11000,0.03786875654211414,4.184962082033557
224.25,41.73,64.751,0.174,0.209,112418,0,11000,0.038022441225965355,4.170549298913591
224.5,40.109,63.129,0.184,0.201,112418,0,11000,0.01885914333959232,4.145180410330387
224.75,37.582,61.787,0.209,0.198,112418,0,11000,-0.011014794821336008,4.123693148194996
225.0,35.965,61.019,0.261,0.216,112418,0,11000,-0.03013080511267792,4.111185454968119
225.25,38.262,60.679,0.376,0.261,112418,0,11000,-0.0029759036660406985,4.105597839251655
225.5,38.779,61.148,0.358,0.252,112418,0,11000,0.0031360179917353324,4.113297318676421
225.75,38.798,61.158,0.326,0.226,112418,0,11000,0.00336063406813327,4.113460842925224
226.0,39.719,61.166,0.331,0.206,112418,0,11000,0.014248602824055297,4.113591643074065
226.25,40.822,61.397,0.341,0.203,112418,0,11000,0.027288157153894623,4.1173611368989524
226.5,41.501,61.965,0.332,0.218,112418,0,11000,0.03531522641043209,4.1265698708982494
226.75,41.328,63.257,0.281,0.242,112418,0,11000,0.033270037925334964,4.14720595150596
227.0,41.596,65.215,0.265,0.251,112418,0,11000,0.03643830679242186,4.17768965716119
227.25,41.37,67.136,0.212,0.224,112418,0,11000,0.03376655767316196,4.206720561725203
227.5,40.053,69.489,0.177,0.197,112418,0,11000,0.01819711700915618,4.241168610570557
227.75,38.857,72.574,0.168,0.188,112418,0,11000,0.004058126094842687,4.284606868756682
228.0,38.388,75.847,0.182,0.196,112418,0,11000,-0.0014863444225595359,4.328718285109844
228.25,38.8,76.326,0.208,0.202,112418,0,11000,0.0033842778656487894,4.3350137714190735
228.5,39.575,70.823,0.204,0.18,112418,0,11000,0.012546249402933956,4.260183947898614
228.75,39.596,60.655,0.2,0.186,112418,0,11000,0.012794509276847412,4.105202237089739
229.0,40.152,56.032,0.236,0.274,112418,0,11000,0.01936748498617716,4.025923134572872
229.25,41.373,55.455,0.363,0.367,112418,0,11000,0.03380202336943532,4.01557206138308
229.5,42.96,57.914,0.512,0.402,112418,0,11000,0.05256337669804369,4.058959324221111
229.75,44.288,62.858,0.483,0.319,112418,0,11000,0.06826285824838507,4.140878373216383
230.0,44.81,68.36,0.428,0.252,112418,0,11000,0.07443388939995008,4.2247880045317565
230.25,43.37,75.046,0.354,0.249,112418,0,11000,0.05741035518873641,4.318101392109224
230.5,40.843,77.353,0.243,0.224,112418,0,11000,0.027536417027808166,4.348379490289093
230.75,40.011,73.082,0.196,0.197,112418,0,11000,0.017700597261329186,4.291582235236666
231.0,41.722,64.467,0.238,0.196,112418,0,11000,0.03792786603590311,4.166153620086644
231.25,45.645,55.111,0.324,0.268,112418,0,11000,0.0843051748627024,4.009349514709606
231.5,49.441,53.089,0.341,0.336,112418,0,11000,0.1291811025472627,3.97196993884213
231.75,54.298,52.326,0.34,0.366,112418,0,11000,0.18660006481383526,3.9574935705824674
