DEPT,GR,ILD,DPHI,SitID,Pick,Formation
390.0,104.324,7.665,0.211,106687,0,11000
390.25,105.483,2.034,0.207,106687,0,11000
390.5,108.074,2.108,0.197,106687,0,11000
390.75,112.344,2.161,0.181,106687,0,11000
391.0,115.933,2.215,0.17,106687,0,11000
391.25,120.701,2.292,0.16,106687,0,11000
391.5,116.512,2.319,0.155,106687,0,11000
391.75,112.945,2.354,0.154,106687,0,11000
392.0,111.182,2.386,0.159,106687,0,11000
392.25,110.35,2.4,0.161,106687,0,11000
392.5,110.142,2.409,0.161,106687,0,11000
392.75,111.117,2.396,0.172,106687,0,11000
393.0,111.84,2.365,0.181,106687,0,11000
393.25,112.256,2.347,0.192,106687,0,11000
393.5,112.98,2.334,0.19,106687,0,11000
393.75,113.515,2.343,0.183,106687,0,11000
394.0,113.869,2.357,0.183,106687,0,11000
394.25,114.284,2.362,0.186,106687,0,11000
394.5,114.387,2.358,0.188,106687,0,11000
394.75,115.792,2.362,0.19,106687,0,11000
395.0,117.143,2.399,0.192,106687,0,11000
395.25,116.312,2.436,0.192,106687,0,11000
395.5,113.803,2.464,0.192,106687,0,11000
395.75,111.293,2.492,0.187,106687,0,11000
396.0,109.468,2.521,0.188,106687,0,11000
396.25,105.153,2.574,0.195,106687,0,11000
396.5,103.328,2.648,0.195,106687,0,11000
396.75,102.436,2.766,0.176,106687,0,11000
397.0,87.235,3.117,0.15,106687,0,11000
397.25,69.733,3.681,0.132,106687,0,11000
397.5,60.442,4.155,0.16,106687,0,11000
397.75,68.384,4.533,0.178,106687,0,11000
398.0,84.1,4.726,0.193,106687,0,11000
398.25,93.782,4.673,0.172,106687,0,11000
398.5,97.122,4.221,0.158,106687,0,11000
398.75,101.703,3.87,0.162,106687,0,11000
399.0,100.997,3.534,0.166,106687,0,11000
399.25,102.842,3.384,0.171,106687,0,11000
399.5,108.855,3.463,0.18,106687,0,11000
399.75,116.05,3.707,0.205,106687,0,11000
400.0,110.18,4.044,0.228,106687,0,11000
400.25,99.832,4.556,0.243,106687,0,11000
400.5,89.981,5.191,0.26,106687,0,11000
400.75,90.582,5.718,0.266,106687,0,11000
401.0,96.408,6.381,0.268,106687,0,11000
401.25,89.916,6.896,0.263,106687,0,11000
401.5,85.043,7.453,0.255,106687,0,11000
401.75,82.968,7.918,0.246,106687,0,11000
402.0,84.686,8.132,0.22,106687,0,11000
402.25,86.658,8.071,0.204,106687,0,11000
402.5,86.76,7.951,0.197,106687,0,11000
402.75,88.108,7.789,0.186,106687,0,11000
403.0,91.942,7.402,0.178,106687,0,11000
403.25,94.161,6.929,0.175,106687,0,11000
403.5,93.081,6.523,0.178,106687,0,11000
403.75,91.692,6.2,0.179,106687,0,11000
404.0,93.101,5.925,0.172,106687,0,11000
404.25,98.927,5.621,0.163,106687,0,11000
404.5,103.571,5.454,0.163,106687,0,11000
404.75,98.698,5.363,0.177,106687,0,11000
405.0,92.269,5.323,0.192,106687,0,11000
405.25,84.903,5.314,0.222,106687,0,11000
405.5,79.223,5.571,0.248,106687,0,11000
405.75,71.053,6.605,0.287,106687,0,11000
406.0,54.234,9.532,0.329,106687,0,11000
406.25,37.728,17.129,0.356,106687,0,11000
406.5,29.742,32.575,0.37,106687,0,11000
406.75,27.296,39.283,0.367,106687,0,11000
407.0,32.312,46.31,0.354,106687,0,11000
407.25,33.659,50.143,0.34,106687,0,11000
407.5,32.704,47.296,0.344,106687,0,11000
407.75,28.951,48.662,0.359,106687,0,11000
408.0,31.107,50.448,0.361,106687,0,11000
408.25,33.324,51.03,0.355,106687,0,11000
408.5,34.174,50.652,0.352,106687,0,11000
408.75,37.201,50.182,0.353,106687,0,11000
409.0,38.174,49.156,0.353,106687,0,11000
409.25,35.291,47.608,0.347,106687,0,11000
409.5,31.039,45.16,0.337,106687,0,11000
409.75,30.456,42.274,0.338,106687,0,11000
410.0,31.867,39.127,0.344,106687,0,11000
410.25,34.209,34.608,0.355,106687,0,11000
410.5,36.552,29.475,0.362,106687,0,11000
410.75,37.772,26.269,0.369,106687,0,11000
411.0,37.629,22.628,0.377,106687,0,11000
411.25,36.3,19.163,0.368,106687,0,11000
411.5,33.292,16.259,0.345,106687,0,11000
411.75,31.592,13.035,0.297,106687,0,11000
412.0,29.454,10.159,0.276,106687,0,11000
412.25,27.19,7.887,0.274,106687,0,11000
412.5,27.296,6.008,0.278,106687,0,11000
412.75,29.327,4.577,0.277,106687,0,11000
413.0,31.36,3.203,0.278,106687,0,11000
413.25,32.394,2.529,0.283,106687,0,11000
413.5,29.762,2.463,0.296,106687,0,11000
413.75,27.065,2.698,0.301,106687,0,11000
414.0,29.031,3.091,0.296,106687,0,11000
414.25,29.82,3.549,0.291,106687,0,11000
414.5,28.057,4.106,0.292,106687,0,11000
414.75,26.667,4.404,0.287,106687,0,11000
415.0,31.124,4.421,0.258,106687,0,11000
415.25,39.751,4.225,0.225,106687,0,11000
415.5,77.552,4.108,0.181,106687,0,11000
415.75,106.645,3.978,0.147,106687,0,11000
416.0,109.795,3.919,0.144,106687,0,11000
416.25,110.21,3.81,0.154,106687,0,11000
416.5,112.49,3.621,0.158,106687,0,11000
416.75,118.627,3.435,0.14,106687,0,11000
417.0,116.801,3.167,0.164,106687,0,11000
417.25,118.024,2.807,0.183,106687,0,11000
417.5,126.339,2.497,0.203,106687,0,11000
417.75,125.072,2.293,0.219,106687,0,11000
418.0,116.965,2.204,0.23,106687,0,11000
418.25,104.563,2.423,0.24,106687,0,11000
418.5,91.976,2.745,0.252,106687,0,11000
418.75,78.89,3.267,0.265,106687,0,11000
419.0,68.355,3.78,0.274,106687,0,11000
419.25,67.585,4.194,0.268,106687,0,11000
419.5,68.124,4.541,0.228,106687,0,11000
419.75,67.668,4.602,0.206,106687,0,11000
420.0,70.507,4.416,0.203,106687,0,11000
420.25,75.277,4.064,0.23,106687,0,11000
420.5,80.232,3.712,0.269,106687,0,11000
420.75,75.418,3.755,0.29,106687,0,11000
421.0,67.746,4.019,0.314,106687,0,11000
421.25,58.89,4.494,0.33,106687,0,11000
421.5,61.794,5.063,0.291,106687,0,11000
421.75,68.365,5.369,0.248,106687,0,11000
422.0,71.269,5.401,0.228,106687,0,11000
422.25,74.606,5.123,0.254,106687,0,11000
422.5,78.318,4.742,0.272,106687,0,11000
422.75,77.176,4.698,0.285,106687,0,11000
423.0,72.613,5.193,0.29,106687,0,11000
423.25,67.24,5.752,0.281,106687,0,11000
423.5,64.295,6.228,0.28,106687,0,11000
423.75,68.256,6.63,0.274,106687,0,11000
424.0,89.261,6.834,0.277,106687,0,11000
424.25,95.025,6.707,0.274,106687,0,11000
424.5,87.661,6.595,0.271,106687,0,11000
424.75,80.176,6.546,0.268,106687,0,11000
425.0,72.751,6.412,0.252,106687,0,11000
425.25,66.882,6.245,0.231,106687,0,11000
425.5,66.485,6.141,0.221,106687,0,11000
425.75,64.91,6.084,0.21,106687,0,11000
426.0,61.033,6.05,0.204,106687,0,11000
426.25,61.135,6.167,0.209,106687,0,11000
426.5,62.481,6.804,0.211,106687,0,11000
426.75,60.657,7.783,0.174,106687,0,11000
427.0,55.72,9.492,0.099,106687,0,11000
427.25,50.599,12.87,-0.016,106687,0,11000
427.5,44.54,15.757,-0.023,106687,0,11000
427.75,41.41,17.452,-0.02,106687,0,11000
428.0,40.58,18.648,-0.016,106687,0,11000
428.25,43.358,20.04,-0.015,106687,0,11000
428.5,45.077,21.413,-0.011,106687,0,11000
428.75,45.804,21.375,-0.002,106687,0,11000
429.0,45.531,19.784,0.026,106687,0,11000
429.25,45.262,19.453,0.069,106687,0,11000
429.5,48.288,18.073,0.128,106687,0,11000
429.75,52.809,15.895,0.182,106687,0,11000
430.0,57.887,11.334,0.213,106687,0,11000
430.25,64.025,9.454,0.251,106687,0,11000
430.5,65.933,7.121,0.288,106687,0,11000
430.75,65.101,5.774,0.318,106687,0,11000
431.0,62.467,4.7,0.345,106687,0,11000
431.25,58.652,3.973,0.345,106687,0,11000
431.5,57.135,3.461,0.337,106687,0,11000
431.75,59.416,3.138,0.294,106687,0,11000
432.0,62.196,3.022,0.269,106687,0,11000
432.25,63.667,3.028,0.255,106687,0,11000
432.5,61.405,3.193,0.265,106687,0,11000
432.75,63.436,3.392,0.278,106687,0,11000
433.0,64.909,3.584,0.284,106687,0,11000
433.25,64.576,3.659,0.285,106687,0,11000
433.5,62.998,3.702,0.28,106687,0,11000
433.75,64.096,3.709,0.276,106687,0,11000
434.0,63.764,3.703,0.275,106687,0,11000
434.25,60.321,3.668,0.282,106687,0,11000
434.5,59.551,3.669,0.291,106687,0,11000
434.75,61.522,3.655,0.287,106687,0,11000
435.0,66.602,3.642,0.28,106687,0,11000
435.25,63.967,3.608,0.269,106687,0,11000
435.5,61.956,3.575,0.259,106687,0,11000
435.75,61.996,3.562,0.267,106687,0,11000
436.0,62.534,3.529,0.273,106687,0,11000
436.25,60.896,3.529,0.276,106687,0,11000
436.5,60.189,3.51,0.28,106687,0,11000
436.75,61.846,3.444,0.284,106687,0,11000
437.0,65.932,3.355,0.29,106687,0,11000
437.25,67.093,3.219,0.293,106687,0,11000
437.5,63.46,3.1,0.273,106687,0,11000
437.75,60.143,2.946,0.25,106687,0,11000
438.0,58.503,2.784,0.232,106687,0,11000
438.25,59.603,2.666,0.222,106687,0,11000
438.5,61.075,2.567,0.239,106687,0,11000
438.75,63.23,2.491,0.252,106687,0,11000
439.0,65.698,2.445,0.253,106687,0,11000
439.25,68.351,2.395,0.246,106687,0,11000
439.5,71.751,2.346,0.233,106687,0,11000
439.75,74.342,2.333,0.229,106687,0,11000
440.0,76.622,2.369,0.226,106687,0,11000
440.25,79.649,2.437,0.227,106687,0,11000
440.5,83.856,2.584,0.23,106687,0,11000
440.75,87.257,2.71,0.237,106687,0,11000
441.0,86.365,2.804,0.249,106687,0,11000
441.25,82.174,2.847,0.26,106687,0,11000
441.5,78.794,2.842,0.27,106687,0,11000
441.75,75.972,2.816,0.258,106687,0,11000
442.0,73.275,2.811,0.233,106687,0,11000
442.25,74.622,2.843,0.209,106687,0,11000
442.5,82.752,2.914,0.187,106687,0,11000
442.75,95.67,3.01,0.173,106687,0,11000
443.0,99.629,3.132,0.166,106687,0,11000
443.25,98.176,3.303,0.173,106687,0,11000
443.5,95.294,3.522,0.19,106687,0,11000
443.75,89.922,3.75,0.209,106687,0,11000
444.0,84.674,3.932,0.215,106687,0,11000
444.25,80.735,4.122,0.207,106687,0,11000
444.5,76.543,4.347,0.211,106687,0,11000
444.75,73.288,4.627,0.208,106687,0,11000
445.0,69.472,4.916,0.208,106687,0,11000
445.25,66.278,5.059,0.224,106687,0,11000
445.5,70.548,4.955,0.231,106687,0,11000
445.75,76.499,4.826,0.23,106687,0,11000
446.0,83.382,4.746,0.208,106687,0,11000
446.25,83.797,4.8,0.321,106687,0,11000
446.5,74.009,5.267,0.447,106687,0,11000
446.75,64.158,6.093,0.619,106687,0,11000
447.0,47.962,6.903,0.689,106687,0,11000
447.25,38.796,8.077,0.727,106687,0,11000
447.5,45.928,9.151,0.748,106687,0,11000
447.75,55.176,10.232,0.487,106687,0,11000
448.0,63.426,9.578,0.37,106687,0,11000
448.25,60.356,8.732,0.414,106687,0,11000
448.5,55.545,8.097,0.454,106687,0,11000
448.75,55.152,7.508,0.424,106687,0,11000
449.0,55.814,7.042,0.206,106687,0,11000
449.25,55.73,6.655,0.206,106687,0,11000
449.5,55.211,6.421,0.217,106687,0,11000
449.75,55.314,6.207,0.224,106687,0,11000
450.0,56.164,6.091,0.209,106687,0,11000
450.25,58.132,6.081,0.222,106687,0,11000
450.5,59.231,6.116,0.232,106687,0,11000
450.75,55.973,6.245,0.238,106687,0,11000
451.0,53.837,6.414,0.243,106687,0,11000
451.25,55.62,6.402,0.248,106687,0,11000
451.5,57.9,6.201,0.253,106687,0,11000
451.75,59.869,5.96,0.257,106687,0,11000
452.0,58.294,5.664,0.262,106687,0,11000
452.25,57.524,5.333,0.267,106687,0,11000
452.5,59.495,4.88,0.273,106687,0,11000
452.75,60.654,4.56,0.274,106687,0,11000
453.0,60.57,4.173,0.273,106687,0,11000
453.25,60.114,3.891,0.273,106687,0,11000
453.5,59.841,3.67,0.273,106687,0,11000
453.75,61.066,3.403,0.272,106687,0,11000
454.0,63.72,3.198,0.27,106687,0,11000
454.25,58.596,3.016,0.277,106687,0,11000
454.5,57.578,2.861,0.282,106687,0,11000
454.75,59.111,2.714,0.286,106687,0,11000
455.0,61.144,2.584,0.281,106687,0,11000
455.25,63.611,2.465,0.272,106687,0,11000
455.5,64.336,2.37,0.27,106687,0,11000
455.75,63.569,2.361,0.273,106687,0,11000
456.0,64.729,2.353,0.277,106687,0,11000
456.25,66.944,2.326,0.28,106687,0,11000
456.5,69.351,2.292,0.278,106687,0,11000
456.75,68.521,2.292,0.278,106687,0,11000
457.0,66.011,2.284,0.281,106687,0,11000
457.25,65.306,2.301,0.284,106687,0,11000
457.5,64.164,2.306,0.283,106687,0,11000
457.75,63.023,2.319,0.28,106687,0,11000
458.0,62.006,2.337,0.28,106687,0,11000
458.25,60.056,2.36,0.279,106687,0,11000
458.5,58.355,2.387,0.279,106687,0,11000
458.75,56.963,2.396,0.275,106687,0,11000
459.0,60.363,2.415,0.276,106687,0,11000
459.25,64.509,2.443,0.28,106687,0,11000
459.5,66.045,2.49,0.286,106687,0,11000
459.75,67.143,2.537,0.293,106687,0,11000
460.0,68.179,2.596,0.287,106687,0,11000
460.25,66.353,2.626,0.281,106687,0,11000
460.5,60.918,2.602,0.28,106687,0,11000
460.75,57.477,2.534,0.285,106687,0,11000
461.0,60.254,2.422,0.287,106687,0,11000
461.25,63.157,2.28,0.284,106687,0,11000
461.5,65.808,2.175,0.274,106687,0,11000
461.75,65.851,2.115,0.266,106687,0,11000
462.0,63.34,2.095,0.273,106687,0,11000
462.25,63.007,2.076,0.282,106687,0,11000
462.5,64.23,2.064,0.286,106687,0,11000
462.75,64.706,2.06,0.285,106687,0,11000
463.0,63.254,2.049,0.284,106687,0,11000
463.25,62.423,2.034,0.283,106687,0,11000
463.5,64.329,2.023,0.285,106687,0,11000
463.75,65.427,2.008,0.29,106687,0,11000
464.0,65.097,2.027,0.29,106687,0,11000
464.25,63.83,2.162,0.278,106687,0,11000
464.5,62.005,2.301,0.26,106687,0,11000
464.75,59.184,2.52,0.174,106687,0,11000
465.0,55.242,2.877,0.14,106687,0,11000
465.25,51.365,3.272,0.149,106687,0,11000
465.5,51.033,3.523,0.211,106687,0,11000
465.75,57.293,3.457,0.239,106687,0,11000
466.0,66.54,3.001,0.275,106687,0,11000
466.25,72.118,2.689,0.293,106687,0,11000
466.5,77.757,2.401,0.293,106687,0,11000
466.75,74.377,2.218,0.281,106687,0,11000
467.0,65.334,2.128,0.28,106687,0,11000
467.25,59.902,2.129,0.281,106687,0,11000
467.5,59.566,2.153,0.268,106687,0,11000
467.75,64.214,2.158,0.258,106687,0,11000
468.0,70.411,2.17,0.253,106687,0,11000
468.25,75.741,2.17,0.265,106687,0,11000
468.5,71.114,2.154,0.275,106687,0,11000
468.75,68.979,2.082,0.28,106687,0,11000
469.0,68.523,1.968,0.285,106687,0,11000
469.25,66.696,1.832,0.291,106687,0,11000
469.5,63.877,1.705,0.295,106687,0,11000
469.75,66.217,1.617,0.299,106687,0,11000
470.0,66.444,1.581,0.3,106687,0,11000
470.25,63.623,1.57,0.296,106687,0,11000
470.5,65.468,1.564,0.296,106687,0,11000
470.75,67.812,1.561,0.297,106687,0,11000
471.0,64.867,1.555,0.295,106687,0,11000
471.25,63.661,1.559,0.292,106687,0,11000
471.5,63.765,1.562,0.296,106687,0,11000
471.75,64.242,1.562,0.29,106687,0,11000
472.0,62.788,1.562,0.287,106687,0,11000
472.25,62.706,1.562,0.288,106687,0,11000
472.5,64.426,1.568,0.291,106687,0,11000
472.75,66.395,1.584,0.303,106687,0,11000
473.0,67.926,1.599,0.309,106687,0,11000
473.25,68.654,1.611,0.31,106687,0,11000
473.5,68.135,1.627,0.308,106687,0,11000
473.75,65.127,1.649,0.303,106687,0,11000
474.0,67.221,1.677,0.294,106687,0,11000
474.25,70.621,1.716,0.287,106687,0,11000
474.5,74.144,1.742,0.284,106687,0,11000
474.75,71.387,1.786,0.283,106687,0,11000
475.0,71.8,1.817,0.281,106687,0,11000
475.25,72.276,1.869,0.276,106687,0,11000
475.5,70.513,1.938,0.263,106687,0,11000
475.75,69.122,2.001,0.237,106687,0,11000
476.0,68.602,2.09,0.216,106687,0,11000
476.25,67.213,2.2,0.219,106687,0,11000
476.5,65.948,2.316,0.238,106687,0,11000
476.75,63.81,2.378,0.258,106687,0,11000
477.0,61.61,2.387,0.271,106687,0,11000
477.25,62.46,2.374,0.258,106687,0,11000
477.5,71.833,2.317,0.248,106687,0,11000
477.75,83.072,2.295,0.248,106687,0,11000
478.0,81.992,2.27,0.252,106687,0,11000
478.25,75.501,2.261,0.255,106687,0,11000
478.5,74.857,2.253,0.251,106687,0,11000
478.75,77.26,2.271,0.249,106687,0,11000
479.0,77.239,2.288,0.254,106687,0,11000
479.25,77.655,2.306,0.255,106687,0,11000
479.5,80.37,2.319,0.251,106687,0,11000
479.75,79.478,2.337,0.237,106687,0,11000
480.0,79.642,2.382,0.236,106687,0,11000
480.25,82.854,2.432,0.238,106687,0,11000
