Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
421.31,103787,421,4,0.0,1.0,0.673,0.121,  0.5460,0,7000
421.56,103787,421,4,0.0,1.0,0.623,0.14,  0.5460,0,7000
421.81,103787,421,4,0.0,1.0,0.562,0.162,  0.5460,0,7000
422.06,103787,422,2,0.0,1.0,0.494,0.187,  0.5460,0,7000
422.31,103787,422,2,0.0,1.0,0.437,0.208,  0.5460,0,7000
422.56,103787,422,2,0.0,1.0,0.411,0.218,  0.5460,0,7000
422.81,103787,422,2,0.0,1.0,0.387,0.223,  0.5460,0,7000
423.06,103787,423,2,0.0,1.0,0.341,0.216,  0.5460,0,7000
423.31,103787,423,2,0.0,1.0,0.311,0.215,  0.5460,0,7000
423.56,103787,423,2,0.0,1.0,0.373,0.191,  0.5460,0,7000
423.81,103787,423,2,0.0,1.0,0.439,0.168,  0.5460,0,7000
424.06,103787,424,4,0.0,1.0,0.511,0.157,  0.5460,0,7000
424.31,103787,424,4,0.0,1.0,0.508,0.15,  0.5460,0,7000
424.56,103787,424,2,0.0,1.0,0.41,0.172,  0.5460,0,7000
424.81,103787,424,0,0.0,1.0,0.29,0.177,  0.5460,0,7000
425.06,103787,425,3,0.0,1.0,0.164,0.145,  0.5460,0,7000
425.31,103787,425,3,0.0,1.0,0.026,0.173,  0.5460,0,7000
425.56,103787,425,3,0.0,1.0,0.005,0.164,  0.5450,0,7000
425.81,103787,425,3,0.0,1.0,0.285,0.113,  0.5450,0,7000
426.06,103787,426,2,0.0,1.0,0.455,0.101,  0.5450,0,7000
426.31,103787,426,4,0.0,1.0,0.517,0.129,  0.5450,0,7000
426.56,103787,426,4,0.0,1.0,0.515,0.163,  0.5450,0,7000
426.81,103787,426,2,0.0,1.0,0.455,0.193,  0.5450,0,7000
427.06,103787,427,2,0.0,1.0,0.376,0.204,  0.5450,0,7000
427.31,103787,427,2,0.0,1.0,0.344,0.196,  0.5450,0,7000
427.56,103787,427,2,0.0,1.0,0.417,0.152,  0.5450,0,7000
427.81,103787,427,4,0.0,1.0,0.51,0.12,  0.5450,0,7000
428.06,103787,428,4,0.0,1.0,0.57,0.12,  0.5450,0,7000
428.31,103787,428,4,0.0,1.0,0.609,0.118,  0.5450,0,7000
428.56,103787,428,4,0.0,1.0,0.62,0.125,  0.5450,0,7000
428.81,103787,428,4,0.0,1.0,0.622,0.128,  0.5450,0,7000
429.06,103787,429,4,0.0,1.0,0.625,0.11,  0.5450,0,7000
429.31,103787,429,4,0.0,1.0,0.639,0.092,  0.5450,0,7000
429.56,103787,429,4,0.0,1.0,0.665,0.086,  0.5450,0,7000
429.81,103787,429,4,0.0,1.0,0.669,0.096,  0.5450,0,7000
430.06,103787,430,4,0.0,1.0,0.657,0.116,  0.5450,0,7000
430.31,103787,430,4,0.0,1.0,0.635,0.123,  0.5450,0,7000
430.56,103787,430,4,0.0,1.0,0.57,0.139,  0.5450,0,7000
430.81,103787,430,4,0.0,1.0,0.616,0.129,  0.5450,0,7000
431.06,103787,431,4,0.0,1.0,0.66,0.122,  0.5440,0,7000
431.31,103787,431,4,0.0,1.0,0.66,0.125,  0.5440,0,7000
431.56,103787,431,4,0.0,1.0,0.625,0.122,  0.5440,0,7000
431.81,103787,431,4,0.0,1.0,0.589,0.135,  0.5440,0,7000
432.06,103787,432,4,0.0,1.0,0.553,0.149,  0.5440,0,7000
432.31,103787,432,2,0.0,1.0,0.497,0.169,  0.5440,0,7000
432.56,103787,432,2,0.0,1.0,0.48,0.173,  0.5440,0,7000
432.81,103787,432,4,0.0,1.0,0.531,0.153,  0.5440,0,7000
433.06,103787,433,4,0.0,1.0,0.541,0.15,  0.5440,0,7000
433.31,103787,433,4,0.0,1.0,0.504,0.161,  0.5440,0,7000
433.56,103787,433,2,0.0,1.0,0.482,0.161,  0.5440,0,7000
433.81,103787,433,4,0.0,1.0,0.569,0.134,  0.5440,0,7000
434.06,103787,434,4,0.0,1.0,0.638,0.119,  0.5440,0,7000
434.31,103787,434,4,0.0,1.0,0.67,0.106,  0.5440,0,7000
434.56,103787,434,4,0.0,1.0,0.653,0.114,  0.5440,0,7000
434.81,103787,434,4,0.0,1.0,0.628,0.123,  0.5440,0,7000
435.06,103787,435,4,0.0,1.0,0.612,0.128,  0.5440,0,7000
435.31,103787,435,4,0.0,1.0,0.612,0.13,  0.5440,0,7000
435.56,103787,435,4,0.0,1.0,0.562,0.132,  0.5440,0,7000
435.81,103787,435,4,0.0,1.0,0.528,0.15,  0.5440,0,7000
436.06,103787,436,4,0.0,1.0,0.529,0.146,  0.5440,0,7000
436.31,103787,436,4,0.0,1.0,0.538,0.143,  0.5430,0,7000
436.56,103787,436,4,0.0,1.0,0.527,0.142,  0.5430,0,7000
436.81,103787,436,2,0.0,1.0,0.468,0.15,  0.5430,0,7000
437.06,103787,437,2,0.0,1.0,0.411,0.167,  0.5430,0,7000
437.31,103787,437,2,0.0,1.0,0.423,0.214,  0.5430,0,7000
437.56,103787,437,2,0.0,1.0,0.443,0.206,  0.5430,0,7000
437.81,103787,437,2,0.0,1.0,0.474,0.195,  0.5430,0,7000
438.06,103787,438,4,0.0,1.0,0.51,0.181,  0.5430,0,7000
438.31,103787,438,4,0.0,1.0,0.538,0.171,  0.5430,0,7000
438.56,103787,438,4,0.0,1.0,0.568,0.16,  0.5430,0,7000
438.81,103787,438,4,0.0,1.0,0.618,0.141,  0.5430,0,7000
439.06,103787,439,4,0.0,1.0,0.646,0.131,  0.5430,0,7000
439.31,103787,439,4,0.0,1.0,0.667,0.123,  0.5430,0,7000
439.56,103787,439,4,0.0,1.0,0.668,0.123,  0.5430,0,7000
439.81,103787,439,4,0.0,1.0,0.585,0.154,  0.5430,1,7000
440.06,103787,440,2,0.0,1.0,0.413,0.216,  0.5430,0,7000
440.31,103787,440,2,0.0,1.0,0.332,0.218,  0.5430,0,7000
440.56,103787,440,2,0.0,1.0,0.334,0.214,  0.5430,0,7000
440.81,103787,440,2,0.0,1.0,0.322,0.198,  0.5430,0,7000
441.06,103787,441,2,0.0,1.0,0.333,0.173,  0.5430,0,7000
441.31,103787,441,2,0.0,1.0,0.403,0.159,  0.5430,0,7000
441.56,103787,441,2,0.0,1.0,0.464,0.164,  0.5430,0,7000
441.81,103787,441,4,0.0,1.0,0.522,0.147,  0.5420,0,7000
442.06,103787,442,4,0.0,1.0,0.513,0.144,  0.5420,0,7000
442.31,103787,442,2,0.0,1.0,0.429,0.183,  0.5420,0,7000
442.56,103787,442,2,0.0,1.0,0.358,0.208,  0.5420,0,7000
442.81,103787,442,2,0.0,1.0,0.401,0.188,  0.5420,0,7000
443.06,103787,443,2,0.0,1.0,0.495,0.155,  0.5420,0,7000
443.31,103787,443,4,0.0,1.0,0.563,0.137,  0.5420,0,7000
443.56,103787,443,4,0.0,1.0,0.64,0.115,  0.5420,0,7000
443.81,103787,443,4,0.0,1.0,0.667,0.089,  0.5420,0,7000
444.06,103787,444,4,0.0,1.0,0.662,0.11,  0.5420,0,7000
444.31,103787,444,4,0.0,1.0,0.656,0.11,  0.5420,0,7000
444.56,103787,444,4,0.0,1.0,0.641,0.11,  0.5420,0,7000
444.81,103787,444,4,0.0,1.0,0.612,0.123,  0.5420,0,7000
445.06,103787,445,4,0.0,1.0,0.607,0.129,  0.5420,0,7000
445.31,103787,445,4,0.0,1.0,0.64,0.122,  0.5420,0,7000
445.56,103787,445,4,0.0,1.0,0.662,0.117,  0.5420,0,7000
445.81,103787,445,5,0.0,1.0,0.715,0.101,  0.5420,0,7000
446.06,103787,446,5,0.0,1.0,0.817,0.064,  0.5420,0,7000
446.31,103787,446,5,0.0,1.0,0.891,0.039,  0.5420,0,7000
446.56,103787,446,5,0.0,1.0,0.94,0.022,  0.5420,0,7000
446.81,103787,446,5,0.0,1.0,0.922,0.029,  0.5420,0,7000
447.06,103787,447,5,0.0,1.0,0.903,0.033,  0.5420,0,7000
447.31,103787,447,5,0.0,1.0,0.884,0.043,  0.5420,0,7000
447.56,103787,447,5,0.0,1.0,0.939,0.022,  0.5410,0,7000
447.81,103787,447,5,0.0,1.0,0.975,0.009,  0.5410,0,7000
448.06,103787,448,5,0.0,1.0,1.0,0.0,  0.5410,0,7000
448.31,103787,448,5,0.0,1.0,0.905,0.029,  0.5410,0,7000
448.56,103787,448,5,0.0,1.0,0.833,0.06,  0.5410,0,7000
448.81,103787,448,5,0.0,1.0,0.891,0.04,  0.5410,0,7000
449.06,103787,449,5,0.0,1.0,0.938,0.023,  0.5410,0,7000
449.31,103787,449,5,0.0,1.0,0.917,0.031,  0.5410,0,7000
449.56,103787,449,5,0.0,1.0,0.888,0.041,  0.5410,0,7000
449.81,103787,449,5,0.0,1.0,0.947,0.02,  0.5410,0,7000
450.06,103787,450,5,0.0,1.0,0.977,0.008,  0.5410,0,7000
450.31,103787,450,5,0.0,1.0,0.964,0.013,  0.5410,0,7000
450.56,103787,450,5,0.0,1.0,0.896,0.038,  0.5410,0,7000
450.81,103787,450,5,0.0,1.0,0.794,0.072,  0.5410,0,7000
451.06,103787,451,4,0.0,1.0,0.694,0.102,  0.5410,0,7000
451.31,103787,451,4,0.0,1.0,0.538,0.15,  0.5410,0,7000
451.56,103787,451,2,0.009,0.9,0.37,0.194,  0.5410,0,7000
451.81,103787,451,1,0.025,0.786,0.179,0.255,  0.5410,0,7000
452.06,103787,452,1,0.033,0.74,0.128,0.275,  0.5410,0,7000
452.31,103787,452,1,0.03,0.747,0.168,0.259,  0.5410,0,7000
452.56,103787,452,1,0.033,0.721,0.218,0.254,  0.5410,0,7000
452.81,103787,452,1,0.035,0.703,0.238,0.256,  0.5410,0,7000
453.06,103787,453,1,0.035,0.707,0.248,0.254,  0.5400,0,7000
453.31,103787,453,1,0.034,0.71,0.261,0.252,  0.5400,0,7000
453.56,103787,453,1,0.035,0.707,0.263,0.253,  0.5400,0,7000
453.81,103787,453,1,0.034,0.711,0.259,0.253,  0.5400,0,7000
454.06,103787,454,1,0.029,0.741,0.255,0.243,  0.5400,0,7000
454.31,103787,454,1,0.022,0.778,0.265,0.22,  0.5400,0,7000
454.56,103787,454,1,0.019,0.787,0.283,0.2,  0.5400,0,7000
454.81,103787,454,3,0.0,1.0,0.276,0.132,  0.5400,0,7000
455.06,103787,455,3,0.0,1.0,0.222,0.114,  0.5400,0,7000
455.31,103787,455,3,0.0,1.0,0.176,0.121,  0.5400,0,7000
455.56,103787,455,3,0.0,1.0,0.219,0.122,  0.5400,0,7000
455.81,103787,455,0,0.008,0.884,0.268,0.163,  0.5400,0,7000
456.06,103787,456,2,0.02,0.763,0.303,0.187,  0.5400,0,7000
456.31,103787,456,1,0.027,0.722,0.265,0.214,  0.5400,0,7000
456.56,103787,456,1,0.041,0.667,0.136,0.269,  0.5400,0,7000
456.81,103787,456,1,0.049,0.651,0.055,0.299,  0.5400,0,7000
457.06,103787,457,1,-1.059,0.63,0.027,0.333,  0.5400,0,7000
457.31,103787,457,2,0.036,0.692,0.316,0.248,  0.5400,0,7000
457.56,103787,457,2,0.022,0.773,0.424,0.212,  0.5400,0,7000
457.81,103787,457,4,0.008,0.892,0.537,0.171,  0.5400,0,7000
458.06,103787,458,4,0.0,1.0,0.622,0.137,  0.5400,0,7000
458.31,103787,458,4,0.0,1.0,0.69,0.111,  0.5400,0,7000
458.56,103787,458,5,0.0,1.0,0.721,0.103,  0.5390,0,7000
458.81,103787,458,5,0.0,1.0,0.73,0.1,  0.5390,0,7000
459.06,103787,459,5,0.0,1.0,0.754,0.074,  0.5390,0,7000
459.31,103787,459,5,0.0,1.0,0.807,0.023,  0.5390,0,7000
459.56,103787,459,5,0.0,1.0,0.835,0.026,  0.5390,0,7000
459.81,103787,459,5,0.0,1.0,0.838,0.045,  0.5390,0,7000
460.06,103787,460,5,0.0,1.0,0.801,0.066,  0.5390,0,7000
460.31,103787,460,5,0.0,1.0,0.751,0.079,  0.5390,0,7000
460.56,103787,460,5,0.0,1.0,0.71,0.085,  0.5390,0,7000
460.81,103787,460,4,0.0,1.0,0.657,0.078,  0.5390,0,7000
461.06,103787,461,4,0.0,1.0,0.54,0.101,  0.5390,0,7000
461.31,103787,461,2,0.0,1.0,0.468,0.127,  0.5390,0,7000
461.56,103787,461,4,0.0,1.0,0.562,0.097,  0.5390,0,7000
461.81,103787,461,4,0.0,1.0,0.644,0.066,  0.5390,0,7000
462.06,103787,462,5,0.0,1.0,0.701,0.042,  0.5390,0,7000
462.31,103787,462,5,0.0,1.0,0.717,0.035,  0.5390,0,7000
462.56,103787,462,4,0.0,1.0,0.69,0.059,  0.5390,0,7000
462.81,103787,462,4,0.0,1.0,0.619,0.089,  0.5390,0,7000
463.06,103787,463,4,0.0,1.0,0.512,0.136,  0.5390,0,7000
463.31,103787,463,2,0.0,1.0,0.422,0.175,  0.5390,0,7000
463.56,103787,463,2,0.002,0.975,0.447,0.177,  0.5390,0,7000
463.81,103787,463,4,0.0,1.0,0.533,0.143,  0.5390,0,7000
464.06,103787,464,4,0.0,1.0,0.567,0.112,  0.5380,0,7000
464.31,103787,464,4,0.0,1.0,0.534,0.11,  0.5380,0,7000
