Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
405.0,111741,405,1,0.026,0.816,0.259,0.274,  0.6880,0,7000
405.25,111741,405,1,0.027,0.817,0.222,0.288,  0.6880,0,7000
405.5,111741,405,2,0.019,0.851,0.311,0.255,  0.6880,0,7000
405.75,111741,405,2,0.015,0.879,0.364,0.235,  0.6870,0,7000
406.0,111741,406,2,0.013,0.891,0.362,0.236,  0.6870,0,7000
406.25,111741,406,2,0.01,0.91,0.415,0.216,  0.6870,0,7000
406.5,111741,406,2,0.008,0.923,0.432,0.21,  0.6870,0,7000
406.75,111741,406,2,0.013,0.896,0.34,0.244,  0.6870,0,7000
407.0,111741,407,2,0.014,0.89,0.303,0.258,  0.6870,0,7000
407.25,111741,407,2,0.012,0.909,0.32,0.252,  0.6870,0,7000
407.5,111741,407,2,0.009,0.929,0.336,0.246,  0.6870,0,7000
407.75,111741,407,2,0.001,0.987,0.426,0.213,  0.6870,0,7000
408.0,111741,408,2,0.0,1.0,0.442,0.207,  0.6870,0,7000
408.25,111741,408,2,0.0,1.0,0.441,0.207,  0.6870,0,7000
408.5,111741,408,2,0.0,1.0,0.494,0.185,  0.6870,0,7000
408.75,111741,408,4,0.0,1.0,0.51,0.17,  0.6870,0,7000
409.0,111741,409,2,0.0,1.0,0.473,0.186,  0.6870,0,7000
409.25,111741,409,2,0.01,0.916,0.363,0.236,  0.6870,0,7000
409.5,111741,409,1,0.026,0.825,0.199,0.296,  0.6870,0,7000
409.75,111741,409,1,0.038,0.765,0.126,0.323,  0.6870,0,7000
410.0,111741,410,1,0.05,0.716,0.034,0.357,  0.6870,0,7000
410.25,111741,410,1,0.058,0.68,0.0,0.37,  0.6870,0,7000
410.5,111741,410,3,0.043,0.73,0.0,0.332,  0.6870,0,7000
410.75,111741,410,3,0.026,0.804,0.0,0.289,  0.6870,0,7000
411.0,111741,411,3,0.026,0.798,0.0,0.277,  0.6870,0,7000
411.25,111741,411,3,0.052,0.662,0.0,0.325,  0.6870,0,7000
411.5,111741,411,3,0.06,0.642,0.008,0.345,  0.6860,0,7000
411.75,111741,411,1,0.02,0.814,0.278,0.217,  0.6860,0,7000
412.0,111741,412,4,0.0,1.0,0.512,0.121,  0.6860,0,7000
412.25,111741,412,4,0.0,1.0,0.582,0.098,  0.6860,0,7000
412.5,111741,412,4,0.0,1.0,0.563,0.127,  0.6860,0,7000
412.75,111741,412,4,0.0,1.0,0.526,0.15,  0.6860,0,7000
413.0,111741,413,2,0.011,0.891,0.452,0.2,  0.6860,0,7000
413.25,111741,413,2,0.016,0.862,0.415,0.217,  0.6860,0,7000
413.5,111741,413,2,0.015,0.865,0.413,0.213,  0.6860,0,7000
413.75,111741,413,4,0.0,1.0,0.502,0.151,  0.6860,0,7000
414.0,111741,414,4,0.0,1.0,0.555,0.109,  0.6860,0,7000
414.25,111741,414,4,0.0,1.0,0.536,0.121,  0.6860,0,7000
414.5,111741,414,2,0.001,0.989,0.48,0.159,  0.6860,0,7000
414.75,111741,414,2,0.008,0.914,0.442,0.184,  0.6860,0,7000
415.0,111741,415,2,0.007,0.921,0.424,0.184,  0.6860,0,7000
415.25,111741,415,2,0.0,1.0,0.476,0.141,  0.6860,0,7000
415.5,111741,415,4,0.0,1.0,0.619,0.055,  0.6860,0,7000
415.75,111741,415,5,0.0,1.0,0.727,0.001,  0.6860,0,7000
416.0,111741,416,5,0.0,1.0,0.798,0.0,  0.6860,0,7000
416.25,111741,416,5,0.0,1.0,0.778,0.0,  0.6860,0,7000
416.5,111741,416,5,0.0,1.0,0.795,0.0,  0.6860,0,7000
416.75,111741,416,5,0.0,1.0,0.83,0.0,  0.6860,0,7000
417.0,111741,417,5,0.0,1.0,0.811,0.0,  0.6860,0,7000
417.25,111741,417,5,0.0,1.0,0.809,0.0,  0.6860,0,7000
417.5,111741,417,5,0.0,1.0,0.844,0.0,  0.6850,0,7000
417.75,111741,417,5,0.0,1.0,0.807,0.0,  0.6850,0,7000
418.0,111741,418,5,0.0,1.0,0.733,0.024,  0.6850,0,7000
418.25,111741,418,4,0.0,1.0,0.695,0.049,  0.6850,0,7000
418.5,111741,418,4,0.0,1.0,0.694,0.062,  0.6850,0,7000
418.75,111741,418,5,0.0,1.0,0.784,0.023,  0.6850,0,7000
419.0,111741,419,4,0.0,1.0,0.638,0.12,  0.6850,0,7000
419.25,111741,419,4,0.0,1.0,0.528,0.175,  0.6850,0,7000
419.5,111741,419,2,0.0,1.0,0.454,0.202,  0.6850,0,7000
419.75,111741,419,1,0.0,1.0,0.272,0.269,  0.6850,0,7000
420.0,111741,420,1,0.0,1.0,0.235,0.283,  0.6850,0,7000
420.25,111741,420,1,0.0,1.0,0.234,0.284,  0.6850,0,7000
420.5,111741,420,2,0.0,1.0,0.34,0.244,  0.6850,0,7000
420.75,111741,420,2,0.0,1.0,0.394,0.208,  0.6850,0,7000
421.0,111741,421,2,0.0,1.0,0.392,0.199,  0.6850,1,7000
421.25,111741,421,2,0.0,1.0,0.373,0.212,  0.6850,0,7000
421.5,111741,421,2,0.0,1.0,0.426,0.178,  0.6850,0,7000
421.75,111741,421,2,0.0,1.0,0.442,0.155,  0.6850,0,7000
422.0,111741,422,2,0.0,1.0,0.495,0.107,  0.6850,0,7000
422.25,111741,422,4,0.0,1.0,0.621,0.034,  0.6850,0,7000
422.5,111741,422,4,0.0,1.0,0.656,0.02,  0.6850,0,7000
422.75,111741,422,4,0.0,1.0,0.69,0.018,  0.6850,0,7000
423.0,111741,423,4,0.0,1.0,0.653,0.049,  0.6850,0,7000
423.25,111741,423,2,0.0,1.0,0.489,0.161,  0.6850,0,7000
