Dept,SitID,Dept,LithID,W_Tar,SW,VSH,PHI,RW,Pick,Formation
480.0,141807,480,2,0.0,1.0,0.489,0.159,  0.5710,0,7000
480.25,141807,480,2,0.0,1.0,0.339,0.191,  0.5710,0,7000
480.5,141807,480,4,0.0,1.0,0.608,0.086,  0.5710,0,7000
480.75,141807,480,5,0.0,1.0,0.863,0.016,  0.5710,0,7000
481.0,141807,481,5,0.0,1.0,0.889,0.02,  0.5710,0,7000
481.25,141807,481,5,0.0,1.0,0.819,0.06,  0.5710,0,7000
481.5,141807,481,5,0.0,1.0,0.794,0.067,  0.5710,0,7000
481.75,141807,481,5,0.0,1.0,0.756,0.079,  0.5710,0,7000
482.0,141807,482,5,0.0,1.0,0.716,0.093,  0.5710,0,7000
482.25,141807,482,4,0.0,1.0,0.677,0.109,  0.5710,0,7000
482.5,141807,482,4,0.0,1.0,0.664,0.118,  0.5710,0,7000
482.75,141807,482,4,0.0,1.0,0.655,0.123,  0.5710,0,7000
483.0,141807,483,4,0.0,1.0,0.615,0.142,  0.5710,0,7000
483.25,141807,483,4,0.0,1.0,0.55,0.163,  0.5710,0,7000
483.5,141807,483,4,0.0,1.0,0.52,0.168,  0.5710,0,7000
483.75,141807,483,2,0.0,1.0,0.5,0.171,  0.5710,0,7000
484.0,141807,484,2,0.0,1.0,0.481,0.186,  0.5710,0,7000
484.25,141807,484,4,0.0,1.0,0.546,0.168,  0.5710,0,7000
484.5,141807,484,4,0.0,1.0,0.578,0.156,  0.5710,0,7000
484.75,141807,484,4,0.0,1.0,0.549,0.167,  0.5710,0,7000
485.0,141807,485,4,0.0,1.0,0.627,0.138,  0.5710,0,7000
485.25,141807,485,5,0.0,1.0,0.707,0.108,  0.5710,0,7000
485.5,141807,485,4,0.0,1.0,0.612,0.144,  0.5710,0,7000
485.75,141807,485,2,0.0,1.0,0.495,0.187,  0.5710,0,7000
486.0,141807,486,2,0.0,1.0,0.482,0.192,  0.5710,0,7000
486.25,141807,486,4,0.0,1.0,0.578,0.156,  0.5710,0,7000
486.5,141807,486,4,0.0,1.0,0.648,0.13,  0.5700,0,7000
486.75,141807,486,5,0.0,1.0,0.733,0.099,  0.5700,0,7000
487.0,141807,487,5,0.0,1.0,0.769,0.085,  0.5700,0,7000
487.25,141807,487,5,0.0,1.0,0.706,0.109,  0.5700,0,7000
487.5,141807,487,5,0.0,1.0,0.772,0.071,  0.5700,0,7000
487.75,141807,487,5,0.0,1.0,0.778,0.064,  0.5700,0,7000
488.0,141807,488,4,0.0,1.0,0.607,0.142,  0.5700,0,7000
488.25,141807,488,2,0.0,1.0,0.492,0.17,  0.5700,0,7000
488.5,141807,488,2,0.0,1.0,0.367,0.178,  0.5700,0,7000
488.75,141807,488,3,0.0,1.0,0.207,0.222,  0.5700,0,7000
489.0,141807,489,1,0.014,0.887,0.115,0.267,  0.5700,0,7000
489.25,141807,489,1,0.023,0.817,0.193,0.266,  0.5700,0,7000
489.5,141807,489,1,0.028,0.782,0.226,0.271,  0.5700,0,7000
489.75,141807,489,1,0.03,0.785,0.206,0.294,  0.5700,0,7000
490.0,141807,490,1,0.025,0.827,0.186,0.301,  0.5700,0,7000
490.25,141807,490,1,0.02,0.862,0.194,0.298,  0.5700,0,7000
490.5,141807,490,1,0.016,0.885,0.222,0.288,  0.5700,0,7000
490.75,141807,490,1,0.012,0.904,0.269,0.27,  0.5700,0,7000
491.0,141807,491,1,0.016,0.883,0.249,0.278,  0.5700,0,7000
491.25,141807,491,1,0.023,0.843,0.192,0.299,  0.5700,0,7000
491.5,141807,491,1,0.031,0.803,0.134,0.321,  0.5700,0,7000
491.75,141807,491,1,0.038,0.773,0.084,0.339,  0.5700,0,7000
492.0,141807,492,1,0.035,0.767,0.162,0.31,  0.5700,0,7000
492.25,141807,492,2,0.026,0.785,0.311,0.255,  0.5700,0,7000
492.5,141807,492,2,0.027,0.773,0.323,0.251,  0.5700,0,7000
492.75,141807,492,1,0.045,0.721,0.103,0.332,  0.5700,0,7000
493.0,141807,493,1,0.053,0.708,0.0,0.37,  0.5700,0,7000
493.25,141807,493,2,0.019,0.821,0.39,0.226,  0.5700,0,7000
493.5,141807,493,4,0.0,1.0,0.63,0.124,  0.5700,0,7000
493.75,141807,493,5,0.0,1.0,0.786,0.062,  0.5700,0,7000
494.0,141807,494,5,0.0,1.0,0.904,0.022,  0.5700,0,7000
494.25,141807,494,5,0.0,1.0,0.904,0.022,  0.5700,0,7000
494.5,141807,494,5,0.0,1.0,0.987,0.001,  0.5700,0,7000
494.75,141807,494,5,0.0,1.0,0.979,0.0,  0.5690,0,7000
495.0,141807,495,5,0.0,1.0,0.825,0.065,  0.5690,0,7000
495.25,141807,495,5,0.0,1.0,0.705,0.109,  0.5690,0,7000
495.5,141807,495,4,0.0,1.0,0.695,0.113,  0.5690,0,7000
495.75,141807,495,4,0.0,1.0,0.627,0.134,  0.5690,0,7000
496.0,141807,496,4,0.0,1.0,0.572,0.158,  0.5690,0,7000
496.25,141807,496,4,0.0,1.0,0.577,0.157,  0.5690,0,7000
496.5,141807,496,4,0.0,1.0,0.546,0.168,  0.5690,0,7000
496.75,141807,496,2,0.0,1.0,0.403,0.221,  0.5690,0,7000
497.0,141807,497,1,0.0,1.0,0.263,0.273,  0.5690,0,7000
497.25,141807,497,1,0.0,1.0,0.228,0.286,  0.5690,0,7000
497.5,141807,497,2,0.0,1.0,0.433,0.21,  0.5690,0,7000
497.75,141807,497,4,0.0,1.0,0.566,0.161,  0.5690,0,7000
498.0,141807,498,4,0.0,1.0,0.612,0.144,  0.5690,0,7000
498.25,141807,498,2,0.0,1.0,0.407,0.219,  0.5690,0,7000
498.5,141807,498,2,0.0,1.0,0.334,0.247,  0.5690,0,7000
