DEPT,GR,ILD,DPHI,SitID,Pick,Formation
310.0,115.714,4.202,0.194,107204,0,12000
310.25,121.84,4.361,0.189,107204,0,12000
310.5,124.293,4.611,0.177,107204,0,12000
310.75,129.194,4.61,0.164,107204,0,12000
311.0,127.973,4.785,0.145,107204,0,12000
311.25,113.895,4.783,0.125,107204,0,12000
311.5,110.839,4.693,0.105,107204,0,12000
311.75,112.678,4.605,0.12,107204,0,12000
312.0,115.131,4.518,0.181,107204,0,12000
312.25,110.848,4.351,0.182,107204,0,12000
312.5,109.627,4.036,0.188,107204,0,12000
312.75,116.366,3.886,0.181,107204,0,12000
313.0,119.431,3.886,0.18,107204,0,12000
313.25,122.495,4.109,0.171,107204,0,12000
313.5,121.275,4.345,0.17,107204,0,12000
313.75,116.992,4.509,0.181,107204,0,12000
314.0,114.547,4.68,0.189,107204,0,12000
314.25,113.325,4.678,0.187,107204,0,12000
314.5,111.492,4.422,0.177,107204,0,12000
314.75,105.986,4.258,0.165,107204,0,12000
315.0,103.54,4.101,0.168,107204,0,12000
315.25,107.218,4.099,0.173,107204,0,12000
315.5,113.956,4.335,0.181,107204,0,12000
315.75,117.633,5.034,0.168,107204,0,12000
316.0,118.861,5.956,0.176,107204,0,12000
316.25,116.415,7.18,0.173,107204,0,12000
316.5,105.399,9.684,0.161,107204,0,12000
316.75,88.259,12.821,0.182,107204,0,12000
317.0,77.243,14.888,0.266,107204,0,12000
317.25,72.348,17.287,0.286,107204,0,12000
317.5,80.311,17.61,0.297,107204,0,12000
317.75,82.151,17.937,0.298,107204,0,12000
318.0,79.093,15.729,0.236,107204,0,12000
318.25,83.995,13.538,0.06,107204,0,12000
318.5,77.877,11.873,0.031,107204,0,12000
318.75,86.451,10.029,0.22,107204,0,12000
319.0,91.353,8.795,0.264,107204,0,12000
319.25,90.743,8.312,0.284,107204,0,12000
319.5,88.91,9.652,0.311,107204,0,12000
319.75,89.526,12.079,0.363,107204,0,12000
320.0,107.897,14.027,0.383,107204,0,12000
320.25,115.247,16.289,0.245,107204,0,12000
320.5,83.414,17.882,0.231,107204,0,12000
320.75,54.031,19.265,0.256,107204,0,12000
321.0,42.403,19.626,0.278,107204,0,12000
321.25,40.568,19.619,0.289,107204,0,12000
321.5,38.123,18.541,0.295,107204,0,12000
321.75,41.189,17.856,0.298,107204,0,12000
322.0,42.416,16.876,0.3,107204,0,12000
322.25,44.256,16.248,0.297,107204,0,12000
322.5,52.219,15.648,0.288,107204,0,12000
322.75,66.916,15.354,0.288,107204,0,12000
323.0,73.042,15.066,0.279,107204,0,12000
323.25,75.494,14.509,0.268,107204,0,12000
323.5,62.641,13.712,0.256,107204,0,12000
323.75,48.564,12.958,0.213,107204,0,12000
324.0,85.301,12.716,0.202,107204,0,12000
324.25,101.836,12.246,0.199,107204,0,12000
324.5,105.512,11.791,0.206,107204,0,12000
324.75,101.23,11.789,0.199,107204,0,12000
325.0,100.009,12.008,0.182,107204,0,12000
325.25,111.034,12.462,0.188,107204,0,12000
325.5,115.323,13.177,0.199,107204,0,12000
325.75,117.776,13.677,0.211,107204,0,12000
326.0,117.779,14.194,0.205,107204,0,12000
326.25,118.394,14.191,0.221,107204,0,12000
326.5,105.541,14.186,0.23,107204,0,12000
326.75,96.974,13.92,0.243,107204,0,12000
327.0,93.304,13.658,0.249,107204,0,12000
327.25,98.205,12.434,0.246,107204,0,12000
327.5,101.269,11.109,0.252,107204,0,12000
327.75,99.436,10.114,0.255,107204,0,12000
328.0,99.44,9.74,0.268,107204,0,12000
328.25,104.343,9.737,0.274,107204,0,12000
328.5,106.182,10.297,0.279,107204,0,12000
328.75,101.899,10.687,0.283,107204,0,12000
329.0,92.107,11.731,0.157,107204,0,12000
329.25,87.213,12.176,0.115,107204,0,12000
329.5,96.4,13.367,0.101,107204,0,12000
329.75,106.813,14.401,0.1,107204,0,12000
330.0,110.489,14.671,0.096,107204,0,12000
330.25,111.716,15.514,0.041,107204,0,12000
330.5,106.21,15.508,0.081,107204,0,12000
330.75,92.744,14.935,0.118,107204,0,12000
331.0,79.89,14.114,0.137,107204,0,12000
331.25,69.487,13.593,0.195,107204,0,12000
331.5,64.591,12.374,0.275,107204,0,12000
331.75,64.595,11.478,0.268,107204,0,12000
332.0,70.109,10.45,0.252,107204,0,12000
332.25,75.623,9.513,0.234,107204,0,12000
332.5,89.096,8.824,0.191,107204,0,12000
332.75,95.221,8.185,0.168,107204,0,12000
333.0,103.184,7.452,0.146,107204,0,12000
333.25,112.372,6.913,0.124,107204,0,12000
333.5,118.498,6.294,0.103,107204,0,12000
333.75,125.847,5.729,0.09,107204,0,12000
334.0,130.75,5.315,0.102,107204,0,12000
334.25,133.203,4.748,0.157,107204,0,12000
334.5,137.491,4.573,0.147,107204,0,12000
334.75,139.331,4.242,0.135,107204,0,12000
335.0,138.723,4.009,0.129,107204,0,12000
335.25,135.054,3.789,0.123,107204,0,12000
335.5,133.219,4.16,0.115,107204,0,12000
335.75,138.734,5.014,0.154,107204,0,12000
336.0,140.574,5.609,0.174,107204,0,12000
336.25,143.64,6.761,0.18,107204,0,12000
