DEPT,GR,ILD,DPHI,SitID,Pick,Formation
243.84,104.045,3.237,0.279,107353,0,12000
244.09,100.478,3.486,0.285,107353,0,12000
244.34,91.44,3.652,0.303,107353,0,12000
244.59,82.991,3.738,0.361,107353,0,12000
244.84,72.738,3.911,0.406,107353,0,12000
245.09,65.524,3.845,0.364,107353,0,12000
245.34,64.995,3.695,0.322,107353,0,12000
245.59,65.094,3.624,0.322,107353,0,12000
245.84,66.408,3.481,0.322,107353,0,12000
246.09,67.683,3.489,0.319,107353,0,12000
246.34,70.193,3.578,0.319,107353,0,12000
246.59,71.507,3.743,0.319,107353,0,12000
246.84,73.429,3.911,0.315,107353,0,12000
247.09,74.684,4.078,0.312,107353,0,12000
247.34,76.586,4.249,0.31,107353,0,12000
247.59,79.724,4.416,0.309,107353,0,12000
247.84,82.253,4.51,0.31,107353,0,12000
248.09,84.783,4.518,0.305,107353,0,12000
248.34,86.038,4.518,0.298,107353,0,12000
248.59,88.548,4.223,0.287,107353,0,12000
248.84,89.842,4.314,0.279,107353,0,12000
249.09,91.745,4.401,0.284,107353,0,12000
249.34,91.863,4.408,0.285,107353,0,12000
249.59,90.119,4.497,0.278,107353,0,12000
249.84,88.374,4.668,0.273,107353,0,12000
250.09,89.669,4.678,0.271,107353,0,12000
250.34,92.199,4.688,0.269,107353,0,12000
250.59,92.846,4.779,0.261,107353,0,12000
250.84,93.533,4.866,0.254,107353,0,12000
251.09,93.612,4.957,0.247,107353,0,12000
251.34,93.691,5.046,0.243,107353,0,12000
251.59,93.769,5.214,0.249,107353,0,12000
251.84,92.653,5.303,0.252,107353,0,12000
252.09,91.536,5.47,0.251,107353,0,12000
252.34,90.987,5.559,0.254,107353,0,12000
252.59,89.263,5.569,0.257,107353,0,12000
252.84,87.518,5.585,0.246,107353,0,12000
253.09,87.597,5.59,0.223,107353,0,12000
253.34,87.049,5.6,0.197,107353,0,12000
253.59,86.54,5.295,0.181,107353,0,12000
253.84,84.168,4.832,0.17,107353,0,12000
254.09,75.718,4.606,0.169,107353,0,12000
254.34,66.681,4.304,0.178,107353,0,12000
254.59,63.721,4.311,0.194,107353,0,12000
254.84,64.408,4.327,0.227,107353,0,12000
255.09,67.526,4.334,0.232,107353,0,12000
255.34,73.094,4.192,0.233,107353,0,12000
255.59,80.466,4.039,0.229,107353,0,12000
255.84,88.466,3.895,0.218,107353,0,12000
256.09,95.23,3.671,0.204,107353,0,12000
256.34,102.622,3.597,0.189,107353,0,12000
256.59,106.955,3.529,0.176,107353,0,12000
256.84,113.112,3.46,0.168,107353,0,12000
257.09,118.072,3.394,0.163,107353,0,12000
257.34,123.621,3.246,0.166,107353,0,12000
257.59,127.366,3.099,0.172,107353,0,12000
257.84,128.661,2.952,0.179,107353,0,12000
258.09,128.132,2.804,0.182,107353,0,12000
258.34,126.408,2.657,0.182,107353,0,12000
258.59,124.663,2.512,0.184,107353,0,12000
258.84,125.37,2.438,0.189,107353,0,12000
259.09,125.429,2.448,0.197,107353,0,12000
259.34,126.135,2.458,0.194,107353,0,12000
259.59,126.802,2.944,0.193,107353,0,12000
259.84,126.862,3.427,0.189,107353,0,12000
260.09,126.94,3.909,0.189,107353,0,12000
260.34,126.451,4.395,0.207,107353,0,12000
260.59,124.707,4.72,0.219,107353,0,12000
260.84,122.335,5.048,0.217,107353,0,12000
261.09,119.355,5.058,0.218,107353,0,12000
261.34,114.572,5.068,0.217,107353,0,12000
261.59,109.789,5.081,0.219,107353,0,12000
261.84,106.222,5.007,0.225,107353,0,12000
262.09,104.497,4.938,0.224,107353,0,12000
262.34,103.38,4.87,0.215,107353,0,12000
262.59,102.812,4.801,0.208,107353,0,12000
262.84,100.46,4.814,0.203,107353,0,12000
263.09,95.677,4.827,0.205,107353,0,12000
263.34,93.325,4.915,0.21,107353,0,12000
263.59,90.384,5.004,0.217,107353,0,12000
263.84,88.032,5.172,0.256,107353,0,12000
264.09,85.053,5.497,0.299,107353,0,12000
264.34,81.485,5.744,0.303,107353,0,12000
264.59,79.741,5.914,0.292,107353,0,12000
264.84,79.232,5.924,0.282,107353,0,12000
265.09,78.115,5.777,0.273,107353,0,12000
265.34,76.939,5.548,0.255,107353,0,12000
265.59,75.214,5.167,0.243,107353,0,12000
265.84,74.078,5.096,0.236,107353,0,12000
266.09,74.764,5.032,0.231,107353,0,12000
266.34,74.824,5.037,0.239,107353,0,12000
266.59,77.353,5.205,0.245,107353,0,12000
266.84,80.471,5.378,0.252,107353,0,12000
267.09,83.609,5.461,0.255,107353,0,12000
267.34,87.334,5.634,0.26,107353,0,12000
267.59,90.472,5.644,0.262,107353,0,12000
267.84,94.217,5.573,0.262,107353,0,12000
268.09,95.472,5.426,0.253,107353,0,12000
268.34,98.59,5.045,0.236,107353,0,12000
268.59,101.119,4.818,0.215,107353,0,12000
268.84,103.649,4.986,0.199,107353,0,12000
269.09,106.767,5.072,0.205,107353,0,12000
269.34,109.297,5.161,0.209,107353,0,12000
269.59,110.552,5.093,0.21,107353,0,12000
269.84,113.081,4.945,0.21,107353,0,12000
270.09,114.984,4.879,0.224,107353,0,12000
270.34,115.67,4.968,0.232,107353,0,12000
270.59,116.377,5.057,0.231,107353,0,12000
270.84,114.652,5.07,0.229,107353,0,12000
271.09,113.476,5.319,0.226,107353,0,12000
271.34,110.516,5.403,0.228,107353,0,12000
271.59,107.556,5.57,0.233,107353,0,12000
271.84,102.773,5.502,0.228,107353,0,12000
272.09,100.441,5.433,0.22,107353,0,12000
272.34,101.716,5.286,0.211,107353,0,12000
272.59,103.618,4.587,0.194,107353,0,12000
272.84,105.54,3.888,0.188,107353,0,12000
273.09,106.815,3.822,0.191,107353,0,12000
273.34,108.756,3.829,0.196,107353,0,12000
273.59,109.443,3.918,0.199,107353,0,12000
273.84,110.11,4.007,0.199,107353,0,12000
274.09,106.542,4.256,0.202,107353,0,12000
274.34,99.936,4.584,0.22,107353,0,12000
274.59,94.525,4.831,0.251,107353,0,12000
274.84,88.527,5.077,0.26,107353,0,12000
275.09,84.959,5.324,0.277,107353,0,12000
275.34,83.215,5.491,0.268,107353,0,12000
275.59,81.47,5.659,0.232,107353,0,12000
275.84,82.157,5.748,0.207,107353,0,12000
276.09,84.667,5.605,0.192,107353,0,12000
276.34,87.824,5.453,0.239,107353,0,12000
276.59,89.727,5.227,0.25,107353,0,12000
276.84,90.413,5.079,0.255,107353,0,12000
277.09,91.08,5.247,0.259,107353,0,12000
277.34,92.375,5.572,0.259,107353,0,12000
277.59,93.669,5.984,0.256,107353,0,12000
277.84,93.14,6.147,0.256,107353,0,12000
278.09,88.965,6.317,0.258,107353,0,12000
278.34,86.005,6.406,0.257,107353,0,12000
278.59,83.653,6.258,0.256,107353,0,12000
278.84,84.36,6.187,0.251,107353,0,12000
279.09,87.477,6.357,0.246,107353,0,12000
279.34,89.379,6.525,0.226,107353,0,12000
279.59,90.066,6.693,0.205,107353,0,12000
279.84,88.949,6.703,0.201,107353,0,12000
280.09,86.597,6.479,0.2,107353,0,12000
280.34,86.676,6.253,0.22,107353,0,12000
280.59,87.951,5.948,0.246,107353,0,12000
280.84,90.461,5.641,0.262,107353,0,12000
281.09,94.226,5.257,0.257,107353,0,12000
281.34,96.716,5.031,0.244,107353,0,12000
281.59,98.03,4.883,0.244,107353,0,12000
