DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
30.0,85.425,100.117,0.24,0.429,117803,0,12000,0.4762366176379787,4.606339601954626
30.25,84.199,55.416,0.271,0.479,117803,0,12000,0.464124244203359,4.014868541173587
30.5,87.275,16.965,0.31,0.466,117803,0,12000,0.49451385324486824,2.831152987684885
30.75,96.496,17.712,0.31,0.49,117803,0,12000,0.5856135232616937,2.8742429405551007
31.0,112.478,18.491,0.298,0.489,117803,0,12000,0.7435090797315891,2.917284668028337
31.25,106.336,12.916,0.288,0.506,117803,0,12000,0.6828286575167163,2.5584676271292377
31.5,105.725,7.779,0.284,0.543,117803,0,12000,0.6767922299730355,2.0514290807360873
31.75,119.863,6.858,0.281,0.592,117803,0,12000,0.8164698283569288,1.9254173121907299
32.0,127.241,6.173,0.284,0.582,117803,0,12000,0.8893614198745667,1.8201865633683278
32.25,113.723,5.329,0.283,0.557,117803,0,12000,0.755809165315685,1.6731654798375608
32.5,111.268,7.48,0.282,0.568,117803,0,12000,0.731554779686002,2.012234128883888
32.75,124.792,6.734,0.289,0.597,117803,0,12000,0.865166311765771,1.9071708057392651
33.0,121.108,3.888,0.301,0.579,117803,0,12000,0.8287699139410247,1.357897458611346
33.25,110.048,3.149,0.296,0.563,117803,0,12000,0.7195016837722696,1.1470881177251506
33.5,109.437,4.063,0.28,0.531,117803,0,12000,0.7134652562285888,1.4019240782381008
33.75,105.138,4.241,0.27,0.526,117803,0,12000,0.6709929125129037,1.444801448424123
34.0,102.683,6.344,0.288,0.6,117803,0,12000,0.6467385268832208,1.8475110606238645
34.25,103.916,8.357,0.287,0.584,117803,0,12000,0.658920057425542,2.1231007076202344
34.5,112.523,4.826,0.292,0.546,117803,0,12000,0.7439536611382432,1.5740200393101005
34.75,105.765,10.125,0.289,0.509,117803,0,12000,0.677187413445617,2.315008600646436
35.0,93.477,9.712,0.278,0.518,117803,0,12000,0.5557870506686131,2.2733632639706487
35.25,100.855,15.157,0.273,0.555,117803,0,12000,0.628678642186251,2.7184631312104686
35.5,95.942,11.045,0.272,0.517,117803,0,12000,0.5801402321664414,2.4019787422587235
35.75,108.237,16.52,0.271,0.502,117803,0,12000,0.701609752051147,2.8045723734195254
36.0,115.614,11.539,0.274,0.519,117803,0,12000,0.7744914639819704,2.4457334688383794
36.25,119.92,7.893,0.272,0.501,117803,0,12000,0.8170329648053574,2.0659775576708572
36.5,127.297,8.778,0.258,0.523,117803,0,12000,0.8899146767361806,2.1722497304770587
36.75,112.551,8.785,0.235,0.528,117803,0,12000,0.7442302895690502,2.17304685994234
37.0,104.565,8.078,0.215,0.476,117803,0,12000,0.6653319092681752,2.0891455550706355
37.25,107.641,8.435,0.228,0.459,117803,0,12000,0.6957215183096843,2.132390901533684
37.5,118.706,8.994,0.273,0.5,117803,0,12000,0.8050391464125121,2.1965588002002434
37.75,121.168,8.447,0.311,0.589,117803,0,12000,0.8293626891498969,2.133812532596914
38.0,121.171,7.768,0.321,0.576,117803,0,12000,0.8293923279103405,2.0500140183208417
38.25,109.497,6.702,0.327,0.626,117803,0,12000,0.7140580314374609,1.9024074814059182
38.5,90.449,15.965,0.322,0.611,117803,0,12000,0.5258716617942016,2.7703994525367337
38.75,89.838,25.447,0.323,0.606,117803,0,12000,0.5198352342505208,3.2365982508293714
39.0,93.528,15.654,0.314,0.659,117803,0,12000,0.5562909095961545,2.750727114196803
39.25,94.76,7.164,0.302,0.641,117803,0,12000,0.5684625605516613,1.9690698800657211
39.5,108.899,6.314,0.308,0.638,117803,0,12000,0.7081500385223691,1.8427709739166174
39.75,120.578,3.211,0.325,0.637,117803,0,12000,0.8235337329293213,1.1665855293971397
40.0,126.727,2.493,0.31,0.64,117803,0,12000,0.8842833122518958,0.9134908157648239
40.25,125.501,1.705,0.288,0.605,117803,0,12000,0.8721709388172761,0.5335709758209198
40.5,106.453,0.944,0.276,0.607,117803,0,12000,0.683984569174017,-0.05761851967240524
40.75,84.331,0.606,0.281,0.564,117803,0,12000,0.46542834966287766,-0.5008587913988084
41.0,97.856,0.244,0.279,0.566,117803,0,12000,0.599049761329461,-1.4105460709221829
41.25,89.255,0.35,0.284,0.56,117803,0,12000,0.5140754351376471,-1.0497935534782619
41.5,91.102,0.343,0.278,0.553,117803,0,12000,0.5323230319840929,-1.0699956777222313
41.75,99.094,0.558,0.262,0.587,117803,0,12000,0.6112806898058551,-0.5833783956144545
42.0,99.712,0.225,0.262,0.543,117803,0,12000,0.6173862744572377,-1.4916104333208975
42.25,102.173,0.211,0.265,0.523,117803,0,12000,0.6416999376078079,-1.5558497532641717
42.5,96.03,1.645,0.266,0.523,117803,0,12000,0.5810096358061205,0.4977464632262137
42.75,102.794,3.679,0.27,0.518,117803,0,12000,0.647835161019634,1.3026436942488697
43.0,124.307,2.98,0.263,0.518,117803,0,12000,0.8603747121607216,1.0919266562163807
43.25,135.987,1.954,0.267,0.482,117803,0,12000,0.9757682861544882,0.6698836713147628
43.5,129.23,2.52,0.257,0.471,117803,0,12000,0.9090119180486764,0.9242628697694267
43.75,116.941,3.319,0.24,0.494,117803,0,12000,0.7876016756848581,1.199666545689008
44.0,102.195,2.746,0.22,0.534,117803,0,12000,0.6419172885177276,1.0101489489997457
44.25,112.646,2.001,0.159,0.413,117803,0,12000,0.7451688503164311,0.6936520530903583
44.5,114.493,2.474,0.188,0.407,117803,0,12000,0.7634164471628768,0.905840315999314
44.75,118.183,3.4,0.185,0.509,117803,0,12000,0.7998721225085104,1.223778372794261
45.0,121.874,4.48,-0.004,0.388,117803,0,12000,0.8363376774409583,1.4996252785672597
45.25,118.189,7.141,0.159,0.315,117803,0,12000,0.7999314000293974,1.965854222930087
45.5,115.734,5.545,0.197,0.484,117803,0,12000,0.7756770143997145,1.7128984242272145
45.75,118.196,4.888,0.22,0.488,117803,0,12000,0.8000005571370993,1.5867852676937153
46.0,120.043,4.59,0.322,0.501,117803,0,12000,0.8182481539835451,1.523882202719318
46.25,108.984,6.865,0.359,0.521,117803,0,12000,0.7089898034016044,1.9264374958831123
46.5,100.998,9.238,0.308,0.508,117803,0,12000,0.6300914231007295,2.223326494493214
46.75,102.229,8.144,0.305,0.51,117803,0,12000,0.6422531944694219,2.0972826877052517
47.0,113.295,16.726,0.284,0.516,117803,0,12000,0.7515807021590641,2.8169649928307323
47.25,102.85,14.744,0.271,0.543,117803,0,12000,0.6483884178812479,2.6908368986092888
47.5,101.625,7.99,0.264,0.553,117803,0,12000,0.6362859240334428,2.0781920113418555
47.75,104.701,15.736,0.251,0.438,117803,0,12000,0.6666755330749519,2.755951716572067
48.0,110.849,58.439,0.224,0.49,117803,0,12000,0.727415232810712,4.067983646287263
