DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
289.56,108.061,2.396,0.238,0.603,103809,0,12000
289.81,109.172,2.366,0.227,0.6,103809,0,12000
290.06,114.711,2.335,0.217,0.588,103809,0,12000
290.31,117.995,2.334,0.22,0.574,103809,0,12000
290.56,116.703,2.351,0.234,0.566,103809,0,12000
290.81,115.679,2.374,0.227,0.562,103809,0,12000
291.06,115.771,2.401,0.22,0.573,103809,0,12000
291.31,117.254,2.429,0.22,0.59,103809,0,12000
291.56,120.366,2.476,0.226,0.596,103809,0,12000
291.81,121.478,2.515,0.238,0.587,103809,0,12000
292.06,122.035,2.556,0.233,0.6,103809,0,12000
292.31,121.281,2.609,0.226,0.58,103809,0,12000
292.56,119.953,2.692,0.216,0.572,103809,0,12000
292.81,118.494,2.786,0.212,0.57,103809,0,12000
293.06,120.084,2.88,0.225,0.567,103809,0,12000
293.31,122.183,3.027,0.227,0.569,103809,0,12000
293.56,121.898,3.14,0.246,0.548,103809,0,12000
293.81,121.493,3.247,0.248,0.524,103809,0,12000
294.06,122.112,3.309,0.227,0.52,103809,0,12000
294.31,123.29,3.286,0.206,0.538,103809,0,12000
294.56,122.108,3.142,0.198,0.55,103809,0,12000
294.81,121.129,3.025,0.207,0.558,103809,0,12000
295.06,119.529,2.919,0.217,0.579,103809,0,12000
295.31,118.317,2.782,0.213,0.587,103809,0,12000
295.56,118.515,2.639,0.234,0.595,103809,0,12000
295.81,119.687,2.521,0.244,0.597,103809,0,12000
296.06,119.17,2.448,0.255,0.587,103809,0,12000
296.31,117.872,2.434,0.237,0.59,103809,0,12000
296.56,117.905,2.48,0.24,0.585,103809,0,12000
296.81,120.753,2.582,0.26,0.586,103809,0,12000
297.06,122.576,2.7,0.273,0.595,103809,0,12000
297.31,123.172,2.802,0.265,0.582,103809,0,12000
297.56,122.901,2.832,0.242,0.594,103809,0,12000
297.81,121.007,2.833,0.227,0.578,103809,0,12000
298.06,118.279,2.774,0.26,0.548,103809,0,12000
298.31,115.262,2.708,0.272,0.527,103809,0,12000
298.56,112.531,2.618,0.27,0.531,103809,0,12000
298.81,109.058,2.529,0.268,0.527,103809,0,12000
299.06,110.465,2.406,0.266,0.53,103809,0,12000
299.31,112.907,2.363,0.267,0.563,103809,0,12000
299.56,111.394,2.396,0.308,0.584,103809,0,12000
299.81,108.105,2.502,0.338,0.59,103809,0,12000
300.06,107.102,2.717,0.366,0.56,103809,0,12000
300.31,107.088,2.964,0.318,0.51,103809,0,12000
300.56,113.082,3.228,0.235,0.483,103809,0,12000
300.81,116.762,3.562,0.23,0.452,103809,0,12000
301.06,119.686,3.802,0.252,0.444,103809,0,12000
301.31,121.057,3.966,0.269,0.447,103809,0,12000
301.56,118.217,4.04,0.278,0.45,103809,0,12000
301.81,118.887,4.005,0.261,0.472,103809,0,12000
302.06,121.998,3.957,0.27,0.497,103809,0,12000
302.31,120.376,3.848,0.276,0.52,103809,0,12000
302.56,118.963,3.794,0.294,0.515,103809,0,12000
302.81,117.944,3.786,0.283,0.499,103809,0,12000
303.06,111.952,3.842,0.263,0.505,103809,0,12000
303.31,106.879,4.101,0.247,0.478,103809,0,12000
303.56,100.317,4.553,0.305,0.381,103809,0,12000
303.81,88.927,5.176,0.36,0.333,103809,0,12000
304.06,64.101,6.198,0.39,0.276,103809,0,12000
304.31,47.842,7.976,0.407,0.201,103809,0,12000
304.56,48.149,11.213,0.399,0.209,103809,0,12000
304.81,50.317,13.338,0.399,0.233,103809,0,12000
305.06,53.967,14.311,0.406,0.243,103809,0,12000
305.31,54.249,14.068,0.411,0.249,103809,0,12000
305.56,54.793,13.7,0.416,0.232,103809,0,12000
