DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
390.144,127.539,2.769,0.239,0.53,105883,0,4000,0.6979270088649556,1.0184898555943658
390.394,126.743,2.809,0.188,0.519,105883,0,4000,0.6919096714140092,1.03283210810153
390.644,121.047,2.816,0.176,0.492,105883,0,4000,0.6488509350816091,1.0353209894258544
390.894,121.122,2.808,0.158,0.539,105883,0,4000,0.6494178952685702,1.0324760474107846
391.144,123.305,2.789,0.164,0.542,105883,0,4000,0.6659202164437158,1.0256866941534453
391.394,121.952,2.734,0.179,0.51,105883,0,4000,0.6556922546709388,1.0057693959395457
391.644,116.694,2.616,0.174,0.515,105883,0,4000,0.6159445658303911,0.9616502562176156
391.894,113.165,2.472,0.188,0.527,105883,0,4000,0.589267199166585,0.9050315848947055
392.144,108.274,2.387,0.206,0.538,105883,0,4000,0.5522938355075665,0.8700415367069458
392.394,102.083,2.297,0.247,0.549,105883,0,4000,0.5054931619412236,0.831608277202056
392.644,96.758,2.247,0.259,0.555,105883,0,4000,0.46523898866699065,0.8096004435715713
392.894,91.431,2.279,0.233,0.559,105883,0,4000,0.42496969645443883,0.8237411381433456
393.144,83.314,2.542,0.234,0.565,105883,0,4000,0.3636094852869367,0.9329551066698313
393.394,74.079,3.061,0.278,0.464,105883,0,4000,0.2937977875991356,1.118744926864179
393.644,73.659,3.652,0.245,0.425,105883,0,4000,0.290622810552154,1.295277700954603
393.894,80.621,4.142,0.259,0.409,105883,0,4000,0.3432518348404561,1.4211811772630902
394.144,83.86,4.761,0.272,0.402,105883,0,4000,0.36773695544801305,1.5604598306092516
394.394,82.445,4.992,0.285,0.392,105883,0,4000,0.3570403065873483,1.6078386342702482
394.644,86.68,4.887,0.289,0.381,105883,0,4000,0.38905465847774773,1.5865806645310643
394.894,87.748,4.763,0.275,0.372,105883,0,4000,0.39712817154007274,1.5608798213336303
395.144,85.586,4.601,0.258,0.388,105883,0,4000,0.38078459921727614,1.5262758446115259
395.394,81.565,4.519,0.244,0.413,105883,0,4000,0.35038797372700564,1.5082929433056498
395.644,81.516,4.514,0.231,0.419,105883,0,4000,0.35001755973819115,1.5071858937229743
395.894,80.039,4.544,0.209,0.423,105883,0,4000,0.33885222378963864,1.5138098821206538
396.144,79.183,4.633,0.238,0.441,105883,0,4000,0.3323813181891235,1.5332067648608458
396.394,81.989,4.681,0.257,0.439,105883,0,4000,0.35359318865062533,1.5435138986113148
396.644,87.399,4.666,0.259,0.421,105883,0,4000,0.39448991680341405,1.5403043167602506
396.894,90.891,4.341,0.279,0.414,105883,0,4000,0.4208875831083195,1.4681070399314813
